event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_present,accelerator_present,brake_present,steer,accelerator,brake
sensor_arrival,14944846324,14944.846324,14945.414743,14944846324,0,0.5741409999991447,0,0,1,0,1,0.36470588235294116,0.0
sensor_arrival,14952802157,14952.802157,14953.610259,14952802157,0,0.8122320000002219,0,0,1,0,1,0.3686274509803922,0.0
sensor_arrival,14960888323,14960.888323,14961.536926,14960888323,0,0.6552330000013171,0,0,1,0,1,0.3803921568627451,0.0
sensor_arrival,14968872804,14968.872804,14969.530223,14968872804,0,0.666492999998809,0,0,1,0,1,0.38823529411764707,0.0
sensor_arrival,14976940748,14976.940748,14977.873718,14976940748,0,0.9417109999994864,0,0,1,0,1,0.4,0.0
sensor_arrival,14984923933,14984.923933,14985.742349,14984923933,0,0.8277309999994031,0,0,1,0,1,0.41568627450980394,0.0
sensor_arrival,14992901488,14992.901488,14993.69759,14992901488,0,0.8041580000008253,0,0,1,0,1,0.4196078431372549,0.0
output_tick,15000000000,15000.0,15000.544233,15000000000,0,0.5524920000007114,0,1,1,1,1,0.4196078431372549,0.0
sensor_arrival,15002123270,15002.12327,15003.315886,15002123270,0,1.2299299999995128,0,0,1,0,1,0.43529411764705883,0.0
sensor_arrival,15008896044,15008.896044,15009.612239,15008896044,0,0.7231390000015381,0,0,1,0,1,0.4470588235294118,0.0
sensor_arrival,15016854210,15016.85421,15017.513721,15016854210,0,0.6667150000012043,0,0,1,0,1,0.4588235294117647,0.0
sensor_arrival,15024815748,15024.815748,15025.361056,15024815748,0,0.5512709999984509,0,0,1,0,1,0.4823529411764706,0.0
sensor_arrival,15032937228,15032.937228,15033.739163,15032937228,0,0.8110269999997399,0,0,1,0,1,0.49411764705882355,0.0
sensor_arrival,15040906302,15040.906302,15041.70507,15040906302,0,0.8069900000009511,0,0,1,0,1,0.5215686274509804,0.0
sensor_arrival,15048891616,15048.891616,15049.677311,15048891616,0,0.7938429999994696,0,0,1,0,1,0.5333333333333333,0.0
sensor_arrival,15056973078,15056.973078,15057.811272,15056973078,0,0.8471759999993083,0,0,1,0,1,0.5686274509803921,0.0
sensor_arrival,15064951300,15064.9513,15065.751939,15064951300,0,0.8084170000001905,0,0,1,0,1,0.596078431372549,0.0
sensor_arrival,15072891245,15072.891245,15073.639718,15072891245,0,0.7550659999997151,0,0,1,0,1,0.6,0.0
sensor_arrival,15080894986,15080.894986,15081.641477,15080894986,0,0.7542130000001634,0,0,1,0,1,0.6235294117647059,0.0
sensor_arrival,15088885912,15088.885912,15089.655403,15088885912,0,0.777620000000752,0,0,1,0,1,0.6352941176470588,0.0
sensor_arrival,15096839430,15096.83943,15097.80216,15096839430,0,0.9708219999993162,0,1,0,0,1,0.6352941176470588,0.0
sensor_arrival,15097189926,15097.189926,15098.837481,15097189926,0,1.6541850000012346,0,0,1,0,1,0.6588235294117647,0.0
output_tick,15100000000,15100.0,15100.49524,15100000000,0,0.5029059999997116,0,1,1,1,1,0.6588235294117647,0.0
sensor_arrival,15104993077,15104.993077,15105.979917,15104993077,0,0.9964690000015253,0,0,1,0,1,0.6745098039215687,0.0
sensor_arrival,15112868281,15112.868281,15113.425497,15112868281,0,0.5637900000001537,0,0,1,0,1,0.6980392156862745,0.0
sensor_arrival,15120812041,15120.812041,15121.279536,15120812041,0,0.4733280000000377,0,0,1,0,1,0.7215686274509804,0.0
sensor_arrival,15128922669,15128.922669,15129.797289,15128922669,0,0.883600999999544,0,0,1,0,1,0.7294117647058823,0.0
sensor_arrival,15136974409,15136.974409,15138.863609,15136974409,0,1.9103109999996377,0,1,0,0,1,0.7294117647058823,0.0
sensor_arrival,15137855769,15137.855769,15140.81842,15137855769,0,2.9729839999999967,0,0,1,0,1,0.7568627450980392,0.0
sensor_arrival,15145308164,15145.308164,15146.106285,15145308164,0,0.8064350000004197,0,0,1,0,1,0.788235294117647,0.0
sensor_arrival,15152928224,15152.928224,15153.587605,15152928224,0,0.6672699999999168,0,0,1,0,1,0.8,0.0
sensor_arrival,15160930390,15160.93039,15161.509921,15160930390,0,0.5863449999997101,0,0,1,0,1,0.8156862745098039,0.0
sensor_arrival,15168868669,15168.868669,15169.376033,15168868669,0,0.5382710000012594,0,0,1,0,1,0.8235294117647058,0.0
sensor_arrival,15176892446,15176.892446,15177.676085,15176892446,0,0.7979169999998703,0,0,1,0,1,0.8313725490196079,0.0
sensor_arrival,15184982056,15184.982056,15185.957322,15184982056,0,0.9845249999998487,0,0,1,0,1,0.8431372549019608,0.0
sensor_arrival,15192947389,15192.947389,15193.895082,15192947389,0,0.9747479999987263,0,0,1,0,1,0.8392156862745098,0.0
output_tick,15200000000,15200.0,15200.560042,15200000000,0,0.5694299999995565,0,1,1,1,1,0.8392156862745098,0.0
sensor_arrival,15202799849,15202.799849,15204.45683,15202799849,0,1.681109999999535,0,0,1,0,1,0.8431372549019608,0.0
sensor_arrival,15216931574,15216.931574,15217.657917,15216931574,0,0.7338429999999789,0,0,1,0,1,0.8392156862745098,0.0
sensor_arrival,15249037072,15249.037072,15250.057097,15249037072,0,1.0297840000002907,0,0,1,0,1,0.8431372549019608,0.0
sensor_arrival,15257058071,15257.058071,15258.065356,15257058071,0,1.017507000000478,0,0,1,0,1,0.8392156862745098,0.0
sensor_arrival,15296883776,15296.883776,15297.956004,15296883776,0,1.0821909999995114,0,1,0,0,1,0.8392156862745098,0.0
output_tick,15300000000,15300.0,15300.482826,15300000000,0,0.4922150000002148,0,1,1,1,1,0.8392156862745098,0.0
sensor_arrival,15305127273,15305.127273,15305.738303,15305127273,0,0.6190659999992931,0,0,1,0,1,0.8313725490196079,0.0
sensor_arrival,15312978015,15312.978015,15313.471528,15312978015,0,0.5013089999993099,0,0,1,0,1,0.8274509803921568,0.0
sensor_arrival,15320923589,15320.923589,15321.255382,15320923589,0,0.3385890000008658,0,0,1,0,1,0.8235294117647058,0.0
sensor_arrival,15328942996,15328.942996,15329.37288,15328942996,0,0.47164300000076764,0,0,1,0,1,0.8196078431372549,0.0
sensor_arrival,15336935292,15336.935292,15337.445435,15336935292,0,0.5175130000006902,0,0,1,0,1,0.8156862745098039,0.0
sensor_arrival,15344944922,15344.944922,15345.484045,15344944922,0,0.5465119999989838,0,0,1,0,1,0.803921568627451,0.0
sensor_arrival,15361079864,15361.079864,15361.623617,15361079864,0,0.5528450000001612,0,0,1,0,1,0.7843137254901961,0.0
sensor_arrival,15369001105,15369.001105,15369.582062,15369001105,0,0.5896050000010291,0,0,1,0,1,0.7803921568627451,0.0
sensor_arrival,15376950791,15376.950791,15377.374416,15376950791,0,0.4555870000003779,0,0,1,0,1,0.7529411764705882,0.0
sensor_arrival,15384947550,15384.94755,15385.464803,15384947550,0,0.5246419999984937,0,0,1,0,1,0.7294117647058823,0.0
sensor_arrival,15392978679,15392.978679,15393.469192,15392978679,0,0.4988649999995687,0,0,1,0,1,0.7176470588235294,0.0
output_tick,15400000000,15400.0,15400.324242,15400000000,0,0.33711199999925157,0,1,1,1,1,0.7176470588235294,0.0
sensor_arrival,15402507698,15402.507698,15403.720554,15402507698,0,1.2275410000002012,0,0,1,0,1,0.6745098039215687,0.0
sensor_arrival,15409018011,15409.018011,15409.827539,15409018011,0,0.8170090000003256,0,0,1,0,1,0.6470588235294118,0.0
sensor_arrival,15416949642,15416.949642,15417.469802,15416949642,0,0.5260120000002644,0,0,1,0,1,0.592156862745098,0.0
sensor_arrival,15424886512,15424.886512,15425.420284,15424886512,0,0.5401050000000396,0,0,1,0,1,0.5215686274509804,0.0
sensor_arrival,15432900993,15432.900993,15433.406265,15432900993,0,0.5118460000012419,0,0,1,0,1,0.48627450980392156,0.0
sensor_arrival,15440908826,15440.908826,15441.89013,15440908826,0,0.9892669999990176,0,0,1,0,1,0.40784313725490196,0.0
sensor_arrival,15448881641,15448.881641,15449.453209,15448881641,0,0.5781420000002981,0,0,1,0,1,0.37254901960784315,0.0
sensor_arrival,15456901733,15456.901733,15457.523726,15456901733,0,0.6285299999999552,0,0,1,0,1,0.30196078431372547,0.0
sensor_arrival,15464909455,15464.909455,15465.581133,15464909455,0,0.6787699999986216,0,0,1,0,1,0.23529411764705882,0.0
sensor_arrival,15473001695,15473.001695,15473.993906,15473001695,0,1.0022289999997156,0,0,1,0,1,0.21176470588235294,0.0
sensor_arrival,15480969139,15480.969139,15481.84437,15480969139,0,0.883694000000105,0,0,1,0,1,0.16862745098039217,0.0
sensor_arrival,15488979232,15488.979232,15489.88074,15488979232,0,0.9105629999994562,0,0,1,0,1,0.14901960784313725,0.0
sensor_arrival,15496974194,15496.974194,15497.89635,15496974194,0,0.9303230000004987,0,0,1,0,1,0.12549019607843137,0.0
output_tick,15500000000,15500.0,15500.49032,15500000000,0,0.49913500000002387,0,1,1,1,1,0.12549019607843137,0.0
sensor_arrival,15504902269,15504.902269,15506.094311,15504902269,0,1.2030419999991864,0,1,0,0,1,0.12549019607843137,0.0
sensor_arrival,15505105044,15505.105044,15507.572145,15505105044,0,2.4767310000006546,0,0,1,0,1,0.09803921568627451,0.0
sensor_arrival,15512933454,15512.933454,15513.575742,15512933454,0,0.6489920000003622,0,0,1,0,1,0.09411764705882353,0.0
sensor_arrival,15520934268,15520.934268,15521.563242,15520934268,0,0.635640999998941,0,0,1,0,1,0.08235294117647059,0.0
sensor_arrival,15553138802,15553.138802,15554.266418,15553138802,0,1.1400979999998526,0,0,1,0,1,0.08627450980392157,0.0
sensor_arrival,15561057617,15561.057617,15562.027051,15561057617,0,0.9791370000002644,0,0,1,0,1,0.09803921568627451,0.0
sensor_arrival,15568968396,15568.968396,15569.69585,15568968396,0,0.7346400000005815,0,0,1,0,1,0.10588235294117647,0.0
sensor_arrival,15577005284,15577.005284,15578.133253,15577005284,0,1.1623389999986102,0,0,1,0,1,0.12941176470588237,0.0
sensor_arrival,15585026376,15585.026376,15586.052661,15585026376,0,1.036895999999615,0,0,1,0,1,0.16470588235294117,0.0
sensor_arrival,15593028172,15593.028172,15593.974217,15593028172,0,0.955562999999529,0,0,1,0,1,0.1843137254901961,0.0
