event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,head_present,eye_present,head,eye
output_tick,10800000000,10800.0,10805.926614,10800000000,0,5.937427999999272,0,1,1,0,1
sensor_arrival,10900000000,10900.0,10964.858047,10900000000,0,64.86478800000077,0,1,1,0,1
output_tick,10900000000,10900.0,10965.171506,10900000000,0,65.17445100000077,0,1,1,0,1
output_tick,11000000000,11000.0,11005.75185,11000000000,0,5.763091000000713,0,1,1,0,1
output_tick,11100000000,11100.0,11103.641159,11100000000,0,3.652270000000499,0,1,1,0,1
output_tick,11200000000,11200.0,11205.424218,11200000000,0,5.431866000000809,0,1,1,0,1
output_tick,11300000000,11300.0,11304.555031,11300000000,0,4.564457000000402,0,1,1,0,1
sensor_arrival,11400000000,11400.0,11465.971695,11400000000,0,65.97771300000022,0,1,1,0,1
output_tick,11400000000,11400.0,11466.262673,11400000000,0,66.2657650000001,0,1,1,0,1
output_tick,11500000000,11500.0,11504.436545,11500000000,0,4.446082000000388,0,1,1,0,1
output_tick,11600000000,11600.0,11605.750091,11600000000,0,5.761497999999847,0,1,1,0,1
output_tick,11700000000,11700.0,11705.156864,11700000000,0,5.1683630000006815,0,1,1,0,1
output_tick,11800000000,11800.0,11806.026267,11800000000,0,6.038173999999344,0,1,1,0,1
sensor_arrival,11900000000,11900.0,11956.365597,11900000000,0,56.371633999999176,0,1,1,0,1
output_tick,11900000000,11900.0,11956.725407,11900000000,0,56.728462999999465,0,1,1,0,1
output_tick,12000000000,12000.0,12005.071161,12000000000,0,5.082457000000431,0,1,1,0,1
output_tick,12100000000,12100.0,12105.857436,12100000000,0,5.8697510000001785,0,1,1,0,1
output_tick,12200000000,12200.0,12205.34767,12200000000,0,5.360022000000754,0,1,1,0,1
output_tick,12300000000,12300.0,12308.995208,12300000000,0,9.006541000000652,0,1,1,0,1
sensor_arrival,12400000000,12400.0,12454.120506,12400000000,0,54.1273199999996,0,1,1,0,1
output_tick,12400000000,12400.0,12454.508482,12400000000,0,54.51168599999983,0,1,1,0,1
output_tick,12500000000,12500.0,12505.062711,12500000000,0,5.07454399999915,0,1,1,0,1
output_tick,12600000000,12600.0,12604.789979,12600000000,0,4.799367999999959,0,1,1,0,1
output_tick,12700000000,12700.0,12707.089477,12700000000,0,7.102144000000408,0,1,1,0,1
output_tick,12800000000,12800.0,12803.570265,12800000000,0,3.5763760000008915,0,1,1,0,1
sensor_arrival,12900000000,12900.0,12959.638417,12900000000,0,59.64608399999997,0,1,1,1,1
output_tick,12900000000,12900.0,12959.925858,12900000000,0,59.92859900000076,0,1,1,1,1
output_tick,13000000000,13000.0,13004.543544,13000000000,0,4.5533959999993385,0,1,1,1,1
output_tick,13100000000,13100.0,13105.875331,13100000000,0,5.888386000000537,0,1,1,1,1
output_tick,13200000000,13200.0,13204.356966,13200000000,0,4.365651000000071,0,1,1,1,1
output_tick,13300000000,13300.0,13307.067941,13300000000,0,7.07725500000015,0,1,1,1,1
sensor_arrival,13400000000,13400.0,13447.279277,13400000000,0,47.28512799999953,0,1,1,1,1
output_tick,13400000000,13400.0,13447.521589,13400000000,0,47.52427399999942,0,1,1,1,1
output_tick,13500000000,13500.0,13507.077731,13500000000,0,7.089970999999423,0,1,1,1,1
output_tick,13600000000,13600.0,13603.572574,13600000000,0,3.5809809999991558,0,1,1,1,1
output_tick,13700000000,13700.0,13703.938391,13700000000,0,3.9459829999996145,0,1,1,1,1
output_tick,13800000000,13800.0,13806.203297,13800000000,0,6.214963000000353,0,1,1,1,1
sensor_arrival,13900000000,13900.0,13958.447882,13900000000,0,58.456066999999166,0,1,1,1,1
output_tick,13900000000,13900.0,13959.007431,13900000000,0,59.01263400000062,0,1,1,1,1
output_tick,14000000000,14000.0,14005.047193,14000000000,0,5.058118999999351,0,1,1,1,1
output_tick,14100000000,14100.0,14105.734024,14100000000,0,5.77250500000082,0,1,1,1,1
output_tick,14200000000,14200.0,14209.121139,14200000000,0,9.129935999999361,0,1,1,1,1
output_tick,14300000000,14300.0,14304.342034,14300000000,0,4.3544050000000425,0,1,1,1,1
sensor_arrival,14400000000,14400.0,14451.31831,14400000000,0,51.3245509999997,0,1,1,1,1
output_tick,14400000000,14400.0,14451.562419,14400000000,0,51.565011000000595,0,1,1,1,1
output_tick,14500000000,14500.0,14504.551785,14500000000,0,4.563840999999229,0,1,1,1,1
output_tick,14600000000,14600.0,14605.84335,14600000000,0,5.8550539999996545,0,1,1,1,1
output_tick,14700000000,14700.0,14705.001959,14700000000,0,5.0121259999996255,0,1,1,1,1
output_tick,14800000000,14800.0,14802.492365,14800000000,0,2.498734999999215,0,1,1,1,1
sensor_arrival,14900000000,14900.0,14953.588574,14900000000,0,53.59475899999961,0,1,1,1,1
output_tick,14900000000,14900.0,14953.858386,14900000000,0,53.86212700000033,0,1,1,1,1
output_tick,15000000000,15000.0,15005.340863,15000000000,0,5.349177000000054,0,1,1,1,1
output_tick,15100000000,15100.0,15106.196563,15100000000,0,6.205599000000802,0,1,1,1,1
output_tick,15200000000,15200.0,15206.06107,15200000000,0,6.089829000000464,0,1,1,1,1
output_tick,15300000000,15300.0,15305.746469,15300000000,0,5.752857999999833,0,1,1,1,1
sensor_arrival,15400000000,15400.0,15448.459017,15400000000,0,48.46509100000003,0,1,1,1,1
output_tick,15400000000,15400.0,15448.760624,15400000000,0,48.76380900000004,0,1,1,1,1
output_tick,15500000000,15500.0,15505.074341,15500000000,0,5.085563000000548,0,1,1,1,1
output_tick,15600000000,15600.0,15605.458898,15600000000,0,5.493139000000156,0,1,1,1,1
output_tick,15700000000,15700.0,15705.017539,15700000000,0,5.029927999999927,0,1,1,1,1
output_tick,15800000000,15800.0,15805.766241,15800000000,0,5.775369999999384,0,1,1,1,1
sensor_arrival,15900000000,15900.0,15954.664457,15900000000,0,54.670883000000686,0,1,1,1,2
output_tick,15900000000,15900.0,15954.960769,15900000000,0,54.963730999999825,0,1,1,1,2
output_tick,16000000000,16000.0,16005.004391,16000000000,0,5.015077000000019,0,1,1,1,2
output_tick,16100000000,16100.0,16106.083293,16100000000,0,6.095089000000371,0,1,1,1,2
output_tick,16200000000,16200.0,16204.841647,16200000000,0,4.8522570000004634,0,1,1,1,2
output_tick,16300000000,16300.0,16302.9716,16300000000,0,2.9781370000000607,0,1,1,1,2
sensor_arrival,16400000000,16400.0,16456.178434,16400000000,0,56.184636999998474,0,1,1,1,2
output_tick,16400000000,16400.0,16456.554837,16400000000,0,56.55857699999979,0,1,1,1,2
output_tick,16500000000,16500.0,16505.775099,16500000000,0,5.785691000000952,0,1,1,1,2
output_tick,16600000000,16600.0,16605.517293,16600000000,0,5.528218999999808,0,1,1,1,2
output_tick,16700000000,16700.0,16705.089545,16700000000,0,5.1013039999998,0,1,1,1,2
output_tick,16800000000,16800.0,16806.322981,16800000000,0,6.332054999998945,0,1,1,1,2
sensor_arrival,16900000000,16900.0,16954.63039,16900000000,0,54.63655600000129,0,1,1,1,1
output_tick,16900000000,16900.0,16954.879813,16900000000,0,54.88234999999986,0,1,1,1,1
output_tick,17000000000,17000.0,17005.592021,17000000000,0,5.603612999999314,0,1,1,1,1
output_tick,17100000000,17100.0,17106.6002,17100000000,0,6.613571000001684,0,1,1,1,1
output_tick,17200000000,17200.0,17205.67294,17200000000,0,5.684142999998585,0,1,1,1,1
output_tick,17300000000,17300.0,17305.609576,17300000000,0,5.622446000001219,0,1,1,1,1
sensor_arrival,17400000000,17400.0,17462.930102,17400000000,0,62.936343000001216,0,1,1,1,2
output_tick,17400000000,17400.0,17463.248154,17400000000,0,63.251931999999215,0,1,1,1,2
output_tick,17500000000,17500.0,17505.12489,17500000000,0,5.137408999999025,0,1,1,1,2
output_tick,17600000000,17600.0,17605.763186,17600000000,0,5.775777999999264,0,1,1,1,2
output_tick,17700000000,17700.0,17706.85729,17700000000,0,6.86743800000113,0,1,1,1,2
output_tick,17800000000,17800.0,17802.944397,17800000000,0,2.9520080000002054,0,1,1,1,2
sensor_arrival,17900000000,17900.0,17946.518583,17900000000,0,46.52486100000169,0,1,1,1,2
output_tick,17900000000,17900.0,17946.733229,17900000000,0,46.73615499999869,0,1,1,1,2
output_tick,18000000000,18000.0,18005.102088,18000000000,0,5.11069900000075,0,1,1,1,2
output_tick,18100000000,18100.0,18104.783135,18100000000,0,4.792764999998326,0,1,1,1,2
output_tick,18200000000,18200.0,18207.138577,18200000000,0,7.148021000000881,0,1,1,1,2
output_tick,18300000000,18300.0,18307.604393,18300000000,0,7.612984999999753,0,1,1,1,2
sensor_arrival,18400000000,18400.0,18452.950317,18400000000,0,52.95666899999924,0,1,1,1,2
output_tick,18400000000,18400.0,18453.220499,18400000000,0,53.22355500000049,0,1,1,1,2
output_tick,18500000000,18500.0,18505.58741,18500000000,0,5.599057999999786,0,1,1,1,2
output_tick,18600000000,18600.0,18605.47064,18600000000,0,5.481732000000193,0,1,1,1,2
output_tick,18700000000,18700.0,18706.693298,18700000000,0,6.701649999999063,0,1,1,1,2
output_tick,18800000000,18800.0,18804.968843,18800000000,0,4.979416999998648,0,1,1,1,2
sensor_arrival,18900000000,18900.0,18957.442166,18900000000,0,57.44844400000147,0,1,1,1,2
output_tick,18900000000,18900.0,18957.782311,18900000000,0,57.785070000001724,0,1,1,1,2
output_tick,19000000000,19000.0,19004.50275,19000000000,0,4.514639000000898,0,1,1,1,2
output_tick,19100000000,19100.0,19104.873307,19100000000,0,4.883103000000119,0,1,1,1,2
output_tick,19200000000,19200.0,19204.789944,19200000000,0,4.8006659999991825,0,1,1,1,2
output_tick,19300000000,19300.0,19303.779369,19300000000,0,3.7908690000003844,0,1,1,1,2
sensor_arrival,19400000000,19400.0,19459.923094,19400000000,0,59.92896499999915,0,1,1,0,2
output_tick,19400000000,19400.0,19460.193776,19400000000,0,60.196664999999484,0,1,1,0,2
output_tick,19500000000,19500.0,19505.327179,19500000000,0,5.336215999999695,0,1,1,0,2
output_tick,19600000000,19600.0,19604.770913,19600000000,0,4.779894999999669,0,1,1,0,2
output_tick,19700000000,19700.0,19705.281562,19700000000,0,5.29359900000054,0,1,1,0,2
output_tick,19800000000,19800.0,19803.684642,19800000000,0,3.691086999999243,0,1,1,0,2
sensor_arrival,19900000000,19900.0,19955.127385,19900000000,0,55.1334769999994,0,1,1,0,2
output_tick,19900000000,19900.0,19955.343234,19900000000,0,55.346066999998584,0,1,1,0,2
output_tick,20000000000,20000.0,20004.141797,20000000000,0,4.150205000001733,0,1,1,0,2
output_tick,20100000000,20100.0,20105.609842,20100000000,0,5.6215269999993325,0,1,1,0,2
output_tick,20200000000,20200.0,20204.934282,20200000000,0,4.944671000001108,0,1,1,0,2
output_tick,20300000000,20300.0,20306.246643,20300000000,0,6.259791000000405,0,1,1,0,2
sensor_arrival,20400000000,20400.0,20459.942897,20400000000,0,59.95026700000017,0,1,1,0,2
output_tick,20400000000,20400.0,20460.238208,20400000000,0,60.24106000000029,0,1,1,0,2
output_tick,20500000000,20500.0,20506.320766,20500000000,0,6.335562000000209,0,1,1,0,2
output_tick,20600000000,20600.0,20605.764186,20600000000,0,5.774315999999089,0,1,1,0,2
output_tick,20700000000,20700.0,20705.725359,20700000000,0,5.7369330000001355,0,1,1,0,2
output_tick,20800000000,20800.0,20805.591182,20800000000,0,5.6200710000011895,0,1,1,0,2
sensor_arrival,20900000000,20900.0,20964.026029,20900000000,0,64.03239899999971,0,1,1,0,2
output_tick,20900000000,20900.0,20964.317618,20900000000,0,64.32039499999883,0,1,1,0,2
output_tick,21000000000,21000.0,21005.023164,21000000000,0,5.035181999999622,0,1,1,0,2
output_tick,21100000000,21100.0,21105.67307,21100000000,0,5.684884999998758,0,1,1,0,2
output_tick,21200000000,21200.0,21205.149545,21200000000,0,5.161712000000989,0,1,1,0,2
output_tick,21300000000,21300.0,21306.58285,21300000000,0,6.593905000001541,0,1,1,0,2
sensor_arrival,21400000000,21400.0,21461.124149,21400000000,0,61.13033400000131,0,1,1,0,2
output_tick,21400000000,21400.0,21461.530551,21400000000,0,61.53382899999997,0,1,1,0,2
output_tick,21500000000,21500.0,21503.909078,21500000000,0,3.9168189999982133,0,1,1,0,2
output_tick,21600000000,21600.0,21603.695198,21600000000,0,3.702513000000181,0,1,1,0,2
output_tick,21700000000,21700.0,21706.687318,21700000000,0,6.693946999999753,0,1,1,0,2
output_tick,21800000000,21800.0,21806.880655,21800000000,0,6.892081000001781,0,1,1,0,2
sensor_arrival,21900000000,21900.0,21963.61704,21900000000,0,63.62298400000145,0,1,1,0,2
output_tick,21900000000,21900.0,21963.912592,21900000000,0,63.915610000000015,0,1,1,0,2
output_tick,22000000000,22000.0,22005.206909,22000000000,0,5.220241999999416,0,1,1,0,2
output_tick,22100000000,22100.0,22105.896981,22100000000,0,5.909202999999252,0,1,1,0,2
output_tick,22200000000,22200.0,22206.295131,22200000000,0,6.306981999998243,0,1,1,0,2
output_tick,22300000000,22300.0,22308.486352,22300000000,0,8.496297000001505,0,1,1,0,2
sensor_arrival,22400000000,22400.0,22459.36462,22400000000,0,59.37082300000111,0,1,1,0,2
output_tick,22400000000,22400.0,22459.639506,22400000000,0,59.64195000000109,0,1,1,0,2
output_tick,22500000000,22500.0,22506.620164,22500000000,0,6.637090000000171,0,1,1,0,2
output_tick,22600000000,22600.0,22610.568624,22600000000,0,10.580605999999534,0,1,1,0,2
output_tick,22700000000,22700.0,22705.766538,22700000000,0,5.78007499999876,0,1,1,0,2
output_tick,22800000000,22800.0,22802.898078,22800000000,0,2.9028370000014547,0,1,1,0,2
sensor_arrival,22900000000,22900.0,22957.782132,22900000000,0,57.78803899999912,0,1,1,0,2
output_tick,22900000000,22900.0,22957.996148,22900000000,0,57.99894399999903,0,1,1,0,2
output_tick,23000000000,23000.0,23005.584522,23000000000,0,5.618244000001141,0,1,1,0,2
output_tick,23100000000,23100.0,23106.272316,23100000000,0,6.283408999999665,0,1,1,0,2
output_tick,23200000000,23200.0,23205.976493,23200000000,0,5.9868810000007215,0,1,1,0,2
output_tick,23300000000,23300.0,23305.223933,23300000000,0,5.235637000001589,0,1,1,0,2
sensor_arrival,23400000000,23400.0,23458.296287,23400000000,0,58.30252699999983,0,1,1,0,1
output_tick,23400000000,23400.0,23458.543858,23400000000,0,58.546339000000444,0,1,1,0,1
output_tick,23500000000,23500.0,23506.30073,23500000000,0,6.312173999998777,0,1,1,0,1
output_tick,23600000000,23600.0,23605.193341,23600000000,0,5.20530399999916,0,1,1,0,1
output_tick,23700000000,23700.0,23703.835882,23700000000,0,3.8439739999994345,0,1,1,0,1
output_tick,23800000000,23800.0,23805.74481,23800000000,0,5.756939999999304,0,1,1,0,1
sensor_arrival,23900000000,23900.0,23957.700806,23900000000,0,57.70695400000113,0,1,1,0,1
output_tick,23900000000,23900.0,23958.029247,23900000000,0,58.03256099999999,0,1,1,0,1
output_tick,24000000000,24000.0,24006.141485,24000000000,0,6.156409999999596,0,1,1,0,1
output_tick,24100000000,24100.0,24105.804809,24100000000,0,5.84786399999939,0,1,1,0,1
output_tick,24200000000,24200.0,24204.888641,24200000000,0,4.993139999998675,0,1,1,0,1
output_tick,24300000000,24300.0,24305.655138,24300000000,0,5.667138000000705,0,1,1,0,1
sensor_arrival,24400000000,24400.0,24454.135749,24400000000,0,54.141655999999784,0,1,1,0,1
output_tick,24400000000,24400.0,24454.344246,24400000000,0,54.347004999999626,0,1,1,0,1
output_tick,24500000000,24500.0,24506.258625,24500000000,0,6.271514000000025,0,1,1,0,1
output_tick,24600000000,24600.0,24605.534825,24600000000,0,5.545842999999877,0,1,1,0,1
output_tick,24700000000,24700.0,24704.58612,24700000000,0,4.596212000000378,0,1,1,0,1
output_tick,24800000000,24800.0,24803.001348,24800000000,0,3.008255000000645,0,1,1,0,1
sensor_arrival,24900000000,24900.0,24961.579156,24900000000,0,61.58576700000049,0,1,1,0,1
output_tick,24900000000,24900.0,24961.869967,24900000000,0,61.872911999998905,0,1,1,0,1
output_tick,25000000000,25000.0,25005.564312,25000000000,0,5.577163999998447,0,1,1,0,1
output_tick,25100000000,25100.0,25105.003714,25100000000,0,5.0153060000011465,0,1,1,0,1
output_tick,25200000000,25200.0,25204.708853,25200000000,0,4.716982999998436,0,1,1,0,1
output_tick,25300000000,25300.0,25303.83674,25300000000,0,3.84574000000066,0,1,1,0,1
sensor_arrival,25400000000,25400.0,25457.719491,25400000000,0,57.726565000000846,0,1,1,0,1
output_tick,25400000000,25400.0,25458.033395,25400000000,0,58.03682100000151,0,1,1,0,1
output_tick,25500000000,25500.0,25505.516862,25500000000,0,5.562565000000177,0,1,1,0,1
output_tick,25600000000,25600.0,25606.364692,25600000000,0,6.438339000000269,0,1,1,0,1
output_tick,25700000000,25700.0,25705.763464,25700000000,0,5.772075000000768,0,1,1,0,1
output_tick,25800000000,25800.0,25803.767179,25800000000,0,3.773937999998452,0,1,1,0,1
sensor_arrival,25900000000,25900.0,25957.008141,25900000000,0,57.013936999999714,0,1,1,0,1
output_tick,25900000000,25900.0,25957.298416,25900000000,0,57.3022490000003,0,1,1,0,1
output_tick,26000000000,26000.0,26005.259452,26000000000,0,5.273876999999629,0,1,1,0,1
output_tick,26100000000,26100.0,26105.8031,26100000000,0,5.814839999999094,0,1,1,0,1
output_tick,26200000000,26200.0,26205.226279,26200000000,0,5.236093999999866,0,1,1,0,1
output_tick,26300000000,26300.0,26308.07503,26300000000,0,8.084771000001638,0,1,1,0,1
sensor_arrival,26400000000,26400.0,26457.699849,26400000000,0,57.70651599999837,0,1,1,0,1
output_tick,26400000000,26400.0,26458.034382,26400000000,0,58.03766000000178,0,1,1,0,1
output_tick,26500000000,26500.0,26506.515394,26500000000,0,6.52744900000107,0,1,1,0,1
output_tick,26600000000,26600.0,26602.804276,26600000000,0,2.811701999999059,0,1,1,0,1
output_tick,26700000000,26700.0,26706.525091,26700000000,0,6.537313000000722,0,1,1,0,1
output_tick,26800000000,26800.0,26804.642027,26800000000,0,4.651118999998289,0,1,1,0,1
sensor_arrival,26900000000,26900.0,26956.980629,26900000000,0,56.98653600000034,0,1,1,0,2
output_tick,26900000000,26900.0,26957.256274,26900000000,0,57.25925600000119,0,1,1,0,2
output_tick,27000000000,27000.0,27004.075453,27000000000,0,4.083804999998392,0,1,1,0,2
output_tick,27100000000,27100.0,27105.609719,27100000000,0,5.622125999998389,0,1,1,0,2
output_tick,27200000000,27200.0,27203.453547,27200000000,0,3.4607130000003963,0,1,1,0,2
output_tick,27300000000,27300.0,27304.96572,27300000000,0,4.977276000001439,0,1,1,0,2
sensor_arrival,27400000000,27400.0,27453.72329,27400000000,0,53.72912400000132,0,1,1,0,1
output_tick,27400000000,27400.0,27453.946899,27400000000,0,53.94969499999934,0,1,1,0,1
output_tick,27500000000,27500.0,27505.550263,27500000000,0,5.563225999998394,0,1,1,0,1
output_tick,27600000000,27600.0,27604.481004,27600000000,0,4.489856000000145,0,1,1,0,1
output_tick,27700000000,27700.0,27704.984097,27700000000,0,4.992336999999679,0,1,1,0,1
output_tick,27800000000,27800.0,27805.082546,27800000000,0,5.090804999999818,0,1,1,0,1
sensor_arrival,27900000000,27900.0,27957.689109,27900000000,0,57.6955710000002,0,1,1,0,1
output_tick,27900000000,27900.0,27957.996457,27900000000,0,57.99956799999927,0,1,1,0,1
output_tick,28000000000,28000.0,28004.949134,28000000000,0,4.9597079999985,0,1,1,0,1
output_tick,28100000000,28100.0,28105.67678,28100000000,0,5.6912239999983285,0,1,1,0,1
output_tick,28200000000,28200.0,28205.726526,28200000000,0,5.7353040000016335,0,1,1,0,1
output_tick,28300000000,28300.0,28303.945164,28300000000,0,3.954108999998425,0,1,1,0,1
sensor_arrival,28400000000,28400.0,28460.969898,28400000000,0,60.975711999999476,0,1,1,0,1
output_tick,28400000000,28400.0,28461.256413,28400000000,0,61.25941299999977,0,1,1,0,1
output_tick,28500000000,28500.0,28505.084312,28500000000,0,5.09703399999853,0,1,1,0,1
output_tick,28600000000,28600.0,28606.765706,28600000000,0,6.777130999998917,0,1,1,0,1
output_tick,28700000000,28700.0,28704.754568,28700000000,0,4.765865000001213,0,1,1,0,1
output_tick,28800000000,28800.0,28805.980597,28800000000,0,5.994412000000011,0,1,1,0,1
sensor_arrival,28900000000,28900.0,28962.017916,28900000000,0,62.024138000000676,0,1,1,0,1
output_tick,28900000000,28900.0,28962.345468,28900000000,0,62.34865300000092,0,1,1,0,1
output_tick,29000000000,29000.0,29002.508095,29000000000,0,2.5154460000012477,0,1,1,0,1
output_tick,29100000000,29100.0,29104.879888,29100000000,0,4.889387999999599,0,1,1,0,1
output_tick,29200000000,29200.0,29204.970004,29200000000,0,4.978726000001188,0,1,1,0,1
output_tick,29300000000,29300.0,29304.792253,29300000000,0,4.803549000000203,0,1,1,0,1
sensor_arrival,29400000000,29400.0,29456.682639,29400000000,0,56.68893499999831,0,1,1,0,1
output_tick,29400000000,29400.0,29456.974857,29400000000,0,56.97765399999844,0,1,1,0,1
output_tick,29500000000,29500.0,29505.242668,29500000000,0,5.254593000001478,0,1,1,0,1
output_tick,29600000000,29600.0,29605.2546,29600000000,0,5.264839999999822,0,1,1,0,1
output_tick,29700000000,29700.0,29706.447833,29700000000,0,6.460257999999158,0,1,1,0,1
output_tick,29800000000,29800.0,29805.678977,29800000000,0,5.691459000001487,0,1,1,0,1
sensor_arrival,29900000000,29900.0,29956.205527,29900000000,0,56.21193399999902,0,1,1,0,1
output_tick,29900000000,29900.0,29956.523838,29900000000,0,56.5271900000007,0,1,1,0,1
output_tick,30000000000,30000.0,30004.095971,30000000000,0,4.105156000001443,0,1,1,0,1
output_tick,30100000000,30100.0,30105.469184,30100000000,0,5.477554000000964,0,1,1,0,1
output_tick,30200000000,30200.0,30205.598318,30200000000,0,5.611614000001282,0,1,1,0,1
output_tick,30300000000,30300.0,30304.448097,30300000000,0,4.457782000001316,0,1,1,0,1
sensor_arrival,30400000000,30400.0,30460.871596,30400000000,0,60.88670700000148,0,1,1,0,1
output_tick,30400000000,30400.0,30461.158241,30400000000,0,61.161073999999644,0,1,1,0,1
output_tick,30500000000,30500.0,30505.229433,30500000000,0,5.2409890000017185,0,1,1,0,1
output_tick,30600000000,30600.0,30605.573121,30600000000,0,5.5847130000001926,0,1,1,0,1
output_tick,30700000000,30700.0,30706.170638,30700000000,0,6.178379000000859,0,1,1,0,1
output_tick,30800000000,30800.0,30805.581688,30800000000,0,5.588446999998268,0,1,1,0,1
sensor_arrival,30900000000,30900.0,30955.858907,30900000000,0,55.865184999998746,0,1,1,0,1
output_tick,30900000000,30900.0,30956.118404,30900000000,0,56.121219000000565,0,1,1,0,1
output_tick,31000000000,31000.0,31004.496917,31000000000,0,4.507860999998229,0,1,1,0,1
output_tick,31100000000,31100.0,31108.17064,31100000000,0,8.18112100000144,0,1,1,0,1
output_tick,31200000000,31200.0,31205.818081,31200000000,0,5.831210000000283,0,1,1,0,1
output_tick,31300000000,31300.0,31304.759303,31300000000,0,4.76832099999956,0,1,1,0,1
sensor_arrival,31400000000,31400.0,31454.884838,31400000000,0,54.89124599999923,0,1,1,0,1
output_tick,31400000000,31400.0,31455.214483,31400000000,0,55.217296999999235,0,1,1,0,1
output_tick,31500000000,31500.0,31508.774954,31500000000,0,8.784046000000671,0,1,1,0,1
output_tick,31600000000,31600.0,31604.481676,31600000000,0,4.489360999999917,0,1,1,0,1
output_tick,31700000000,31700.0,31704.037688,31700000000,0,4.047984000000724,0,1,1,0,1
