event,logical_time_ns,logical_time_ms,physical_time_ms,lag_ms,control,instruction,inference_ms
llm_inference,51000000000,51000.0,51312.743573,312.74357299999974,WARNING,Reduce speed.,278.7483846768737
llm_inference,51400000000,51400.0,51742.267644,342.26764399999956,NONE,,238.07950038462877
llm_inference,51800000000,51800.0,52090.540839,290.54083900000114,WARNING,Reduce speed.,256.0770520940423
llm_inference,52200000000,52200.0,52471.824471,271.8244709999999,WARNING,Reduce speed.,238.4033091366291
llm_inference,52600000000,52600.0,52867.078101,267.07810099999915,WARNING,Reduce speed.,233.1447429023683
llm_inference,53000000000,53000.0,53266.64641,266.6464100000012,WARNING,Reduce speed.,232.7930540777743
llm_inference,53400000000,53400.0,53741.128463,341.1284630000009,WARNING,Reduce speed.,237.94776434078813
llm_inference,53800000000,53800.0,54073.640192,273.64019199999893,WARNING,Reduce speed.,239.8405820131302
llm_inference,54200000000,54200.0,54497.408197,297.408196999997,WARNING,Reduce speed.,263.45664681866765
llm_inference,54600000000,54600.0,54875.373666,275.3736659999995,WARNING,Reduce speed.,241.85160780325532
llm_inference,55000000000,55000.0,55292.746737,292.7467370000013,WARNING,Reduce speed.,258.8993003591895
llm_inference,55400000000,55400.0,55754.284734,354.28473400000075,WARNING,Reduce speed.,252.33145197853446
llm_inference,55800000000,55800.0,56082.164032,282.1640320000006,WARNING,Reduce speed.,249.6081478893757
llm_inference,56200000000,56200.0,56512.935125,312.9351250000036,WARNING,Reduce speed.,279.48256116360426
llm_inference,56600000000,56600.0,56885.541671,285.54167099999904,WARNING,Reduce speed.,251.2582498602569
llm_inference,57000000000,57000.0,57272.298818,272.29881800000294,WARNING,Reduce speed.,238.78791695460677
llm_inference,57400000000,57400.0,57741.303432,341.3034320000006,NONE,,240.15586730092764
llm_inference,57800000000,57800.0,58083.906164,283.906164,WARNING,Reduce speed.,249.74488280713558
llm_inference,58200000000,58200.0,58480.022023,280.0220229999977,WARNING,Reduce speed.,245.64752308651805
llm_inference,58600000000,58600.0,58867.205726,267.20572600000014,NONE,,233.37134858593345
llm_inference,59000000000,59000.0,59284.352186,284.35218599999644,NONE,,250.58914814144373
llm_inference,59400000000,59400.0,59746.732261,346.7322609999974,WARNING,Reduce speed.,239.51662611216307
llm_inference,59800000000,59800.0,60067.357271,267.35727100000076,NONE,,233.10284176841378
llm_inference,60200000000,60200.0,60467.239174,267.2391740000021,NONE,,232.95645602047443
llm_inference,60600000000,60600.0,60869.778255,269.77825499999744,WARNING,Reduce speed.,236.37378495186567
llm_inference,61000000000,61000.0,61266.885843,266.8858429999964,WARNING,Reduce speed.,233.5055312141776
llm_inference,61400000000,61400.0,61770.253994,370.2539939999988,WARNING,Reduce speed.,274.08470399677753
llm_inference,61800000000,61800.0,62068.522161,268.5221610000008,WARNING,Reduce speed.,234.8003420047462
llm_inference,62200000000,62200.0,62476.706338,276.7063380000036,WARNING,Reduce speed.,243.69598971679807
llm_inference,62600000000,62600.0,62894.035687,294.03568700000324,ACTUATE,Reduce speed.,260.1711922325194
llm_inference,63000000000,63000.0,63309.928146,309.9281459999984,ACTUATE,Stop before the stop sign.,276.1132516898215
llm_inference,63400000000,63400.0,63756.681941,356.68194100000255,ACTUATE,Reduce speed.,255.71569707244635
llm_inference,63800000000,63800.0,64066.125033,266.1250329999966,NONE,,231.60984506830573
llm_inference,64200000000,64200.0,64472.62945,272.62945000000036,WARNING,Reduce speed.,238.68505330756307
llm_inference,64600000000,64600.0,64866.089799,266.0897990000012,WARNING,Reduce speed.,231.58507095649838
llm_inference,65000000000,65000.0,65294.353889,294.35388899999816,ACTUATE,Stop before the stop sign.,260.24019066244364
llm_inference,65400000000,65400.0,65738.089569,338.0895690000034,WARNING,Reduce speed.,234.41724805161357
llm_inference,65800000000,65800.0,66077.131923,277.13192299999355,NONE,,243.92783036455512
llm_inference,66200000000,66200.0,66496.553029,296.5530290000024,ACTUATE,Stop before the stop sign.,262.0223071426153
llm_inference,66600000000,66600.0,66911.152307,311.15230699999665,WARNING,Reduce speed.,277.4769486859441
llm_inference,67000000000,67000.0,67272.821927,272.82192699999723,WARNING,Reduce speed.,238.5108401067555
llm_inference,67400000000,67400.0,67757.188627,357.1886269999959,NONE,,254.78629395365715
llm_inference,67800000000,67800.0,68088.648918,288.64891800000623,NONE,,256.7915287800133
llm_inference,68200000000,68200.0,68480.600901,280.600900999998,WARNING,Reduce speed.,242.51164263114333
llm_inference,68600000000,68600.0,68986.036185,386.0361850000045,ACTUATE,Stop before the sign and look LEFT and RIGHT before moving ahead.,351.8144469708204
llm_inference,69000000000,69000.0,69321.599021,321.5990210000018,WARNING,Yield until cross traffic has cleared.,287.6509428024292
llm_inference,69400000000,69400.0,69736.189573,336.189572999996,NONE,,236.15579400211573
llm_inference,69800000000,69800.0,70109.917956,309.9179560000048,ACTUATE,Brake for the vehicle ahead.,275.4986621439457
llm_inference,70200000000,70200.0,70474.999983,274.9999830000015,WARNING,Reduce speed.,239.61526434868574
llm_inference,70600000000,70600.0,70901.615628,301.61562799999956,ACTUATE,Brake for the vehicle ahead.,267.7049245685339
llm_inference,71000000000,71000.0,71281.864739,281.8647389999969,WARNING,Increase speed.,248.3685198239982
llm_inference,71400000000,71400.0,71740.627697,340.62769700000354,WARNING,Increase speed.,240.7569382339716
llm_inference,71800000000,71800.0,72102.749006,302.7490059999982,WARNING,Increase speed.,267.51511078327894
llm_inference,72200000000,72200.0,72489.294088,289.2940879999951,WARNING,Increase speed.,255.35982102155685
