logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,distance_from_start_m,velocity_kmh,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,other_car_present,environment_states_json
8500000000,8500.0,8520.14796,8500000000,0,20.1513130000003,0,136.94554131214676,103.69579606756226,HIGHWAY,3863.054458687853,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8600000000,8600.0,8620.153942,8600000000,0,20.15757300000041,0,146.24283161526085,104.53049728300195,HIGHWAY,3853.757168384739,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8700000000,8700.0,8720.214121,8700000000,0,20.220546000000468,0,155.54012191837495,105.35554256843353,HIGHWAY,3844.459878081625,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8800000000,8800.0,8820.283799,8800000000,0,20.287710000000516,0,164.83741222148907,106.17096754899525,HIGHWAY,3835.162587778511,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
8900000000,8900.0,8920.120482,8900000000,0,20.12327499999992,0,174.13470252460317,106.97681008509026,HIGHWAY,3825.865297475397,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9000000000,9000.0,9020.179544,9000000000,0,20.18317500000012,0,183.43199282771727,107.77311020198019,HIGHWAY,3816.5680071722827,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9100000000,9100.0,9120.169042,9100000000,0,20.171555999999327,0,192.72928313083136,108.55991001961306,HIGHWAY,3807.2707168691686,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9200000000,9200.0,9220.135074,9200000000,0,20.138146999999663,0,202.0265734339455,109.3372536827538,HIGHWAY,3797.9734265660545,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9300000000,9300.0,9320.213133,9300000000,0,20.216764000000694,0,211.32386373705958,110.10518729148231,HIGHWAY,3788.6761362629404,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9400000000,9400.0,9420.174974,9400000000,0,20.178046999999424,0,220.62115404017368,109.42375883212162,HIGHWAY,3779.3788459598263,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9500000000,9500.0,9520.134021,9500000000,0,20.137093999999706,0,229.91844434328777,108.75064111006883,HIGHWAY,3770.081555656712,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9600000000,9600.0,9620.279967,9600000000,0,20.289464999999836,0,239.2157346464019,108.08568211329933,HIGHWAY,3760.784265353598,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9700000000,9700.0,9720.228957,9700000000,0,20.23258800000076,0,248.513024949516,107.42873352008282,HIGHWAY,3751.486975050484,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9800000000,9800.0,9820.184651,9800000000,0,20.1882829999995,0,257.8103152526301,106.77965058754232,HIGHWAY,3742.18968474737,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
9900000000,9900.0,9920.15655,9900000000,0,20.159622999999556,0,267.1076055557442,106.13829204423133,HIGHWAY,3732.892394444256,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10000000000,10000.0,10020.191865,10000000000,0,20.19661400000041,0,276.4048958588583,105.50451998656096,HIGHWAY,3723.5951041411417,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10100000000,10100.0,10120.170468,10100000000,0,20.173541000000114,0,285.7021861619724,104.87819977891682,HIGHWAY,3714.2978138380277,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10200000000,10200.0,10220.133706,10200000000,0,20.13622000000032,0,294.9994764650865,104.25919995731313,HIGHWAY,3705.0005235349136,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10300000000,10300.0,10320.125439,10300000000,0,20.12795399999959,0,304.2967667682006,103.64739213643875,HIGHWAY,3695.7032332317995,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10400000000,10400.0,10420.141478,10400000000,0,20.143992999999682,0,313.5940570713147,103.04265091995626,HIGHWAY,3686.4059429286854,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10500000000,10500.0,10520.166736,10500000000,0,20.173161999999138,0,322.8913473744288,102.44485381392226,HIGHWAY,3677.1086526255713,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10600000000,10600.0,10620.1364,10600000000,0,20.1403109999992,0,332.18863767754294,101.85388114320249,HIGHWAY,3667.811362322457,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10700000000,10700.0,10720.304416,10700000000,0,20.306930000000648,0,341.48592798065704,101.26961597076173,HIGHWAY,3658.514072019343,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10800000000,10800.0,10820.236923,10800000000,0,20.24027500000011,0,350.78321828377113,100.69194401971365,HIGHWAY,3649.216781716229,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10900000000,10900.0,10920.195411,10900000000,0,20.200440000000526,0,360.08050858688523,100.12075359802091,HIGHWAY,3639.919491413115,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11000000000,11000.0,11020.160884,11000000000,0,20.163957000000664,0,369.3777988899993,99.55593552574116,HIGHWAY,3630.622201110001,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11100000000,11100.0,11120.132503,11100000000,0,20.135017000000516,0,378.6750891931134,98.99738306471862,HIGHWAY,3621.3249108068867,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11200000000,11200.0,11220.130941,11200000000,0,20.13513199999943,0,387.9723794962275,98.44499185062627,HIGHWAY,3612.0276205037726,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11300000000,11300.0,11320.142231,11300000000,0,20.14530399999967,0,397.2696697993416,97.89865982726683,HIGHWAY,3602.7303302006585,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11400000000,11400.0,11420.144301,11400000000,0,20.15016800000012,0,406.5669601024526,97.35828718304599,HIGHWAY,3593.4330398975476,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11500000000,11500.0,11520.135755,11500000000,0,20.139107999999396,0,415.86425040556225,96.82377628953397,HIGHWAY,3584.1357495944376,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11600000000,11600.0,11620.214373,11600000000,0,20.219402000000628,0,425.1615407086719,96.29503164203587,HIGHWAY,3574.838459291328,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11700000000,11700.0,11720.145763,11700000000,0,20.149674000000232,0,434.45883101178157,95.77195980209471,HIGHWAY,3565.5411689882185,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11800000000,11800.0,11820.160404,11800000000,0,20.163478000000396,0,443.75612131489123,95.25446934185393,HIGHWAY,3556.243878685109,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11900000000,11900.0,11920.152138,11900000000,0,20.155210999999326,0,453.0534116180009,94.7424707902096,HIGHWAY,3546.946588381999,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12000000000,12000.0,12020.191923,12000000000,0,20.198349000000235,0,462.35070192111056,94.2358765806855,HIGHWAY,3537.6492980788894,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12100000000,12100.0,12120.16913,12100000000,0,20.174157999999807,0,471.6479922242202,93.73460100096716,HIGHWAY,3528.35200777578,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12200000000,12200.0,12220.147174,12200000000,0,20.149967999999717,0,480.9452825273299,93.23856014403324,HIGHWAY,3519.0547174726703,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12300000000,12300.0,12320.126336,12300000000,0,20.129408999999214,0,490.24257283043954,92.74767186082588,HIGHWAY,3509.7574271695603,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12400000000,12400.0,12420.138743,12400000000,0,20.144329999999172,0,499.5398631335492,92.26185571440347,HIGHWAY,3500.4601368664507,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12500000000,12500.0,12520.16875,12500000000,0,20.174896000000444,0,508.83715343665887,91.78103293552205,HIGHWAY,3491.162846563341,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12600000000,12600.0,12620.116902,12600000000,0,20.121650999999474,0,518.1344437397686,91.30512637959364,HIGHWAY,3481.8655562602316,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12700000000,12700.0,12720.124001,12700000000,0,20.127073999999993,0,527.4317340428782,90.83406048497179,HIGHWAY,3472.5682659571216,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12800000000,12800.0,12820.125233,12800000000,0,20.12830600000052,0,536.7290243459879,90.36776123251693,HIGHWAY,3463.270975654012,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12900000000,12900.0,12920.125627,12900000000,0,20.12953799999923,0,546.0263146490976,89.90615610639597,HIGHWAY,3453.9736853509025,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13000000000,13000.0,13020.133005,13000000000,0,20.135519999999815,0,555.3236049522072,89.44917405607221,HIGHWAY,3444.6763950477925,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13100000000,13100.0,13120.134237,13100000000,0,20.137031000000206,0,564.6208952553169,88.99674545944367,HIGHWAY,3435.379104744683,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13200000000,13200.0,13220.122339,13200000000,0,20.124853999999686,0,573.9181855584266,88.54880208708961,HIGHWAY,3426.0818144415734,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13300000000,13300.0,13320.263257,13300000000,0,20.26800600000024,0,583.2154758615362,88.10527706758636,HIGHWAY,3416.784524138464,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13400000000,13400.0,13420.168944,13400000000,0,20.175928000000567,0,592.5127661646459,87.66610485385547,HIGHWAY,3407.4872338353543,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13500000000,13500.0,13520.153135,13500000000,0,20.156208000000333,0,601.8100564677555,87.2312211905084,HIGHWAY,3398.1899435322443,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13600000000,13600.0,13620.118887,13600000000,0,20.121401000000333,0,611.1073467708652,86.80056308215354,HIGHWAY,3388.892653229135,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13700000000,13700.0,13720.205606,13700000000,0,20.210355999999592,0,620.4046370739749,86.37406876263249,HIGHWAY,3379.5953629260252,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13800000000,13800.0,13820.131967,13800000000,0,20.13448099999914,0,629.7019273770845,85.95167766515405,HIGHWAY,3370.2980726229152,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13900000000,13900.0,13920.19941,13900000000,0,20.205276999999114,0,638.9992176801942,85.53333039329547,HIGHWAY,3361.0007823198057,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14000000000,14000.0,14020.173823,14000000000,0,20.178572000000713,0,648.2965079833039,85.11896869284165,HIGHWAY,3351.703492016696,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14100000000,14100.0,14120.134546,14100000000,0,20.138177999999243,0,657.5937982864135,84.70853542443427,HIGHWAY,3342.4062017135866,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14200000000,14200.0,14220.128794,14200000000,0,20.131588000000193,0,666.8910885895232,84.30197453700356,HIGHWAY,3333.108911410477,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14300000000,14300.0,14320.154611,14300000000,0,20.15768399999979,0,676.1883788926328,84.3010580315764,HIGHWAY,3323.811621107367,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14400000000,14400.0,14420.128465,14400000000,0,20.132375999999567,0,685.4856691957425,84.02376312128511,HIGHWAY,3314.5143308042575,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14500000000,14500.0,14520.146738,14500000000,0,20.149531999999454,0,694.7829594988522,83.62362130078168,HIGHWAY,3305.217040501148,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14600000000,14600.0,14620.118078,14600000000,0,20.120591999999306,0,704.0802498019618,83.22720629858965,HIGHWAY,3295.919750198038,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14700000000,14700.0,14720.179375,14700000000,0,20.18272699999943,0,713.3775401050715,82.83446586146364,HIGHWAY,3286.6224598949284,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14800000000,14800.0,14820.12585,14800000000,0,20.128364000000147,0,722.6748304081812,82.44534870954398,HIGHWAY,3277.325169591819,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14900000000,14900.0,14920.151388,14900000000,0,20.154739999999947,0,731.9721207112908,82.28612091515927,HIGHWAY,3268.0278792887093,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15000000000,15000.0,15020.129153,15000000000,0,20.13306399999965,0,741.2694110144005,82.74044279022053,HIGHWAY,3258.7305889855998,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15100000000,15100.0,15120.134575,15100000000,0,20.137369000000035,0,750.5667013175101,83.57777058869569,HIGHWAY,3249.4332986824897,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15200000000,15200.0,15220.136925,15200000000,0,20.13999800000056,0,759.8639916206198,84.0460029455064,HIGHWAY,3240.13600837938,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15300000000,15300.0,15320.170005,15300000000,0,20.17279899999994,0,769.1612819237295,83.64565346711106,HIGHWAY,3230.8387180762707,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15400000000,15400.0,15420.162298,15400000000,0,20.166488000000754,0,778.4585722268391,83.62572576730355,HIGHWAY,3221.5414277731606,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15500000000,15500.0,15520.139225,15500000000,0,20.143136000000595,0,787.7558625299488,84.64565328731099,HIGHWAY,3212.244137470051,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15600000000,15600.0,15620.138501,15600000000,0,20.141294999999445,0,797.0531528330584,85.34185704100075,HIGHWAY,3202.9468471669416,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15700000000,15700.0,15720.128,15700000000,0,20.130514000000403,0,806.3504431361681,84.92931300971149,HIGHWAY,3193.649556863832,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15800000000,15800.0,15820.160242,15800000000,0,20.162755999999717,0,815.6477334392778,84.52067144258363,HIGHWAY,3184.3522665607225,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15900000000,15900.0,15920.142198,15900000000,0,20.14582899999914,0,824.9450237423874,85.55587678141113,HIGHWAY,3175.0549762576125,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16000000000,16000.0,16020.318874,16000000000,0,20.32557900000029,0,834.2423140454971,86.58130077853136,HIGHWAY,3165.757685954503,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16100000000,16100.0,16120.157792,16100000000,0,20.161423999999897,0,843.5396043486068,86.55368303242193,HIGHWAY,3156.4603956513934,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16200000000,16200.0,16220.153437,16200000000,0,20.157069000000774,0,852.8368946517164,86.12956636317323,HIGHWAY,3147.1631053482834,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16300000000,16300.0,16320.128688,16300000000,0,20.131202000000485,0,862.1341849548261,85.7095184630672,HIGHWAY,3137.865815045174,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16400000000,16400.0,16420.143888,16400000000,0,20.146402999998827,0,871.4314752579357,85.29348059889105,HIGHWAY,3128.5685247420643,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16500000000,16500.0,16520.138136,16500000000,0,20.14093000000139,0,880.7287655610454,85.41003516374253,HIGHWAY,3119.2712344389547,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16600000000,16600.0,16620.170937,16600000000,0,20.174568999998883,0,890.0260558641551,85.91354140426,HIGHWAY,3109.973944135845,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16700000000,16700.0,16720.136689,16700000000,0,20.139203999999154,0,899.3233461672647,86.32755826000326,HIGHWAY,3100.676653832735,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16800000000,16800.0,16820.128144,16800000000,0,20.131775000001653,0,908.6206364703744,86.77633230189602,HIGHWAY,3091.3793635296256,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16900000000,16900.0,16920.12295,16900000000,0,20.12574400000085,0,917.917926773484,87.21429309697383,HIGHWAY,3082.082073226516,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17000000000,17000.0,17020.174469,17000000000,0,20.1786600000014,0,927.2152170765937,87.59034077594404,HIGHWAY,3072.784782923406,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17100000000,17100.0,17120.134634,17100000000,0,20.138545000001614,0,936.5125073797034,87.88806246886905,HIGHWAY,3063.4874926202965,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17200000000,17200.0,17220.121059,17200000000,0,20.123294000000897,0,945.809797682813,87.52607342800214,HIGHWAY,3054.190202317187,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17300000000,17300.0,17320.133746,17300000000,0,20.138215999999375,0,955.1070879859227,87.0925526763508,HIGHWAY,3044.8929120140774,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17400000000,17400.0,17420.17409,17400000000,0,20.178001000000222,0,964.4043782890324,86.66323752459066,HIGHWAY,3035.595621710968,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17500000000,17500.0,17520.126153,17500000000,0,20.12866700000086,0,973.701668592142,86.23806659468823,HIGHWAY,3026.298331407858,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17600000000,17600.0,17620.127105,17600000000,0,20.129619999999704,0,982.9989588952517,85.81697969857768,HIGHWAY,3017.0010411047483,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17700000000,17700.0,17720.178904,17700000000,0,20.18532899999991,0,992.2962491983614,85.39991780943402,HIGHWAY,3007.7037508016388,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17800000000,17800.0,17820.134598,17800000000,0,20.13767100000041,0,1001.593539501471,84.98682303377522,HIGHWAY,2998.4064604985288,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17900000000,17900.0,17920.153431,17900000000,0,20.156224999998813,0,1010.8908298045807,84.57763858436554,HIGHWAY,2989.109170195419,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18000000000,18000.0,18020.13846,18000000000,0,20.140974000001734,0,1020.1881201076903,84.1723087538929,HIGHWAY,2979.8118798923097,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18100000000,18100.0,18120.146955,18100000000,0,20.15086599999995,0,1029.4854104108,83.99268837036395,HIGHWAY,2970.5145895892,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18200000000,18200.0,18220.151261,18200000000,0,20.154333999998926,0,1038.7827007139097,83.84596657466847,HIGHWAY,2961.2172992860906,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18300000000,18300.0,18320.172328,18300000000,0,20.175122000000556,0,1048.0799910170192,83.60955570461218,HIGHWAY,2951.920008982981,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18400000000,18400.0,18420.193954,18400000000,0,20.197864999998274,0,1057.377281320129,83.38787401186315,HIGHWAY,2942.622718679871,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18500000000,18500.0,18520.124506,18500000000,0,20.128136999999697,0,1066.6745716232385,83.18093827429854,HIGHWAY,2933.3254283767615,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18600000000,18600.0,18620.122665,18600000000,0,20.125457999998616,0,1075.9718619263483,83.00177436921516,HIGHWAY,2924.0281380736515,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18700000000,18700.0,18720.228102,18700000000,0,20.232013000000734,0,1085.2691522294579,82.86424574858874,HIGHWAY,2914.730847770542,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18800000000,18800.0,18820.17793,18800000000,0,20.181562000001577,0,1094.5664425325676,82.76472795320497,HIGHWAY,2905.4335574674324,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18900000000,18900.0,18920.228611,18900000000,0,20.233359999998356,0,1103.8637328356772,82.74797058760988,HIGHWAY,2896.136267164323,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19000000000,19000.0,19020.149943,19000000000,0,20.15329500000007,0,1113.161023138787,82.75641367528571,HIGHWAY,2886.8389768612133,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19100000000,19100.0,19120.130502,19100000000,0,20.134133999999904,0,1122.4583134418965,82.75470743590276,HIGHWAY,2877.5416865581037,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
