run,payload_bytes,rtt_ms,one_way_est_ms
129,256,7.261333,3.6306665
130,256,7.278333,3.6391665
131,256,7.185375,3.5926875
132,256,7.29,3.645
133,256,7.528125,3.7640625
134,256,6.90975,3.454875
135,256,6.877708,3.438854
136,256,6.663291,3.3316455
137,256,6.9415,3.47075
138,256,6.645792,3.322896
139,256,7.574917,3.7874585
140,256,7.064958,3.532479
141,256,7.822667,3.9113335
142,256,6.921167,3.4605835
143,256,6.843917,3.4219585
144,256,6.809709,3.4048545
145,256,6.930416,3.465208
146,256,6.682208,3.341104
147,256,7.4465,3.72325
148,256,8.96625,4.483125
149,256,7.862917,3.9314585
150,256,7.653125,3.8265625
151,256,6.885208,3.442604
152,256,6.896083,3.4480415
153,256,6.97325,3.486625
154,256,6.785667,3.3928335
155,256,6.942125,3.4710625
156,256,6.856041,3.4280205
157,256,7.789792,3.894896
158,256,7.205833,3.6029165
159,256,7.693292,3.846646
160,256,7.805167,3.9025835
161,256,7.742834,3.871417
162,256,7.478875,3.7394375
163,256,7.840834,3.920417
164,256,7.92425,3.962125
165,256,6.670959,3.3354795
166,256,6.691375,3.3456875
167,256,7.375333,3.6876665
168,256,7.101625,3.5508125
169,256,7.327667,3.6638335
170,256,7.045084,3.522542
171,256,7.0145,3.50725
172,256,6.945916,3.472958
173,256,7.432583,3.7162915
174,256,7.037167,3.5185835
175,256,8.197541,4.0987705
176,256,8.267833,4.1339165
177,256,6.735,3.3675
178,256,6.840959,3.4204795
179,256,6.794084,3.397042
180,256,6.653833,3.3269165
181,256,6.837416,3.418708
182,256,6.874791,3.4373955
183,256,7.5605,3.78025
184,256,6.978291,3.4891455
185,256,6.611166,3.305583
186,256,6.678209,3.3391045
187,256,6.957458,3.478729
188,256,6.835375,3.4176875
189,256,8.059459,4.0297295
190,256,8.100084,4.050042
191,256,7.170583,3.5852915
192,256,6.960209,3.4801045
193,256,6.875375,3.4376875
194,256,7.279625,3.6398125
195,256,6.68,3.34
196,256,6.406833,3.2034165
197,256,6.819625,3.4098125
198,256,7.954875,3.9774375
199,256,6.869334,3.434667
200,256,6.790083,3.3950415
201,256,6.980333,3.4901665
202,256,7.630167,3.8150835
203,256,6.793375,3.3966875
204,256,6.915042,3.457521
205,256,6.72225,3.361125
206,256,7.352,3.676
207,256,8.089333,4.0446665
208,256,7.004458,3.502229
209,256,7.082708,3.541354
210,256,6.830667,3.4153335
211,256,7.096583,3.5482915
212,256,6.978417,3.4892085
213,256,7.029417,3.5147085
214,256,6.483292,3.241646
215,256,7.155042,3.577521
216,256,6.963084,3.481542
217,256,6.805958,3.402979
218,256,7.22525,3.612625
219,256,6.907042,3.453521
220,256,7.387959,3.6939795
221,256,7.532792,3.766396
222,256,6.437584,3.218792
223,256,6.709875,3.3549375
224,256,6.87825,3.439125
225,256,7.877583,3.9387915
226,256,6.76025,3.380125
227,256,7.744875,3.8724375
228,256,6.5515,3.27575
229,256,7.337875,3.6689375
230,256,6.778958,3.389479
231,256,9.25775,4.628875
232,256,7.684,3.842
233,256,6.822875,3.4114375
234,256,6.909042,3.454521
235,256,8.087667,4.0438335
236,256,7.654125,3.8270625
237,256,6.42425,3.212125
238,256,9.110791,4.5553955
239,256,6.72875,3.364375
240,256,6.74075,3.370375
241,256,6.774875,3.3874375
242,256,7.138291,3.5691455
243,256,6.4845,3.24225
244,256,7.202041,3.6010205
245,256,7.37825,3.689125
246,256,8.331459,4.1657295
247,256,6.157833,3.0789165
248,256,8.12375,4.061875
249,256,7.181584,3.590792
250,256,6.876083,3.4380415
251,256,6.935542,3.467771
252,256,7.306666,3.653333
253,256,7.220917,3.6104585
254,256,7.306458,3.653229
255,256,7.366333,3.6831665
256,256,7.534042,3.767021
257,256,7.118458,3.559229
258,256,7.697833,3.8489165
259,256,8.146208,4.073104
260,256,7.554167,3.7770835
261,256,8.369,4.1845
262,256,7.34925,3.674625
263,256,8.381959,4.1909795
264,256,7.249416,3.624708
265,256,7.062083,3.5310415
266,256,7.021792,3.510896
267,256,8.618333,4.3091665
268,256,8.402208,4.201104
269,256,8.762917,4.3814585
270,256,8.061917,4.0309585
271,256,7.538125,3.7690625
272,256,7.479792,3.739896
273,256,7.9315,3.96575
274,256,7.732708,3.866354
275,256,8.440083,4.2200415
276,256,7.571417,3.7857085
277,256,6.889541,3.4447705
278,256,6.84075,3.420375
279,256,7.204042,3.602021
280,256,7.381209,3.6906045
281,256,7.542292,3.771146
282,256,6.682708,3.341354
283,256,7.5485,3.77425
284,256,7.534833,3.7674165
285,256,6.842041,3.4210205
286,256,7.319958,3.659979
287,256,7.874584,3.937292
288,256,7.131875,3.5659375
289,256,7.884583,3.9422915
290,256,6.766375,3.3831875
291,256,7.54675,3.773375
292,256,7.107917,3.5539585
293,256,7.239375,3.6196875
294,256,7.323125,3.6615625
295,256,7.120583,3.5602915
296,256,7.311708,3.655854
297,256,7.824875,3.9124375
298,256,7.300833,3.6504165
299,256,7.706958,3.853479
===== NETWORK SUMMARY =====
Runs: 300
Payload: 256 bytes
Mean RTT: 7.460 ms
Median RTT: 7.276 ms
P95 RTT: 8.765 ms
P99 RTT: 10.224 ms
Max RTT: 13.330 ms
Estimated one-way max: 6.665 ms
===========================
