run,payload_bytes,rtt_ms,one_way_est_ms
145,256,8.567625,4.2838125
146,256,8.576328,4.288164
147,256,8.44096,4.22048
148,256,8.190796,4.095398
149,256,8.286684,4.143342
150,256,8.189611,4.0948055
151,256,10.099455,5.0497275
152,256,7.970966,3.985483
153,256,8.263481,4.1317405
154,256,8.220148,4.110074
155,256,7.828672,3.914336
156,256,8.089353,4.0446765
157,256,8.063039,4.0315195
158,256,8.043205,4.0216025
159,256,8.50557,4.252785
160,256,8.489219,4.2446095
161,256,10.288268,5.144134
162,256,8.508496,4.254248
163,256,8.567291,4.2836455
164,256,8.275832,4.137916
165,256,8.371443,4.1857215
166,256,8.299369,4.1496845
167,256,8.94449,4.472245
168,256,8.291739,4.1458695
169,256,8.25424,4.12712
170,256,8.340553,4.1702765
171,256,9.280578,4.640289
172,256,8.583236,4.291618
173,256,8.591643,4.2958215
174,256,8.485199,4.2425995
175,256,8.575884,4.287942
176,256,8.543958,4.271979
177,256,8.597625,4.2988125
178,256,8.795918,4.397959
179,256,8.884324,4.442162
180,256,8.54781,4.273905
181,256,9.817849,4.9089245
182,256,8.867028,4.433514
183,256,9.276986,4.638493
184,256,8.648235,4.3241175
185,256,9.130783,4.5653915
186,256,8.548958,4.274479
187,256,8.819399,4.4096995
188,256,8.736437,4.3682185
189,256,8.808103,4.4040515
190,256,8.681012,4.340506
191,256,9.130191,4.5650955
192,256,8.773029,4.3865145
193,256,8.56494,4.28247
194,256,9.296818,4.648409
195,256,11.933505,5.9667525
196,256,8.970156,4.485078
197,256,8.940138,4.470069
198,256,8.736715,4.3683575
199,256,8.750882,4.375441
200,256,8.496051,4.2480255
201,256,8.61505,4.307525
202,256,9.43015,4.715075
203,256,10.131826,5.065913
204,256,8.543755,4.2718775
205,256,8.835861,4.4179305
206,256,8.424978,4.212489
207,256,8.850362,4.425181
208,256,8.709771,4.3548855
209,256,8.812676,4.406338
210,256,8.770622,4.385311
211,256,8.31485,4.157425
212,256,8.25111,4.125555
213,256,8.182389,4.0911945
214,256,8.573477,4.2867385
215,256,8.287351,4.1436755
216,256,8.645531,4.3227655
217,256,8.808565,4.4042825
218,256,8.339683,4.1698415
219,256,8.715734,4.357867
220,256,8.589587,4.2947935
221,256,9.365169,4.6825845
222,256,8.374942,4.187471
223,256,9.085821,4.5429105
224,256,8.389127,4.1945635
225,256,8.785788,4.392894
226,256,8.358108,4.179054
227,256,9.690498,4.845249
228,256,10.263546,5.131773
229,256,8.326405,4.1632025
230,256,8.366498,4.183249
231,256,8.450441,4.2252205
232,256,8.385682,4.192841
233,256,8.591828,4.295914
234,256,8.642439,4.3212195
235,256,8.370387,4.1851935
236,256,8.475885,4.2379425
237,256,10.269472,5.134736
238,256,8.562181,4.2810905
239,256,8.535439,4.2677195
240,256,8.725622,4.362811
241,256,8.683605,4.3418025
242,256,8.662012,4.331006
243,256,8.501514,4.250757
244,256,8.279665,4.1398325
245,256,8.551754,4.275877
246,256,8.460182,4.230091
247,256,8.801233,4.4006165
248,256,8.797621,4.3988105
249,256,8.546736,4.273368
250,256,10.763206,5.381603
251,256,8.387775,4.1938875
252,256,8.989953,4.4949765
253,256,9.163783,4.5818915
254,256,8.416997,4.2084985
255,256,8.750863,4.3754315
256,256,8.493033,4.2465165
257,256,8.31898,4.15949
258,256,8.545828,4.272914
259,256,8.305758,4.152879
260,256,9.008452,4.504226
261,256,8.272999,4.1364995
262,256,8.231722,4.115861
263,256,8.368109,4.1840545
264,256,8.536236,4.268118
265,256,8.420738,4.210369
266,256,9.063396,4.531698
267,256,8.872194,4.436097
268,256,8.879768,4.439884
269,256,9.878348,4.939174
270,256,8.879361,4.4396805
271,256,8.801195,4.4005975
272,256,8.538569,4.2692845
273,256,8.637772,4.318886
274,256,12.022985,6.0114925
275,256,8.766937,4.3834685
276,256,8.549365,4.2746825
277,256,12.260574,6.130287
278,256,8.482088,4.241044
279,256,8.669957,4.3349785
280,256,8.116112,4.058056
281,256,8.69553,4.347765
282,256,8.565532,4.282766
283,256,8.852232,4.426116
284,256,8.563828,4.281914
285,256,10.124974,5.062487
286,256,9.699831,4.8499155
287,256,8.531162,4.265581
288,256,9.084636,4.542318
289,256,8.506144,4.253072
290,256,8.599476,4.299738
291,256,8.781029,4.3905145
292,256,8.706511,4.3532555
293,256,9.820904,4.910452
294,256,8.537422,4.268711
295,256,8.639976,4.319988
296,256,8.868046,4.434023
297,256,8.49657,4.248285
298,256,8.865213,4.4326065
299,256,8.37609,4.188045
===== NETWORK SUMMARY =====
Runs: 300
Payload: 256 bytes
Mean RTT: 8.673 ms
Median RTT: 8.533 ms
P95 RTT: 10.125 ms
P99 RTT: 12.023 ms
Max RTT: 14.046 ms
Estimated one-way max: 7.023 ms
===========================
