run,payload_bytes,rtt_ms,one_way_est_ms
179,256,0.036705,0.0183525
180,256,0.036945,0.0184725
181,256,0.035721,0.0178605
182,256,0.034719,0.0173595
183,256,0.036324,0.018162
184,256,0.034597,0.0172985
185,256,0.035047,0.0175235
186,256,0.035037,0.0175185
187,256,0.036795,0.0183975
188,256,0.0357,0.01785
189,256,0.036605,0.0183025
190,256,0.033868,0.016934
191,256,0.036852,0.018426
192,256,0.035312,0.017656
193,256,0.035358,0.017679
194,256,0.036244,0.018122
195,256,0.03295,0.016475
196,256,0.034123,0.0170615
197,256,0.033808,0.016904
198,256,0.057604,0.028802
199,256,0.037111,0.0185555
200,256,0.035575,0.0177875
201,256,0.036193,0.0180965
202,256,0.037282,0.018641
203,256,0.036942,0.018471
204,256,0.034956,0.017478
205,256,0.035487,0.0177435
206,256,0.03384,0.01692
207,256,0.03385,0.016925
208,256,0.035599,0.0177995
209,256,0.036506,0.018253
210,256,0.034157,0.0170785
211,256,0.035389,0.0176945
212,256,0.036076,0.018038
213,256,0.035434,0.017717
214,256,0.034884,0.017442
215,256,0.036358,0.018179
216,256,0.034904,0.017452
217,256,0.034481,0.0172405
218,256,0.054541,0.0272705
219,256,0.035372,0.017686
220,256,0.035816,0.017908
221,256,0.035754,0.017877
222,256,0.03455,0.017275
223,256,0.036579,0.0182895
224,256,0.034518,0.017259
225,256,0.036727,0.0183635
226,256,0.035241,0.0176205
227,256,0.035214,0.017607
228,256,0.034369,0.0171845
229,256,0.036024,0.018012
230,256,0.036225,0.0181125
231,256,0.036595,0.0182975
232,256,0.036629,0.0183145
233,256,0.03473,0.017365
234,256,0.035172,0.017586
235,256,0.034535,0.0172675
236,256,0.034262,0.017131
237,256,0.03496,0.01748
238,256,0.047568,0.023784
239,256,0.035917,0.0179585
240,256,0.035769,0.0178845
241,256,0.03655,0.018275
242,256,0.0355,0.01775
243,256,0.037871,0.0189355
244,256,0.036902,0.018451
245,256,0.036556,0.018278
246,256,0.035665,0.0178325
247,256,0.035925,0.0179625
248,256,0.03583,0.017915
249,256,0.036446,0.018223
250,256,0.033575,0.0167875
251,256,0.035436,0.017718
252,256,0.033709,0.0168545
253,256,0.035036,0.017518
254,256,0.034785,0.0173925
255,256,0.035301,0.0176505
256,256,0.048024,0.024012
257,256,0.047188,0.023594
258,256,0.033751,0.0168755
259,256,0.035625,0.0178125
260,256,0.035907,0.0179535
261,256,0.035835,0.0179175
262,256,0.041165,0.0205825
263,256,0.03755,0.018775
264,256,0.037058,0.018529
265,256,0.037171,0.0185855
266,256,0.037873,0.0189365
267,256,0.03478,0.01739
268,256,0.034543,0.0172715
269,256,0.034886,0.017443
270,256,0.034492,0.017246
271,256,0.036573,0.0182865
272,256,0.037999,0.0189995
273,256,0.037775,0.0188875
274,256,0.035571,0.0177855
275,256,0.035162,0.017581
276,256,0.036937,0.0184685
277,256,0.034712,0.017356
278,256,0.049573,0.0247865
279,256,0.036049,0.0180245
280,256,0.034153,0.0170765
281,256,0.035161,0.0175805
282,256,0.036331,0.0181655
283,256,0.03588,0.01794
284,256,0.034322,0.017161
285,256,0.031279,0.0156395
286,256,0.03534,0.01767
287,256,0.041767,0.0208835
288,256,0.039076,0.019538
289,256,0.034162,0.017081
290,256,0.055325,0.0276625
291,256,0.033724,0.016862
292,256,0.034564,0.017282
293,256,0.033711,0.0168555
294,256,0.034488,0.017244
295,256,0.033447,0.0167235
296,256,0.034757,0.0173785
297,256,0.037387,0.0186935
298,256,0.039942,0.019971
299,256,0.037507,0.0187535
===== NETWORK SUMMARY =====
Runs: 300
Payload: 256 bytes
Mean RTT: 0.046 ms
Median RTT: 0.037 ms
P95 RTT: 0.069 ms
P99 RTT: 0.321 ms
Max RTT: 0.515 ms
Estimated one-way max: 0.258 ms
===========================
