event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,displacement_present,velocity_present,steer_present,head_present,eye_present,environment_states_present,distance_to_target_m,velocity_kmh,steering,head_history_json,eye_history_json,environment_json,control,instruction,inference_ms,control_present,instruction_present
llm_inference,11000000000,11000.0,11364.784084,11000000000,0,364.7840840000008,0,1,1,1,1,1,1,3630.5292282069695,74.35705170488266,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,324.75943164899945,1,1
llm_inference,11400000000,11400.0,11825.636189,11400000000,0,425.63618900000074,0,1,1,1,1,1,1,3593.3400669945163,73.11216884585835,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,326.9996428862214,1,1
llm_inference,11800000000,11800.0,12173.118847,11800000000,0,373.11884699999973,0,1,1,1,1,1,1,3556.1509057820776,71.9073337081663,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,333.74598901718855,1,1
llm_inference,12200000000,12200.0,12576.714491,12200000000,0,376.71449100000063,0,1,1,1,1,1,1,3518.961744569639,70.74062556937614,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,335.59328876435757,1,1
llm_inference,12600000000,12600.0,12999.184349,12600000000,0,399.1843489999992,0,1,1,1,1,1,1,3481.7725833572003,69.61024470667908,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,349.6109237894416,1,1
llm_inference,13000000000,13000.0,13358.509296,13000000000,0,358.5092960000002,0,1,1,1,1,1,1,3444.5834221447617,72.85873756459817,1,"[""CENTER"", ""CENTER"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,316.6714319959283,1,1
llm_inference,13400000000,13400.0,13812.635913,13400000000,0,412.6359130000001,0,1,1,1,1,1,1,3407.394260932323,77.35148700020498,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,338.3169174194336,1,1
llm_inference,13800000000,13800.0,14175.811743,13800000000,0,375.8117430000002,0,1,1,1,1,1,1,3370.2050997198844,81.69288741753638,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,334.78372311219573,1,1
llm_inference,14200000000,14200.0,14598.451704,14200000000,0,398.45170399999915,0,1,1,1,1,1,1,3333.0159385074458,85.87984421413404,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,357.7029472216964,1,1
llm_inference,14600000000,14600.0,14971.508079,14600000000,0,371.50807899999927,0,1,1,1,1,1,1,3295.826777295007,89.91023995390766,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,328.4866698086262,1,1
llm_inference,15000000000,15000.0,15369.584348,15000000000,0,369.5843480000003,0,1,1,1,1,1,1,3258.6376160825685,93.78288366238743,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,325.8967758156359,1,1
llm_inference,15400000000,15400.0,15820.274782,15400000000,0,420.2747820000004,0,1,1,1,1,1,1,3221.44845487013,97.4974523778533,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,349.6526521630585,1,1
llm_inference,15800000000,15800.0,16175.779522,15800000000,0,375.7795220000007,0,1,1,1,1,1,1,3184.259293657691,101.05442678512325,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Reduce speed.,335.7897507958114,1,1
llm_inference,16200000000,16200.0,16588.82157,16200000000,0,388.82157000000007,0,1,1,1,1,1,1,3147.0701324452525,104.45502268699299,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,350.706831086427,1,1
llm_inference,16600000000,16600.0,16965.617251,16600000000,0,365.61725099999967,0,1,1,1,1,1,1,3109.880971232814,102.77748781845149,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,324.61411505937576,1,1
llm_inference,17000000000,17000.0,17360.355665,17000000000,0,360.35566499999914,0,1,1,1,1,1,1,3072.691810020375,100.43860138855001,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,320.6100231036544,1,1
llm_inference,17400000000,17400.0,17794.455091,17400000000,0,394.4550909999998,0,1,1,1,1,1,1,3035.5026488079366,98.2026917960833,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,318.9701340161264,1,1
llm_inference,17800000000,17800.0,18164.239894,17800000000,0,364.23989399999846,0,1,1,1,1,1,1,2998.313487595498,96.06306314393596,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,321.99878292158246,1,1
llm_inference,18200000000,18200.0,18562.755435,18200000000,0,362.7554349999991,0,1,1,1,1,1,1,2961.1243263830593,94.0135884506112,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,319.2828297615051,1,1
llm_inference,18600000000,18600.0,18983.247372,18600000000,0,383.24737200000163,0,1,1,1,1,1,1,2923.9351651706206,92.04865042603322,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,343.4149413369596,1,1
llm_inference,19000000000,19000.0,19376.134485,19000000000,0,376.1344849999987,0,1,1,1,1,1,1,2886.6974588352778,90.16308950053626,2,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,335.556851234287,1,1
llm_inference,19400000000,19400.0,19786.69879,19400000000,0,386.69878999999855,0,1,1,1,1,1,1,2849.709059105149,88.35215809074958,2,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,316.98807096108794,1,1
llm_inference,19800000000,19800.0,20173.078463,19800000000,0,373.07846300000165,0,1,1,1,1,1,1,2812.9144328636135,86.61148024572609,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,333.37105670943856,1,1
llm_inference,20200000000,20200.0,20564.721911,20200000000,0,364.72191100000055,0,1,1,1,1,1,1,2775.863349933843,84.93701594861963,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,322.43995973840356,1,1
llm_inference,20600000000,20600.0,20970.056478,20600000000,0,370.0564779999986,0,1,1,1,1,1,1,2738.665369024776,83.32502945872714,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,326.7132630571723,1,1
llm_inference,21000000000,21000.0,21369.824835,21000000000,0,369.82483499999944,0,1,1,1,1,1,1,2701.3635826774916,81.77206116994273,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,328.04623898118734,1,1
llm_inference,21400000000,21400.0,21821.315753,21400000000,0,421.31575299999895,0,1,1,1,1,1,1,2664.1377345178325,80.27490253795109,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,347.23994694650173,1,1
llm_inference,21800000000,21800.0,22173.57242,21800000000,0,373.5724200000004,0,1,1,1,1,1,1,2627.0495247682607,78.83057369249188,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,334.2516999691725,1,1
llm_inference,22200000000,22200.0,22590.662947,22200000000,0,390.6629470000007,0,1,1,1,1,1,1,2590.028031390262,77.436303404913,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,351.4460939913988,1,1
llm_inference,22600000000,22600.0,22972.705433,22600000000,0,372.7054329999992,0,1,1,1,1,1,1,2553.0065218208074,76.08951112674545,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,331.72672893851995,1,1
llm_inference,23000000000,23000.0,23383.761809,23000000000,0,383.76180899999963,0,1,1,1,1,1,1,2515.98500061331,74.78779085359716,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,343.1070288643241,1,1
llm_inference,23400000000,23400.0,23807.320642,23400000000,0,407.32064199999877,0,1,1,1,1,1,1,2478.963471493309,74.12203023252849,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,329.89097060635686,1,1
llm_inference,23800000000,23800.0,24162.559835,23800000000,0,362.559835,0,1,1,1,1,1,1,2441.8405773391005,75.53717388750073,2,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,322.49792432412505,1,1
llm_inference,24200000000,24200.0,24563.055715,24200000000,0,363.0557149999986,0,1,1,1,1,1,1,2404.601967999015,74.25371384677231,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,321.15051010623574,1,1
llm_inference,24600000000,24600.0,24979.763794,24600000000,0,379.7637939999986,0,1,1,1,1,1,1,2367.420936944196,73.01218061874633,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,339.3330620601773,1,1
llm_inference,25000000000,25000.0,25378.397448,25000000000,0,378.3974479999997,0,1,1,1,1,1,1,2330.2398219437055,71.97676497829949,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,339.8274970240891,1,1
llm_inference,25400000000,25400.0,25809.815605,25400000000,0,409.8156049999998,0,1,1,1,1,1,1,2293.012641187314,73.61511984603752,2,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,336.9475221261382,1,1
llm_inference,25800000000,25800.0,26161.307249,25800000000,0,361.3072490000013,0,1,1,1,1,1,1,2255.885467859001,72.70932695715517,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,320.3300810419023,1,1
llm_inference,26200000000,26200.0,26581.9626,26200000000,0,381.96259999999893,0,1,1,1,1,1,1,2218.747737576773,71.51730898960062,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,341.48729778826237,1,1
llm_inference,26600000000,26600.0,26968.464694,26600000000,0,368.4646939999984,0,1,1,1,1,1,1,2181.5162232354924,70.36280983954335,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,327.78551476076245,1,1
llm_inference,27000000000,27000.0,27367.29861,27000000000,0,367.29861000000164,0,1,1,1,1,1,1,2144.3477530611813,69.24406769522923,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,324.6142896823585,1,1
llm_inference,27400000000,27400.0,27807.340094,27400000000,0,407.3400939999992,0,1,1,1,1,1,1,2107.179268061197,71.74895014882736,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,339.9564838036895,1,1
llm_inference,27800000000,27800.0,28170.459402,27800000000,0,370.4594020000004,0,1,1,1,1,1,1,2070.0107718568697,76.27775498204386,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,329.1934267617762,1,1
llm_inference,28200000000,28200.0,28585.505133,28200000000,0,385.50513299999875,0,1,1,1,1,1,1,2032.8422672300103,80.6561115861162,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,343.1261978112161,1,1
llm_inference,28600000000,28600.0,28991.26868,28600000000,0,391.26868000000104,0,1,1,1,1,1,1,1995.5448641513801,84.7110401743427,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,348.0362561531365,1,1
