event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_in_present,accel_in_present,brake_in_present,actuate_in_present,steer_in,accel_in,brake_in,actuate_in,car_velocity,car_steer
reaction,12200000000,12200.0,12220.269397,12200000000,0,20.19663799999944,0,1,1,1,0,1,0.0,0.0,,70.74062556937614,1
reaction,12300000000,12300.0,12320.411405,12300000000,0,20.204831999999442,0,1,1,1,0,1,0.0,0.0,,70.45469245237909,1
reaction,12400000000,12400.0,12420.235276,12400000000,0,20.144798999999693,0,1,1,1,0,1,0.0,0.0,,70.17100224745913,1
reaction,12500000000,12500.0,12520.37288,12500000000,0,20.210395000000062,0,1,1,1,0,1,0.0,0.0,,69.88952838321397,1
reaction,12600000000,12600.0,12620.479366,12600000000,0,20.272148000000016,0,1,1,1,0,1,0.0,0.0,,69.61024470667908,1
reaction,12700000000,12700.0,12720.218053,12700000000,0,20.13651799999934,0,1,1,1,0,1,0.9921568627450981,0.0,,70.75734914293672,1
reaction,12800000000,12800.0,12820.404429,12800000000,0,20.292558999999528,0,1,1,1,0,1,0.6705882352941176,0.0,,71.30969342008291,1
reaction,12900000000,12900.0,12920.314703,12900000000,0,20.227657999999792,0,1,1,1,0,1,0.7176470588235294,0.0,,71.93596642343401,1
reaction,13000000000,13000.0,13020.450096,13000000000,0,20.238894000000073,0,1,1,1,0,1,0.8862745098039215,0.0,,72.85873756459817,1
reaction,13100000000,13100.0,13120.58972,13100000000,0,20.28596800000014,0,1,1,1,0,1,1.0,0.0,,73.99590669573666,1
reaction,13200000000,13200.0,13220.36351,13200000000,0,20.218113000000812,0,1,1,1,0,1,1.0,0.0,,75.12379812864089,1
reaction,13300000000,13300.0,13320.468265,13300000000,0,20.25665200000003,0,1,1,1,0,1,1.0,0.0,,76.24234562612573,1
reaction,13400000000,13400.0,13420.446066,13400000000,0,20.24650400000064,0,1,1,1,0,1,1.0,0.0,,77.35148700020498,1
reaction,13500000000,13500.0,13520.237847,13500000000,0,20.163501999999426,0,1,1,1,0,1,1.0,0.0,,78.4511640812526,1
reaction,13600000000,13600.0,13620.458544,13600000000,0,20.24865900000077,0,1,1,1,0,1,1.0,0.0,,79.54132268426906,1
reaction,13700000000,13700.0,13720.483859,13700000000,0,20.267947000000277,0,1,1,1,0,1,1.0,0.0,,80.62191257236,1
reaction,13800000000,13800.0,13820.286606,13800000000,0,20.168598000000202,0,1,1,1,0,1,1.0,0.0,,81.69288741753638,1
reaction,13900000000,13900.0,13920.468212,13900000000,0,20.275644999999713,0,1,1,1,0,1,1.0,0.0,,82.7542047589467,1
reaction,14000000000,14000.0,14020.323065,14000000000,0,20.20068100000026,0,1,1,1,0,1,1.0,0.0,,83.80582595865305,1
reaction,14100000000,14100.0,14120.499529,14100000000,0,20.22242499999993,0,1,1,1,0,1,1.0,0.0,,84.8477161550635,1
reaction,14200000000,14200.0,14220.441223,14200000000,0,20.226365000000442,0,1,1,1,0,1,1.0,0.0,,85.87984421413404,1
reaction,14300000000,14300.0,14320.227255,14300000000,0,20.145064000000275,0,1,1,1,0,1,1.0,0.0,,86.90218267845381,1
reaction,14400000000,14400.0,14420.466119,14400000000,0,20.237724000000526,0,1,1,1,0,1,1.0,0.0,,87.91470771432718,1
reaction,14500000000,14500.0,14520.405433,14500000000,0,20.224325999999564,0,1,1,1,0,1,1.0,0.0,,88.91739905696632,1
reaction,14600000000,14600.0,14620.354986,14600000000,0,20.20523999999932,0,1,1,1,0,1,1.0,0.0,,89.91023995390766,1
reaction,14700000000,14700.0,14720.465544,14700000000,0,20.24698999999964,0,1,1,1,0,1,1.0,0.0,,90.89321710676492,1
reaction,14800000000,14800.0,14820.321035,14800000000,0,20.20676900000035,0,1,1,1,0,1,1.0,0.0,,91.86632061143061,1
reaction,14900000000,14900.0,14920.290211,14900000000,0,20.18644200000017,0,1,1,1,0,1,1.0,0.0,,92.82954389683715,1
reaction,15000000000,15000.0,15020.448748,15000000000,0,20.228633999999147,0,1,1,1,0,1,1.0,0.0,,93.78288366238743,1
reaction,15100000000,15100.0,15120.433779,15100000000,0,20.218466000000262,0,1,1,1,0,1,1.0,0.0,,94.72633981416338,1
reaction,15200000000,15200.0,15220.430917,15200000000,0,20.240830000000642,0,1,1,1,0,1,1.0,0.0,,95.6599154000196,1
reaction,15300000000,15300.0,15320.353339,15300000000,0,20.202172999999675,0,1,1,1,0,1,1.0,0.0,,96.58361654366743,1
reaction,15400000000,15400.0,15420.364083,15400000000,0,20.220107999999527,0,1,1,1,0,1,1.0,0.0,,97.4974523778533,1
reaction,15500000000,15500.0,15520.356514,15500000000,0,20.19262499999968,0,1,1,1,0,1,1.0,0.0,,98.40143497673265,1
reaction,15600000000,15600.0,15620.286254,15600000000,0,20.1976250000007,0,1,1,1,0,1,1.0,0.0,,99.29557928753931,1
reaction,15700000000,15700.0,15720.473291,15700000000,0,20.256148000000394,0,1,1,1,0,1,1.0,0.0,,100.17990306164776,1
reaction,15800000000,15800.0,15820.443865,15800000000,0,20.226410999999644,0,1,1,1,0,1,1.0,0.0,,101.05442678512325,1
reaction,15900000000,15900.0,15920.261848,15900000000,0,20.181823000000804,0,1,1,1,0,1,1.0,0.0,,101.91917360885272,1
reaction,16000000000,16000.0,16020.469745,16000000000,0,20.263144000000466,0,1,1,1,0,1,1.0,0.0,,102.77416927834652,1
reaction,16100000000,16100.0,16120.498507,16100000000,0,20.279554999999164,0,1,1,1,0,1,1.0,0.0,,103.61944206329908,1
reaction,16200000000,16200.0,16220.225972,16200000000,0,20.143175999999585,0,1,1,1,0,1,1.0,0.0,,104.45502268699299,1
reaction,16300000000,16300.0,16320.455648,16300000000,0,20.239874000000782,0,1,1,1,0,1,0.6235294117647059,0.0,,104.60361608953968,1
reaction,16400000000,16400.0,16420.310422,16400000000,0,20.19636299999911,0,1,1,1,0,1,0.0,0.0,,103.98781183959481,1
reaction,16500000000,16500.0,16520.46231,16500000000,0,20.25271200000134,0,1,1,1,0,1,0.0,0.0,,103.37914378341776,1
reaction,16600000000,16600.0,16620.4041,16600000000,0,20.219067000001814,0,1,1,1,0,1,0.0,0.0,,102.77748781845149,1
reaction,16700000000,16700.0,16720.26186,16700000000,0,20.17191399999865,0,1,1,1,0,1,0.0,0.0,,102.18272270721417,1
reaction,16800000000,16800.0,16820.218363,16800000000,0,20.138390000000072,0,1,1,1,0,1,0.0,0.0,,101.59472999499977,1
reaction,16900000000,16900.0,16920.476946,16900000000,0,20.26021799999944,0,1,1,1,0,1,0.0,0.0,,101.01339393040216,1
reaction,17000000000,17000.0,17020.507713,17000000000,0,20.29116300000169,0,1,1,1,0,1,0.0,0.0,,100.43860138855001,1
reaction,17100000000,17100.0,17120.441955,17100000000,0,20.30187500000102,0,1,1,1,0,1,0.0,0.0,,99.87024179694512,1
reaction,17200000000,17200.0,17220.463059,17200000000,0,20.256758999999875,0,1,1,1,0,1,0.0,0.0,,99.30820706380176,1
reaction,17300000000,17300.0,17320.480586,17300000000,0,20.261742999999115,0,1,1,1,0,1,0.0,0.0,,98.75239150878916,1
reaction,17400000000,17400.0,17420.276917,17400000000,0,20.1984709999997,0,1,1,1,0,1,0.0,0.0,,98.2026917960833,1
reaction,17500000000,17500.0,17520.460521,17500000000,0,20.253178999999363,0,1,1,1,0,1,0.0,0.0,,97.65900686963904,1
reaction,17600000000,17600.0,17620.470569,17600000000,0,20.245175000000017,0,1,1,1,0,1,0.0,0.0,,97.1212378905966,1
reaction,17700000000,17700.0,17721.445247,17700000000,0,21.22814400000061,0,1,1,1,0,1,0.0,0.0,,96.58928817674094,1
reaction,17800000000,17800.0,17820.381335,17800000000,0,20.224311000001762,0,1,1,1,0,1,0.0,0.0,,96.06306314393596,1
reaction,17900000000,17900.0,17920.234012,17900000000,0,20.15349200000128,0,1,1,1,0,1,0.0,0.0,,95.54247024945842,1
reaction,18000000000,18000.0,18020.45044,18000000000,0,20.234397000000172,0,1,1,1,0,1,0.0,0.0,,95.02741893716016,1
reaction,18100000000,18100.0,18120.435832,18100000000,0,20.222053000001324,0,1,1,1,0,1,0.0,0.0,,94.51782058439025,1
reaction,18200000000,18200.0,18220.483137,18200000000,0,20.26515400000062,0,1,1,1,0,1,0.0,0.0,,94.0135884506112,1
reaction,18300000000,18300.0,18320.379074,18300000000,0,20.21352399999887,0,1,1,1,0,1,0.0,0.0,,93.51463762764669,1
reaction,18400000000,18400.0,18420.466465,18400000000,0,20.25350299999991,0,1,1,1,0,1,0.0,0.0,,93.02088499150058,1
reaction,18500000000,18500.0,18520.461181,18500000000,0,20.247819000000163,0,1,1,1,0,1,0.0,0.0,,92.53224915568936,1
reaction,18600000000,18600.0,18620.464475,18600000000,0,20.254361999999674,0,1,1,1,0,1,0.0,0.0,,92.04865042603322,1
reaction,18700000000,18700.0,18720.405752,18700000000,0,20.200731000000815,0,1,1,1,0,1,0.0,0.0,,91.57001075685243,1
reaction,18800000000,18800.0,18820.50299,18800000000,0,20.290945000000647,0,1,1,1,0,1,0.0,0.0,,91.09625370851853,1
reaction,18900000000,18900.0,18920.41161,18900000000,0,20.201610000000073,0,1,1,1,0,2,0.0,0.0,,90.6273044063115,2
reaction,19000000000,19000.0,19020.459447,19000000000,0,20.23927299999923,0,1,1,1,0,2,0.0,0.0,,90.16308950053626,2
reaction,19100000000,19100.0,19120.45166,19100000000,0,20.24268099999972,0,1,1,1,0,2,0.0,0.0,,89.70353712785395,2
reaction,19200000000,19200.0,19220.484148,19200000000,0,20.276545000000624,0,1,1,1,0,2,0.0,0.0,,89.2485768737846,2
reaction,19300000000,19300.0,19320.42355,19300000000,0,20.21599100000094,0,1,1,1,0,2,0.0,0.0,,88.79813973634039,2
reaction,19400000000,19400.0,19420.619769,19400000000,0,20.401503000000957,0,1,1,1,0,2,0.0,0.0,,88.35215809074958,2
reaction,19500000000,19500.0,19520.362786,19500000000,0,20.22165600000153,0,1,1,1,0,1,0.0,0.0,,87.91056565523331,1
reaction,19600000000,19600.0,19620.49505,19600000000,0,20.278019000001223,0,1,1,1,0,1,0.0,0.0,,87.4732974577987,1
reaction,19700000000,19700.0,19720.380006,19700000000,0,20.232198000001517,0,1,1,1,0,1,0.0,0.0,,87.04028980401311,1
reaction,19800000000,19800.0,19820.507245,19800000000,0,20.29669400000057,0,1,1,1,0,0,0.0,0.0,,86.61148024572609,0
reaction,19900000000,19900.0,19920.491305,19900000000,0,20.276436000000103,0,1,1,1,0,0,0.0,0.0,,86.18680755070632,0
reaction,20000000000,20000.0,20020.517165,20000000000,0,20.29935000000114,0,1,1,1,0,0,0.0,0.0,,85.76621167316284,0
reaction,20100000000,20100.0,20120.66757,20100000000,0,20.476001999999426,0,1,1,1,0,0,0.0,0.0,,85.34963372512031,0
reaction,20200000000,20200.0,20220.3971,20200000000,0,20.22025500000018,0,1,1,1,0,1,0.0,0.0,,84.93701594861963,1
reaction,20300000000,20300.0,20320.368384,20300000000,0,20.237804000000324,0,1,1,1,0,1,0.0,0.0,,84.52830168871652,1
reaction,20400000000,20400.0,20420.381382,20400000000,0,20.218575999999302,0,1,1,1,0,1,0.0,0.0,,84.12343536725103,1
reaction,20500000000,20500.0,20520.403767,20500000000,0,20.22512700000152,0,1,1,1,0,1,0.0,0.0,,83.7223624573628,1
reaction,20600000000,20600.0,20620.44161,20600000000,0,20.261199000000488,0,1,1,1,0,0,0.0,0.0,,83.32502945872714,0
reaction,20700000000,20700.0,20720.430774,20700000000,0,20.2119160000002,0,1,1,1,0,0,0.0,0.0,,82.93138387348839,0
reaction,20800000000,20800.0,20820.2677,20800000000,0,20.175744000000122,0,1,1,1,0,1,0.0,0.0,,82.54137418286773,1
reaction,20900000000,20900.0,20920.433731,20900000000,0,20.24427300000025,0,1,1,1,0,1,0.0,0.0,,82.15494982442348,1
reaction,21000000000,21000.0,21020.424623,21000000000,0,20.239693999999872,0,1,1,1,0,1,0.0,0.0,,81.77206116994273,1
reaction,21100000000,21100.0,21120.482738,21100000000,0,20.268937000000733,0,1,1,1,0,1,0.0,0.0,,81.39265950394379,1
reaction,21200000000,21200.0,21220.418878,21200000000,0,20.23564500000066,0,1,1,1,0,0,0.0,0.0,,81.01669700277019,0
reaction,21300000000,21300.0,21320.488913,21300000000,0,20.277680999999575,0,1,1,1,0,0,0.0,0.0,,80.64412671425693,0
reaction,21400000000,21400.0,21420.414909,21400000000,0,20.203921000000264,0,1,1,1,0,0,0.0,0.0,,80.27490253795109,0
reaction,21500000000,21500.0,21520.580695,21500000000,0,20.30032199999914,0,1,1,1,0,0,0.0,0.0,,79.908979205869,0
reaction,21600000000,21600.0,21620.29026,21600000000,0,20.196851000000606,0,1,1,1,0,1,0.0,0.0,,79.54631226377323,1
reaction,21700000000,21700.0,21720.442958,21700000000,0,20.225964000001113,0,1,1,1,0,1,0.0,0.0,,79.18685805295291,1
reaction,21800000000,21800.0,21820.345984,21800000000,0,20.187572999999247,0,1,1,1,0,1,0.0,0.0,,78.83057369249188,1
reaction,21900000000,21900.0,21920.360955,21900000000,0,20.181572000001324,0,1,1,1,0,1,0.0,0.0,,78.47741706200924,1
reaction,22000000000,22000.0,22020.326831,22000000000,0,20.193976999998995,0,1,1,1,0,1,0.0,0.0,,78.12734678485788,1
reaction,22100000000,22100.0,22120.491438,22100000000,0,20.277189000000362,0,1,1,1,0,1,0.0,0.0,,77.78032221176667,1
reaction,22200000000,22200.0,22220.227237,22200000000,0,20.141288999999233,0,1,1,1,0,1,0.0,0.0,,77.436303404913,1
reaction,22300000000,22300.0,22320.429664,22300000000,0,20.193390000000363,0,1,1,1,0,1,0.0,0.0,,77.09525112241202,1
reaction,22400000000,22400.0,22420.310545,22400000000,0,20.193155000000843,0,1,1,1,0,1,0.0,0.0,,76.75712680321047,1
reaction,22500000000,22500.0,22520.503338,22500000000,0,20.276903000001766,0,1,1,1,0,1,0.0,0.0,,76.42189255237247,1
reaction,22600000000,22600.0,22620.477624,22600000000,0,20.26436499999909,0,1,1,1,0,1,0.0,0.0,,76.08951112674545,1
reaction,22700000000,22700.0,22720.213017,22700000000,0,20.129549000001134,0,1,1,1,0,1,0.0,0.0,,75.75994592099507,1
reaction,22800000000,22800.0,22820.305351,22800000000,0,20.18297099999836,0,1,1,1,0,1,0.0,0.0,,75.43316095399771,1
reaction,22900000000,22900.0,22920.494062,22900000000,0,20.270527000000584,0,1,1,1,0,1,0.0,0.0,,75.1091208555804,1
reaction,23000000000,23000.0,23020.422804,23000000000,0,20.218572000001586,0,1,1,1,0,1,0.0,0.0,,74.78779085359716,1
reaction,23100000000,23100.0,23120.28321,23100000000,0,20.165611000000354,0,1,1,1,0,1,0.0,0.0,,74.46913676133265,1
reaction,23200000000,23200.0,23220.458084,23200000000,0,20.25802499999918,0,1,1,1,0,1,0.058823529411764705,0.0,,74.2059415742193,1
reaction,23300000000,23300.0,23320.376833,23300000000,0,20.183834999999817,0,1,1,1,0,1,0.15294117647058825,0.0,,74.03771809285426,1
reaction,23400000000,23400.0,23420.491795,23400000000,0,20.27675299999828,0,1,1,1,0,1,0.3686274509803922,0.0,,74.12203023252849,1
reaction,23500000000,23500.0,23520.446809,23500000000,0,20.25460699999894,0,1,1,1,0,1,0.5725490196078431,0.0,,74.49238610705486,1
reaction,23600000000,23600.0,23620.442269,23600000000,0,20.22109400000045,0,1,1,1,0,2,0.6784313725490196,0.0,,75.02746163090922,2
reaction,23700000000,23700.0,23720.432004,23700000000,0,20.22212099999888,0,1,1,1,0,2,0.6549019607843137,0.0,,75.51969246527163,2
reaction,23800000000,23800.0,23820.385796,23800000000,0,20.19536700000026,0,1,1,1,0,2,0.3254901960784314,0.0,,75.53717388750073,2
reaction,23900000000,23900.0,23920.238397,23900000000,0,20.15307799999937,0,1,1,1,0,1,0.0,0.0,,75.21226140756126,1
reaction,24000000000,24000.0,24020.417851,24000000000,0,20.232339999998658,0,1,1,1,0,1,0.0,0.0,,74.89007005944796,1
reaction,24100000000,24100.0,24120.443435,24100000000,0,20.25576000000001,0,1,1,1,0,1,0.0,0.0,,74.57056547091968,1
reaction,24200000000,24200.0,24220.501477,24200000000,0,20.286779999998544,0,1,1,1,0,1,0.0,0.0,,74.25371384677231,1
reaction,24300000000,24300.0,24320.374153,24300000000,0,20.238220999999612,0,1,1,1,0,1,0.0,0.0,,73.93948195677018,1
reaction,24400000000,24400.0,24420.257292,24400000000,0,20.160471999999572,0,1,1,1,0,1,0.0,0.0,,73.62783712387932,1
reaction,24500000000,24500.0,24520.466535,24500000000,0,20.254665000000386,0,1,1,1,0,1,0.0,0.0,,73.31874721279374,1
reaction,24600000000,24600.0,24620.493898,24600000000,0,20.274752000001172,0,1,1,1,0,1,0.0,0.0,,73.01218061874633,1
reaction,24700000000,24700.0,24720.318034,24700000000,0,20.20227199999863,0,1,1,1,0,1,0.0,0.0,,72.70810625659607,1
reaction,24800000000,24800.0,24820.232482,24800000000,0,20.147086000000854,0,1,1,1,0,1,0.0,0.0,,72.40649355018382,1
reaction,24900000000,24900.0,24920.416398,24900000000,0,20.21230999999898,0,1,1,1,0,1,0.0,0.0,,72.10731242194866,1
reaction,25000000000,25000.0,25020.482262,25000000000,0,20.26429300000018,0,1,1,1,0,1,0.17254901960784313,0.0,,71.97676497829949,1
reaction,25100000000,25100.0,25120.231603,25100000000,0,20.154538999999204,0,1,1,1,0,1,0.21568627450980393,0.0,,71.89417961740786,1
reaction,25200000000,25200.0,25220.436977,25200000000,0,20.21001999999862,0,1,1,1,0,2,0.42745098039215684,0.0,,72.0736666656265,2
reaction,25300000000,25300.0,25320.508387,25300000000,0,20.288394999999582,0,1,1,1,0,2,0.807843137254902,0.0,,72.85103716922215,2
reaction,25400000000,25400.0,25420.635006,25400000000,0,20.423170999998547,0,1,1,1,0,2,0.803921568627451,0.0,,73.61511984603752,2
reaction,25500000000,25500.0,25520.590081,25500000000,0,20.381066000001738,0,1,1,1,0,2,0.30980392156862746,0.0,,73.62908815122502,2
reaction,25600000000,25600.0,25620.355697,25600000000,0,20.2485119999983,0,1,1,1,0,1,0.0,0.0,,73.31998800555942,1
reaction,25700000000,25700.0,25720.484263,25700000000,0,20.273064000000886,0,1,1,1,0,1,0.0,0.0,,73.01341130327413,1
reaction,25800000000,25800.0,25820.409,25800000000,0,20.189775999999256,0,1,1,1,0,1,0.0,0.0,,72.70932695715517,1
reaction,25900000000,25900.0,25920.340186,25900000000,0,20.225413000000117,0,1,1,1,0,1,0.0,0.0,,72.40770438901282,1
reaction,26000000000,26000.0,26020.500101,26000000000,0,20.26510899999994,0,1,1,1,0,1,0.0,0.0,,72.10851351929689,1
reaction,26100000000,26100.0,26120.537695,26100000000,0,20.32419899999877,0,1,1,1,0,0,0.0,0.0,,71.81172475696563,0
reaction,26200000000,26200.0,26220.464331,26200000000,0,20.25498399999924,0,1,1,1,0,0,0.0,0.0,,71.51730898960062,0
reaction,26300000000,26300.0,26320.471488,26300000000,0,20.249716999998782,0,1,1,1,0,1,0.0,0.0,,71.22523757376096,1
reaction,26400000000,26400.0,26420.480048,26400000000,0,20.262109999999666,0,1,1,1,0,1,0.0,0.0,,70.93548232556992,1
reaction,26500000000,26500.0,26520.49963,26500000000,0,20.281707999998616,0,1,1,1,0,1,0.0,0.0,,70.64801551152763,1
reaction,26600000000,26600.0,26620.441805,26600000000,0,20.231751999999688,0,1,1,1,0,1,0.0,0.0,,70.36280983954335,1
reaction,26700000000,26700.0,26720.415607,26700000000,0,20.203409000001557,0,1,1,1,0,1,0.0,0.0,,70.07983845018137,1
reaction,26800000000,26800.0,26820.510865,26800000000,0,20.286040999999386,0,1,1,1,0,1,0.0,0.0,,69.7990749081145,1
reaction,26900000000,26900.0,26920.464946,26900000000,0,20.249360999998316,0,1,1,1,0,1,0.0,0.0,,69.52049319377959,1
reaction,27000000000,27000.0,27020.453734,27000000000,0,20.247564000001148,0,1,1,1,0,1,0.0,0.0,,69.24406769522923,1
reaction,27100000000,27100.0,27120.490992,27100000000,0,20.277038000000175,0,1,1,1,0,1,0.0,0.0,,68.9697732001747,1
reaction,27200000000,27200.0,27220.534874,27200000000,0,20.319926000000123,0,1,1,1,0,1,0.6039215686274509,0.0,,69.4294525698754,1
reaction,27300000000,27300.0,27320.481572,27300000000,0,20.269845999999234,0,1,1,1,0,1,1.0,0.0,,70.59372985408915,1
reaction,27400000000,27400.0,27420.361174,27400000000,0,20.286285999998654,0,1,1,1,0,1,1.0,0.0,,71.74895014882736,1
reaction,27500000000,27500.0,27520.31818,27500000000,0,20.205674000000727,0,1,1,1,0,1,1.0,0.0,,72.89503504619076,1
reaction,27600000000,27600.0,27620.278255,27600000000,0,20.18425500000012,0,1,1,1,0,1,1.0,0.0,,74.03191026094713,1
