event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,steer_in_present,accel_in_present,brake_in_present,actuate_in_present,steer_in,accel_in,brake_in,actuate_in,car_velocity,car_steer
reaction,9800000000,9800.0,9820.772424,9800000000,0,1,1,1,0,1,1.0,0.0,,93.34818301471616,1
reaction,9900000000,9900.0,9920.815701,9900000000,0,1,1,1,0,1,1.0,0.0,,94.29615838848565,1
reaction,10000000000,10000.0,10020.376274,10000000000,0,1,1,1,0,1,1.0,0.0,,95.2342514169953,1
reaction,10100000000,10100.0,10120.666563,10100000000,0,1,1,1,0,1,1.0,0.0,,96.16246682571999,1
reaction,10200000000,10200.0,10220.679615,10200000000,0,1,1,1,0,1,1.0,0.0,,97.08081237983068,1
reaction,10300000000,10300.0,10320.537128,10300000000,0,1,1,1,0,1,1.0,0.0,,97.98929881692358,1
reaction,10400000000,10400.0,10420.891028,10400000000,0,1,1,1,0,1,1.0,0.0,,98.88793977899957,1
reaction,10500000000,10500.0,10520.890708,10500000000,0,1,1,1,0,1,1.0,0.0,,99.77675174379206,1
reaction,10600000000,10600.0,10620.924902,10600000000,0,1,1,1,0,1,1.0,0.0,,100.65575395553972,1
reaction,10700000000,10700.0,10720.894647,10700000000,0,1,1,1,0,1,1.0,0.0,,101.52496835529759,1
reaction,10800000000,10800.0,10820.882445,10800000000,0,1,1,1,0,1,1.0,0.0,,102.38441951087847,1
reaction,10900000000,10900.0,10920.906009,10900000000,0,1,1,1,0,1,0.0,0.0,,101.79413454651294,1
reaction,11000000000,11000.0,11020.911544,11000000000,0,1,1,1,0,1,0.0,0.0,,101.21054533384218,1
reaction,11100000000,11100.0,11123.419853,11100000000,0,1,1,1,0,1,0.0,0.0,,100.63353786235474,1
reaction,11200000000,11200.0,11221.02544,11200000000,0,1,1,1,0,1,0.0,0.0,,100.06300069887176,1
reaction,11300000000,11300.0,11320.513004,11300000000,0,1,1,1,0,1,0.0,0.0,,99.49882491504607,1
reaction,11400000000,11400.0,11420.891417,11400000000,0,1,1,1,0,1,0.0,0.0,,98.94090401729746,1
reaction,11500000000,11500.0,11520.550494,11500000000,0,1,1,1,0,1,0.0,0.0,,98.38913387908856,1
reaction,11600000000,11600.0,11620.991456,11600000000,0,1,1,1,0,1,0.0,0.0,,97.84341267545094,1
reaction,11700000000,11700.0,11720.911646,11700000000,0,1,1,1,0,1,0.0,0.0,,97.30364081967436,1
reaction,11800000000,11800.0,11820.878823,11800000000,0,1,1,1,0,1,0.0,0.0,,96.76972090207634,1
reaction,11900000000,11900.0,11920.957358,11900000000,0,1,1,1,0,1,0.0,0.0,,96.24155763077269,1
reaction,12000000000,12000.0,12020.779086,12000000000,0,1,1,1,0,1,0.0,0.0,,95.71905777437283,1
reaction,12100000000,12100.0,12120.954931,12100000000,0,1,1,1,0,1,0.0,0.0,,95.20213010652763,1
reaction,12200000000,12200.0,12220.918031,12200000000,0,1,1,1,0,1,0.0,0.0,,94.69068535225983,1
reaction,12300000000,12300.0,12320.698268,12300000000,0,1,1,1,0,1,0.0,0.0,,94.18463613601091,1
reaction,12400000000,12400.0,12420.899991,12400000000,0,1,1,1,0,1,0.0,0.0,,93.6838969313402,1
reaction,12500000000,12500.0,12520.926629,12500000000,0,1,1,1,0,1,0.0,0.0,,93.18838401221564,1
reaction,12600000000,12600.0,12620.889731,12600000000,0,1,1,1,0,1,0.0,0.0,,92.69801540583741,1
reaction,12700000000,12700.0,12720.925771,12700000000,0,1,1,1,0,1,0.0,0.0,,92.21271084693848,1
reaction,12800000000,12800.0,12820.966204,12800000000,0,1,1,1,0,1,0.0,0.0,,91.73239173350841,1
reaction,12900000000,12900.0,12920.896803,12900000000,0,1,1,1,0,1,0.0,0.0,,91.25698108388897,1
reaction,13000000000,13000.0,13020.906236,13000000000,0,1,1,1,0,1,0.0,0.0,,90.78640349519202,1
reaction,13100000000,13100.0,13120.86561,13100000000,0,1,1,1,0,1,0.0,0.0,,90.32058510299247,1
reaction,13200000000,13200.0,13220.625438,13200000000,0,1,1,1,0,1,0.0,0.0,,89.85945354225096,1
reaction,13300000000,13300.0,13320.885538,13300000000,0,1,1,1,0,1,0.0,0.0,,89.40293790942253,1
reaction,13400000000,13400.0,13420.676638,13400000000,0,1,1,1,0,1,0.0,0.0,,88.95096872570942,1
reaction,13500000000,13500.0,13521.050852,13500000000,0,1,1,1,0,1,0.0,0.0,,88.50347790141818,1
reaction,13600000000,13600.0,13620.868567,13600000000,0,1,1,1,0,1,0.0,0.0,,88.06039870138225,1
reaction,13700000000,13700.0,13720.494651,13700000000,0,1,1,1,0,1,0.0,0.0,,87.621665711413,1
reaction,13800000000,13800.0,13820.953909,13800000000,0,1,1,1,0,1,0.0,0.0,,87.18721480574396,1
reaction,13900000000,13900.0,13920.946833,13900000000,0,1,1,1,0,1,0.0,0.0,,86.7569831154338,1
reaction,14000000000,14000.0,14020.462495,14000000000,0,1,0,1,0,1,,0.0,,86.33090899769537,1
tardy,14000000000,14000.0,14021.18389,14000000000,1,0,1,0,0,,0.0,,,85.90893200611936,1
reaction,14100000000,14100.0,14120.517754,14100000000,0,1,1,1,0,1,0.0,0.0,,85.49099286176202,1
reaction,14200000000,14200.0,14220.892477,14200000000,0,1,1,1,0,1,0.0,0.0,,85.07703342506814,1
reaction,14300000000,14300.0,14320.373924,14300000000,0,1,1,1,0,1,0.0,0.0,,84.66699666860092,1
reaction,14400000000,14400.0,14420.433454,14400000000,0,1,1,1,0,1,0.0,0.0,,84.26082665055198,1
reaction,14500000000,14500.0,14520.907016,14500000000,0,1,1,1,0,1,0.0,0.0,,83.85846848900563,1
reaction,14600000000,14600.0,14620.907973,14600000000,0,1,1,1,0,1,0.0,0.0,,83.4598683369322,1
reaction,14700000000,14700.0,14721.04964,14700000000,0,1,1,1,0,1,0.0,0.0,,83.06497335788676,1
reaction,14800000000,14800.0,14820.648875,14800000000,0,1,1,1,0,1,0.0,0.0,,82.67373170238972,1
reaction,14900000000,14900.0,14920.884394,14900000000,0,1,1,1,0,1,0.0,0.0,,82.28609248496757,1
reaction,15000000000,15000.0,15020.683523,15000000000,0,1,1,1,0,1,0.0,0.0,,81.90200576183175,1
reaction,15100000000,15100.0,15120.939714,15100000000,0,1,1,1,0,1,0.0,0.0,,81.52142250917558,1
reaction,15200000000,15200.0,15220.802848,15200000000,0,1,1,1,0,1,0.0,0.0,,81.14429460206894,1
reaction,15300000000,15300.0,15321.262309,15300000000,0,1,1,1,0,1,0.0,0.0,,80.77057479393186,1
reaction,15400000000,15400.0,15420.915872,15400000000,0,1,1,1,0,1,0.0,0.0,,80.4002166965684,1
reaction,15500000000,15500.0,15520.75144,15500000000,0,1,1,1,0,1,0.0,0.0,,80.03317476074312,1
reaction,15600000000,15600.0,15620.461708,15600000000,0,1,1,1,0,1,0.0,0.0,,79.66940425728292,1
reaction,15700000000,15700.0,15720.867799,15700000000,0,1,1,1,0,1,0.0,0.0,,79.3088612586879,1
reaction,15800000000,15800.0,15820.917632,15800000000,0,1,1,1,0,1,0.0,0.0,,78.95150262123514,1
reaction,15900000000,15900.0,15920.85463,15900000000,0,1,1,1,0,1,0.0,0.0,,78.59728596756008,1
reaction,16000000000,16000.0,16020.882779,16000000000,0,1,1,1,0,1,0.0,0.0,,78.24616966970085,1
reaction,16100000000,16100.0,16120.655174,16100000000,0,1,1,1,0,1,0.0,0.0,,77.89811283259087,1
reaction,16200000000,16200.0,16227.997464,16200000000,0,1,1,1,0,1,0.0,0.0,,77.55307527798648,1
reaction,16300000000,16300.0,16320.331759,16300000000,0,1,1,1,0,1,0.0,0.0,,77.21101752881576,1
reaction,16400000000,16400.0,16420.966913,16400000000,0,1,1,1,0,1,0.0,0.0,,76.87190079393602,1
reaction,16500000000,16500.0,16520.930667,16500000000,0,1,1,1,0,1,1.0,0.0,,77.97568695328754,1
reaction,16600000000,16600.0,16620.931509,16600000000,0,1,1,1,0,1,1.0,0.0,,79.0699776335188,1
reaction,16700000000,16700.0,16720.68341,16700000000,0,1,1,1,0,1,1.0,0.0,,80.15472089113186,1
reaction,16800000000,16800.0,16820.474666,16800000000,0,1,1,1,0,1,1.0,0.0,,81.22986870884657,1
reaction,16900000000,16900.0,16920.599141,16900000000,0,1,1,1,0,1,1.0,0.0,,82.29537695493232,1
reaction,17000000000,17000.0,17020.756937,17000000000,0,1,1,1,0,1,0.9450980392156862,0.0,,83.24225918086532,1
reaction,17100000000,17100.0,17120.950757,17100000000,0,1,1,1,0,1,0.0,0.0,,82.84937953011341,1
reaction,17200000000,17200.0,17220.904599,17200000000,0,1,1,1,0,1,0.0,0.0,,82.46012510297314,1
reaction,17300000000,17300.0,17320.931113,17300000000,0,1,1,1,0,1,0.0,0.0,,82.0744455345288,1
reaction,17400000000,17400.0,17420.90022,17400000000,0,1,1,1,0,1,0.0,0.0,,81.6922913895399,1
reaction,17500000000,17500.0,17520.534476,17500000000,0,1,1,1,0,1,0.0,0.0,,81.31361414106915,1
reaction,17600000000,17600.0,17620.210163,17600000000,0,1,1,1,0,1,0.0,0.0,,80.93836614969788,1
reaction,17700000000,17700.0,17720.673104,17700000000,0,1,1,1,0,1,0.0,0.0,,80.56650064330996,1
reaction,17800000000,17800.0,17820.886282,17800000000,0,1,1,1,0,1,0.0,0.0,,80.19797169742615,1
reaction,17900000000,17900.0,17920.807876,17900000000,0,1,1,1,0,1,0.0,0.0,,79.83273421607164,1
reaction,18000000000,18000.0,18020.927836,18000000000,0,1,1,1,0,1,0.0,0.0,,79.47074391315975,1
reaction,18100000000,18100.0,18120.863724,18100000000,0,1,1,1,0,1,0.0,0.0,,79.11195729437581,1
reaction,18200000000,18200.0,18220.606842,18200000000,0,1,1,1,0,1,0.0,0.0,,78.75633163954542,1
reaction,18300000000,18300.0,18320.877873,18300000000,0,1,1,1,0,1,0.0,0.0,,78.4038249854722,1
reaction,18400000000,18400.0,18420.804909,18400000000,0,1,1,1,0,1,0.0,0.0,,78.0543961092304,1
reaction,18500000000,18500.0,18520.916788,18500000000,0,1,1,1,0,1,0.0,0.0,,77.70800451189837,1
reaction,18600000000,18600.0,18620.942031,18600000000,0,1,1,1,0,1,0.0,0.0,,77.3646104027194,1
reaction,18700000000,18700.0,18720.88714,18700000000,0,1,1,1,0,1,0.0,0.0,,77.02417468367693,1
reaction,18800000000,18800.0,18820.908188,18800000000,0,1,1,1,0,1,0.0,0.0,,76.68665893447128,1
reaction,18900000000,18900.0,18920.968517,18900000000,0,1,1,1,0,2,0.0,0.0,,76.35202539788618,2
reaction,19000000000,19000.0,19020.731808,19000000000,0,1,1,1,0,2,0.0,0.0,,76.02023696553287,2
reaction,19100000000,19100.0,19120.815924,19100000000,0,1,1,1,0,2,0.0,0.0,,75.69125716396088,2
reaction,19200000000,19200.0,19220.928685,19200000000,0,1,1,1,0,2,0.0,0.0,,75.36505014112417,2
reaction,19300000000,19300.0,19320.894936,19300000000,0,1,1,1,0,2,0.0,0.0,,75.04158065319227,2
reaction,19400000000,19400.0,19420.894461,19400000000,0,1,1,1,0,2,0.0,0.0,,74.7208140516962,2
reaction,19500000000,19500.0,19520.819933,19500000000,0,1,1,1,0,2,0.0,0.0,,74.40271627099906,2
reaction,19600000000,19600.0,19620.733651,19600000000,0,1,1,1,0,2,0.0,0.0,,74.08725381608224,2
reaction,19700000000,19700.0,19720.811076,19700000000,0,1,1,1,0,1,0.0,0.0,,73.77439375063732,1
reaction,19800000000,19800.0,19820.89677,19800000000,0,1,1,1,0,1,0.0,0.0,,73.46410368545544,1
reaction,19900000000,19900.0,19921.120735,19900000000,0,1,1,1,0,1,0.0,0.0,,73.15635176710502,1
reaction,20000000000,20000.0,20020.590738,20000000000,0,1,1,1,0,1,0.0,0.0,,72.85110666688989,1
reaction,20100000000,20100.0,20120.976261,20100000000,0,1,1,1,0,1,0.0,0.0,,72.54833757007931,1
reaction,20200000000,20200.0,20220.892117,20200000000,0,1,1,1,0,0,0.0,0.0,,72.24801416540252,0
reaction,20300000000,20300.0,20320.575246,20300000000,0,1,1,1,0,0,0.0,0.0,,71.95010663480006,0
reaction,20400000000,20400.0,20420.54992,20400000000,0,1,1,1,0,0,0.0,0.0,,71.65458564342455,0
reaction,20500000000,20500.0,20520.89658,20500000000,0,1,1,1,0,1,0.0,0.0,,71.36142232988394,1
reaction,20600000000,20600.0,20620.668333,20600000000,0,0,0,1,0,,,0.0,,71.07058829672039,1
tardy,20600000000,20600.0,20622.036809,20600000000,1,1,1,0,0,0,0.0,,,70.78205560111806,0
reaction,20700000000,20700.0,20720.950759,20700000000,0,0,0,1,0,,,0.0,,70.49579674583363,0
tardy,20700000000,20700.0,20723.884908,20700000000,1,1,1,0,0,0,0.0,,,70.21178467034308,0
reaction,20800000000,20800.0,20820.747879,20800000000,0,1,1,1,0,0,0.0,0.0,,69.92999274219892,0
reaction,20900000000,20900.0,20920.886183,20900000000,0,1,1,1,0,1,0.0,0.0,,69.65039474859203,1
reaction,21000000000,21000.0,21020.806596,21000000000,0,1,1,1,0,1,0.0,0.0,,69.37296488811234,1
reaction,21100000000,21100.0,21120.870663,21100000000,0,1,1,1,0,1,0.0,0.0,,69.09767776270304,1
reaction,21200000000,21200.0,21221.268839,21200000000,0,1,1,1,0,1,0.0,0.0,,68.82450836980314,1
reaction,21300000000,21300.0,21320.618438,21300000000,0,1,1,1,0,1,0.0,0.0,,68.55343209467286,1
reaction,21400000000,21400.0,21420.903241,21400000000,0,1,1,1,0,1,0.0,0.0,,68.28442470289735,1
reaction,21500000000,21500.0,21520.721326,21500000000,0,1,1,1,0,1,0.0,0.0,,68.0174623330637,1
reaction,21600000000,21600.0,21620.628568,21600000000,0,1,1,1,0,1,0.0,0.0,,67.7525214896065,1
reaction,21700000000,21700.0,21720.496229,21700000000,0,1,1,1,0,1,0.0,0.0,,67.48957903581763,1
reaction,21800000000,21800.0,21820.945545,21800000000,0,1,1,1,0,1,0.0,0.0,,67.22861218701587,1
reaction,21900000000,21900.0,21920.580775,21900000000,0,1,1,1,0,1,0.6549019607843137,0.0,,67.78247822705525,1
reaction,22000000000,22000.0,22020.511294,22000000000,0,1,1,1,0,0,1.0,0.0,,68.95931020735517,0
reaction,22100000000,22100.0,22120.710167,22100000000,0,1,1,1,0,0,0.1843137254901961,0.0,,68.86601674173131,0
reaction,22200000000,22200.0,22220.466938,22200000000,0,1,1,1,0,1,0.0,0.0,,68.59462294940508,1
reaction,22300000000,22300.0,22320.80691,22300000000,0,1,1,1,0,1,0.0,0.0,,68.32530171065112,1
reaction,22400000000,22400.0,22420.700295,22400000000,0,1,1,1,0,1,0.4745098039215686,0.0,,68.59769748136179,1
reaction,22500000000,22500.0,22520.81736,22500000000,0,1,1,1,0,1,1.0,0.0,,69.76835280915377,1
reaction,22600000000,22600.0,22620.810244,22600000000,0,1,1,1,0,1,1.0,0.0,,70.93000930617029,1
reaction,22700000000,22700.0,22720.543926,22700000000,0,1,1,1,0,2,0.9882352941176471,0.0,,72.05894770339634,2
reaction,22800000000,22800.0,22820.950101,22800000000,0,1,1,1,0,1,0.5647058823529412,0.0,,72.43414402560877,1
reaction,22900000000,22900.0,22923.89161,22900000000,0,1,1,1,0,1,0.0,0.0,,72.1347404022353,1
reaction,23000000000,23000.0,23020.532733,23000000000,0,1,1,1,0,1,0.0,0.0,,71.83774147040764,1
reaction,23100000000,23100.0,23120.939071,23100000000,0,1,1,1,0,1,0.0,0.0,,71.54311807598714,1
reaction,23200000000,23200.0,23220.888828,23200000000,0,1,1,1,0,1,1.0,0.0,,72.69084153465188,1
reaction,23300000000,23300.0,23320.548589,23300000000,0,1,1,1,0,2,1.0,0.0,,73.82936828781767,2
reaction,23400000000,23400.0,23420.915596,23400000000,0,1,1,1,0,1,1.0,0.0,,74.9586274199411,1
reaction,23500000000,23500.0,23521.067118,23500000000,0,1,1,1,0,1,1.0,0.0,,76.07855209634768,1
reaction,23600000000,23600.0,23620.762079,23600000000,0,1,1,1,0,1,1.0,0.0,,77.18907953584342,1
reaction,23700000000,23700.0,23720.794676,23700000000,0,1,1,1,0,1,1.0,0.0,,78.2901509803106,1
reaction,23800000000,23800.0,23820.74043,23800000000,0,1,1,1,0,1,1.0,0.0,,79.38171166139284,1
reaction,23900000000,23900.0,23920.904667,23900000000,0,1,1,1,0,1,1.0,0.0,,80.46371076437659,1
reaction,24000000000,24000.0,24020.727521,24000000000,0,1,1,1,0,1,0.9490196078431372,0.0,,81.43482194301129,1
reaction,24100000000,24100.0,24120.622327,24100000000,0,1,1,1,0,1,0.3254901960784314,0.0,,81.40072523886035,1
reaction,24200000000,24200.0,24220.569522,24200000000,0,1,1,1,0,1,0.0,0.0,,81.02468979055966,1
reaction,24300000000,24300.0,24321.087015,24300000000,0,1,1,1,0,1,0.0,0.0,,80.65204754857875,1
reaction,24400000000,24400.0,24420.369017,24400000000,0,1,1,1,0,1,0.0,0.0,,80.28275239447997,1
reaction,24500000000,24500.0,24520.573279,24500000000,0,1,1,1,0,0,0.0,0.0,,79.91675904270033,0
reaction,24600000000,24600.0,24620.533037,24600000000,0,1,1,1,0,0,0.0,0.0,,79.5540230218176,0
reaction,24700000000,24700.0,24720.419948,24700000000,0,1,1,1,0,1,0.0,0.0,,79.19450065632006,1
reaction,24800000000,24800.0,24820.488675,24800000000,0,1,1,1,0,1,0.0,0.0,,78.83814904886428,1
reaction,24900000000,24900.0,24920.896594,24900000000,0,1,1,1,0,1,0.0,0.0,,78.4849260630059,1
reaction,25000000000,25000.0,25020.593328,25000000000,0,1,1,1,0,1,0.0,0.0,,78.13479030638838,1
reaction,25100000000,25100.0,25120.623393,25100000000,0,1,1,1,0,1,0.0,0.0,,77.78770111437598,1
reaction,25200000000,25200.0,25220.934519,25200000000,0,1,1,1,0,1,0.0,0.0,,77.44361853411712,1
reaction,25300000000,25300.0,25320.902238,25300000000,0,1,1,1,0,1,0.0,0.0,,77.10250330902501,1
reaction,25400000000,25400.0,25420.80987,25400000000,0,1,1,1,0,1,0.0,0.0,,76.76431686366288,1
reaction,25500000000,25500.0,25520.811909,25500000000,0,1,1,1,0,1,0.0,0.0,,76.4290212890215,1
reaction,25600000000,25600.0,25620.349869,25600000000,0,1,1,1,0,1,0.0,0.0,,76.09657932817719,1
reaction,25700000000,25700.0,25720.309396,25700000000,0,1,1,1,0,1,0.0,0.0,,75.76695436231888,1
reaction,25800000000,25800.0,25820.748427,25800000000,0,1,1,1,0,1,0.0,0.0,,75.44011039713322,1
reaction,25900000000,25900.0,25920.509893,25900000000,0,1,1,1,0,1,0.0,0.0,,75.11601204953702,1
reaction,26000000000,26000.0,26020.892539,26000000000,0,1,1,1,0,1,0.0,0.0,,74.79462453474667,1
reaction,26100000000,26100.0,26120.549756,26100000000,0,1,1,1,0,1,0.0,0.0,,74.47591365367481,1
reaction,26200000000,26200.0,26220.906642,26200000000,0,1,1,1,0,1,0.0,0.0,,74.15984578064428,1
reaction,26300000000,26300.0,26320.5281,26300000000,0,1,1,1,0,1,0.0,0.0,,73.84638785141044,1
reaction,26400000000,26400.0,26421.027521,26400000000,0,1,1,1,0,1,0.0,0.0,,73.53550735148261,1
reaction,26500000000,26500.0,26521.136671,26500000000,0,1,1,1,0,1,0.0,0.0,,73.22717230473593,1
reaction,26600000000,26600.0,26620.794292,26600000000,0,1,1,1,0,1,0.0,0.0,,72.9213512623055,1
reaction,26700000000,26700.0,26720.339452,26700000000,0,1,1,1,0,1,0.0,0.0,,72.61801329175437,1
reaction,26800000000,26800.0,26820.708662,26800000000,0,1,1,1,0,1,0.0,0.0,,72.31712796650761,1
reaction,26900000000,26900.0,26920.792716,26900000000,0,1,1,1,0,1,0.0,0.0,,72.01866535554517,1
reaction,27000000000,27000.0,27020.789959,27000000000,0,1,1,1,0,1,0.0,0.0,,71.7225960133455,1
reaction,27100000000,27100.0,27120.979914,27100000000,0,1,1,1,0,1,0.0,0.0,,71.42889097007364,1
reaction,27200000000,27200.0,27220.601862,27200000000,0,1,1,1,0,0,0.0,0.0,,71.13752172200616,0
reaction,27300000000,27300.0,27320.511441,27300000000,0,1,1,1,0,0,0.0,0.0,,70.84846022218677,0
reaction,27400000000,27400.0,27421.073109,27400000000,0,1,1,1,0,1,0.0,0.0,,70.56167887130596,1
reaction,27500000000,27500.0,27520.578488,27500000000,0,1,1,1,0,1,0.0,0.0,,70.27715050879833,1
reaction,27600000000,27600.0,27620.443825,27600000000,0,1,1,1,0,1,0.0,0.0,,69.99484840415187,1
reaction,27700000000,27700.0,27720.526947,27700000000,0,1,1,1,0,1,0.0,0.0,,69.71474624842297,1
reaction,27800000000,27800.0,27820.937283,27800000000,0,1,1,1,0,0,0.0,0.0,,69.43681814595173,0
reaction,27900000000,27900.0,27920.652795,27900000000,0,1,1,1,0,1,0.0,0.0,,69.16103860627207,1
reaction,28000000000,28000.0,28020.326222,28000000000,0,1,1,1,0,2,0.0,0.0,,68.88738253621105,2
reaction,28100000000,28100.0,28120.536445,28100000000,0,1,1,1,0,1,0.0,0.0,,68.6158252321727,1
reaction,28200000000,28200.0,28220.500692,28200000000,0,1,1,1,0,1,0.0,0.0,,68.34634237260093,1
reaction,28300000000,28300.0,28320.470704,28300000000,0,1,1,1,0,1,0.0,0.0,,68.07891001061688,1
reaction,28400000000,28400.0,28420.419599,28400000000,0,1,1,1,0,1,0.0,0.0,,67.81350456682613,1
reaction,28500000000,28500.0,28520.68832,28500000000,0,1,1,1,0,1,0.0,0.0,,67.55010282229084,1
reaction,28600000000,28600.0,28620.641367,28600000000,0,1,1,1,0,1,0.0,0.0,,67.28868191166295,1
reaction,28700000000,28700.0,28720.628187,28700000000,0,1,1,1,0,1,0.0,0.0,,67.02921931647356,1
reaction,28800000000,28800.0,28820.635225,28800000000,0,1,1,1,0,1,0.0,0.0,,66.77169285857491,1
reaction,28900000000,28900.0,28920.48872,28900000000,0,1,1,1,0,1,0.23921568627450981,0.0,,66.75572415393808,1
reaction,29000000000,29000.0,29020.374038,29000000000,0,1,1,1,0,1,1.0,0.0,,67.94023044797603,1
reaction,29100000000,29100.0,29120.624539,29100000000,0,1,1,1,0,1,1.0,0.0,,69.11587295279136,1
reaction,29200000000,29200.0,29220.74422,29200000000,0,1,1,1,0,1,1.0,0.0,,70.28256384756769,1
reaction,29300000000,29300.0,29320.744278,29300000000,0,1,1,1,0,1,1.0,0.0,,71.44021947084616,1
reaction,29400000000,29400.0,29420.592813,29400000000,0,1,1,1,0,1,1.0,0.0,,72.58876030651045,1
reaction,29500000000,29500.0,29520.511565,29500000000,0,1,1,1,0,1,1.0,0.0,,73.7281109663529,1
reaction,29600000000,29600.0,29620.524793,29600000000,0,1,1,1,0,1,1.0,0.0,,74.85820016931585,1
reaction,29700000000,29700.0,29720.693341,29700000000,0,1,1,1,0,1,1.0,0.0,,75.97896071750532,1
reaction,29800000000,29800.0,29820.787403,29800000000,0,1,1,1,0,1,1.0,0.0,,77.09032946907686,1
reaction,29900000000,29900.0,29920.696339,29900000000,0,1,1,1,0,1,1.0,0.0,,78.19224730809627,1
reaction,30000000000,30000.0,30020.98468,30000000000,0,1,1,1,0,1,1.0,0.0,,79.28465911148012,1
reaction,30100000000,30100.0,30120.585773,30100000000,0,1,1,1,0,1,1.0,0.0,,80.36751371312326,1
reaction,30200000000,30200.0,30220.62733,30200000000,0,1,1,1,0,1,1.0,0.0,,81.44076386532164,1
reaction,30300000000,30300.0,30320.469693,30300000000,0,1,1,1,0,1,1.0,0.0,,82.50436619760124,1
reaction,30400000000,30400.0,30420.484386,30400000000,0,1,1,1,0,1,1.0,0.0,,83.55828117306415,1
reaction,30500000000,30500.0,30520.785699,30500000000,0,1,1,1,0,1,1.0,0.0,,84.60247304236431,1
reaction,30600000000,30600.0,30620.710223,30600000000,0,1,1,1,0,1,1.0,0.0,,85.63690979542632,1
reaction,30700000000,30700.0,30720.644197,30700000000,0,1,1,1,0,1,1.0,0.0,,86.66156311102021,1
reaction,30800000000,30800.0,30820.816726,30800000000,0,1,1,1,0,1,0.803921568627451,0.0,,87.30325951537925,1
reaction,30900000000,30900.0,30920.699657,30900000000,0,1,1,1,0,1,0.0,0.0,,86.87190289748983,1
reaction,31000000000,31000.0,31020.588615,31000000000,0,1,1,1,0,1,0.0,0.0,,86.44472025787701,1
reaction,31100000000,31100.0,31120.80887,31100000000,0,1,1,1,0,1,0.0,0.0,,86.02165083229575,1
