event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,displacement_present,velocity_present,steer_present,head_present,eye_present,environment_states_present,distance_to_target_m,velocity_kmh,steering,head_history_json,eye_history_json,environment_json,control,instruction,inference_ms,control_present,instruction_present
llm_inference,11000000000,11000.0,11349.390498,11000000000,0,349.39049800000066,1,1,1,1,1,1,3630.5292282069695,101.21054533384218,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,259.19977016747,1,1
llm_inference,11400000000,11400.0,11742.595926,11400000000,0,342.59592599999996,1,1,1,1,1,1,3593.3400669945163,98.94090401729746,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,240.8466360066086,1,1
llm_inference,11800000000,11800.0,12136.470681,11800000000,0,336.4706810000007,1,1,1,1,1,1,3556.1509057820776,96.76972090207634,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,247.32341105118394,1,1
llm_inference,12200000000,12200.0,12540.798226,12200000000,0,340.7982260000008,1,1,1,1,1,1,3518.961744569639,94.69068535225983,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,251.18975318036973,1,1
llm_inference,12600000000,12600.0,12947.661152,12600000000,0,347.6611520000006,1,1,1,1,1,1,3481.7725833572003,92.69801540583741,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,259.3243159353733,1,1
llm_inference,13000000000,13000.0,13339.217445,13000000000,0,339.2174450000002,1,1,1,1,1,1,3444.5834221447617,90.78640349519202,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,246.71152397058904,1,1
llm_inference,13400000000,13400.0,13763.809747,13400000000,0,363.80974699999933,1,1,1,1,1,1,3407.394260932323,88.95096872570942,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,257.72695103660226,1,1
llm_inference,13800000000,13800.0,14176.431899,13800000000,0,376.43189899999925,1,1,1,1,1,1,3379.502390022994,87.18721480574396,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,252.69019999541342,1,1
llm_inference,14200000000,14200.0,14546.521827,14200000000,0,346.5218270000005,1,1,1,1,1,1,3333.0159385074458,85.07703342506814,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,257.7474759891629,1,1
llm_inference,14600000000,14600.0,14946.393925,14600000000,0,346.3939250000003,1,1,1,1,1,1,3295.826777295007,83.4598683369322,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,258.51840409450233,1,1
llm_inference,15000000000,15000.0,15342.262875,15000000000,0,342.26287500000035,1,1,1,1,1,1,3258.6376160825685,81.90200576183175,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,253.64060210995376,1,1
llm_inference,15400000000,15400.0,15755.185268,15400000000,0,355.18526799999927,1,1,1,1,1,1,3221.44845487013,80.4002166965684,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,262.20453903079033,1,1
llm_inference,15800000000,15800.0,16149.376972,15800000000,0,349.376972,1,1,1,1,1,1,3184.259293657691,78.95150262123514,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,260.81781717948616,1,1
llm_inference,16200000000,16200.0,16540.168349,16200000000,0,340.1683489999996,1,1,1,1,1,1,3147.0701324452525,77.55307527798648,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,251.43222487531602,1,1
llm_inference,16600000000,16600.0,16979.313859,16600000000,0,379.3138590000017,1,1,1,1,1,1,3109.880971232814,79.0699776335188,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,289.98024901375175,1,1
llm_inference,17000000000,17000.0,17339.169253,17000000000,0,339.169253,1,1,1,1,1,1,3072.691810020375,83.24225918086532,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,250.1070110592991,1,1
llm_inference,17400000000,17400.0,17765.98513,17400000000,0,365.98513000000094,1,1,1,1,1,1,3035.5026488079366,81.6922913895399,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,255.47762494534254,1,1
llm_inference,17800000000,17800.0,18154.953621,17800000000,0,354.95362100000057,1,1,1,1,1,1,2998.313487595498,80.19797169742615,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,266.3587308488786,1,1
llm_inference,18200000000,18200.0,18554.446808,18200000000,0,354.4468080000006,1,1,1,1,1,1,2961.1243263830593,78.75633163954542,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,266.1775411106646,1,1
llm_inference,18600000000,18600.0,18947.55337,18600000000,0,347.55337000000145,1,1,1,1,1,1,2923.9351651706206,77.3646104027194,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,260.1844510063529,1,1
llm_inference,19000000000,19000.0,19360.548972,19000000000,0,360.5489720000005,1,1,1,1,1,1,2886.6974588352778,76.02023696553287,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,272.0109079964459,1,1
llm_inference,19400000000,19400.0,19767.026932,19400000000,0,367.02693200000067,1,1,1,1,1,1,2849.709059105149,74.7208140516962,2,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,261.2038068473339,1,1
llm_inference,19800000000,19800.0,20155.16453,19800000000,0,355.1645299999982,1,1,1,1,1,1,2813.1523900057673,73.46410368545544,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,267.0990778133273,1,1
llm_inference,20200000000,20200.0,20561.915353,20200000000,0,361.9153530000003,1,1,1,1,1,1,2776.7544726051165,72.24801416540252,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,273.56314985081553,1,1
llm_inference,20600000000,20600.0,20949.023075,20600000000,0,349.023075000001,1,1,1,1,1,1,2739.891068330161,71.07058829672039,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,259.67927393503487,1,1
llm_inference,21000000000,21000.0,21342.385386,21000000000,0,342.38538600000174,1,1,1,1,1,1,2702.715861081554,69.37296488811234,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,252.10584793239832,1,1
llm_inference,21400000000,21400.0,21753.726409,21400000000,0,353.72640899999897,1,1,1,1,1,1,2665.5965390202355,68.28442470289735,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,250.30443398281932,1,1
llm_inference,21800000000,21800.0,22175.982976,21800000000,0,375.9829759999993,1,1,1,1,1,1,2628.477679368625,67.22861218701587,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,286.2595778424293,1,1
llm_inference,22200000000,22200.0,22542.477175,22200000000,0,342.477175,1,1,1,1,1,1,2591.2800195972127,68.59462294940508,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,250.15322398394346,1,1
llm_inference,22600000000,22600.0,22941.113348,22600000000,0,341.11334799999895,1,1,1,1,1,1,2554.0266621777464,70.93000930617029,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,251.09338713809848,1,1
llm_inference,23000000000,23000.0,23333.380834,23000000000,0,333.3808339999996,1,1,1,1,1,1,2516.753228203447,71.83774147040764,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,244.69294003210962,1,1
llm_inference,23400000000,23400.0,23758.665313,23400000000,0,358.66531300000133,1,1,1,1,1,1,2479.55128530002,74.9586274199411,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,256.81456504389644,1,1
llm_inference,23800000000,23800.0,24172.273459,23800000000,0,372.273459,1,1,1,1,1,1,2442.379721891177,79.38171166139284,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,283.21034112013876,1,1
llm_inference,24200000000,24200.0,24549.945528,24200000000,0,349.9455280000002,1,1,1,1,1,1,2405.2635924110878,81.02468979055966,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,260.31504990532994,1,1
llm_inference,24600000000,24600.0,24947.861387,24600000000,0,347.86138700000083,1,1,1,1,1,1,2368.0799885335205,79.5540230218176,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,259.2840939760208,1,1
llm_inference,25000000000,25000.0,25356.31767,25000000000,0,356.31767000000036,1,1,1,1,1,1,2330.8324567596246,78.13479030638838,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,266.6307860054076,1,1
llm_inference,25400000000,25400.0,25752.176246,25400000000,0,352.1762459999991,1,1,1,1,1,1,2293.647011558883,76.76431686366288,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,249.82727086171508,1,1
llm_inference,25800000000,25800.0,26162.300412,25800000000,0,362.3004120000005,1,1,1,1,1,1,2256.4615514114425,75.44011039713322,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,262.94113020412624,1,1
llm_inference,26200000000,26200.0,26553.412186,26200000000,0,353.4121860000014,1,1,1,1,1,1,2219.276079744027,74.15984578064428,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,264.566294150427,1,1
llm_inference,26600000000,26600.0,26958.354429,26600000000,0,358.3544289999991,1,1,1,1,1,1,2182.090599212367,72.9213512623055,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,251.72813888639212,1,1
llm_inference,27000000000,27000.0,27421.121781,27000000000,0,421.12178100000165,1,1,1,1,1,1,2163.4978562851175,71.7225960133455,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,296.58192791976035,1,1
llm_inference,27400000000,27400.0,27779.298041,27400000000,0,379.2980409999982,1,1,1,1,1,1,2116.9611993502226,70.56167887130596,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,255.44197694398463,1,1
llm_inference,27800000000,27800.0,28152.980831,27800000000,0,352.98083100000076,1,1,1,1,1,1,2070.445653046875,69.43681814595173,0,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,262.66985503025353,1,1
llm_inference,28200000000,28200.0,28533.519978,28200000000,0,333.51997800000026,1,1,1,1,1,1,2033.0642650164964,68.34634237260093,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,243.35238989442587,1,1
llm_inference,28600000000,28600.0,28988.36888,28600000000,0,388.3688800000018,1,1,1,1,1,1,2005.1939988618574,67.28868191166295,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,263.64016719162464,1,1
llm_inference,29000000000,29000.0,29343.903987,29000000000,0,343.9039870000015,1,1,1,1,1,1,1958.7438970540536,67.94023044797603,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,254.3236119672656,1,1
