event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,mode,from_mode,to_mode,reason,control_token,instruction,distance_to_target_m,velocity_kmh,environment_states_json,act_command,lane_command,act_set
mode_transition,25800000000,25800.0,26202.450972,25800000000,0,402.4509719999987,9,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,2342.575602517173,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,26200000000,26200.0,26600.861192,26200000000,0,400.8611920000003,9,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,2231.0081188798576,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,26600000000,26600.0,26984.261466,26600000000,0,384.2614659999999,10,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,2193.8189576674185,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,27000000000,27000.0,27382.54961,27000000000,0,382.5496099999982,10,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the stop sign.,2193.8189576674185,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,27400000000,27400.0,27767.232255,27400000000,0,367.232254999999,10,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,2119.4406352425412,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
act_command_set,27800000000,27800.0,28200.839696,27800000000,0,400.8396959999991,10,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,2082.251474030103,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,28200000000,28200.0,28572.808403,28200000000,0,372.8084029999991,11,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,2045.0623128176642,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,28600000000,28600.0,29004.208721,28600000000,1,404.20872099999906,11,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,2045.0623128176642,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,29000000000,29000.0,29403.116351,29000000000,2,403.1163510000006,13,WARNING,WARNING,MONITORING,tardy NONE,NONE,,2045.0623128176642,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,30600000000,30600.0,30997.809153,30600000000,0,397.80915299999833,14,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the stop sign.,2045.0623128176642,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,31000000000,31000.0,31381.077411,31000000000,0,381.0774109999984,14,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,1784.7381843305934,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,31400000000,31400.0,31804.405545,31400000000,1,404.40554500000144,14,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the stop sign.,1784.7381843305934,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,31800000000,31800.0,32200.767485,31800000000,0,400.7674850000003,15,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,1710.3598619057161,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
act_command_set,32200000000,32200.0,32600.788958,32200000000,0,400.788958000001,17,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,1673.1707006932775,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
act_command_set,32600000000,32600.0,32981.50205,32600000000,0,381.5020500000028,18,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,1635.9815394808388,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,33000000000,33000.0,33372.053587,33000000000,0,372.05358700000215,18,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,1598.7923782684002,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,34200000000,34200.0,34604.632769,34200000000,2,404.63276900000346,19,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the stop sign.,1598.7923782684002,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,34600000000,34600.0,34980.959255,34600000000,0,380.9592550000016,20,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,1450.0357334186456,0.0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
act_command_set,35000000000,35000.0,35383.893573,35000000000,0,383.8935730000012,20,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,1412.846572206207,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,35400000000,35400.0,35787.597509,35400000000,0,387.59750899999926,20,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,1375.6574109937683,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,35800000000,35800.0,36190.556671,35800000000,0,390.55667099999846,20,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,1375.6574109937683,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,36200000000,36200.0,36585.074059,36200000000,0,385.07405899999867,20,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,1301.279088568891,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,36600000000,36600.0,36983.684717,36600000000,0,383.68471699999645,20,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,1301.279088568891,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
act_command_set,37000000000,37000.0,37400.724327,37000000000,0,400.72432700000354,20,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,1226.9007661440137,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",ACCEL,KEEP_LANE,1
act_command_set,37400000000,37400.0,37769.435951,37400000000,0,369.4359509999995,22,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,1189.711604931575,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,37800000000,37800.0,38161.557831,37800000000,0,361.55783099999826,22,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,1152.5224437191364,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,38600000000,38600.0,38988.2758,38600000000,0,388.2758000000031,22,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the stop sign.,1152.5224437191364,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,39000000000,39000.0,39361.047205,39000000000,0,361.0472050000026,22,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,1040.932192061815,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,42200000000,42200.0,42573.179816,42200000000,0,373.1798160000035,22,MONITORING,MONITORING,WARNING,WARNING,WARNING,Increase speed.,1040.932192061815,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,42600000000,42600.0,43008.600512,42600000000,2,408.60051199999725,23,WARNING,WARNING,MONITORING,tardy NONE,NONE,,1040.932192061815,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,43000000000,43000.0,43380.57664,43000000000,0,380.5766399999993,24,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,1040.932192061815,0.0,"[""HIGHWAY"", 0, 1, ""RIGHT_REAR"", 0, 0]",,,0
mode_transition,43400000000,43400.0,43771.967761,43400000000,0,371.9677609999999,24,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,638.0365994354938,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,44600000000,44600.0,44983.849682,44600000000,0,383.84968200000003,24,MONITORING,MONITORING,WARNING,WARNING,WARNING,Look right before changing lanes.,638.0365994354938,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,45000000000,45000.0,45399.722862,45000000000,0,399.72286200000235,24,WARNING,WARNING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,638.0365994354938,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,45400000000,45400.0,45782.848648,45400000000,0,382.84864799999923,24,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,452.1693959500176,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",ACCEL,CHANGE_RIGHT,1
act_command_set,45800000000,45800.0,46184.026958,45800000000,0,384.0269580000022,24,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,414.87699398062705,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",ACCEL,CHANGE_RIGHT,1
act_command_set,46200000000,46200.0,46589.945164,46200000000,0,389.945163999997,24,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,377.70680233304074,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",ACCEL,CHANGE_RIGHT,1
mode_transition,46600000000,46600.0,46982.825659,46600000000,0,382.8256590000019,24,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,340.5360589861871,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,50600000000,50600.0,51004.212364,50600000000,1,404.21236399999907,26,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the stop sign.,340.5360589861871,0.0,"[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,51000000000,51000.0,51400.826035,51000000000,0,400.8260349999982,27,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,1143.0589113268657,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,51400000000,51400.0,51770.463621,51400000000,0,370.4636210000026,28,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,1107.6120197666805,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,52200000000,52200.0,52558.525439,52200000000,0,358.5254389999973,28,MONITORING,MONITORING,WARNING,WARNING,WARNING,Increase speed.,1107.6120197666805,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,52600000000,52600.0,52972.140637,52600000000,0,372.1406369999968,28,WARNING,WARNING,MONITORING,NONE,NONE,,1107.6120197666805,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,53400000000,53400.0,53805.707489,53400000000,1,405.70748900000035,28,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the sign.,1107.6120197666805,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,53800000000,53800.0,54168.480116,53800000000,0,368.4801159999988,29,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,923.7267793911833,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,55000000000,55000.0,55366.764789,55000000000,0,366.76478900000075,29,MONITORING,MONITORING,WARNING,WARNING,WARNING,Increase speed.,923.7267793911833,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,55400000000,55400.0,55781.257626,55400000000,0,381.2576259999987,29,WARNING,WARNING,ACTUATE,ACTUATE,ACTUATE,Stop before the stop sign.,923.7267793911833,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,55800000000,55800.0,56138.050878,55800000000,0,338.05087800000183,29,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,760.7476941064997,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,57000000000,57000.0,57389.344956,57000000000,0,389.3449560000008,29,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,760.7476941064997,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,57400000000,57400.0,57800.459663,57400000000,0,400.45966300000146,29,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,631.228102225341,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
act_command_set,57800000000,57800.0,58200.428441,57800000000,0,400.4284409999964,30,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,599.0397640534475,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
act_command_set,58200000000,58200.0,58586.950388,58200000000,0,386.9503879999975,31,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,566.8429467059623,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,58600000000,58600.0,58956.487529,58600000000,0,356.4875289999982,31,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,534.6457163608075,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,59000000000,59000.0,59369.618949,59000000000,0,369.61894900000334,31,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,534.6457163608075,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,59400000000,59400.0,59742.480203,59400000000,0,342.48020299999916,31,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,470.2426334885831,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,60200000000,60200.0,60604.941569,60200000000,1,404.94156900000235,31,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the stop sign.,470.2426334885831,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,60600000000,60600.0,60972.483349,60600000000,0,372.4833490000019,32,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,373.7238907744586,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,61000000000,61000.0,61361.298413,61000000000,0,361.2984129999968,32,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,341.57690772818114,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,61400000000,61400.0,61769.970078,61400000000,0,369.97007799999847,32,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,341.57690772818114,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,61800000000,61800.0,62200.430283,61800000000,0,400.4302830000015,32,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,277.22526517212555,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,62200000000,62200.0,62580.37399,62200000000,0,380.37399000000005,34,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,245.06512119090712,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,65400000000,65400.0,65786.872623,65400000000,0,386.87262300000293,34,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,245.06512119090712,0.0,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
act_command_set,65800000000,65800.0,66200.635151,65800000000,0,400.63515099999495,34,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,72.47747671886918,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
act_command_set,66200000000,66200.0,66599.377649,66200000000,0,399.37764900000184,35,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,72.27761418537375,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
mode_transition,66600000000,66600.0,66962.733702,66600000000,0,362.7337019999977,35,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,71.84756004840256,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,67800000000,67800.0,68172.479204,67800000000,0,372.47920400000294,35,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the stop sign.,71.84756004840256,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,68200000000,68200.0,68585.614445,68200000000,0,385.61444499999925,35,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,71.84927862770837,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
act_command_set,68600000000,68600.0,68981.73809,68600000000,0,381.7380899999989,35,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,71.21593934174143,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
act_command_set,69000000000,69000.0,69400.810383,69000000000,0,400.81038300000364,35,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,70.39417299069737,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
mode_transition,69400000000,69400.0,69784.848544,69400000000,0,384.8485439999931,36,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,65.06329120215014,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,70600000000,70600.0,71032.839623,70600000000,2,432.8396230000071,37,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Brake for the vehicle ahead.,65.06329120215014,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,71000000000,71000.0,71400.507528,71000000000,0,400.5075280000019,38,ACTUATE,,,ACTUATE,ACTUATE,Brake for the vehicle ahead.,94.90415156218205,0.0,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
act_command_set,71400000000,71400.0,71800.645799,71400000000,0,400.64579900000535,39,ACTUATE,,,ACTUATE,ACTUATE,Brake for the vehicle ahead.,62.61255743090351,0.0,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
act_command_set,71800000000,71800.0,72200.54621,71800000000,0,400.5462100000004,40,ACTUATE,,,ACTUATE,ACTUATE,Brake for the vehicle ahead.,30.3108914003451,0.0,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
mode_transition,72200000000,72200.0,72555.397024,72200000000,0,355.39702400000533,41,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,0.0,0.0,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,72600000000,72600.0,72987.748077,72600000000,0,387.74807699999656,41,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,0.0,0.0,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,73000000000,73000.0,73377.850902,73000000000,0,377.8509020000056,41,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign.,0.0,0.0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]",ACCEL,KEEP_LANE,1
mode_transition,73400000000,73400.0,73754.078526,73400000000,0,354.0785259999975,41,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,0.0,0.0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,74200000000,74200.0,74598.380589,74200000000,0,398.38058899999305,41,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the sign.,0.0,0.0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]",,,0
