run,payload_bytes,rtt_ms,one_way_est_ms
208,256,39.216459,19.6082295
209,256,42.102875,21.0514375
210,256,35.626084,17.813042
211,256,39.741125,19.8705625
212,256,40.264583,20.1322915
213,256,39.489333,19.7446665
214,256,39.7765,19.88825
215,256,42.820875,21.4104375
216,256,39.247292,19.623646
217,256,35.603625,17.8018125
218,256,34.822834,17.411417
219,256,39.501708,19.750854
220,256,36.169084,18.084542
221,256,38.290625,19.1453125
222,256,39.536709,19.7683545
223,256,38.817042,19.408521
224,256,38.807791,19.4038955
225,256,37.946083,18.9730415
226,256,40.112375,20.0561875
227,256,39.089375,19.5446875
228,256,37.585917,18.7929585
229,256,38.072417,19.0362085
230,256,47.0065,23.50325
231,256,39.907875,19.9539375
232,256,39.678167,19.8390835
233,256,38.25625,19.128125
234,256,39.756084,19.878042
235,256,39.101292,19.550646
236,256,39.550292,19.775146
237,256,40.857625,20.4288125
238,256,39.987542,19.993771
239,256,39.6955,19.84775
240,256,39.531291,19.7656455
241,256,39.101125,19.5505625
242,256,40.700875,20.3504375
243,256,35.451459,17.7257295
244,256,38.572,19.286
245,256,39.326,19.663
246,256,38.38475,19.192375
247,256,40.041208,20.020604
248,256,38.472833,19.2364165
249,256,39.956875,19.9784375
250,256,36.389625,18.1948125
251,256,35.831333,17.9156665
252,256,34.520209,17.2601045
253,256,43.750875,21.8754375
254,256,37.653666,18.826833
255,256,39.082583,19.5412915
256,256,39.021125,19.5105625
257,256,38.824875,19.4124375
258,256,61.329917,30.6649585
259,256,40.700875,20.3504375
260,256,38.936709,19.4683545
261,256,36.812,18.406
262,256,38.884917,19.4424585
263,256,39.551125,19.7755625
264,256,39.398916,19.699458
265,256,38.60925,19.304625
266,256,41.316834,20.658417
267,256,39.549834,19.774917
268,256,39.822833,19.9114165
269,256,35.792958,17.896479
270,256,38.998,19.499
271,256,38.035708,19.017854
272,256,38.55875,19.279375
273,256,36.691292,18.345646
274,256,39.372958,19.686479
275,256,38.671167,19.3355835
276,256,36.395875,18.1979375
277,256,40.256583,20.1282915
278,256,38.436208,19.218104
279,256,39.05,19.525
280,256,38.062958,19.031479
281,256,38.869959,19.4349795
282,256,38.2785,19.13925
283,256,39.567334,19.783667
284,256,39.392917,19.6964585
285,256,37.742,18.871
286,256,39.358042,19.679021
287,256,39.366958,19.683479
288,256,38.523458,19.261729
289,256,48.031583,24.0157915
290,256,37.140333,18.5701665
291,256,37.093459,18.5467295
292,256,40.8635,20.43175
293,256,40.116458,20.058229
294,256,40.069625,20.0348125
295,256,38.310917,19.1554585
296,256,38.761,19.3805
297,256,40.418458,20.209229
298,256,40.151458,20.075729
299,256,40.090042,20.045021
