run,payload_bytes,rtt_ms,one_way_est_ms
219,256,8.407857,4.2039285
220,256,10.20947,5.104735
221,256,8.117026,4.058513
222,256,8.044985,4.0224925
223,256,8.382324,4.191162
224,256,7.688919,3.8444595
225,256,7.80426,3.90213
226,256,9.457395,4.7286975
227,256,8.737207,4.3686035
228,256,11.077905,5.5389525
229,256,7.972719,3.9863595
230,256,8.407436,4.203718
231,256,8.545076,4.272538
232,256,8.931483,4.4657415
233,256,7.993419,3.9967095
234,256,7.799251,3.8996255
235,256,16.520285,8.2601425
236,256,9.028969,4.5144845
237,256,10.340169,5.1700845
238,256,9.257025,4.6285125
239,256,8.922101,4.4610505
240,256,9.280175,4.6400875
241,256,8.97602,4.48801
242,256,9.514478,4.757239
243,256,8.153586,4.076793
244,256,7.527134,3.763567
245,256,8.611724,4.305862
246,256,10.174198,5.087099
247,256,9.630343,4.8151715
248,256,8.409262,4.204631
249,256,7.734861,3.8674305
250,256,8.195059,4.0975295
251,256,9.011774,4.505887
252,256,8.045156,4.022578
253,256,8.186686,4.093343
254,256,15.699186,7.849593
255,256,9.906707,4.9533535
256,256,8.364183,4.1820915
257,256,8.291315,4.1456575
258,256,8.16247,4.081235
259,256,7.739552,3.869776
260,256,8.288262,4.144131
261,256,10.420246,5.210123
262,256,9.078609,4.5393045
263,256,8.418256,4.209128
264,256,9.090374,4.545187
265,256,8.854618,4.427309
266,256,6.976421,3.4882105
267,256,10.266114,5.133057
268,256,7.841681,3.9208405
269,256,7.683539,3.8417695
270,256,7.530744,3.765372
271,256,12.408129,6.2040645
272,256,9.112349,4.5561745
273,256,8.361234,4.180617
274,256,8.23726,4.11863
275,256,7.785675,3.8928375
276,256,7.04605,3.523025
277,256,9.187101,4.5935505
278,256,8.234147,4.1170735
279,256,8.35995,4.179975
280,256,8.064996,4.032498
281,256,7.641492,3.820746
282,256,7.172504,3.586252
283,256,8.0272,4.0136
284,256,8.244587,4.1222935
285,256,8.437383,4.2186915
286,256,7.865143,3.9325715
287,256,8.538045,4.2690225
288,256,8.846793,4.4233965
289,256,12.269596,6.134798
290,256,9.451095,4.7255475
291,256,8.511042,4.255521
292,256,8.279081,4.1395405
293,256,13.74962,6.87481
294,256,10.994698,5.497349
295,256,9.714811,4.8574055
296,256,7.893752,3.946876
297,256,13.554891,6.7774455
298,256,12.329813,6.1649065
299,256,7.977558,3.988779
300,256,7.630353,3.8151765
301,256,8.5303,4.26515
302,256,7.658107,3.8290535
303,256,8.769843,4.3849215
304,256,7.863706,3.931853
305,256,8.170428,4.085214
306,256,51.890548,25.945274
307,256,10.331636,5.165818
308,256,17.97441,8.987205
309,256,7.719531,3.8597655
310,256,6.696446,3.348223
311,256,8.289848,4.144924
312,256,7.481695,3.7408475
313,256,7.281009,3.6405045
314,256,8.618779,4.3093895
315,256,7.305905,3.6529525
316,256,7.070645,3.5353225
317,256,7.881917,3.9409585
318,256,8.636558,4.318279
319,256,7.849167,3.9245835
320,256,7.44707,3.723535
321,256,8.483359,4.2416795
322,256,8.490886,4.245443
323,256,10.963865,5.4819325
324,256,8.417913,4.2089565
325,256,9.312829,4.6564145
326,256,8.089736,4.044868
327,256,9.052007,4.5260035
328,256,7.830967,3.9154835
329,256,8.00821,4.004105
330,256,7.298231,3.6491155
331,256,8.366047,4.1830235
332,256,8.953959,4.4769795
333,256,8.937822,4.468911
334,256,7.724088,3.862044
335,256,8.454396,4.227198
336,256,7.407751,3.7038755
337,256,7.370627,3.6853135
338,256,8.154635,4.0773175
339,256,7.92242,3.96121
340,256,7.825436,3.912718
341,256,9.035678,4.517839
342,256,7.96611,3.983055
343,256,11.916149,5.9580745
344,256,8.405479,4.2027395
345,256,7.462454,3.731227
346,256,7.875316,3.937658
347,256,9.411382,4.705691
348,256,7.539655,3.7698275
349,256,8.130418,4.065209
350,256,8.551546,4.275773
351,256,7.632757,3.8163785
352,256,12.934563,6.4672815
353,256,8.750256,4.375128
354,256,9.428929,4.7144645
355,256,7.964489,3.9822445
356,256,8.279034,4.139517
357,256,7.535269,3.7676345
358,256,7.640695,3.8203475
359,256,15.010917,7.5054585
360,256,9.612124,4.806062
361,256,12.109085,6.0545425
362,256,6.992772,3.496386
363,256,7.915182,3.957591
364,256,7.778553,3.8892765
365,256,7.153285,3.5766425
366,256,8.16346,4.08173
367,256,9.522878,4.761439
368,256,7.43081,3.715405
369,256,8.255672,4.127836
370,256,8.786885,4.3934425
371,256,9.031913,4.5159565
372,256,9.420935,4.7104675
373,256,7.404131,3.7020655
374,256,8.597522,4.298761
375,256,9.263749,4.6318745
376,256,16.04391,8.021955
377,256,8.350526,4.175263
378,256,28.053613,14.0268065
379,256,17.289983,8.6449915
380,256,9.370517,4.6852585
381,256,8.446007,4.2230035
382,256,7.925408,3.962704
383,256,16.003023,8.0015115
384,256,7.978151,3.9890755
385,256,7.758779,3.8793895
386,256,8.225175,4.1125875
387,256,8.106959,4.0534795
388,256,8.393197,4.1965985
389,256,8.674012,4.337006
390,256,8.592928,4.296464
391,256,7.68855,3.844275
392,256,8.312542,4.156271
393,256,7.818217,3.9091085
394,256,7.929181,3.9645905
395,256,6.819325,3.4096625
396,256,7.215098,3.607549
397,256,7.456692,3.728346
398,256,7.387379,3.6936895
399,256,8.156717,4.0783585
400,256,7.671725,3.8358625
401,256,7.449856,3.724928
402,256,12.22758,6.11379
403,256,8.486451,4.2432255
404,256,7.332168,3.666084
405,256,8.137534,4.068767
406,256,17.361765,8.6808825
407,256,7.903244,3.951622
408,256,8.633888,4.316944
409,256,7.888712,3.944356
410,256,7.691355,3.8456775
411,256,10.534703,5.2673515
412,256,7.990303,3.9951515
413,256,7.772218,3.886109
414,256,12.257242,6.128621
415,256,8.236086,4.118043
416,256,8.03167,4.015835
417,256,8.898641,4.4493205
418,256,13.919529,6.9597645
419,256,9.349419,4.6747095
420,256,7.866234,3.933117
421,256,9.710682,4.855341
422,256,7.828799,3.9143995
423,256,9.668747,4.8343735
424,256,8.886953,4.4434765
425,256,7.435149,3.7175745
426,256,8.074689,4.0373445
427,256,8.244964,4.122482
428,256,9.248345,4.6241725
429,256,8.035683,4.0178415
430,256,8.568708,4.284354
431,256,8.088002,4.044001
432,256,7.913539,3.9567695
433,256,9.0054,4.5027
434,256,8.475438,4.237719
435,256,8.680504,4.340252
436,256,8.80123,4.400615
437,256,8.22253,4.111265
438,256,13.983996,6.991998
439,256,7.778611,3.8893055
440,256,9.997149,4.9985745
441,256,7.933956,3.966978
442,256,7.746352,3.873176
443,256,8.878233,4.4391165
444,256,8.939044,4.469522
445,256,7.447807,3.7239035
446,256,8.317636,4.158818
447,256,11.388171,5.6940855
448,256,8.583807,4.2919035
449,256,8.069453,4.0347265
450,256,8.162599,4.0812995
451,256,8.231917,4.1159585
452,256,8.151172,4.075586
453,256,8.201661,4.1008305
454,256,8.06752,4.03376
455,256,8.066546,4.033273
456,256,7.936328,3.968164
457,256,8.572002,4.286001
458,256,9.255142,4.627571
459,256,8.000294,4.000147
460,256,8.501178,4.250589
461,256,7.7621,3.88105
462,256,7.797051,3.8985255
463,256,7.551646,3.775823
464,256,8.013936,4.006968
465,256,7.754922,3.877461
466,256,8.382066,4.191033
467,256,7.91807,3.959035
468,256,9.132865,4.5664325
469,256,8.151162,4.075581
470,256,8.924808,4.462404
471,256,8.960699,4.4803495
472,256,8.299686,4.149843
473,256,8.139629,4.0698145
474,256,8.256287,4.1281435
475,256,8.301536,4.150768
476,256,7.325196,3.662598
477,256,13.591481,6.7957405
478,256,8.531873,4.2659365
479,256,7.905225,3.9526125
480,256,8.128106,4.064053
481,256,8.586095,4.2930475
482,256,7.929586,3.964793
483,256,7.613438,3.806719
484,256,8.565506,4.282753
485,256,15.623475,7.8117375
486,256,8.813602,4.406801
487,256,7.564323,3.7821615
488,256,9.259486,4.629743
489,256,7.663833,3.8319165
490,256,8.660223,4.3301115
491,256,8.359908,4.179954
492,256,8.057164,4.028582
493,256,9.507438,4.753719
494,256,9.697584,4.848792
495,256,15.436994,7.718497
496,256,8.28676,4.14338
497,256,7.938782,3.969391
498,256,7.755529,3.8777645
499,256,8.334446,4.167223
500,256,8.31195,4.155975
501,256,8.202715,4.1013575
502,256,10.742936,5.371468
503,256,8.302125,4.1510625
504,256,8.19323,4.096615
505,256,8.41025,4.205125
506,256,10.991825,5.4959125
507,256,8.139118,4.069559
508,256,8.72362,4.36181
509,256,9.015923,4.5079615
510,256,7.168575,3.5842875
511,256,8.134967,4.0674835
512,256,7.729786,3.864893
513,256,38.987858,19.493929
514,256,7.167001,3.5835005
515,256,8.893284,4.446642
516,256,7.520056,3.760028
517,256,8.459331,4.2296655
518,256,7.188703,3.5943515
519,256,7.205594,3.602797
520,256,7.818486,3.909243
521,256,8.358169,4.1790845
522,256,8.066907,4.0334535
523,256,8.235723,4.1178615
524,256,9.153061,4.5765305
525,256,7.803814,3.901907
526,256,9.354436,4.677218
527,256,8.067546,4.033773
528,256,7.582783,3.7913915
529,256,8.035956,4.017978
530,256,12.478328,6.239164
531,256,8.251254,4.125627
532,256,7.931654,3.965827
533,256,7.357276,3.678638
534,256,8.105032,4.052516
535,256,8.359501,4.1797505
536,256,6.897534,3.448767
537,256,7.090475,3.5452375
538,256,8.589452,4.294726
539,256,7.863318,3.931659
540,256,7.63112,3.81556
541,256,7.816943,3.9084715
542,256,10.277442,5.138721
543,256,9.766874,4.883437
544,256,7.836175,3.9180875
545,256,8.525051,4.2625255
546,256,7.549513,3.7747565
547,256,12.596302,6.298151
548,256,8.659996,4.329998
549,256,9.125265,4.5626325
550,256,9.170135,4.5850675
551,256,8.477419,4.2387095
552,256,8.368395,4.1841975
553,256,7.747535,3.8737675
554,256,8.809969,4.4049845
555,256,7.93322,3.96661
556,256,13.973863,6.9869315
557,256,9.363077,4.6815385
558,256,12.201788,6.100894
559,256,10.559,5.2795
560,256,8.139728,4.069864
561,256,9.608247,4.8041235
562,256,7.830465,3.9152325
563,256,7.606598,3.803299
564,256,9.203561,4.6017805
565,256,7.337995,3.6689975
566,256,7.674917,3.8374585
567,256,8.087734,4.043867
568,256,8.363217,4.1816085
569,256,7.697461,3.8487305
570,256,8.051589,4.0257945
571,256,10.144842,5.072421
572,256,9.001833,4.5009165
573,256,9.204064,4.602032
574,256,8.224808,4.112404
575,256,8.051286,4.025643
576,256,9.766823,4.8834115
577,256,8.238716,4.119358
578,256,8.076096,4.038048
579,256,8.273324,4.136662
580,256,9.245625,4.6228125
581,256,8.103636,4.051818
582,256,9.193741,4.5968705
583,256,9.502061,4.7510305
584,256,7.720303,3.8601515
585,256,9.269224,4.634612
586,256,8.62684,4.31342
587,256,12.426555,6.2132775
588,256,9.717279,4.8586395
589,256,7.880016,3.940008
590,256,9.428966,4.714483
591,256,9.273035,4.6365175
592,256,8.837114,4.418557
593,256,8.825528,4.412764
594,256,9.598185,4.7990925
595,256,8.30295,4.151475
596,256,10.198703,5.0993515
597,256,8.795564,4.397782
598,256,15.369719,7.6848595
599,256,14.778266,7.389133
600,256,7.40979,3.704895
601,256,9.018146,4.509073
602,256,8.832053,4.4160265
603,256,9.080128,4.540064
604,256,8.758828,4.379414
605,256,8.184735,4.0923675
606,256,9.162216,4.581108
607,256,9.407749,4.7038745
608,256,8.704632,4.352316
609,256,8.828802,4.414401
610,256,8.217844,4.108922
611,256,7.557983,3.7789915
612,256,8.339197,4.1695985
613,256,8.948088,4.474044
614,256,12.7411,6.37055
615,256,8.640911,4.3204555
616,256,8.049323,4.0246615
617,256,7.652043,3.8260215
618,256,9.633062,4.816531
619,256,7.700904,3.850452
620,256,7.807174,3.903587
621,256,7.830376,3.915188
622,256,8.487854,4.243927
623,256,8.488129,4.2440645
624,256,12.251161,6.1255805
625,256,7.929918,3.964959
626,256,11.325552,5.662776
627,256,8.501635,4.2508175
628,256,9.238008,4.619004
629,256,9.16096,4.58048
630,256,10.013424,5.006712
631,256,11.865687,5.9328435
632,256,9.036988,4.518494
633,256,8.488753,4.2443765
634,256,7.913893,3.9569465
635,256,7.750444,3.875222
636,256,9.370584,4.685292
637,256,8.154539,4.0772695
638,256,8.73014,4.36507
639,256,8.724598,4.362299
640,256,8.145058,4.072529
641,256,8.285308,4.142654
642,256,8.795385,4.3976925
643,256,8.668742,4.334371
644,256,8.175059,4.0875295
645,256,8.853247,4.4266235
646,256,19.96606,9.98303
647,256,8.788576,4.394288
648,256,10.047571,5.0237855
649,256,8.495484,4.247742
650,256,8.385632,4.192816
651,256,8.196251,4.0981255
652,256,9.059515,4.5297575
653,256,8.644938,4.322469
654,256,8.387575,4.1937875
655,256,8.432197,4.2160985
656,256,8.607254,4.303627
657,256,9.061727,4.5308635
658,256,8.509132,4.254566
659,256,17.09725,8.548625
660,256,9.329015,4.6645075
661,256,9.146088,4.573044
662,256,7.455568,3.727784
663,256,9.237231,4.6186155
664,256,7.569971,3.7849855
665,256,10.354783,5.1773915
666,256,9.950561,4.9752805
667,256,8.35123,4.175615
668,256,8.372121,4.1860605
669,256,10.169686,5.084843
670,256,9.501453,4.7507265
671,256,8.419625,4.2098125
672,256,8.808969,4.4044845
673,256,8.006143,4.0030715
674,256,11.007084,5.503542
675,256,9.218512,4.609256
676,256,8.650601,4.3253005
677,256,8.783974,4.391987
678,256,8.040236,4.020118
679,256,8.953498,4.476749
680,256,8.19686,4.09843
681,256,8.642722,4.321361
682,256,9.290255,4.6451275
683,256,12.563417,6.2817085
684,256,8.059133,4.0295665
685,256,11.546165,5.7730825
686,256,9.495124,4.747562
687,256,7.93781,3.968905
688,256,7.569762,3.784881
689,256,8.358349,4.1791745
690,256,7.789368,3.894684
691,256,8.577861,4.2889305
692,256,8.317275,4.1586375
693,256,9.075935,4.5379675
694,256,8.370392,4.185196
695,256,8.400847,4.2004235
696,256,8.626256,4.313128
697,256,16.599596,8.299798
698,256,8.292834,4.146417
699,256,8.470691,4.2353455
700,256,8.397693,4.1988465
701,256,8.486633,4.2433165
702,256,15.162119,7.5810595
703,256,8.922536,4.461268
704,256,8.317547,4.1587735
705,256,14.672402,7.336201
706,256,8.495298,4.247649
707,256,9.492835,4.7464175
708,256,8.351353,4.1756765
709,256,9.782005,4.8910025
710,256,9.331131,4.6655655
711,256,8.981492,4.490746
712,256,9.774257,4.8871285
713,256,10.67572,5.33786
714,256,8.112011,4.0560055
715,256,10.129917,5.0649585
716,256,8.068226,4.034113
717,256,7.603911,3.8019555
718,256,10.088892,5.044446
719,256,10.69408,5.34704
720,256,8.93002,4.46501
721,256,9.29724,4.64862
722,256,9.211399,4.6056995
723,256,7.48824,3.74412
724,256,8.11341,4.056705
725,256,8.179765,4.0898825
726,256,8.991959,4.4959795
727,256,9.611645,4.8058225
728,256,8.675047,4.3375235
729,256,14.781645,7.3908225
730,256,9.932642,4.966321
731,256,9.239295,4.6196475
732,256,8.701156,4.350578
733,256,8.20836,4.10418
734,256,11.219747,5.6098735
735,256,8.379543,4.1897715
736,256,8.413894,4.206947
737,256,8.196255,4.0981275
738,256,7.998784,3.999392
739,256,8.735687,4.3678435
740,256,8.565546,4.282773
741,256,8.354643,4.1773215
742,256,9.452088,4.726044
743,256,7.820621,3.9103105
744,256,8.458534,4.229267
745,256,8.750108,4.375054
746,256,10.107438,5.053719
747,256,8.00234,4.00117
748,256,8.084718,4.042359
749,256,8.410297,4.2051485
750,256,8.606131,4.3030655
751,256,15.185315,7.5926575
752,256,9.288423,4.6442115
753,256,8.87789,4.438945
754,256,7.774195,3.8870975
755,256,8.824235,4.4121175
756,256,6.934504,3.467252
757,256,9.0797,4.53985
758,256,8.951401,4.4757005
759,256,8.059046,4.029523
760,256,9.225348,4.612674
761,256,8.582974,4.291487
762,256,15.561611,7.7808055
763,256,7.927705,3.9638525
764,256,9.588975,4.7944875
765,256,8.59404,4.29702
766,256,8.232922,4.116461
767,256,7.883806,3.941903
768,256,8.766173,4.3830865
769,256,8.417657,4.2088285
770,256,7.943912,3.971956
771,256,7.762662,3.881331
772,256,8.880714,4.440357
773,256,9.033928,4.516964
774,256,7.955711,3.9778555
775,256,8.296239,4.1481195
776,256,9.150272,4.575136
777,256,7.923044,3.961522
778,256,8.385557,4.1927785
779,256,8.307776,4.153888
780,256,8.574371,4.2871855
781,256,8.501298,4.250649
782,256,8.762043,4.3810215
783,256,8.793017,4.3965085
784,256,7.760311,3.8801555
785,256,16.119794,8.059897
786,256,8.242689,4.1213445
787,256,9.955174,4.977587
788,256,8.554636,4.277318
789,256,7.971366,3.985683
790,256,9.063554,4.531777
791,256,8.903705,4.4518525
792,256,8.562768,4.281384
793,256,8.644836,4.322418
794,256,8.147961,4.0739805
795,256,8.821265,4.4106325
796,256,8.489346,4.244673
797,256,9.086781,4.5433905
798,256,8.959228,4.479614
799,256,9.554496,4.777248
800,256,7.618434,3.809217
801,256,8.420964,4.210482
802,256,10.869947,5.4349735
803,256,8.7195,4.35975
804,256,7.965575,3.9827875
805,256,7.821553,3.9107765
806,256,7.718919,3.8594595
807,256,9.763981,4.8819905
808,256,7.846222,3.923111
809,256,14.515022,7.257511
810,256,10.911321,5.4556605
811,256,8.069603,4.0348015
812,256,10.001098,5.000549
813,256,8.163597,4.0817985
814,256,7.68081,3.840405
815,256,7.952272,3.976136
816,256,7.007205,3.5036025
817,256,8.060164,4.030082
818,256,9.46241,4.731205
819,256,7.965641,3.9828205
820,256,8.025682,4.012841
821,256,7.855158,3.927579
822,256,8.498318,4.249159
823,256,8.339403,4.1697015
824,256,7.95862,3.97931
825,256,11.30434,5.65217
826,256,8.797336,4.398668
827,256,7.849528,3.924764
828,256,8.083819,4.0419095
829,256,8.27637,4.138185
830,256,9.19154,4.59577
831,256,9.108621,4.5543105
832,256,9.682855,4.8414275
833,256,9.542478,4.771239
834,256,8.216598,4.108299
835,256,8.29499,4.147495
836,256,7.443335,3.7216675
837,256,9.852067,4.9260335
838,256,7.559173,3.7795865
839,256,7.475237,3.7376185
840,256,7.15418,3.57709
841,256,7.062449,3.5312245
842,256,10.037926,5.018963
843,256,7.648154,3.824077
844,256,7.928459,3.9642295
845,256,8.609832,4.304916
846,256,8.844967,4.4224835
847,256,8.617573,4.3087865
848,256,7.926231,3.9631155
849,256,9.069628,4.534814
850,256,8.364694,4.182347
851,256,8.127778,4.063889
852,256,7.93747,3.968735
853,256,7.828788,3.914394
854,256,10.016516,5.008258
855,256,8.306872,4.153436
856,256,8.973876,4.486938
857,256,8.330263,4.1651315
858,256,8.718053,4.3590265
859,256,8.424985,4.2124925
860,256,8.108239,4.0541195
861,256,9.021876,4.510938
862,256,8.635814,4.317907
863,256,7.64938,3.82469
864,256,9.338911,4.6694555
865,256,8.041183,4.0205915
866,256,8.81241,4.406205
867,256,8.686377,4.3431885
868,256,9.378081,4.6890405
869,256,7.77423,3.887115
870,256,8.386048,4.193024
871,256,8.096404,4.048202
872,256,9.157129,4.5785645
873,256,9.163622,4.581811
874,256,8.304579,4.1522895
875,256,7.934521,3.9672605
876,256,8.510932,4.255466
877,256,8.877901,4.4389505
878,256,7.864629,3.9323145
879,256,8.201328,4.100664
880,256,7.785748,3.892874
881,256,8.023402,4.011701
882,256,9.428375,4.7141875
883,256,14.065267,7.0326335
884,256,8.577213,4.2886065
885,256,8.875234,4.437617
886,256,8.611473,4.3057365
887,256,7.683742,3.841871
888,256,13.302045,6.6510225
889,256,7.892748,3.946374
890,256,7.970771,3.9853855
891,256,8.268292,4.134146
892,256,7.925074,3.962537
893,256,8.00418,4.00209
894,256,8.55823,4.279115
895,256,8.000434,4.000217
896,256,7.788063,3.8940315
897,256,10.093454,5.046727
898,256,8.576175,4.2880875
899,256,9.069554,4.534777
900,256,15.078531,7.5392655
901,256,9.242335,4.6211675
902,256,9.545864,4.772932
903,256,8.387167,4.1935835
904,256,8.99171,4.495855
905,256,9.719722,4.859861
906,256,9.089177,4.5445885
907,256,16.628821,8.3144105
908,256,9.187583,4.5937915
909,256,8.797674,4.398837
910,256,8.83936,4.41968
911,256,9.331478,4.665739
912,256,8.388083,4.1940415
913,256,8.353568,4.176784
914,256,8.002247,4.0011235
915,256,9.447802,4.723901
916,256,8.418225,4.2091125
917,256,8.866171,4.4330855
918,256,9.112712,4.556356
919,256,8.180538,4.090269
920,256,8.029318,4.014659
921,256,7.911206,3.955603
922,256,7.423524,3.711762
923,256,8.002417,4.0012085
924,256,8.445142,4.222571
925,256,8.056044,4.028022
926,256,8.414416,4.207208
927,256,8.642557,4.3212785
928,256,7.828984,3.914492
929,256,8.375584,4.187792
930,256,8.253725,4.1268625
931,256,8.717293,4.3586465
932,256,7.884826,3.942413
933,256,10.00629,5.003145
934,256,8.790646,4.395323
935,256,7.264032,3.632016
936,256,8.234614,4.117307
937,256,8.17576,4.08788
938,256,7.582971,3.7914855
939,256,14.297602,7.148801
940,256,9.055468,4.527734
941,256,8.11914,4.05957
942,256,8.937177,4.4685885
943,256,8.568128,4.284064
944,256,8.2067,4.10335
945,256,8.362603,4.1813015
946,256,8.374813,4.1874065
947,256,9.324996,4.662498
948,256,8.002751,4.0013755
949,256,8.683491,4.3417455
950,256,7.58441,3.792205
951,256,8.605017,4.3025085
952,256,7.465895,3.7329475
953,256,7.722291,3.8611455
954,256,7.617652,3.808826
955,256,7.702938,3.851469
956,256,7.934855,3.9674275
957,256,14.530616,7.265308
958,256,8.387098,4.193549
959,256,8.297944,4.148972
960,256,8.123938,4.061969
961,256,8.344313,4.1721565
962,256,8.004449,4.0022245
