event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,mode,from_mode,to_mode,reason,control_token,instruction,distance_to_target_m,velocity_kmh,environment_states_json,act_command,lane_command,act_set
mode_transition,51800000000,51800.0,52081.806869,51800000000,0,281.806869,0,WARNING,WARNING,MONITORING,NONE,NONE,,0.0,0.0,null,,,0
mode_transition,52600000000,52600.0,52879.92403,52600000000,0,279.92403000000195,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,54200000000,54200.0,54485.912978,54200000000,0,285.9129780000003,0,WARNING,WARNING,MONITORING,NONE,NONE,,0.0,0.0,null,,,0
mode_transition,54600000000,54600.0,54877.010385,54600000000,0,277.0103850000014,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Reduce speed.,0.0,0.0,null,,,0
mode_transition,55400000000,55400.0,55758.046295,55400000000,0,358.0462950000001,0,WARNING,WARNING,MONITORING,NONE,NONE,,0.0,0.0,null,,,0
mode_transition,55800000000,55800.0,56104.131975,55800000000,0,304.1319749999966,0,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Reduce speed.,0.0,0.0,null,,,0
mode_transition,56200000000,56200.0,56481.7197,56200000000,0,281.71970000000147,0,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,58200000000,58200.0,58488.493481,58200000000,0,288.4934809999977,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Reduce speed.,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,58600000000,58600.0,58883.490322,58600000000,0,283.49032199999783,0,WARNING,WARNING,MONITORING,NONE,NONE,,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,59000000000,59000.0,59282.238741,59000000000,0,282.238741000001,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Reduce speed.,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,59400000000,59400.0,59700.687534,59400000000,0,300.68753399999696,0,WARNING,WARNING,MONITORING,NONE,NONE,,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,60600000000,60600.0,60874.24342,60600000000,0,274.2434199999989,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Reduce speed.,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,61000000000,61000.0,61338.964572,61000000000,0,338.96457199999713,0,WARNING,WARNING,MONITORING,NONE,NONE,,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,61800000000,61800.0,62089.161477,61800000000,0,289.16147700000147,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Reduce speed.,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,62600000000,62600.0,62897.451018,62600000000,0,297.45101799999975,0,WARNING,WARNING,MONITORING,NONE,NONE,,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,67000000000,67000.0,67283.195819,67000000000,0,283.1958190000005,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Reduce speed.,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,67400000000,67400.0,67741.134366,67400000000,0,341.1343659999984,0,WARNING,WARNING,MONITORING,NONE,NONE,,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,71800000000,71800.0,72104.918529,71800000000,0,304.9185290000023,0,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Stop before the stop sign.,710.0075476759366,60.38130076105415,"[""EXIT"", 0, 0, ""NONE"", 0, 0]",,,0
mode_transition,72200000000,72200.0,72514.301777,72200000000,0,314.3017770000006,0,ACTUATE,ACTUATE,MONITORING,WARNING,WARNING,Stop and look LEFT and RIGHT before moving ahead.,18.446811174799222,13.237078732283775,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,74200000000,74200.0,74483.358102,74200000000,0,283.3581019999983,0,MONITORING,MONITORING,WARNING,WARNING,WARNING,Increase speed.,18.446811174799222,13.237078732283775,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,74600000000,74600.0,74925.754541,74600000000,0,325.75454100000206,0,WARNING,WARNING,MONITORING,NONE,NONE,,18.446811174799222,13.237078732283775,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,75400000000,75400.0,75741.992551,75400000000,0,341.992551000003,0,MONITORING,MONITORING,ACTUATE,ACTUATE,ACTUATE,Brake for the vehicle ahead.,18.446811174799222,13.237078732283775,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",,,0
