event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,displacement_present,velocity_present,steer_present,head_present,eye_present,environment_states_present,distance_to_target_m,velocity_kmh,steering,head_history_json,eye_history_json,environment_json,control,instruction,inference_ms,control_present,instruction_present
llm_inference,12600000000,12600.0,12876.521149,12600000000,0,276.52114900000015,0,1,1,1,1,1,1,3481.7725833572003,92.23047146685,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,234.07349083572626,1,1
llm_inference,13000000000,13000.0,13269.293112,13000000000,0,269.2931119999994,0,1,1,1,1,1,1,3444.5834221447617,90.33763435273931,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,228.30918012186885,1,1
llm_inference,13400000000,13400.0,13718.402057,13400000000,0,318.40205699999933,0,1,1,1,1,1,1,3407.394260932323,88.5198579757578,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,248.08388110250235,1,1
llm_inference,13800000000,13800.0,14070.189449,13800000000,0,270.1894489999995,0,1,1,1,1,1,1,3370.2050997198844,86.7727329331747,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,228.60927181318402,1,1
llm_inference,14200000000,14200.0,14486.00269,14200000000,0,286.00268999999935,0,1,1,1,1,1,1,3333.0159385074458,88.83804592566813,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,244.55865193158388,1,1
llm_inference,14600000000,14600.0,14897.519616,14600000000,0,297.5196159999996,0,1,1,1,1,1,1,3295.826777295007,88.42967494090324,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,256.8912520073354,1,1
llm_inference,15000000000,15000.0,15298.309652,15000000000,0,298.3096519999999,0,1,1,1,1,1,1,3258.6376160825685,86.68601845837426,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,257.648270111531,1,1
llm_inference,15400000000,15400.0,15714.095282,15400000000,0,314.0952820000002,0,1,1,1,1,1,1,3221.44845487013,85.00874522963876,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,247.24786914885044,1,1
llm_inference,15800000000,15800.0,16086.320011,15800000000,0,286.3200109999998,0,1,1,1,1,1,1,3184.259293657691,86.56346152074633,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,245.95381878316402,1,1
llm_inference,16200000000,16200.0,16474.563461,16200000000,0,274.56346100000155,0,1,1,1,1,1,1,3147.0701324452525,86.28971459657781,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,235.40913732722402,1,1
llm_inference,16600000000,16600.0,16878.09601,16600000000,0,278.0960100000011,0,1,1,1,1,1,1,3109.880971232814,84.7061772332353,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,236.0508027486503,1,1
llm_inference,17000000000,17000.0,17304.552438,17000000000,0,304.5524379999988,0,1,1,1,1,1,1,3072.691810020375,87.19106143359492,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,260.9822512604296,1,1
llm_inference,17400000000,17400.0,17714.302275,17400000000,0,314.3022749999982,0,1,1,1,1,1,1,3035.5026488079366,85.49469364689135,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,249.17723704129457,1,1
llm_inference,17800000000,17800.0,18092.981397,17800000000,0,292.98139699999956,0,1,1,1,1,1,1,2998.313487595498,87.40839629216634,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,250.8025742135942,1,1
llm_inference,18200000000,18200.0,18492.317864,18200000000,0,292.31786400000055,0,1,1,1,1,1,1,2961.1243263830593,87.15408842681487,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,250.85273990407586,1,1
llm_inference,18600000000,18600.0,18884.093168,18600000000,0,284.0931679999994,0,1,1,1,1,1,1,2923.9351651706206,89.91245614692994,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,241.60325387492776,1,1
llm_inference,19000000000,19000.0,19288.219251,19000000000,0,288.2192509999986,0,1,1,1,1,1,1,2886.746003958182,89.41789112507634,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,245.60945620760322,1,1
llm_inference,19400000000,19400.0,19702.828131,19400000000,0,302.8281309999984,0,1,1,1,1,1,1,2849.5568427457433,91.54568367657669,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,235.5267619714141,1,1
llm_inference,19800000000,19800.0,20086.91476,19800000000,0,286.91475999999966,0,1,1,1,1,1,1,2812.3676815333047,89.68017757067696,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,239.50568214058876,1,1
llm_inference,20200000000,20200.0,20481.949634,20200000000,0,281.9496340000005,0,1,1,1,1,1,1,2775.178520320866,87.88811662463849,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,237.6331752166152,1,1
llm_inference,20600000000,20600.0,20875.555804,20600000000,0,275.5558039999996,0,1,1,1,1,1,1,2737.9893591084274,86.16521644564492,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,233.57497667893767,1,1
llm_inference,21000000000,21000.0,21288.883597,21000000000,0,288.883597,0,1,1,1,1,1,1,2700.8001978959887,84.50751988754348,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,244.91102015599608,1,1
llm_inference,21400000000,21400.0,21701.686477,21400000000,0,301.6864769999993,0,1,1,1,1,1,1,2663.61103668355,86.43695023727943,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,235.13719718903303,1,1
llm_inference,21800000000,21800.0,22084.812226,21800000000,0,284.8122259999982,0,1,1,1,1,1,1,2626.4218754711114,87.340306528894,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,239.7007499821484,1,1
llm_inference,22200000000,22200.0,22490.877552,22200000000,0,290.87755200000174,0,1,1,1,1,1,1,2589.232714258673,90.00876070111558,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,246.09918612986803,1,1
llm_inference,22600000000,22600.0,22875.00228,22600000000,0,275.0022800000006,0,1,1,1,1,1,1,2552.043553046234,90.6501311701083,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,229.11628102883697,1,1
llm_inference,23000000000,23000.0,23283.089665,23000000000,0,283.0896649999995,0,1,1,1,1,1,1,2514.8543918337955,92.07669153142419,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,241.40149913728237,1,1
llm_inference,23400000000,23400.0,23696.925536,23400000000,0,296.92553599999883,0,1,1,1,1,1,1,2477.665230621357,94.19847511213587,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,232.27614210918546,1,1
llm_inference,23800000000,23800.0,24078.786681,23800000000,0,278.7866810000014,0,1,1,1,1,1,1,2440.476069408918,93.32175933935201,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,234.9167549982667,1,1
llm_inference,24200000000,24200.0,24488.062721,24200000000,0,288.0627209999984,0,1,1,1,1,1,1,2403.2869081964795,91.38495580458807,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,246.56602879986167,1,1
llm_inference,24600000000,24600.0,24894.471724,24600000000,0,294.4717239999991,0,1,1,1,1,1,1,2366.097746984041,89.52583576331752,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,248.43969102948904,1,1
llm_inference,25000000000,25000.0,25279.905239,25000000000,0,279.9052389999997,0,1,1,1,1,1,1,2328.908585771602,87.73978504122277,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,236.3406028598547,1,1
llm_inference,25400000000,25400.0,25715.080688,25400000000,0,315.0806879999982,0,1,1,1,1,1,1,2291.7194245591636,86.02254820236459,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,240.91346329078078,1,1
llm_inference,25800000000,25800.0,26073.014797,25800000000,0,273.0147969999998,0,1,1,1,1,1,1,2254.5302633467245,87.22084347494973,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,230.72625882923603,1,1
llm_inference,26200000000,26200.0,26475.57131,26200000000,0,275.57130999999936,0,1,1,1,1,1,1,2217.3411021342863,88.4540974789067,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,232.61965671554208,1,1
llm_inference,26600000000,26600.0,26881.952289,26600000000,0,281.95228900000075,0,1,1,1,1,1,1,2180.151940921847,89.30199594153493,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,238.47687570378184,1,1
llm_inference,27000000000,27000.0,27286.653103,27000000000,0,286.65310300000056,0,1,1,1,1,1,1,2142.962779709409,90.74137091862127,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,242.84177599474788,1,1
llm_inference,27400000000,27400.0,27703.291359,27400000000,0,303.2913589999989,0,1,1,1,1,1,1,2105.77361849697,93.00024406454654,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,232.49103408306837,1,1
llm_inference,27800000000,27800.0,28091.023685,27800000000,0,291.0236850000001,0,1,1,1,1,1,1,2068.5844572845317,91.28311580848325,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,246.96070980280638,1,1
llm_inference,28200000000,28200.0,28496.109579,28200000000,0,296.10957899999994,0,1,1,1,1,1,1,2031.3952960720928,89.4280364122337,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,248.42916429042816,1,1
llm_inference,28600000000,28600.0,28882.214244,28600000000,0,282.21424399999887,0,1,1,1,1,1,1,1994.2061348596542,87.64578885392267,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,238.246310967952,1,1
llm_inference,29000000000,29000.0,29293.793601,29000000000,0,293.7936010000012,0,1,1,1,1,1,1,1957.0169736472155,85.93213597002759,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,249.2379848845303,1,1
