event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,displacement_present,velocity_present,car_steer_present,head_present,eye_present,environment_states_present,environment_distance,car_velocity,car_steer,head,eye,head_history_json,eye_history_json,environment_states_json
llm_output_tick,8200000000,8200.0,8239.799611,8200000000,0,39.80129300000044,0,1,1,1,1,1,1,3890.853356694164,85.65526114333167,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8300000000,8300.0,8338.239088,8300000000,0,38.244730000000345,0,1,1,1,1,1,1,3881.55606639105,85.23973982324654,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8400000000,8400.0,8470.145217,8400000000,0,70.15061699999933,0,1,1,1,1,1,1,3872.258776087936,84.82816353185017,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8500000000,8500.0,8537.795411,8500000000,0,37.80094800000006,0,1,1,1,1,1,1,3862.961485784822,84.42047590250648,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8600000000,8600.0,8640.749498,8600000000,0,40.75499300000047,0,1,1,1,1,1,1,3853.664195481708,84.01662163852839,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,8600000000,8600.0,8641.103431,8600000000,0,41.10753900000054,0,1,1,1,1,1,1,3853.664195481708,84.01662163852839,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8700000000,8700.0,8739.301098,8700000000,0,39.30639700000029,0,1,1,1,1,1,1,3844.3669051785937,83.61654648788664,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8800000000,8800.0,8840.428331,8800000000,0,40.43328400000064,0,1,1,1,1,1,1,3835.0696148754796,83.22019721863325,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8900000000,8900.0,8969.957825,8900000000,0,69.96248399999968,0,1,1,1,1,1,1,3825.7723245723655,82.82752159501612,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9000000000,9000.0,9039.945992,9000000000,0,39.9510420000006,0,1,1,1,1,1,1,3816.4750342692514,82.43846835426207,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,9000000000,9000.0,9040.255404,9000000000,0,40.2572739999996,0,1,1,1,1,1,1,3816.4750342692514,82.43846835426207,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9100000000,9100.0,9138.74975,9100000000,0,38.754328999999416,0,1,1,1,1,1,1,3807.1777439661373,82.05298718400671,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9200000000,9200.0,9238.684281,9200000000,0,38.689062999999805,0,1,1,1,1,1,1,3797.880453663023,81.6710287003501,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9300000000,9300.0,9338.236535,9300000000,0,38.24082400000043,0,1,1,1,1,1,1,3788.583163359909,81.29254442651825,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9400000000,9400.0,9469.56357,9400000000,0,69.56804399999965,0,1,1,1,1,1,1,3779.285873056795,80.9174867721106,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,9400000000,9400.0,9469.9046,9400000000,0,69.90607000000091,0,1,1,1,1,1,1,3779.285873056795,80.9174867721106,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9500000000,9500.0,9538.428584,9500000000,0,38.43311800000083,0,1,1,1,1,1,1,3769.988582753681,80.54580901291534,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9600000000,9600.0,9637.536525,9600000000,0,37.53878900000018,0,1,1,1,1,1,1,3760.691292450567,80.17746527127396,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9700000000,9700.0,9737.836396,9700000000,0,37.841544999999314,0,1,1,1,1,1,1,3751.3940021474527,79.81241049697805,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9800000000,9800.0,9838.16163,9800000000,0,38.166762999999264,0,1,1,1,1,1,1,3742.0967118443386,79.4506004486815,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,9800000000,9800.0,9838.490042,9800000000,0,38.491735999999946,0,1,1,1,1,1,1,3742.0967118443386,79.4506004486815,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9900000000,9900.0,9963.085174,9900000000,0,63.09072600000036,0,1,1,1,1,1,1,3732.7994215412245,79.09199167581171,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10000000000,10000.0,10038.579699,10000000000,0,38.58520999999928,0,1,1,1,1,1,1,3723.5021312381105,78.73654150096468,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10100000000,10100.0,10136.90576,10100000000,0,36.91145900000083,0,1,1,1,1,1,1,3714.2048409349964,78.38420800276839,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10200000000,10200.0,10242.171432,10200000000,0,42.17642899999919,0,1,1,1,1,1,1,3704.9075506318823,78.03494999920055,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,10200000000,10200.0,10242.53615,10200000000,0,42.537938999999824,0,1,1,1,1,1,1,3704.9075506318823,78.03494999920055,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10300000000,10300.0,10338.299645,10300000000,0,38.30520600000091,0,1,1,1,1,1,1,3695.610260328768,77.68872703134623,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10400000000,10400.0,10465.181113,10400000000,0,65.1843919999992,0,1,1,1,1,1,1,3686.312970025654,77.34549934758229,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10500000000,10500.0,10538.506221,10500000000,0,38.510747000000265,0,1,1,1,1,1,1,3677.01567972254,77.00522788817524,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10600000000,10600.0,10637.381579,10600000000,0,37.38640200000009,0,1,1,1,1,1,1,3667.718389419426,76.66787427028027,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,10600000000,10600.0,10637.737545,10600000000,0,37.73977999999988,0,1,1,1,1,1,1,3667.718389419426,76.66787427028027,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10700000000,10700.0,10737.96207,10700000000,0,37.96674200000052,0,1,1,1,1,1,1,3658.421099116312,76.83477987367498,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10800000000,10800.0,10837.661248,10800000000,0,37.66616400000021,0,1,1,1,1,1,1,3649.1238088131977,77.3957688313662,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10900000000,10900.0,10962.038866,10900000000,0,62.04334000000017,0,1,1,1,1,1,1,3639.8265185100836,78.49506521842184,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11000000000,11000.0,11038.459393,11000000000,0,38.46398399999998,0,1,1,1,1,1,1,3630.5292282069695,79.58484103710828,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,11000000000,11000.0,11038.793141,11000000000,0,38.79512799999975,0,1,1,1,1,1,1,3630.5292282069695,79.58484103710828,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11100000000,11100.0,11137.902446,11100000000,0,37.90714499999922,0,1,1,1,1,1,1,3621.2319379038554,80.66504620805819,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11200000000,11200.0,11238.191678,11200000000,0,38.196545999999216,0,1,1,1,1,1,1,3611.9346476007413,81.73563455918328,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11300000000,11300.0,11340.226406,11300000000,0,40.230821999999534,0,1,1,1,1,1,1,3602.637357297627,82.79656378380594,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11400000000,11400.0,11469.71416,11400000000,0,69.87777599999936,0,1,1,1,1,1,1,3593.3400669945163,83.84779539633895,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,11400000000,11400.0,11470.383471,11400000000,0,70.3885850000006,0,1,1,1,1,1,1,3593.3400669945163,83.84779539633895,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11500000000,11500.0,11539.098413,11500000000,0,39.10295600000063,0,1,1,1,1,1,1,3584.0427766914067,84.88929468562638,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11600000000,11600.0,11639.2294,11600000000,0,39.23408500000005,0,1,1,1,1,1,1,3574.7454863882967,85.92103066605843,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11700000000,11700.0,11741.847882,11700000000,0,41.85231500000009,0,1,1,1,1,1,1,3565.448196085187,86.9429760265741,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11800000000,11800.0,11839.584972,11800000000,0,39.58942999999999,0,1,1,1,1,1,1,3556.1509057820776,87.95510707766535,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,11800000000,11800.0,11840.138455,11800000000,0,40.14387700000043,0,1,1,1,1,1,1,3556.1509057820776,87.95510707766535,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11900000000,11900.0,11969.534901,11900000000,0,69.53950599999916,0,1,1,1,1,1,1,3546.853615478968,88.95740369649626,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12000000000,12000.0,12037.160503,12000000000,0,37.16552100000081,0,1,1,1,1,1,1,3537.5563251758585,89.94984927025062,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12100000000,12100.0,12139.184111,12100000000,0,39.18817200000012,0,1,1,1,1,1,1,3528.2590348727485,90.93243063782057,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12200000000,12200.0,12237.777108,12200000000,0,37.78138899999976,0,1,1,1,1,1,1,3518.961744569639,91.90513802994825,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,12200000000,12200.0,12238.063305,12200000000,0,38.06507699999929,0,1,1,1,1,1,1,3518.961744569639,91.90513802994825,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12300000000,12300.0,12337.584043,12300000000,0,37.58864600000015,0,1,1,1,1,1,1,3509.6644542665294,92.86796500793137,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12400000000,12400.0,12470.978171,12400000000,0,70.98266200000035,0,1,1,1,1,1,1,3500.3671639634194,93.20651725913427,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12500000000,12500.0,12539.124424,12500000000,0,39.12894299999971,0,1,1,1,1,1,1,3491.06987366031,92.71596087804664,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12600000000,12600.0,12639.812113,12600000000,0,39.81653499999993,0,1,1,1,1,1,1,3481.7725833572003,92.23047146685,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,12600000000,12600.0,12640.260581,12600000000,0,40.26411200000075,0,1,1,1,1,1,1,3481.7725833572003,92.23047146685,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12700000000,12700.0,12740.175468,12700000000,0,40.18124800000078,0,1,1,1,1,1,1,3472.475293054091,91.74997036312793,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12800000000,12800.0,12837.975557,12800000000,0,37.980273999999554,0,1,1,1,1,1,1,3463.1780027509812,91.27438052637044,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12900000000,12900.0,12965.386412,12900000000,0,65.39170399999966,0,1,1,1,1,1,1,3453.8807124478712,90.80362649634418,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13000000000,13000.0,13038.686666,13000000000,0,38.69109199999912,0,1,1,1,1,1,1,3444.5834221447617,90.33763435273931,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,13000000000,13000.0,13038.989576,13000000000,0,38.991305999999895,0,1,1,1,1,1,1,3444.5834221447617,90.33763435273931,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13100000000,13100.0,13137.901662,13100000000,0,37.906387000000905,0,1,1,1,1,1,1,3435.286131841652,89.8763316760477,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13200000000,13200.0,13238.111367,13200000000,0,38.11575599999924,0,1,1,1,1,1,1,3425.988841538542,89.41964750962865,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13300000000,13300.0,13345.575871,13300000000,0,45.5805849999997,0,1,1,1,1,1,1,3416.6915512354326,88.96751232292053,1,0,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
