event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,steer_in_present,accel_in_present,brake_in_present,actuate_in_present,steer_in,accel_in,brake_in,actuate_in,car_velocity,car_steer
reaction,17700000000,17700.0,17720.669726,17700000000,0,1,1,1,0,1,0.34509803921568627,0.0,,71.87131381966455,1
reaction,17800000000,17800.0,17820.918097,17800000000,0,1,1,1,0,1,0.3411764705882353,0.0,,71.93824605691991,1
reaction,17900000000,17900.0,17920.801862,17900000000,0,1,1,1,0,1,0.3411764705882353,0.0,,72.00464354442076,1
reaction,18000000000,18000.0,18020.879662,18000000000,0,1,1,1,0,1,0.3411764705882353,0.0,,72.07051006268756,1
reaction,18100000000,18100.0,18120.412247,18100000000,0,1,1,1,0,1,0.3411764705882353,0.0,,72.13584937380229,1
reaction,18200000000,18200.0,18220.749856,18200000000,0,1,1,1,0,1,0.3803921568627451,0.0,,72.25084653623014,1
reaction,18300000000,18300.0,18320.84028,18300000000,0,1,1,1,0,1,0.44313725490196076,0.0,,72.44889633736753,1
reaction,18400000000,18400.0,18420.457884,18400000000,0,1,1,1,0,1,0.44313725490196076,0.0,,72.6453540409882,1
reaction,18500000000,18500.0,18520.71822,18500000000,0,1,1,1,0,1,0.44313725490196076,0.0,,72.84022813998455,1
tardy,18500000000,18500.0,18545.819278,18500000000,1,0,0,0,1,,,,ACCEL,73.11354709356871,1
reaction,18600000000,18600.0,18620.687782,18600000000,0,1,1,1,0,1,0.43137254901960786,0.0,,73.28853910200269,1
reaction,18700000000,18700.0,18720.39078,18700000000,0,1,1,1,0,1,0.43137254901960786,0.0,,73.46210782181988,1
reaction,18800000000,18800.0,18820.460786,18800000000,0,1,1,1,0,1,0.43137254901960786,0.0,,73.63426146819712,1
tardy,18800000000,18800.0,18895.847159,18800000000,1,0,0,0,1,,,,ACCEL,73.90111899808785,1
reaction,18900000000,18900.0,18920.411789,18900000000,0,1,1,1,0,1,0.43529411764705883,0.0,,74.07502440995445,1
reaction,19000000000,19000.0,19020.601162,19000000000,0,1,1,1,0,1,0.4470588235294118,0.0,,74.26364410800406,1
reaction,19100000000,19100.0,19120.538049,19100000000,0,1,1,1,0,1,0.4470588235294118,0.0,,74.45070938411673,1
reaction,19200000000,19200.0,19220.330596,19200000000,0,1,1,1,0,1,0.4470588235294118,0.0,,74.63622914402951,1
tardy,19200000000,19200.0,19293.258404,19200000000,1,0,0,0,1,,,,ACCEL,74.89483321620506,1
reaction,19300000000,19300.0,19320.487117,19300000000,0,1,1,1,0,1,0.4588235294117647,0.0,,75.09297148297215,1
reaction,19400000000,19400.0,19420.475751,19400000000,0,1,1,1,0,1,0.4549019607843137,0.0,,75.28400655182736,1
reaction,19500000000,19500.0,19520.688251,19500000000,0,1,1,1,0,1,0.4588235294117647,0.0,,75.47889784081597,1
reaction,19600000000,19600.0,19620.469932,19600000000,0,1,1,1,0,1,0.4980392156862745,0.0,,75.72765296931128,1
reaction,19700000000,19700.0,19720.510962,19700000000,0,1,1,1,0,1,0.5019607843137255,0.0,,75.97996552302034,1
tardy,19700000000,19700.0,19721.302164,19700000000,1,0,0,0,1,,,,ACCEL,76.22732579186038,1
reaction,19800000000,19800.0,19820.6825,19800000000,0,1,1,1,0,1,0.4980392156862745,0.0,,76.46977307712713,1
reaction,19900000000,19900.0,19920.432039,19900000000,0,1,1,1,0,1,0.5058823529411764,0.0,,76.72147547424342,1
reaction,20000000000,20000.0,20020.294799,20000000000,0,1,1,1,0,1,0.5294117647058824,0.0,,77.00539641870803,1
tardy,20000000000,20000.0,20070.818505,20000000000,1,0,0,0,1,,,,ACCEL,77.24404135884123,1
reaction,20100000000,20100.0,20120.564612,20100000000,0,1,1,1,0,1,0.5333333333333333,0.0,,77.52928125187199,1
reaction,20200000000,20200.0,20220.480734,20200000000,0,1,1,1,0,1,0.5490196078431373,0.0,,77.83540082290932,1
reaction,20300000000,20300.0,20320.366083,20300000000,0,1,1,1,0,1,0.5490196078431373,0.0,,78.13887816228936,1
reaction,20400000000,20400.0,20420.427316,20400000000,0,1,1,1,0,1,0.5490196078431373,0.0,,78.43972579838062,1
tardy,20400000000,20400.0,20498.317042,20400000000,1,0,0,0,1,,,,ACCEL,78.665984099307,1
reaction,20500000000,20500.0,20520.608963,20500000000,0,1,1,1,0,1,0.5450980392156862,0.0,,78.95638026064951,1
reaction,20600000000,20600.0,20620.591485,20600000000,0,1,1,1,0,1,0.5450980392156862,0.0,,79.24423348146135,1
reaction,20700000000,20700.0,20720.395747,20700000000,0,1,1,1,0,1,0.5450980392156862,0.0,,79.5295567824843,1
reaction,20800000000,20800.0,20820.222666,20800000000,0,1,1,1,0,1,0.5529411764705883,0.0,,79.82410033762015,1
tardy,20800000000,20800.0,20875.725593,20800000000,1,0,0,0,1,,,,ACCEL,80.0381866156918,1
reaction,20900000000,20900.0,20920.432301,20900000000,0,1,1,1,0,1,0.5529411764705883,0.0,,80.32822123112153,1
reaction,21000000000,21000.0,21020.803035,21000000000,0,1,1,1,0,1,0.5647058823529412,0.0,,80.63341026544312,1
reaction,21100000000,21100.0,21120.676463,21100000000,0,1,1,1,0,1,0.5607843137254902,0.0,,80.92993968490694,1
reaction,21200000000,21200.0,21220.541383,21200000000,0,1,1,1,0,1,0.5607843137254902,0.0,,81.22380753290591,1
tardy,21200000000,21200.0,21288.602395,21200000000,1,0,0,0,1,,,,ACCEL,81.42537048234244,1
reaction,21300000000,21300.0,21320.353961,21300000000,0,1,1,1,0,1,0.5607843137254902,0.0,,81.71476967363118,1
reaction,21400000000,21400.0,21420.430624,21400000000,0,1,1,1,0,1,0.5647058823529412,0.0,,82.00747646036062,1
reaction,21500000000,21500.0,21520.618435,21500000000,0,1,1,1,0,1,0.5607843137254902,0.0,,82.29159036069326,1
reaction,21600000000,21600.0,21620.584379,21600000000,0,1,1,1,0,1,0.5607843137254902,0.0,,82.57311094720949,1
reaction,21700000000,21700.0,21720.228698,21700000000,0,1,1,1,0,1,0.5607843137254902,0.0,,82.85205304442526,1
tardy,21700000000,21700.0,21731.358886,21700000000,1,0,0,0,1,,,,ACCEL,83.03877400588769,1
reaction,21800000000,21800.0,21820.438437,21800000000,0,1,1,1,0,1,0.5607843137254902,0.0,,83.31343169549787,1
reaction,21900000000,21900.0,21920.613908,21900000000,0,1,1,1,0,1,0.5607843137254902,0.0,,83.58555105663696,1
reaction,22000000000,22000.0,22020.556399,22000000000,0,1,1,1,0,1,0.5647058823529412,0.0,,83.86107780099823,1
tardy,22000000000,22000.0,22091.842116,22000000000,1,0,0,0,1,,,,ACCEL,84.03845333600128,1
reaction,22100000000,22100.0,22120.461523,22100000000,0,1,1,1,0,1,0.5607843137254902,0.0,,84.30383193390556,1
reaction,22200000000,22200.0,22220.633036,22200000000,0,1,1,1,0,1,0.5607843137254902,0.0,,84.56672861849688,1
reaction,22300000000,22300.0,22320.513719,22300000000,0,1,1,1,0,1,0.5647058823529412,0.0,,84.83308940486967,1
reaction,22400000000,22400.0,22420.657064,22400000000,0,1,1,1,0,1,0.5764705882352941,0.0,,85.11484129765039,1
tardy,22400000000,22400.0,22491.799023,22400000000,1,0,0,0,1,,,,ACCEL,85.28044706381016,1
reaction,22500000000,22500.0,22520.51904,22500000000,0,1,1,1,0,1,0.592156862745098,0.0,,85.58208292419931,1
reaction,22600000000,22600.0,22620.465438,22600000000,0,1,1,1,0,1,0.5882352941176471,0.0,,85.87480101470311,1
reaction,22700000000,22700.0,22720.261723,22700000000,0,1,1,1,0,1,0.592156862745098,0.0,,86.17078538631941,1
reaction,22800000000,22800.0,22820.813244,22800000000,0,1,1,1,0,1,0.5882352941176471,0.0,,86.45788618035373,1
reaction,22900000000,22900.0,22920.747966,22900000000,0,1,1,1,0,1,0.5882352941176471,0.0,,86.74223353946138,1
reaction,23000000000,23000.0,23020.810361,23000000000,0,1,1,1,0,1,0.592156862745098,0.0,,87.02989937607215,1
reaction,23100000000,23100.0,23121.324465,23100000000,0,1,1,1,0,1,0.592156862745098,0.0,,87.3147880845721,1
reaction,23200000000,23200.0,23220.954485,23200000000,0,1,1,1,0,1,0.592156862745098,0.0,,87.59691741346958,1
reaction,23300000000,23300.0,23320.521627,23300000000,0,1,1,1,0,1,0.596078431372549,0.0,,87.88237745138598,1
reaction,23400000000,23400.0,23420.858996,23400000000,0,1,1,1,0,1,0.6039215686274509,0.0,,88.177252229352,1
reaction,23500000000,23500.0,23521.004394,23500000000,0,1,1,1,0,1,0.6039215686274509,0.0,,88.46924281041741,1
reaction,23600000000,23600.0,23620.49297,23600000000,0,1,1,1,0,1,0.6039215686274509,0.0,,88.75836788522005,1
reaction,23700000000,23700.0,23720.573842,23700000000,0,1,1,1,0,1,0.6039215686274509,0.0,,89.0446462407894,1
tardy,23700000000,23700.0,23795.715581,23700000000,1,0,0,0,1,,,,HOLD,88.73878907278122,1
reaction,23800000000,23800.0,23820.552034,23800000000,0,1,1,1,0,1,0.6039215686274509,0.0,,89.02526049410304,1
reaction,23900000000,23900.0,23920.736468,23900000000,0,1,1,1,0,1,0.6039215686274509,0.0,,89.30890278653932,1
reaction,24000000000,24000.0,24021.09913,24000000000,0,1,1,1,0,1,0.6039215686274509,0.0,,89.58973490614824,1
reaction,24100000000,24100.0,24120.85269,24100000000,0,1,1,1,0,1,0.6039215686274509,0.0,,89.86777588777836,1
reaction,24200000000,24200.0,24220.852273,24200000000,0,1,1,1,0,1,0.6078431372549019,0.0,,90.14917023719558,1
reaction,24300000000,24300.0,24320.901836,24300000000,0,1,1,1,0,1,0.611764705882353,0.0,,90.43389349238637,1
reaction,24400000000,24400.0,24420.557001,24400000000,0,1,1,1,0,1,0.6078431372549019,0.0,,90.70961717796048,1
reaction,24500000000,24500.0,24520.888499,24500000000,0,1,1,1,0,1,0.6078431372549019,0.0,,90.98256611040236,1
reaction,24600000000,24600.0,24620.818477,24600000000,0,1,1,1,0,1,0.6078431372549019,0.0,,91.25275989354081,1
reaction,24700000000,24700.0,24720.809171,24700000000,0,1,1,1,0,1,0.6078431372549019,0.0,,91.52021818489291,1
reaction,24800000000,24800.0,24820.608187,24800000000,0,1,1,1,0,1,0.6,0.0,,91.77272761063678,1
reaction,24900000000,24900.0,24920.90297,24900000000,0,1,1,1,0,1,0.43529411764705883,0.0,,91.78214090339634,1
reaction,25000000000,25000.0,25020.855081,25000000000,0,1,1,1,0,1,0.0,0.0,,91.3062230484624,1
reaction,25100000000,25100.0,25120.924395,25100000000,0,1,1,1,0,1,0.0,0.0,,90.83514602805263,1
reaction,25200000000,25200.0,25220.606413,25200000000,0,1,1,1,0,1,0.0,0.0,,90.36883581950055,1
reaction,25300000000,25300.0,25320.818903,25300000000,0,1,1,1,0,1,0.0,0.0,,89.90721990353545,1
reaction,25400000000,25400.0,25420.709493,25400000000,0,1,1,1,0,1,0.0,0.0,,89.45022722626973,1
reaction,25500000000,25500.0,25520.387745,25500000000,0,1,1,1,0,1,0.0,0.0,,88.99778816233467,1
reaction,25600000000,25600.0,25620.568465,25600000000,0,1,1,1,0,1,0.0,0.0,,88.54983447912423,1
reaction,25700000000,25700.0,25720.824538,25700000000,0,1,1,1,0,1,0.0,0.0,,88.10629930210865,1
tardy,25700000000,25700.0,25748.881626,25700000000,1,0,0,0,1,,,,HOLD,87.80967708118017,1
reaction,25800000000,25800.0,25820.92919,25800000000,0,1,1,1,0,1,0.0,0.0,,87.37339378178567,1
reaction,25900000000,25900.0,25920.765571,25900000000,0,1,1,1,0,1,0.0,0.0,,86.94135656284418,1
reaction,26000000000,26000.0,26020.661455,26000000000,0,1,1,1,0,1,0.0,0.0,,86.51350325834485,1
tardy,26000000000,26000.0,26096.748394,26000000000,1,0,0,0,1,,,,ACCEL,86.6657729113431,1
reaction,26100000000,26100.0,26121.007521,26100000000,0,1,1,1,0,1,0.0,0.0,,86.24057756721419,1
reaction,26200000000,26200.0,26220.891491,26200000000,0,1,1,1,0,1,0.0,0.0,,85.81946661059605,1
reaction,26300000000,26300.0,26320.612073,26300000000,0,1,1,1,0,1,0.0,0.0,,85.40238100785565,1
reaction,26400000000,26400.0,26420.785819,26400000000,0,1,1,1,0,1,0.0,0.0,,84.98926285886614,1
tardy,26400000000,26400.0,26496.757807,26400000000,1,0,0,0,1,,,,ACCEL,85.1560553699054,1
reaction,26500000000,26500.0,26520.821264,26500000000,0,1,1,1,0,1,0.0,0.0,,84.74527127178526,1
reaction,26600000000,26600.0,26620.544838,26600000000,0,1,1,1,0,1,0.0,0.0,,84.33836454940035,1
reaction,26700000000,26700.0,26720.474635,26700000000,0,1,1,1,0,1,0.0,0.0,,83.93528011968549,1
reaction,26800000000,26800.0,26820.523122,26800000000,0,1,1,1,0,1,0.0,0.0,,83.53596393919825,1
tardy,26800000000,26800.0,26896.567274,26800000000,1,0,0,0,1,,,,ACCEL,83.71636297968432,1
reaction,26900000000,26900.0,26920.690399,26900000000,0,1,1,1,0,1,0.0,0.0,,83.31908578909841,1
reaction,27000000000,27000.0,27020.520543,27000000000,0,1,1,1,0,1,0.0,0.0,,82.92549523039114,1
reaction,27100000000,27100.0,27120.504809,27100000000,0,1,1,1,0,1,0.0,0.0,,82.53553979932416,1
reaction,27200000000,27200.0,27220.60835,27200000000,0,1,1,1,0,1,0.0,0.0,,82.14916894765939,1
tardy,27200000000,27200.0,27299.550533,27200000000,1,0,0,0,1,,,,ACCEL,82.34233306105989,1
reaction,27300000000,27300.0,27320.442731,27300000000,0,1,1,1,0,1,0.0,0.0,,81.95773196028553,1
reaction,27400000000,27400.0,27420.614677,27400000000,0,1,1,1,0,1,0.0,0.0,,81.57664141428141,1
reaction,27500000000,27500.0,27520.212879,27500000000,0,1,1,1,0,1,0.0,0.0,,81.19901316847951,1
reaction,27600000000,27600.0,27620.325865,27600000000,0,1,1,1,0,1,0.0,0.0,,80.82479984961645,1
reaction,27700000000,27700.0,27720.625471,27700000000,0,1,1,1,0,1,0.0,0.0,,80.45395494568697,1
tardy,27700000000,27700.0,27737.161896,27700000000,1,0,0,0,1,,,,ACCEL,80.6624327864424,1
reaction,27800000000,27800.0,27820.437941,27800000000,0,1,1,1,0,1,0.0,0.0,,80.29304456071864,1
reaction,27900000000,27900.0,27920.681327,27900000000,0,1,1,1,0,1,0.0,0.0,,79.92695939378368,1
reaction,28000000000,28000.0,28020.322074,28000000000,0,1,1,1,0,1,0.0,0.0,,79.56413279167614,1
reaction,28100000000,28100.0,28120.493557,28100000000,0,1,1,1,0,1,0.0,0.0,,79.20452105684885,1
reaction,28200000000,28200.0,28220.746894,28200000000,0,1,1,1,0,1,0.0,0.0,,78.84808127041303,1
reaction,28300000000,28300.0,28320.442264,28300000000,0,1,1,1,0,1,0.0,0.0,,78.49477127485605,1
reaction,28400000000,28400.0,28420.297985,28400000000,0,1,1,1,0,1,0.0,0.0,,78.14454965721761,1
