federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
c,Car,reaction,11700000000,11700.0,11700000000,0,20.287759999999253,11720.28776,11720.599989,0.31222900000102527
c,Car,reaction,11800000000,11800.0,11800000000,0,20.29587999999967,11820.29588,11820.589568,0.29368799999974726
llm,AgenticCoach,llm_inference,7400000000,7400.0,7400000000,0,4217.783423999999,11617.783424,11865.545296,247.76187200000095
planner,ActionPlanner,monitoring_tardy,11400000000,11400.0,11400000000,1,466.31316999999945,11866.31317,11866.383126,0.0699560000011843
c,Car,reaction,11900000000,11900.0,11900000000,0,20.367002999999386,11920.367003,11920.656819,0.2898160000004282
c,Car,reaction,12000000000,12000.0,12000000000,0,20.226370000000315,12020.22637,12020.545317,0.31894699999975273
llm,AgenticCoach,llm_inference,7800000000,7800.0,7800000000,0,4065.9460199999994,11865.94602,12101.88227,235.93625000000065
planner,ActionPlanner,monitoring_tardy,11400000000,11400.0,11400000000,2,702.3096700000006,12102.30967,12102.371241,0.06157100000018545
c,Car,reaction,12100000000,12100.0,12100000000,0,20.355782000000545,12120.355782,12120.673183,0.3174010000002454
c,Car,reaction,12200000000,12200.0,12200000000,0,20.287358999999924,12220.287359,12220.583414,0.29605500000070606
c,Car,reaction,12300000000,12300.0,12300000000,0,20.402635000000373,12320.402635,12320.707081,0.30444600000009814
llm,AgenticCoach,llm_inference,8200000000,8200.0,8200000000,0,3902.3605580000003,12102.360558,12351.058666,248.6981080000005
planner,ActionPlanner,monitoring_tardy,11800000000,11800.0,11800000000,1,551.4919640000007,12351.491964,12351.552311,0.06034699999872828
planner,ActionPlanner,monitoring_tardy,11800000000,11800.0,11800000000,2,551.7567739999995,12351.756774,12351.775443,0.01866900000095484
c,Car,reaction,12400000000,12400.0,12400000000,0,20.290940999999293,12420.290941,12420.598418,0.30747700000029
c,Car,reaction,12500000000,12500.0,12500000000,0,20.148574999999255,12520.148575,12520.295359,0.14678400000047986
llm,AgenticCoach,llm_inference,8600000000,8600.0,8600000000,0,3751.424929999999,12351.42493,12599.966924,248.54199400000107
planner,ActionPlanner,monitoring_tardy,12200000000,12200.0,12200000000,1,400.5882450000008,12600.588245,12600.650458,0.062212999999246676
c,Car,reaction,12600000000,12600.0,12600000000,0,20.248600999999326,12620.248601,12620.558605,0.3100040000008448
c,Car,reaction,12700000000,12700.0,12700000000,0,20.26679399999921,12720.266794,12720.54948,0.2826860000004672
c,Car,reaction,12800000000,12800.0,12800000000,0,20.255230000000665,12820.25523,12820.539665,0.28443499999957567
llm,AgenticCoach,llm_inference,9000000000,9000.0,9000000000,0,3600.478341,12600.478341,12854.278873,253.8005319999993
planner,ActionPlanner,monitoring_tardy,12200000000,12200.0,12200000000,2,654.9307389999994,12854.930739,12854.992677,0.06193800000073679
planner,ActionPlanner,monitoring_tardy,12200000000,12200.0,12200000000,3,655.3207419999999,12855.320742,12855.340502,0.01975999999922351
c,Car,reaction,7000000000,7000.0,7000000000,0,20.823236999999608,7020.823237,7021.219952,0.39671500000076776
c,Car,reaction,7100000000,7100.0,7100000000,0,20.74967800000013,7120.749678,7121.119127,0.3694489999998041
c,Car,reaction,7200000000,7200.0,7200000000,0,20.472020999999586,7220.472021,7220.837406,0.36538500000006024
c,Car,reaction,7300000000,7300.0,7300000000,0,20.79667900000004,7320.796679,7321.155994,0.35931499999969674
llm,AgenticCoach,llm_inference,7000000000,7000.0,7000000000,0,124.58425700000043,7124.584257,7410.838778,286.25452099999984
planner,ActionPlanner,monitoring_tardy,7000000000,7000.0,7000000000,1,411.98835099999997,7411.988351,7414.786076,2.797725000000355
c,Car,reaction,7400000000,7400.0,7400000000,0,20.636663000000226,7420.636663,7420.905274,0.26861099999950966
c,Car,reaction,7500000000,7500.0,7500000000,0,20.585705000000416,7520.585705,7520.971896,0.3861909999995987
c,Car,reaction,7600000000,7600.0,7600000000,0,20.716285999999855,7620.716286,7621.232219,0.5159330000005866
c,Car,reaction,7700000000,7700.0,7700000000,0,20.31494399999974,7720.314944,7720.595709,0.2807650000004287
llm,AgenticCoach,llm_inference,7400000000,7400.0,7400000000,0,124.39008600000034,7524.390086,7816.935759,292.5456729999996
planner,ActionPlanner,warning_tardy,7400000000,7400.0,7400000000,1,417.83722599999965,7817.837226,7818.182504,0.34527800000068964
c,Car,reaction,7800000000,7800.0,7800000000,0,20.884213000000273,7820.884213,7821.154824,0.2706109999999171
c,Car,reaction,7900000000,7900.0,7900000000,0,20.509922999999617,7920.509923,7921.237988,0.7280650000002424
c,Car,reaction,8000000000,8000.0,8000000000,0,20.76219399999991,8020.762194,8021.085767,0.32357299999966926
c,Car,reaction,8100000000,8100.0,8100000000,0,20.40440899999976,8120.404409,8120.693269,0.2888600000005681
llm,AgenticCoach,llm_inference,7800000000,7800.0,7800000000,0,124.05365299999994,7924.053653,8188.164566,264.11091300000044
planner,ActionPlanner,monitoring,7800000000,7800.0,7800000000,0,388.888723,8188.888723,8188.990126,0.10140299999966373
c,Car,reaction,8200000000,8200.0,8200000000,0,20.807042000000365,8220.807042,8221.150191,0.3431490000002668
c,Car,reaction,8300000000,8300.0,8300000000,0,20.745977000000494,8320.745977,8321.071818,0.32584099999985483
c,Car,reaction,8400000000,8400.0,8400000000,0,20.37591699999939,8420.375917,8420.751505,0.3755880000007892
c,Car,reaction,8500000000,8500.0,8500000000,0,20.43668500000058,8520.436685,8520.5795,0.14281499999924563
llm,AgenticCoach,llm_inference,8200000000,8200.0,8200000000,0,124.58640899999955,8324.586409,8576.789668,252.2032589999999
planner,ActionPlanner,monitoring,8200000000,8200.0,8200000000,0,378.0042680000006,8578.004268,8578.208372,0.20410399999855144
c,Car,reaction,8600000000,8600.0,8600000000,0,20.47144599999956,8620.471446,8621.227378,0.7559320000000298
c,Car,reaction,8700000000,8700.0,8700000000,0,20.72697899999912,8720.726979,8721.020318,0.2933390000016516
c,Car,reaction,8800000000,8800.0,8800000000,0,20.733055999999124,8820.733056,8821.137387,0.4043310000015481
c,Car,reaction,8900000000,8900.0,8900000000,0,20.473157000000356,8920.473157,8920.850576,0.37741900000037276
llm,AgenticCoach,llm_inference,8600000000,8600.0,8600000000,0,124.03547900000012,8724.035479,8974.477286,250.44180699999924
planner,ActionPlanner,monitoring,8600000000,8600.0,8600000000,0,375.3540659999999,8975.354066,8975.761437,0.4073709999993298
c,Car,reaction,9000000000,9000.0,9000000000,0,20.75416899999982,9020.754169,9021.113274,0.3591049999995448
c,Car,reaction,9100000000,9100.0,9100000000,0,20.495091999999204,9120.495092,9121.106991,0.6118990000013582
c,Car,reaction,9200000000,9200.0,9200000000,0,20.348007000000507,9220.348007,9220.503029,0.15502199999900768
c,Car,reaction,9300000000,9300.0,9300000000,0,20.672676000000138,9320.672676,9321.000795,0.3281189999997878
llm,AgenticCoach,llm_inference,9000000000,9000.0,9000000000,0,124.37083399999938,9124.370834,9391.757977,267.3871429999999
planner,ActionPlanner,monitoring,9000000000,9000.0,9000000000,0,392.6531209999994,9392.653121,9392.929362,0.2762410000013915
c,Car,reaction,9400000000,9400.0,9400000000,0,20.703569999999672,9420.70357,9421.007444,0.30387400000108755
c,Car,reaction,9500000000,9500.0,9500000000,0,20.67359000000033,9520.67359,9521.237237,0.5636469999990368
c,Car,reaction,9600000000,9600.0,9600000000,0,20.593494999999166,9620.593495,9620.973591,0.38009600000077626
c,Car,reaction,9700000000,9700.0,9700000000,0,20.66571499999918,9720.665715,9721.007168,0.34145300000091083
llm,AgenticCoach,llm_inference,9400000000,9400.0,9400000000,0,123.91175900000053,9523.911759,9784.419713,260.5079539999988
planner,ActionPlanner,monitoring,9400000000,9400.0,9400000000,0,385.2741339999993,9785.274134,9786.143975,0.8698410000015429
c,Car,reaction,9800000000,9800.0,9800000000,0,20.732029999999213,9820.73203,9821.058999,0.3269690000015544
c,Car,reaction,9900000000,9900.0,9900000000,0,20.69432600000073,9920.694326,9920.99087,0.296543999998903
c,Car,reaction,10000000000,10000.0,10000000000,0,20.375796000000264,10020.375796,10020.757864,0.38206799999898067
c,Car,reaction,10100000000,10100.0,10100000000,0,20.714953000000605,10120.714953,10121.034983,0.3200299999989511
llm,AgenticCoach,llm_inference,9800000000,9800.0,9800000000,0,124.78471200000058,9924.784712,10183.764434,258.97972200000004
planner,ActionPlanner,monitoring,9800000000,9800.0,9800000000,0,384.892554,10184.892554,10185.271529,0.37897499999962747
c,Car,reaction,10200000000,10200.0,10200000000,0,20.52071799999976,10220.520718,10220.922772,0.4020540000001347
c,Car,reaction,10300000000,10300.0,10300000000,0,20.75793800000065,10320.757938,10321.081534,0.32359600000017963
c,Car,reaction,10400000000,10400.0,10400000000,0,21.0936729999994,10421.093673,10421.312239,0.21856600000137405
c,Car,reaction,10500000000,10500.0,10500000000,0,20.500487999999677,10520.500488,10520.680133,0.17964500000016415
llm,AgenticCoach,llm_inference,10200000000,10200.0,10200000000,0,124.46046600000045,10324.460466,10576.604198,252.14373200000045
planner,ActionPlanner,warning,10200000000,10200.0,10200000000,0,377.48310499999934,10577.483105,10577.660033,0.17692800000077114
c,Car,reaction,10600000000,10600.0,10600000000,0,20.7744019999991,10620.774402,10621.104148,0.32974600000125065
c,Car,reaction,10700000000,10700.0,10700000000,0,20.519734999999855,10720.519735,10720.903946,0.384211000000505
c,Car,reaction,10800000000,10800.0,10800000000,0,20.409412999999404,10820.409413,10820.794897,0.38548400000036054
c,Car,reaction,10900000000,10900.0,10900000000,0,20.412521000000197,10920.412521,10920.802581,0.3900599999997212
llm,AgenticCoach,llm_inference,10600000000,10600.0,10600000000,0,123.9017559999993,10723.901756,10963.807278,239.90552200000093
planner,ActionPlanner,monitoring,10600000000,10600.0,10600000000,0,364.77628899999945,10964.776289,10965.764812,0.9885229999999865
c,Car,reaction,11000000000,11000.0,11000000000,0,20.232975000000806,11020.232975,11020.471509,0.2385340000000724
c,Car,reaction,11100000000,11100.0,11100000000,0,20.68977300000006,11120.689773,11121.06549,0.37571700000080455
c,Car,reaction,11200000000,11200.0,11200000000,0,20.821744999999282,11220.821745,11221.172069,0.35032400000091
c,Car,reaction,11300000000,11300.0,11300000000,0,20.2493570000006,11320.249357,11320.471261,0.221903999999995
llm,AgenticCoach,llm_inference,11000000000,11000.0,11000000000,0,124.35895399999936,11124.358954,11373.533364,249.17441000000144
planner,ActionPlanner,warning,11000000000,11000.0,11000000000,0,374.2222299999994,11374.22223,11374.346167,0.1239370000002964
c,Car,reaction,11400000000,11400.0,11400000000,0,20.74717899999996,11420.747179,11421.484605,0.7374259999996866
c,Car,reaction,11500000000,11500.0,11500000000,0,20.702918999999383,11520.702919,11521.34342,0.6405009999998583
c,Car,reaction,11600000000,11600.0,11600000000,0,20.521914999999353,11620.521915,11620.874263,0.3523480000003474
c,Car,reaction,11700000000,11700.0,11700000000,0,20.450167999999394,11720.450168,11720.882182,0.432013999999981
llm,AgenticCoach,llm_inference,11400000000,11400.0,11400000000,0,122.95733099999961,11522.957331,11768.696772,245.73944099999972
planner,ActionPlanner,monitoring,11400000000,11400.0,11400000000,0,369.78640000000087,11769.7864,11770.55942,0.7730199999987235
c,Car,reaction,11800000000,11800.0,11800000000,0,20.697070000000167,11820.69707,11821.315791,0.6187210000007326
c,Car,reaction,11900000000,11900.0,11900000000,0,20.82879999999932,11920.8288,11921.160231,0.3314310000005207
c,Car,reaction,12000000000,12000.0,12000000000,0,20.366471999999703,12020.366472,12020.733986,0.36751399999957357
c,Car,reaction,12100000000,12100.0,12100000000,0,20.403567999999723,12120.403568,12120.802888,0.39932000000044354
llm,AgenticCoach,llm_inference,11800000000,11800.0,11800000000,0,124.20503599999938,11924.205036,12173.96538,249.76034400000026
planner,ActionPlanner,warning,11800000000,11800.0,11800000000,0,375.2663420000008,12175.266342,12175.450356,0.1840139999985695
c,Car,reaction,12200000000,12200.0,12200000000,0,20.68840799999998,12220.688408,12221.300213,0.6118050000004587
c,Car,reaction,12300000000,12300.0,12300000000,0,20.758513000000676,12320.758513,12321.094365,0.335852000000159
c,Car,reaction,12400000000,12400.0,12400000000,0,20.697260999999344,12420.697261,12421.032529,0.335268000000724
c,Car,reaction,12500000000,12500.0,12500000000,0,20.745483999999124,12520.745484,12520.874407,0.1289230000002135
llm,AgenticCoach,llm_inference,12200000000,12200.0,12200000000,0,124.35960399999931,12324.359604,12575.917777,251.55817300000126
planner,ActionPlanner,warning,12200000000,12200.0,12200000000,0,376.83606900000086,12576.836069,12578.431704,1.5956349999996746
c,Car,reaction,12600000000,12600.0,12600000000,0,20.23583300000064,12620.235833,12620.455666,0.21983299999919836
c,Car,reaction,12700000000,12700.0,12700000000,0,20.33094600000004,12720.330946,12720.729705,0.3987589999996999
c,Car,reaction,12800000000,12800.0,12800000000,0,20.28712599999926,12820.287126,12820.547528,0.26040199999988545
c,Car,reaction,12900000000,12900.0,12900000000,0,20.308085999999093,12920.308086,12920.864099,0.5560130000012578
c,Car,reaction,13000000000,13000.0,13000000000,0,20.355620000000272,13020.35562,13020.806264,0.4506440000004659
llm,AgenticCoach,llm_inference,12600000000,12600.0,12600000000,0,123.2861069999999,12723.286107,13027.448309,304.1622019999995
planner,ActionPlanner,warning_tardy,12600000000,12600.0,12600000000,1,428.2644340000006,13028.264434,13028.363288,0.09885399999984656
c,Car,reaction,13100000000,13100.0,13100000000,0,20.769537000000128,13120.769537,13121.442194,0.6726569999991625
c,Car,reaction,13200000000,13200.0,13200000000,0,20.414953999999852,13220.414954,13220.807373,0.3924189999997907
c,Car,reaction,13300000000,13300.0,13300000000,0,20.423532999999225,13320.423533,13320.81499,0.3914570000015374
llm,AgenticCoach,llm_inference,13000000000,13000.0,13000000000,0,124.23230800000056,13124.232308,13381.784595,257.5522869999986
planner,ActionPlanner,warning,13000000000,13000.0,13000000000,0,383.19968100000006,13383.199681,13383.38498,0.18529900000066846
c,Car,reaction,13400000000,13400.0,13400000000,0,20.567786999999953,13420.567787,13420.985083,0.41729599999962375
c,Car,reaction,13500000000,13500.0,13500000000,0,20.56071399999928,13520.560714,13520.934587,0.373873000000458
c,Car,reaction,13600000000,13600.0,13600000000,0,20.34803599999941,13620.348036,13620.581222,0.23318600000129663
c,Car,reaction,13700000000,13700.0,13700000000,0,20.864440999999715,13720.864441,13721.211751,0.3473100000010163
llm,AgenticCoach,llm_inference,13400000000,13400.0,13400000000,0,124.14753200000087,13524.147532,13778.804839,254.6573069999995
planner,ActionPlanner,warning,13400000000,13400.0,13400000000,0,379.7143589999996,13779.714359,13779.902899,0.18854000000101223
c,Car,reaction,13800000000,13800.0,13800000000,0,20.42298699999992,13820.422987,13820.814584,0.3915969999998197
c,Car,reaction,13900000000,13900.0,13900000000,0,20.429258000000118,13920.429258,13920.839532,0.4102739999998448
c,Car,reaction,14000000000,14000.0,14000000000,0,20.41991699999926,14020.419917,14020.787552,0.36763500000051863
c,Car,reaction,14100000000,14100.0,14100000000,0,20.4209350000001,14120.420935,14120.82437,0.4034350000001723
llm,AgenticCoach,llm_inference,13800000000,13800.0,13800000000,0,124.28086799999983,13924.280868,14184.822046,260.5411779999995
planner,ActionPlanner,warning,13800000000,13800.0,13800000000,0,385.69101799999953,14185.691018,14186.039621,0.3486030000003666
c,Car,reaction,14200000000,14200.0,14200000000,0,20.717671000000337,14220.717671,14221.043023,0.3253519999998389
c,Car,reaction,14300000000,14300.0,14300000000,0,20.55837000000065,14320.55837,14320.936657,0.3782869999995455
c,Car,reaction,14400000000,14400.0,14400000000,0,20.29260400000021,14420.292604,14420.650592,0.3579879999997502
c,Car,reaction,14500000000,14500.0,14500000000,0,20.904411999999866,14520.904412,14521.338747,0.4343349999999191
llm,AgenticCoach,llm_inference,14200000000,14200.0,14200000000,0,122.88427899999988,14322.884279,14579.192307,256.30802799999947
planner,ActionPlanner,monitoring,14200000000,14200.0,14200000000,0,380.1511449999998,14580.151145,14581.180969,1.0298239999992802
c,Car,reaction,14600000000,14600.0,14600000000,0,20.680786999999327,14620.680787,14621.022013,0.34122600000046077
c,Car,reaction,14700000000,14700.0,14700000000,0,20.79462500000045,14720.794625,14721.127041,0.3324159999992844
c,Car,reaction,14800000000,14800.0,14800000000,0,20.436406000000716,14820.436406,14820.838471,0.4020649999984016
c,Car,reaction,14900000000,14900.0,14900000000,0,20.27890699999989,14920.278907,14920.47356,0.19465300000047137
llm,AgenticCoach,llm_inference,14600000000,14600.0,14600000000,0,124.31383099999948,14724.313831,14985.93213,261.61829899999975
planner,ActionPlanner,warning,14600000000,14600.0,14600000000,0,386.9707899999994,14986.97079,14987.145981,0.1751910000002681
c,Car,reaction,15000000000,15000.0,15000000000,0,20.5657910000009,15020.565791,15020.962803,0.39701199999944947
c,Car,reaction,15100000000,15100.0,15100000000,0,20.723794999999882,15120.723795,15121.067577,0.3437819999999192
c,Car,reaction,15200000000,15200.0,15200000000,0,20.33607099999972,15220.336071,15220.559799,0.2237280000008468
c,Car,reaction,15300000000,15300.0,15300000000,0,20.171763000000283,15320.171763,15320.350708,0.17894499999965774
llm,AgenticCoach,llm_inference,15000000000,15000.0,15000000000,0,124.2535540000008,15124.253554,15376.890286,252.63673199999903
planner,ActionPlanner,warning,15000000000,15000.0,15000000000,0,377.6708600000002,15377.67086,15378.012684,0.34182399999917834
c,Car,reaction,15400000000,15400.0,15400000000,0,20.66965800000071,15420.669658,15421.008244,0.3385859999998502
c,Car,reaction,15500000000,15500.0,15500000000,0,20.389853999999104,15520.389854,15520.762846,0.37299200000052224
c,Car,reaction,15600000000,15600.0,15600000000,0,20.791881999999532,15620.791882,15621.138212,0.34633000000030734
c,Car,reaction,15700000000,15700.0,15700000000,0,20.36104300000079,15720.361043,15720.725031,0.36398799999915354
llm,AgenticCoach,llm_inference,15400000000,15400.0,15400000000,0,124.08592400000089,15524.085924,15776.344561,252.258636999999
planner,ActionPlanner,monitoring,15400000000,15400.0,15400000000,0,377.3393909999995,15777.339391,15778.182067,0.8426760000002105
c,Car,reaction,15800000000,15800.0,15800000000,0,20.685637000000497,15820.685637,15821.049153,0.36351599999943573
c,Car,reaction,15900000000,15900.0,15900000000,0,20.734575000000405,15920.734575,15921.08411,0.34953499999937776
c,Car,reaction,16000000000,16000.0,16000000000,0,20.43271199999981,16020.432712,16020.826487,0.39377500000045984
c,Car,reaction,16100000000,16100.0,16100000000,0,20.392421000000468,16120.392421,16120.766777,0.3743560000002617
llm,AgenticCoach,llm_inference,15800000000,15800.0,15800000000,0,124.10425899999973,15924.104259,16191.504965,267.40070600000035
planner,ActionPlanner,warning,15800000000,15800.0,15800000000,0,392.42529900000045,16192.425299,16192.656976,0.2316769999997632
c,Car,reaction,16200000000,16200.0,16200000000,0,20.4320459999999,16220.432046,16220.825399,0.3933529999994789
c,Car,reaction,16300000000,16300.0,16300000000,0,20.414897000000565,16320.414897,16320.802707,0.3878100000001723
c,Car,reaction,16400000000,16400.0,16400000000,0,20.69553299999825,16420.695533,16421.027596,0.33206300000165356
c,Car,reaction,16500000000,16500.0,16500000000,0,20.552393000001757,16520.552393,16520.928888,0.3764949999967939
llm,AgenticCoach,llm_inference,16200000000,16200.0,16200000000,0,124.45651100000032,16324.456511,16568.426621,243.97010999999839
planner,ActionPlanner,warning,16200000000,16200.0,16200000000,0,369.1648380000006,16569.164838,16569.511145,0.34630699999979697
c,Car,reaction,16600000000,16600.0,16600000000,0,20.53290399999969,16620.532904,16620.924724,0.3918200000007346
c,Car,reaction,16700000000,16700.0,16700000000,0,20.7807329999996,16720.780733,16721.109952,0.3292189999992843
c,Car,reaction,16800000000,16800.0,16800000000,0,20.58827200000087,16820.588272,16820.956499,0.368226999999024
c,Car,reaction,16900000000,16900.0,16900000000,0,20.385581999998976,16920.385582,16920.750431,0.3648490000014135
llm,AgenticCoach,llm_inference,16600000000,16600.0,16600000000,0,124.25592999999935,16724.25593,16985.448339,261.1924089999993
planner,ActionPlanner,monitoring,16600000000,16600.0,16600000000,0,386.4911780000002,16986.491178,16987.207335,0.7161569999989297
c,Car,reaction,17000000000,17000.0,17000000000,0,20.760834000000614,17020.760834,17021.109636,0.3488020000004326
c,Car,reaction,17100000000,17100.0,17100000000,0,20.36756400000013,17120.367564,17120.730865,0.3633010000012291
c,Car,reaction,17200000000,17200.0,17200000000,0,20.783941999998206,17220.783942,17221.147917,0.36397500000020955
c,Car,reaction,17300000000,17300.0,17300000000,0,20.42323100000067,17320.423231,17320.807866,0.384634999998525
llm,AgenticCoach,llm_inference,17000000000,17000.0,17000000000,0,123.92371999999887,17123.92372,17369.822922,245.8992020000005
planner,ActionPlanner,warning,17000000000,17000.0,17000000000,0,370.6874339999995,17370.687434,17370.852802,0.165368000001763
c,Car,reaction,17400000000,17400.0,17400000000,0,20.395722000001115,17420.395722,17420.796046,0.40032399999836343
c,Car,reaction,17500000000,17500.0,17500000000,0,21.160938000000897,17521.160938,17521.488508,0.3275699999976496
c,Car,reaction,17600000000,17600.0,17600000000,0,20.597571999998763,17620.597572,17621.020628,0.42305599999963306
c,Car,reaction,17700000000,17700.0,17700000000,0,20.897432999998273,17720.897433,17721.271491,0.37405800000124145
llm,AgenticCoach,llm_inference,17400000000,17400.0,17400000000,0,125.09516799999983,17525.095168,17778.283786,253.18861800000013
planner,ActionPlanner,warning,17400000000,17400.0,17400000000,0,379.201774000001,17779.201774,17779.471365,0.26959100000021863
c,Car,reaction,17800000000,17800.0,17800000000,0,20.645120000001043,17820.64512,17820.963801,0.3186810000006517
c,Car,reaction,17900000000,17900.0,17900000000,0,20.555120000000898,17920.55512,17920.917582,0.362461999997322
c,Car,reaction,18000000000,18000.0,18000000000,0,20.414283999998588,18020.414284,18020.696767,0.282483000002685
c,Car,reaction,18100000000,18100.0,18100000000,0,20.645032000000356,18120.645032,18120.967864,0.3228319999980158
llm,AgenticCoach,llm_inference,17800000000,17800.0,17800000000,0,124.2564229999989,17924.256423,18187.539802,263.2833790000004
planner,ActionPlanner,monitoring,17800000000,17800.0,17800000000,0,388.71278099999836,18188.712781,18188.882523,0.16974200000186102
c,Car,reaction,18200000000,18200.0,18200000000,0,20.69370699999854,18220.693707,18221.00355,0.30984300000272924
c,Car,reaction,18300000000,18300.0,18300000000,0,20.74810200000138,18320.748102,18321.069247,0.32114499999806867
