federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_monitor,DriverMonitor,output_tick,10300000000,10300.0,10300000000,0,5.016556000000492,10305.016556,10305.256127,0.23957100000006903
d_control,DriverControl,output_tick,10400000000,10400.0,10400000000,0,0.5844089999991411,10400.584409,10400.879128,0.29471900000135065
d_monitor,DriverMonitor,sensor_arrival,10400000000,10400.0,10400000000,0,79.32936300000074,10479.329363,10479.449454,0.1200909999988653
d_monitor,DriverMonitor,output_tick,10400000000,10400.0,10400000000,0,79.57869299999948,10479.578693,10479.635896,0.05720300000029965
d_control,DriverControl,output_tick,10500000000,10500.0,10500000000,0,0.5213179999991553,10500.521318,10500.903999,0.3826810000009573
d_monitor,DriverMonitor,output_tick,10500000000,10500.0,10500000000,0,7.888206999999966,10507.888207,10508.063853,0.17564599999968777
d_control,DriverControl,output_tick,10600000000,10600.0,10600000000,0,0.49352299999918614,10600.493523,10600.744668,0.2511450000001787
d_monitor,DriverMonitor,output_tick,10600000000,10600.0,10600000000,0,4.910449000000881,10604.910449,10605.119817,0.20936799999981304
d_control,DriverControl,output_tick,10700000000,10700.0,10700000000,0,0.5882079999992129,10700.588208,10700.956778,0.3685700000005454
d_monitor,DriverMonitor,output_tick,10700000000,10700.0,10700000000,0,4.58380600000055,10704.583806,10704.821988,0.23818199999914214
d_control,DriverControl,output_tick,10800000000,10800.0,10800000000,0,0.563376000000062,10800.563376,10800.949464,0.38608799999929033
d_monitor,DriverMonitor,output_tick,10800000000,10800.0,10800000000,0,4.327569999999469,10804.32757,10804.526363,0.19879300000138755
d_control,DriverControl,output_tick,10900000000,10900.0,10900000000,0,0.6304510000009032,10900.630451,10901.035149,0.40469799999846146
d_monitor,DriverMonitor,sensor_arrival,10900000000,10900.0,10900000000,0,75.60693299999912,10975.606933,10975.727098,0.12016500000027008
d_monitor,DriverMonitor,output_tick,10900000000,10900.0,10900000000,0,75.91776299999947,10975.917763,10975.983836,0.0660729999999603
d_control,DriverControl,output_tick,11000000000,11000.0,11000000000,0,0.49837900000056834,11000.498379,11000.752506,0.2541270000001532
d_monitor,DriverMonitor,output_tick,11000000000,11000.0,11000000000,0,4.45725499999935,11004.457255,11004.70766,0.2504050000006828
d_control,DriverControl,output_tick,11100000000,11100.0,11100000000,0,0.2717720000000554,11100.271772,11100.489565,0.2177929999998014
d_monitor,DriverMonitor,output_tick,11100000000,11100.0,11100000000,0,6.448508999999831,11106.448509,11106.637951,0.18944200000078126
d_control,DriverControl,output_tick,11200000000,11200.0,11200000000,0,0.4835480000001553,11200.483548,11200.714027,0.230478999999832
d_monitor,DriverMonitor,output_tick,11200000000,11200.0,11200000000,0,4.647218000000066,11204.647218,11204.89103,0.24381200000061654
d_control,DriverControl,output_tick,11300000000,11300.0,11300000000,0,0.44614200000069104,11300.446142,11300.668528,0.22238599999946018
d_monitor,DriverMonitor,output_tick,11300000000,11300.0,11300000000,0,3.3071060000002035,11303.307106,11303.46353,0.15642400000069756
d_control,DriverControl,output_tick,11400000000,11400.0,11400000000,0,0.21075700000073994,11400.210757,11400.438125,0.22736799999984214
d_monitor,DriverMonitor,sensor_arrival,11400000000,11400.0,11400000000,0,77.92100199999913,11477.921002,11478.04826,0.1272580000004382
d_monitor,DriverMonitor,output_tick,11400000000,11400.0,11400000000,0,78.19225799999913,11478.192258,11478.251646,0.05938800000149058
d_control,DriverControl,output_tick,11500000000,11500.0,11500000000,0,0.516088000000309,11500.516088,11500.887657,0.37156899999899906
d_monitor,DriverMonitor,output_tick,11500000000,11500.0,11500000000,0,4.0226370000000315,11504.022637,11504.206986,0.18434899999920162
d_control,DriverControl,output_tick,11600000000,11600.0,11600000000,0,0.2596109999994951,11600.259611,11600.553941,0.2943300000006275
d_monitor,DriverMonitor,output_tick,11600000000,11600.0,11600000000,0,5.556765999999698,11605.556766,11605.732412,0.17564599999968777
d_control,DriverControl,output_tick,11700000000,11700.0,11700000000,0,0.6459219999997003,11700.645922,11701.039769,0.39384700000118755
d_monitor,DriverMonitor,output_tick,11700000000,11700.0,11700000000,0,4.4236149999997,11704.423615,11704.623853,0.20023799999944458
d_control,DriverControl,output_tick,11800000000,11800.0,11800000000,0,0.4278890000005049,11800.427889,11800.652423,0.22453399999903922
d_monitor,DriverMonitor,output_tick,11800000000,11800.0,11800000000,0,5.5513800000007905,11805.55138,11805.917838,0.36645799999860174
d_control,DriverControl,output_tick,11900000000,11900.0,11900000000,0,0.5970730000008189,11900.597073,11900.991216,0.39414299999953073
d_monitor,DriverMonitor,sensor_arrival,11900000000,11900.0,11900000000,0,77.80158300000039,11977.801583,11977.926785,0.12520199999926263
d_monitor,DriverMonitor,output_tick,11900000000,11900.0,11900000000,0,78.17256000000089,11978.17256,11978.247522,0.07496199999877717
d_control,DriverControl,output_tick,12000000000,12000.0,12000000000,0,0.5636859999995067,12000.563686,12000.928514,0.36482799999976123
d_monitor,DriverMonitor,output_tick,12000000000,12000.0,12000000000,0,4.963240999999471,12004.963241,12005.260293,0.2970519999998942
d_control,DriverControl,output_tick,12100000000,12100.0,12100000000,0,0.5603350000001228,12100.560335,12100.925034,0.36469899999974587
d_monitor,DriverMonitor,output_tick,12100000000,12100.0,12100000000,0,4.474229999999807,12104.47423,12104.68545,0.2112200000010489
d_control,DriverControl,output_tick,12200000000,12200.0,12200000000,0,0.5504469999996218,12200.550447,12200.865943,0.315496000001076
d_monitor,DriverMonitor,output_tick,12200000000,12200.0,12200000000,0,3.1677849999996397,12203.167785,12203.316505,0.1487200000010489
d_control,DriverControl,output_tick,12300000000,12300.0,12300000000,0,0.26441499999964435,12300.264415,12300.618707,0.35429199999998673
d_monitor,DriverMonitor,output_tick,12300000000,12300.0,12300000000,0,4.953449000000546,12304.953449,12305.203242,0.2497929999990447
d_control,DriverControl,output_tick,12400000000,12400.0,12400000000,0,0.5753199999999197,12400.57532,12400.983759,0.4084390000007261
d_monitor,DriverMonitor,sensor_arrival,12400000000,12400.0,12400000000,0,77.0861530000002,12477.086153,12477.207559,0.1214060000002064
d_monitor,DriverMonitor,output_tick,12400000000,12400.0,12400000000,0,77.35576100000071,12477.355761,12477.408723,0.05296199999975215
d_control,DriverControl,output_tick,12500000000,12500.0,12500000000,0,0.5511729999998352,12500.551173,12500.909298,0.35812500000065484
d_monitor,DriverMonitor,output_tick,12500000000,12500.0,12500000000,0,4.946320999999443,12504.946321,12505.166245,0.2199240000009013
d_control,DriverControl,output_tick,12600000000,12600.0,12600000000,0,0.26319599999987986,12600.263196,12600.547897,0.2847010000004957
d_monitor,DriverMonitor,output_tick,12600000000,12600.0,12600000000,0,4.921730000000025,12604.92173,12605.116246,0.1945159999995667
d_control,DriverControl,output_tick,12700000000,12700.0,12700000000,0,0.9886509999996633,12700.988651,12701.345462,0.35681099999965227
d_monitor,DriverMonitor,output_tick,12700000000,12700.0,12700000000,0,5.37309599999935,12705.373096,12705.669093,0.29599700000107987
d_control,DriverControl,output_tick,12800000000,12800.0,12800000000,0,0.951097999999547,12800.951098,12801.282964,0.33186600000044564
d_monitor,DriverMonitor,output_tick,12800000000,12800.0,12800000000,0,9.850855999999112,12809.850856,12810.063724,0.21286800000052608
d_control,DriverControl,output_tick,12900000000,12900.0,12900000000,0,0.558140999999523,12900.558141,12900.912451,0.3543100000006234
d_control,DriverControl,output_tick,7000000000,7000.0,7000000000,0,0.4838099999997212,7000.48381,7000.855453,0.37164300000040384
d_monitor,DriverMonitor,output_tick,7000000000,7000.0,7000000000,0,10.296500999999807,7010.296501,7010.567368,0.27086700000018027
d_control,DriverControl,output_tick,7100000000,7100.0,7100000000,0,0.563293999999587,7100.563294,7100.832438,0.26914400000077876
d_monitor,DriverMonitor,output_tick,7100000000,7100.0,7100000000,0,10.326689000000442,7110.326689,7110.608427,0.2817379999996774
d_control,DriverControl,output_tick,7200000000,7200.0,7200000000,0,0.6132779999998093,7200.613278,7200.873386,0.26010800000040035
d_monitor,DriverMonitor,output_tick,7200000000,7200.0,7200000000,0,10.04917800000021,7210.049178,7210.36047,0.31129199999941193
d_control,DriverControl,output_tick,7300000000,7300.0,7300000000,0,0.7062429999996311,7300.706243,7301.027554,0.3213110000006054
d_monitor,DriverMonitor,output_tick,7300000000,7300.0,7300000000,0,6.166193000000021,7306.166193,7306.5018,0.3356069999999818
d_control,DriverControl,output_tick,7400000000,7400.0,7400000000,0,0.7973190000002432,7400.797319,7401.113741,0.31642199999987497
d_monitor,DriverMonitor,sensor_arrival,7400000000,7400.0,7400000000,0,90.47819299999992,7490.478193,7490.612598,0.13440499999978783
d_monitor,DriverMonitor,output_tick,7400000000,7400.0,7400000000,0,90.69120800000019,7490.691208,7490.74043,0.04922199999964505
d_control,DriverControl,output_tick,7500000000,7500.0,7500000000,0,0.4725859999998647,7500.472586,7500.699805,0.22721900000033202
d_monitor,DriverMonitor,output_tick,7500000000,7500.0,7500000000,0,6.863949999999932,7506.86395,7507.045929,0.1819789999999557
d_control,DriverControl,output_tick,7600000000,7600.0,7600000000,0,0.32714599999962957,7600.327146,7600.607624,0.28047800000058487
d_monitor,DriverMonitor,output_tick,7600000000,7600.0,7600000000,0,6.067332999999962,7606.067333,7606.50968,0.44234700000015437
d_control,DriverControl,output_tick,7700000000,7700.0,7700000000,0,0.6513310000000274,7700.651331,7700.932586,0.2812549999998737
d_monitor,DriverMonitor,output_tick,7700000000,7700.0,7700000000,0,9.408183999999892,7709.408184,7709.635033,0.22684899999967456
d_control,DriverControl,output_tick,7800000000,7800.0,7800000000,0,0.6577230000002601,7800.657723,7800.952015,0.29429199999958655
d_monitor,DriverMonitor,output_tick,7800000000,7800.0,7800000000,0,5.230851000000257,7805.230851,7805.467033,0.23618199999964418
d_control,DriverControl,output_tick,7900000000,7900.0,7900000000,0,0.3267120000000432,7900.326712,7900.603116,0.27640400000018417
d_monitor,DriverMonitor,sensor_arrival,7900000000,7900.0,7900000000,0,87.00686399999995,7987.006864,7987.13777,0.13090600000032282
d_monitor,DriverMonitor,output_tick,7900000000,7900.0,7900000000,0,87.36309999999958,7987.3631,7987.429822,0.06672200000048178
d_control,DriverControl,output_tick,8000000000,8000.0,8000000000,0,0.39399200000025303,8000.393992,8000.650674,0.2566820000001826
d_monitor,DriverMonitor,output_tick,8000000000,8000.0,8000000000,0,4.762974000000213,8004.762974,8004.979546,0.21657199999935983
d_control,DriverControl,output_tick,8100000000,8100.0,8100000000,0,0.6550289999995584,8100.655029,8100.946878,0.2918490000001839
d_monitor,DriverMonitor,output_tick,8100000000,8100.0,8100000000,0,5.7147070000000895,8105.714707,8105.981555,0.26684800000020914
d_control,DriverControl,output_tick,8200000000,8200.0,8200000000,0,0.5908299999991868,8200.59083,8200.863456,0.27262599999994563
d_monitor,DriverMonitor,output_tick,8200000000,8200.0,8200000000,0,4.729648000000452,8204.729648,8204.964627,0.2349789999989298
d_control,DriverControl,output_tick,8300000000,8300.0,8300000000,0,0.6662770000002638,8300.666277,8300.960736,0.29445900000064285
d_monitor,DriverMonitor,output_tick,8300000000,8300.0,8300000000,0,5.447957000000315,8305.447957,8305.672584,0.22462699999960023
d_control,DriverControl,output_tick,8400000000,8400.0,8400000000,0,0.40202400000089256,8400.402024,8400.689743,0.28771899999992456
d_monitor,DriverMonitor,sensor_arrival,8400000000,8400.0,8400000000,0,76.31603399999949,8476.316034,8476.440402,0.12436800000068615
d_monitor,DriverMonitor,output_tick,8400000000,8400.0,8400000000,0,76.50956799999949,8476.509568,8476.557827,0.04825900000105321
d_control,DriverControl,output_tick,8500000000,8500.0,8500000000,0,0.6326539999990928,8500.632654,8500.915762,0.2831080000014481
d_monitor,DriverMonitor,output_tick,8500000000,8500.0,8500000000,0,5.669313000000329,8505.669313,8505.888736,0.2194230000004609
d_control,DriverControl,output_tick,8600000000,8600.0,8600000000,0,0.6718789999995352,8600.671879,8600.973987,0.30210799999986193
d_monitor,DriverMonitor,output_tick,8600000000,8600.0,8600000000,0,5.6987050000007,8605.698705,8605.940739,0.24203399999896646
d_control,DriverControl,output_tick,8700000000,8700.0,8700000000,0,0.6329019999993761,8700.632902,8700.929268,0.2963660000004893
d_monitor,DriverMonitor,output_tick,8700000000,8700.0,8700000000,0,5.80524399999922,8705.805244,8706.049315,0.2440710000009858
d_control,DriverControl,output_tick,8800000000,8800.0,8800000000,0,0.3227979999992385,8800.322798,8800.60885,0.28605200000129116
d_monitor,DriverMonitor,output_tick,8800000000,8800.0,8800000000,0,4.972443000000567,8804.972443,8805.244995,0.27255199999854085
d_control,DriverControl,output_tick,8900000000,8900.0,8900000000,0,0.5996500000001106,8900.59965,8900.860091,0.2604410000003554
d_monitor,DriverMonitor,sensor_arrival,8900000000,8900.0,8900000000,0,83.4268690000008,8983.426869,8983.55209,0.12522099999841885
d_monitor,DriverMonitor,output_tick,8900000000,8900.0,8900000000,0,83.68258799999967,8983.682588,8983.743087,0.060499000001073
d_control,DriverControl,output_tick,9000000000,9000.0,9000000000,0,0.41148900000007416,9000.411489,9000.614357,0.2028680000003078
d_monitor,DriverMonitor,output_tick,9000000000,9000.0,9000000000,0,4.9400060000007215,9004.940006,9005.212373,0.27236699999957636
d_control,DriverControl,output_tick,9100000000,9100.0,9100000000,0,0.31288300000051095,9100.312883,9100.589435,0.27655199999935576
d_monitor,DriverMonitor,output_tick,9100000000,9100.0,9100000000,0,4.889492000000246,9104.889492,9105.088934,0.19944199999918055
d_control,DriverControl,output_tick,9200000000,9200.0,9200000000,0,0.5497720000003028,9200.549772,9200.919749,0.36997700000029
d_monitor,DriverMonitor,output_tick,9200000000,9200.0,9200000000,0,4.095079000000624,9204.095079,9204.328817,0.23373799999899347
d_control,DriverControl,output_tick,9300000000,9300.0,9300000000,0,0.7253660000005766,9300.725366,9301.059362,0.333995999999388
d_monitor,DriverMonitor,output_tick,9300000000,9300.0,9300000000,0,9.727419000000737,9309.727419,9309.95088,0.22346099999958824
d_control,DriverControl,output_tick,9400000000,9400.0,9400000000,0,0.6479999999992287,9400.648,9400.942866,0.2948660000001837
d_monitor,DriverMonitor,sensor_arrival,9400000000,9400.0,9400000000,0,87.8455159999994,9487.845516,9487.992847,0.147331000000122
d_monitor,DriverMonitor,output_tick,9400000000,9400.0,9400000000,0,88.12754900000073,9488.127549,9488.218215,0.09066600000005565
d_control,DriverControl,output_tick,9500000000,9500.0,9500000000,0,0.4570060000005469,9500.457006,9500.665873,0.20886699999937264
d_monitor,DriverMonitor,output_tick,9500000000,9500.0,9500000000,0,3.5886140000002342,9503.588614,9503.755205,0.16659099999924365
d_control,DriverControl,output_tick,9600000000,9600.0,9600000000,0,0.6569700000000012,9600.65697,9600.959225,0.302255000000514
d_monitor,DriverMonitor,output_tick,9600000000,9600.0,9600000000,0,5.809441999999763,9605.809442,9606.091772,0.28233000000000175
d_control,DriverControl,output_tick,9700000000,9700.0,9700000000,0,0.6272509999998874,9700.627251,9700.915118,0.28786700000091514
d_monitor,DriverMonitor,output_tick,9700000000,9700.0,9700000000,0,9.517621000000872,9709.517621,9709.773007,0.2553859999989072
d_control,DriverControl,output_tick,9800000000,9800.0,9800000000,0,0.6573659999994561,9800.657366,9801.085249,0.42788300000029267
d_monitor,DriverMonitor,output_tick,9800000000,9800.0,9800000000,0,5.442009000000326,9805.442009,9805.662784,0.2207749999997759
d_control,DriverControl,output_tick,9900000000,9900.0,9900000000,0,0.6200360000002547,9900.620036,9900.909625,0.2895889999999781
d_monitor,DriverMonitor,sensor_arrival,9900000000,9900.0,9900000000,0,85.37417599999935,9985.374176,9985.493322,0.11914600000091013
d_monitor,DriverMonitor,output_tick,9900000000,9900.0,9900000000,0,85.63070899999911,9985.630709,9985.689116,0.05840700000044308
d_control,DriverControl,output_tick,10000000000,10000.0,10000000000,0,0.44528299999910814,10000.445283,10000.642317,0.1970340000007127
d_monitor,DriverMonitor,output_tick,10000000000,10000.0,10000000000,0,3.8483329999999114,10003.848333,10004.004497,0.15616399999998976
d_control,DriverControl,output_tick,10100000000,10100.0,10100000000,0,0.335454000000027,10100.335454,10100.638117,0.30266300000039337
d_monitor,DriverMonitor,output_tick,10100000000,10100.0,10100000000,0,5.108172000000195,10105.108172,10105.36215,0.2539780000006431
d_control,DriverControl,output_tick,10200000000,10200.0,10200000000,0,0.6091770000002725,10200.609177,10200.877432,0.26825499999904423
d_monitor,DriverMonitor,output_tick,10200000000,10200.0,10200000000,0,5.201026000000638,10205.201026,10205.450857,0.24983099999917613
d_control,DriverControl,output_tick,10300000000,10300.0,10300000000,0,0.6443459999991319,10300.644346,10300.942565,0.2982190000002447
d_monitor,DriverMonitor,output_tick,10300000000,10300.0,10300000000,0,5.052197999999407,10305.052198,10305.291047,0.2388490000012098
d_control,DriverControl,output_tick,10400000000,10400.0,10400000000,0,0.6440540000003239,10400.644054,10401.077122,0.4330680000002758
d_monitor,DriverMonitor,sensor_arrival,10400000000,10400.0,10400000000,0,76.69630200000029,10476.696302,10476.817542,0.12124000000039814
d_monitor,DriverMonitor,output_tick,10400000000,10400.0,10400000000,0,76.89435500000036,10476.894355,10476.947299,0.052943999999115476
d_control,DriverControl,output_tick,10500000000,10500.0,10500000000,0,0.6499459999995452,10500.649946,10500.960349,0.3104030000013154
d_monitor,DriverMonitor,output_tick,10500000000,10500.0,10500000000,0,5.893602000000101,10505.893602,10506.139859,0.24625700000069628
d_control,DriverControl,output_tick,10600000000,10600.0,10600000000,0,0.6582460000008723,10600.658246,10600.955223,0.29697699999996985
d_monitor,DriverMonitor,output_tick,10600000000,10600.0,10600000000,0,5.565795000000435,10605.565795,10605.774311,0.2085159999987809
d_control,DriverControl,output_tick,10700000000,10700.0,10700000000,0,0.3276420000001963,10700.327642,10700.631083,0.3034410000000207
d_monitor,DriverMonitor,output_tick,10700000000,10700.0,10700000000,0,5.564614000000802,10705.564614,10705.817499,0.25288499999987835
d_control,DriverControl,output_tick,10800000000,10800.0,10800000000,0,0.6492159999997966,10800.649216,10800.94949,0.30027400000108173
d_monitor,DriverMonitor,output_tick,10800000000,10800.0,10800000000,0,4.949328999999125,10804.949329,10805.221585,0.2722560000001977
