logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,distance_from_start_m,velocity_kmh,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,other_car_present,environment_states_json
9900000000,9900.0,9931.01225,9900000000,0,31.015880999999354,0,267.20057845877534,115.22149238511133,HIGHWAY,3732.7994215412245,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10000000000,10000.0,10030.059716,10000000000,0,30.066979999999603,0,276.49786876188944,115.91601725691953,HIGHWAY,3723.5021312381105,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10100000000,10100.0,10131.985537,10100000000,0,31.991683000000194,0,285.79515906500353,116.60162375376918,HIGHWAY,3714.2048409349964,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10200000000,10200.0,10230.097113,10200000000,0,30.100743999999395,0,295.0924493681176,117.27837382810165,HIGHWAY,3704.9075506318823,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10300000000,10300.0,10333.816492,10300000000,0,33.82012399999985,0,304.3897396712317,117.94633066322588,HIGHWAY,3695.610260328768,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10400000000,10400.0,10431.642831,10400000000,0,31.64646200000061,0,313.6870299743459,118.60555861228593,HIGHWAY,3686.312970025654,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10500000000,10500.0,10531.703574,10500000000,0,31.708323000000746,0,322.98432027746,119.2561231381897,HIGHWAY,3677.01567972254,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10600000000,10600.0,10629.733015,10600000000,0,29.735528999999588,0,332.28161058057407,119.89809075452574,HIGHWAY,3667.718389419426,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10700000000,10700.0,10731.586479,10700000000,0,31.58899299999939,0,341.57890088368816,120.53152896749349,HIGHWAY,3658.421099116312,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10800000000,10800.0,10832.74012,10800000000,0,32.742913000000044,0,350.87619118680226,121.15650621886896,HIGHWAY,3649.1238088131977,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10900000000,10900.0,10932.614244,10900000000,0,32.61787600000025,0,360.17348148991636,121.77309183002657,HIGHWAY,3639.8265185100836,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11000000000,11000.0,11031.369489,11000000000,0,31.37172400000054,0,369.47077179303045,122.38135594703523,HIGHWAY,3630.5292282069695,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11100000000,11100.0,11132.964256,11100000000,0,32.96844600000077,0,378.7680620961446,122.98136948684439,HIGHWAY,3621.2319379038554,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11200000000,11200.0,11232.886711,11200000000,0,32.89006300000074,0,388.0653523992587,123.5732040845744,HIGHWAY,3611.9346476007413,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11300000000,11300.0,11332.854983,11300000000,0,32.85861499999919,0,397.3626427023728,124.15693204192284,HIGHWAY,3602.637357297627,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11400000000,11400.0,11431.277218,11400000000,0,31.28168799999912,0,406.6599330054837,124.73262627669713,HIGHWAY,3593.3400669945163,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11500000000,11500.0,11532.66581,11500000000,0,32.67055900000014,0,415.95722330859337,125.30036027348146,HIGHWAY,3584.0427766914067,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11600000000,11600.0,11631.611307,11600000000,0,31.614659000000756,0,425.25451361170303,125.86020803544456,HIGHWAY,3574.7454863882967,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11700000000,11700.0,11732.250626,11700000000,0,32.25481699999909,0,434.5518039148127,126.0,HIGHWAY,3565.448196085187,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11800000000,11800.0,11830.6114,11800000000,0,30.614752999999837,0,443.84909421792236,126.0,HIGHWAY,3556.1509057820776,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11900000000,11900.0,11931.922048,11900000000,0,31.928194000000076,0,453.146384521032,126.0,HIGHWAY,3546.853615478968,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12000000000,12000.0,12030.875925,12000000000,0,30.87844000000041,0,462.4436748241417,126.0,HIGHWAY,3537.5563251758585,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12100000000,12100.0,12130.288809,12100000000,0,30.29160199999933,0,471.74096512725134,126.0,HIGHWAY,3528.2590348727485,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12200000000,12200.0,12231.093795,12200000000,0,31.09686800000054,0,481.038255430361,126.0,HIGHWAY,3518.961744569639,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12300000000,12300.0,12330.331793,12300000000,0,30.335144999999102,0,490.33554573347067,126.0,HIGHWAY,3509.6644542665294,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12400000000,12400.0,12430.05366,12400000000,0,30.056453999999576,0,499.63283603658033,126.0,HIGHWAY,3500.3671639634194,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12500000000,12500.0,12530.246546,12500000000,0,30.250176999999894,0,508.93012633969,126.0,HIGHWAY,3491.06987366031,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12600000000,12600.0,12630.24471,12600000000,0,30.248342000000775,0,518.2274166427997,126.0,HIGHWAY,3481.7725833572003,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12700000000,12700.0,12729.969092,12700000000,0,29.974958999999217,0,527.5247069459093,126.0,HIGHWAY,3472.475293054091,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12800000000,12800.0,12828.722661,12800000000,0,28.72517499999958,0,536.821997249019,126.0,HIGHWAY,3463.1780027509812,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12900000000,12900.0,12929.347733,12900000000,0,29.351365000000442,0,546.1192875521286,126.0,HIGHWAY,3453.8807124478712,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13000000000,13000.0,13029.856307,13000000000,0,29.85993899999994,0,555.4165778552383,126.0,HIGHWAY,3444.5834221447617,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13100000000,13100.0,13129.228961,13100000000,0,29.232593000000634,0,564.713868158348,126.0,HIGHWAY,3435.286131841652,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13200000000,13200.0,13229.705129,13200000000,0,29.7095989999998,0,574.0111584614576,126.0,HIGHWAY,3425.988841538542,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13300000000,13300.0,13330.010322,13300000000,0,30.01367399999981,0,583.3084487645673,126.0,HIGHWAY,3416.6915512354326,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13400000000,13400.0,13430.216338,13400000000,0,30.221086999999898,0,592.605739067677,126.0,HIGHWAY,3407.394260932323,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13500000000,13500.0,13529.070481,13500000000,0,29.073833000000377,0,601.9030293707866,126.0,HIGHWAY,3398.0969706292135,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13600000000,13600.0,13630.890141,13600000000,0,30.892375999999786,0,611.2003196738963,126.0,HIGHWAY,3388.799680326104,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13700000000,13700.0,13729.926992,13700000000,0,29.931462000000465,0,620.4976099770059,126.0,HIGHWAY,3379.502390022994,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13800000000,13800.0,13831.705864,13800000000,0,31.713127999999415,0,629.7949002801156,126.0,HIGHWAY,3370.2050997198844,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13900000000,13900.0,13931.887855,13900000000,0,31.892045000000508,0,639.0921905832253,126.0,HIGHWAY,3360.907809416775,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14000000000,14000.0,14030.995107,14000000000,0,30.997621000000436,0,648.3894808863349,126.0,HIGHWAY,3351.610519113665,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14100000000,14100.0,14132.048174,14100000000,0,32.05767299999934,0,657.6867711894446,126.0,HIGHWAY,3342.3132288105553,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14200000000,14200.0,14231.832621,14200000000,0,31.83625199999915,0,666.9840614925542,126.0,HIGHWAY,3333.0159385074458,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14300000000,14300.0,14330.050636,14300000000,0,30.054267999999865,0,676.2813517956639,126.0,HIGHWAY,3323.718648204336,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14400000000,14400.0,14431.573047,14400000000,0,31.575839999999516,0,685.5786420987736,126.0,HIGHWAY,3314.4213579012267,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14500000000,14500.0,14529.812015,14500000000,0,29.814808999999514,0,694.8759324018832,126.0,HIGHWAY,3305.1240675981167,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14600000000,14600.0,14631.160377,14600000000,0,31.16428900000028,0,704.1732227049929,126.0,HIGHWAY,3295.826777295007,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14700000000,14700.0,14730.629135,14700000000,0,30.63444300000083,0,713.4705130081026,126.0,HIGHWAY,3286.5294869918976,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14800000000,14800.0,14832.670057,14800000000,0,32.6748060000009,0,722.7678033112122,126.0,HIGHWAY,3277.2321966887876,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14900000000,14900.0,14931.649916,14900000000,0,31.653548000000228,0,732.0650936143219,126.0,HIGHWAY,3267.934906385678,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15000000000,15000.0,15031.626569,15000000000,0,31.631319000000076,0,741.3623839174315,126.0,HIGHWAY,3258.6376160825685,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15100000000,15100.0,15129.838998,15100000000,0,29.842350000000806,0,750.6596742205412,126.0,HIGHWAY,3249.340325779459,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15200000000,15200.0,15231.566745,15200000000,0,31.57149500000014,0,759.9569645236509,126.0,HIGHWAY,3240.0430354763494,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15300000000,15300.0,15330.281482,15300000000,0,30.28511400000025,0,769.2542548267605,126.0,HIGHWAY,3230.7457451732394,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15400000000,15400.0,15431.315832,15400000000,0,31.32253700000001,0,778.5515451298702,126.0,HIGHWAY,3221.44845487013,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15500000000,15500.0,15529.760696,15500000000,0,29.766842999999426,0,787.8488354329799,126.0,HIGHWAY,3212.1511645670203,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15600000000,15600.0,15630.690282,15600000000,0,30.696148999999423,0,797.1461257360895,126.0,HIGHWAY,3202.8538742639103,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15700000000,15700.0,15729.241029,15700000000,0,29.248013000000356,0,806.4434160391992,126.0,HIGHWAY,3193.5565839608007,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15800000000,15800.0,15831.183053,15800000000,0,31.188920000000508,0,815.7407063423088,126.0,HIGHWAY,3184.259293657691,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15900000000,15900.0,15932.111522,15900000000,0,32.11655099999916,0,825.0379966454185,126.0,HIGHWAY,3174.9620033545816,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16000000000,16000.0,16029.281619,16000000000,0,29.2855299999992,0,834.3352869485282,126.0,HIGHWAY,3165.664713051472,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16100000000,16100.0,16130.047773,16100000000,0,30.051964000000225,0,843.6325772516378,126.0,HIGHWAY,3156.367422748362,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16200000000,16200.0,16231.102238,16200000000,0,31.105869999999413,0,852.9298675547475,126.0,HIGHWAY,3147.0701324452525,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16300000000,16300.0,16328.576011,16300000000,0,28.579922000000806,0,862.2271578578572,126.0,HIGHWAY,3137.772842142143,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16400000000,16400.0,16429.596951,16400000000,0,29.60114099999919,0,871.5244481609668,126.0,HIGHWAY,3128.475551839033,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16500000000,16500.0,16530.504467,16500000000,0,30.517596999998204,0,880.8217384640765,126.0,HIGHWAY,3119.1782615359234,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16600000000,16600.0,16629.751683,16600000000,0,29.75559499999872,0,890.1190287671861,126.0,HIGHWAY,3109.880971232814,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16700000000,16700.0,16731.811882,16700000000,0,31.820263000001432,0,899.4163190702958,126.0,HIGHWAY,3100.5836809297043,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16800000000,16800.0,16830.23775,16800000000,0,30.245012999999744,0,908.7136093734055,126.0,HIGHWAY,3091.2863906265948,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16900000000,16900.0,16931.243324,16900000000,0,31.247793999998976,0,918.0108996765151,126.0,HIGHWAY,3081.9891003234848,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17000000000,17000.0,17030.272353,17000000000,0,30.277382000000216,0,927.3081899796248,126.0,HIGHWAY,3072.691810020375,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17100000000,17100.0,17131.633287,17100000000,0,31.636640000000625,0,936.6054802827344,126.0,HIGHWAY,3063.3945197172657,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17200000000,17200.0,17229.325528,17200000000,0,29.331394000000728,0,945.9027705858441,126.0,HIGHWAY,3054.0972294141557,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17300000000,17300.0,17330.526941,17300000000,0,30.52945600000021,0,955.2000608889538,126.0,HIGHWAY,3044.799939111046,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17400000000,17400.0,17429.813549,17400000000,0,29.817180999998527,0,964.4973511920634,126.0,HIGHWAY,3035.5026488079366,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17500000000,17500.0,17529.598275,17500000000,0,29.60106900000028,0,973.7946414951731,126.0,HIGHWAY,3026.205358504827,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17600000000,17600.0,17628.823701,17600000000,0,28.82733300000109,0,983.0919317982828,125.25162408304499,HIGHWAY,3016.9080682017175,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17700000000,17700.0,17730.792545,17700000000,0,30.7986920000003,0,992.3892221013924,124.37215023107608,HIGHWAY,3007.6107778986075,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17800000000,17800.0,17828.909988,17800000000,0,28.913619999999355,0,1001.6865124045021,123.50487291145933,HIGHWAY,2998.313487595498,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17900000000,17900.0,17929.974231,17900000000,0,29.977582999999868,0,1010.9838027076117,122.64953882074401,HIGHWAY,2989.0161972923884,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18000000000,18000.0,18030.159015,18000000000,0,30.16292600000088,0,1020.2810930107214,121.80590163335837,HIGHWAY,2979.7189069892784,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18100000000,18100.0,18133.706024,18100000000,0,33.71328699999867,0,1029.578383313831,120.97372176265196,HIGHWAY,2970.421616686169,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18200000000,18200.0,18229.07027,18200000000,0,29.072783999999956,0,1038.8756736169407,120.15276613170155,HIGHWAY,2961.1243263830593,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18300000000,18300.0,18329.620191,18300000000,0,29.62382300000172,0,1048.1729639200503,119.34280795341824,HIGHWAY,2951.8270360799497,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18400000000,18400.0,18428.946749,18400000000,0,28.949263999998948,0,1057.47025422316,118.54362651951789,HIGHWAY,2942.52974577684,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18500000000,18500.0,18529.708434,18500000000,0,29.710947999999917,0,1066.7675445262696,117.75500699794016,HIGHWAY,2933.2324554737306,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18600000000,18600.0,18628.893072,18600000000,0,28.896982999998727,0,1076.0648348293794,116.97674023832434,HIGHWAY,2923.9351651706206,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18700000000,18700.0,18730.227466,18700000000,0,30.23333300000013,0,1085.362125132489,116.20862258516965,HIGHWAY,2914.637874867511,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18800000000,18800.0,18828.923205,18800000000,0,28.927115999998932,0,1094.6594154355987,115.4504556983284,HIGHWAY,2905.340584564401,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18900000000,18900.0,18930.580272,18900000000,0,30.583903999999166,0,1103.9567057387083,114.70204638049775,HIGHWAY,2896.0432942612915,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19000000000,19000.0,19029.740605,19000000000,0,29.74535399999877,0,1113.253996041818,113.96320641139364,HIGHWAY,2886.746003958182,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19100000000,19100.0,19130.49335,19100000000,0,30.505361999999877,0,1122.5512863449276,113.23375238830664,HIGHWAY,2877.4487136550724,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19200000000,19200.0,19231.528258,19200000000,0,31.532169999998587,0,1131.8485766480374,112.51350557275462,HIGHWAY,2868.151423351963,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19300000000,19300.0,19329.245922,19300000000,0,29.249554000001808,0,1141.145866951147,111.80229174296184,HIGHWAY,2858.8541330488533,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
