event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_present,accelerator_present,brake_present,steer,accelerator,brake
sensor_arrival,13176420726,13176.420726,13177.415048,13176420726,0,1.0044699999998556,0,0,1,0,1,0.9254901960784314,0.0
output_tick,13200000000,13200.0,13201.075612,13200000000,0,1.0876119999993534,0,1,1,1,1,0.9254901960784314,0.0
sensor_arrival,13200452897,13200.452897,13203.604084,13200452897,0,3.164909000000989,0,0,1,0,1,0.9294117647058824,0.0
sensor_arrival,13280463377,13280.463377,13281.545383,13280463377,0,1.0929319999995641,0,0,1,0,1,0.9333333333333333,0.0
sensor_arrival,13288414842,13288.414842,13289.289203,13288414842,0,0.8828790000006848,0,0,1,0,1,0.9294117647058824,0.0
sensor_arrival,13296330697,13296.330697,13297.086633,13296330697,0,0.7629350000006525,0,0,1,0,1,0.9372549019607843,0.0
output_tick,13300000000,13300.0,13300.424113,13300000000,0,0.4329460000008112,0,1,1,1,1,0.9372549019607843,0.0
sensor_arrival,13312396385,13312.396385,13313.347392,13312396385,0,0.9608590000007098,0,0,1,0,1,0.9411764705882353,0.0
sensor_arrival,13320234796,13320.234796,13320.71529,13320234796,0,0.48558699999921373,0,0,1,0,1,0.9450980392156862,0.0
sensor_arrival,13328352981,13328.352981,13329.174046,13328352981,0,0.8283609999998589,0,0,1,0,1,0.9490196078431372,0.0
sensor_arrival,13352389319,13352.389319,13353.295068,13352389319,0,0.9144159999996191,0,0,1,0,1,0.9529411764705882,0.0
output_tick,13400000000,13400.0,13400.497235,13400000000,0,0.5077170000004116,0,1,1,1,1,0.9529411764705882,0.0
sensor_arrival,13440278469,13440.278469,13440.801685,13440278469,0,0.5294939999985218,0,0,1,0,1,0.9490196078431372,0.0
sensor_arrival,13448291637,13448.291637,13448.805927,13448291637,0,0.5208829999992304,0,0,1,0,1,0.9568627450980393,0.0
sensor_arrival,13456231787,13456.231787,13456.674523,13456231787,0,0.44834699999955774,0,0,1,0,1,0.9529411764705882,0.0
output_tick,13500000000,13500.0,13500.585061,13500000000,0,0.5961349999997765,0,1,1,1,1,0.9529411764705882,0.0
sensor_arrival,13536455024,13536.455024,13537.385773,13536455024,0,0.9404149999991205,0,0,1,0,1,0.9568627450980393,0.0
sensor_arrival,13560420511,13560.420511,13561.403241,13560420511,0,0.993359000000055,0,0,1,0,1,0.9607843137254902,0.0
sensor_arrival,13592466147,13592.466147,13593.560098,13592466147,0,1.1041730000015377,0,0,1,0,1,0.9568627450980393,0.0
output_tick,13600000000,13600.0,13601.022624,13600000000,0,1.033809000000474,0,1,1,1,1,0.9568627450980393,0.0
sensor_arrival,13600452371,13600.452371,13603.940832,13600452371,0,3.5031460000009247,0,0,1,0,1,0.9607843137254902,0.0
sensor_arrival,13608359633,13608.359633,13609.109458,13608359633,0,0.758176999999705,0,0,1,0,1,0.9568627450980393,0.0
sensor_arrival,13632490415,13632.490415,13633.587958,13632490415,0,1.1080060000003868,0,0,1,0,1,0.9607843137254902,0.0
sensor_arrival,13640405121,13640.405121,13641.283389,13640405121,0,0.887101000000257,0,0,1,0,1,0.9568627450980393,0.0
sensor_arrival,13648315105,13648.315105,13648.983209,13648315105,0,0.6746780000012222,0,0,1,0,1,0.9607843137254902,0.0
sensor_arrival,13656384106,13656.384106,13657.198967,13656384106,0,0.8227310000002035,0,0,1,0,1,0.9568627450980393,0.0
sensor_arrival,13664457681,13664.457681,13665.353189,13664457681,0,0.9050270000007004,0,0,1,0,1,0.9607843137254902,0.0
sensor_arrival,13680399481,13680.399481,13681.348322,13680399481,0,0.9572299999999814,0,0,1,0,1,0.9647058823529412,0.0
sensor_arrival,13688376039,13688.376039,13689.163197,13688376039,0,0.7952690000001894,0,0,1,0,1,0.9607843137254902,0.0
sensor_arrival,13696434540,13696.43454,13697.189883,13696434540,0,0.7622879999998986,0,0,1,0,1,0.9647058823529412,0.0
output_tick,13700000000,13700.0,13700.401569,13700000000,0,0.40997600000082457,0,1,1,1,1,0.9647058823529412,0.0
sensor_arrival,13704566725,13704.566725,13705.444975,13704566725,0,0.8868239999992511,0,0,1,0,1,0.9686274509803922,0.0
sensor_arrival,13736461956,13736.461956,13737.357371,13736461956,0,0.9049340000001393,0,0,1,0,1,0.9725490196078431,0.0
sensor_arrival,13744363995,13744.363995,13745.186134,13744363995,0,0.8291950000002544,0,0,1,0,1,0.9686274509803922,0.0
sensor_arrival,13768412518,13768.412518,13769.391026,13768412518,0,0.988563000000795,0,0,1,0,1,0.9725490196078431,0.0
sensor_arrival,13776420835,13776.420835,13777.361398,13776420835,0,0.9498219999986759,0,0,1,0,1,0.9686274509803922,0.0
sensor_arrival,13784383152,13784.383152,13785.119958,13784383152,0,0.765027999999802,0,0,1,0,1,0.9725490196078431,0.0
sensor_arrival,13792373061,13792.373061,13793.135034,13792373061,0,0.7697320000006584,0,0,1,0,1,0.9686274509803922,0.0
output_tick,13800000000,13800.0,13800.795558,13800000000,0,0.8049470000005385,0,1,1,1,1,0.9686274509803922,0.0
sensor_arrival,13800423396,13800.423396,13803.223771,13800423396,0,2.815318999999363,0,0,1,0,1,0.9725490196078431,0.0
sensor_arrival,13832577327,13832.577327,13833.635,13832577327,0,1.068357999998625,0,0,1,0,1,0.9764705882352941,0.0
sensor_arrival,13840404293,13840.404293,13841.300135,13840404293,0,0.9041379999998753,0,0,1,0,1,0.9725490196078431,0.0
sensor_arrival,13880501449,13880.501449,13881.501474,13880501449,0,1.009487999999692,0,0,1,0,1,0.9764705882352941,0.0
output_tick,13900000000,13900.0,13900.456241,13900000000,0,0.4652220000007219,0,1,1,1,1,0.9764705882352941,0.0
sensor_arrival,13928331183,13928.331183,13928.838622,13928331183,0,0.513253999999506,0,0,1,0,1,0.9803921568627451,0.0
sensor_arrival,13960295561,13960.295561,13960.750444,13960295561,0,0.46051299999999173,0,0,1,0,1,0.9882352941176471,0.0
sensor_arrival,13968310396,13968.310396,13968.801983,13968310396,0,0.49760499999865715,0,0,1,0,1,0.9921568627450981,0.0
sensor_arrival,13984517915,13984.517915,13985.61544,13984517915,0,1.1082100000003265,0,0,1,0,1,0.996078431372549,0.0
sensor_arrival,13992469306,13992.469306,13993.413073,13992469306,0,0.9526929999992717,0,0,1,0,1,1.0,0.0
output_tick,14000000000,14000.0,14000.457308,14000000000,0,0.46540099999947415,0,1,1,1,1,1.0,0.0
output_tick,14100000000,14100.0,14100.618837,14100000000,0,0.629743999999846,0,1,1,1,1,1.0,0.0
output_tick,14200000000,14200.0,14200.619256,14200000000,0,0.6312749999997322,0,1,1,1,1,1.0,0.0
