event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,head_present,eye_present,head,eye
output_tick,9300000000,9300.0,9305.663975,9300000000,0,5.676085999999486,0,1,1,1,1
sensor_arrival,9400000000,9400.0,9459.351803,9400000000,0,59.35909899999933,0,1,1,1,1
output_tick,9400000000,9400.0,9459.5808,9400000000,0,59.58311499999945,0,1,1,1,1
output_tick,9500000000,9500.0,9505.09695,9500000000,0,5.107449999999517,0,1,1,1,1
output_tick,9600000000,9600.0,9605.636364,9600000000,0,5.650845000000118,0,1,1,1,1
output_tick,9700000000,9700.0,9708.846913,9700000000,0,8.859135999999125,0,1,1,1,1
output_tick,9800000000,9800.0,9804.497179,9800000000,0,4.507548999999926,0,1,1,1,1
sensor_arrival,9900000000,9900.0,9957.501182,9900000000,0,57.50720000000001,0,1,1,1,1
output_tick,9900000000,9900.0,9957.717457,9900000000,0,57.719882999999754,0,1,1,1,1
output_tick,10000000000,10000.0,10005.393434,10000000000,0,5.404303999999684,0,1,1,1,1
output_tick,10100000000,10100.0,10106.001624,10100000000,0,6.012308999999732,0,1,1,1,1
output_tick,10200000000,10200.0,10204.902742,10200000000,0,4.913038000000597,0,1,1,1,1
output_tick,10300000000,10300.0,10305.290416,10300000000,0,5.301305000000866,0,1,1,1,1
sensor_arrival,10400000000,10400.0,10460.130509,10400000000,0,60.13678699999946,0,1,1,1,1
output_tick,10400000000,10400.0,10460.30347,10400000000,0,60.306062999999995,0,1,1,1,1
output_tick,10500000000,10500.0,10505.592345,10500000000,0,5.602806999999302,0,1,1,1,1
output_tick,10600000000,10600.0,10605.040511,10600000000,0,5.05106700000033,0,1,1,1,1
output_tick,10700000000,10700.0,10704.123201,10700000000,0,4.133293000000776,0,1,1,1,1
output_tick,10800000000,10800.0,10804.976203,10800000000,0,4.986109999999826,0,1,1,1,1
sensor_arrival,10900000000,10900.0,10960.210217,10900000000,0,60.215940000000046,0,1,1,1,1
output_tick,10900000000,10900.0,10960.485807,10900000000,0,60.48823300000004,0,1,1,1,1
output_tick,11000000000,11000.0,11004.763841,11000000000,0,4.774711000000025,0,1,1,1,1
output_tick,11100000000,11100.0,11105.086961,11100000000,0,5.098126999999295,0,1,1,1,1
output_tick,11200000000,11200.0,11205.706336,11200000000,0,5.718539999999848,0,1,1,1,1
output_tick,11300000000,11300.0,11306.846206,11300000000,0,6.855706000000282,0,1,1,1,1
sensor_arrival,11400000000,11400.0,11455.618738,11400000000,0,55.62455299999965,0,1,1,1,1
output_tick,11400000000,11400.0,11455.983363,11400000000,0,55.98616000000038,0,1,1,1,1
output_tick,11500000000,11500.0,11505.210582,11500000000,0,5.220192999999199,0,1,1,1,1
output_tick,11600000000,11600.0,11608.632833,11600000000,0,8.643535999999585,0,1,1,1,1
output_tick,11700000000,11700.0,11704.92898,11700000000,0,4.939591000000291,0,1,1,1,1
output_tick,11800000000,11800.0,11805.826926,11800000000,0,5.837407000000894,0,1,1,1,1
sensor_arrival,11900000000,11900.0,11959.025204,11900000000,0,59.031019000000015,0,1,1,1,1
output_tick,11900000000,11900.0,11959.19835,11900000000,0,59.20107300000018,0,1,1,1,1
output_tick,12000000000,12000.0,12004.499928,12000000000,0,4.509817000000112,0,1,1,1,1
output_tick,12100000000,12100.0,12105.535799,12100000000,0,5.546539999999368,0,1,1,1,1
output_tick,12200000000,12200.0,12205.166556,12200000000,0,5.178314999999202,0,1,1,1,1
output_tick,12300000000,12300.0,12304.897905,12300000000,0,4.909201000000394,0,1,1,1,1
sensor_arrival,12400000000,12400.0,12456.050187,12400000000,0,56.05672400000003,0,1,1,1,1
output_tick,12400000000,12400.0,12456.306203,12400000000,0,56.308758999999554,0,1,1,1,1
output_tick,12500000000,12500.0,12504.260806,12500000000,0,4.267899000000398,0,1,1,1,1
output_tick,12600000000,12600.0,12605.593452,12600000000,0,5.605376999999862,0,1,1,1,1
output_tick,12700000000,12700.0,12704.487439,12700000000,0,4.499160999999731,0,1,1,1,1
output_tick,12800000000,12800.0,12805.009167,12800000000,0,5.021963999999571,0,1,1,1,1
sensor_arrival,12900000000,12900.0,12951.087471,12900000000,0,51.09458199999972,0,1,1,1,1
output_tick,12900000000,12900.0,12951.34632,12900000000,0,51.34907899999962,0,1,1,1,1
output_tick,13000000000,13000.0,13005.123672,13000000000,0,5.135782999999719,0,1,1,1,1
output_tick,13100000000,13100.0,13105.228831,13100000000,0,5.239775000000009,0,1,1,1,1
output_tick,13200000000,13200.0,13205.002457,13200000000,0,5.013364000000365,0,1,1,1,1
output_tick,13300000000,13300.0,13308.005009,13300000000,0,8.016342000000805,0,1,1,1,1
sensor_arrival,13400000000,13400.0,13452.02628,13400000000,0,52.03203899999971,0,1,1,1,1
output_tick,13400000000,13400.0,13452.258351,13400000000,0,52.26101799999924,0,1,1,1,1
output_tick,13500000000,13500.0,13505.621337,13500000000,0,5.633299999999508,0,1,1,1,1
output_tick,13600000000,13600.0,13605.363001,13600000000,0,5.371945000000778,0,1,1,1,1
output_tick,13700000000,13700.0,13705.060331,13700000000,0,5.070552999999563,0,1,1,1,1
output_tick,13800000000,13800.0,13804.453498,13800000000,0,4.463331000000835,0,1,1,1,1
sensor_arrival,13900000000,13900.0,13956.869637,13900000000,0,56.91039500000079,0,1,1,1,1
output_tick,13900000000,13900.0,13957.1423,13900000000,0,57.14454099999966,0,1,1,1,1
output_tick,14000000000,14000.0,14004.572687,14000000000,0,4.582854000000225,0,1,1,1,1
output_tick,14100000000,14100.0,14105.159322,14100000000,0,5.170728999999483,0,1,1,1,1
output_tick,14200000000,14200.0,14205.636384,14200000000,0,5.64801400000033,0,1,1,1,1
output_tick,14300000000,14300.0,14305.277623,14300000000,0,5.288511000000653,0,1,1,1,1
sensor_arrival,14400000000,14400.0,14455.378139,14400000000,0,55.38408399999935,0,1,1,1,1
output_tick,14400000000,14400.0,14455.608952,14400000000,0,55.61126599999989,0,1,1,1,1
output_tick,14500000000,14500.0,14505.628957,14500000000,0,5.640215999999782,0,1,1,1,1
output_tick,14600000000,14600.0,14605.232418,14600000000,0,5.244418000000223,0,1,1,1,1
output_tick,14700000000,14700.0,14705.851349,14700000000,0,5.862497000000076,0,1,1,1,1
output_tick,14800000000,14800.0,14805.760177,14800000000,0,5.772251000000324,0,1,1,1,1
sensor_arrival,14900000000,14900.0,14954.200472,14900000000,0,54.206749999999374,0,1,1,1,1
output_tick,14900000000,14900.0,14954.423469,14900000000,0,54.42600599999969,0,1,1,1,1
output_tick,15000000000,15000.0,15005.8032,15000000000,0,5.815496999999596,0,1,1,1,1
output_tick,15100000000,15100.0,15108.784197,15100000000,0,8.79423400000087,0,1,1,1,1
output_tick,15200000000,15200.0,15206.129202,15200000000,0,6.141535000000658,0,1,1,1,1
output_tick,15300000000,15300.0,15306.368933,15300000000,0,6.382100000000719,0,1,1,1,1
sensor_arrival,15400000000,15400.0,15458.592482,15400000000,0,58.61164800000006,0,1,1,1,1
output_tick,15400000000,15400.0,15458.82722,15400000000,0,58.829979000000094,0,1,1,1,1
output_tick,15500000000,15500.0,15505.302803,15500000000,0,5.31450600000062,0,1,1,1,1
output_tick,15600000000,15600.0,15604.666859,15600000000,0,4.67721100000017,0,1,1,1,1
output_tick,15700000000,15700.0,15709.189838,15700000000,0,9.202486000000135,0,1,1,1,1
output_tick,15800000000,15800.0,15805.69213,15800000000,0,5.7036669999997684,0,1,1,1,1
sensor_arrival,15900000000,15900.0,15952.259817,15900000000,0,52.265816999999515,0,1,1,1,1
output_tick,15900000000,15900.0,15952.481222,15900000000,0,52.48372200000085,0,1,1,1,1
output_tick,16000000000,16000.0,16005.314399,16000000000,0,5.32534300000043,0,1,1,1,1
output_tick,16100000000,16100.0,16105.791535,16100000000,0,5.802923999999621,0,1,1,1,1
output_tick,16200000000,16200.0,16205.344645,16200000000,0,5.356440999999904,0,1,1,1,1
output_tick,16300000000,16300.0,16305.465655,16300000000,0,5.477433000000019,0,1,1,1,1
sensor_arrival,16400000000,16400.0,16458.033792,16400000000,0,58.03984700000001,0,1,1,1,1
output_tick,16400000000,16400.0,16458.256123,16400000000,0,58.258623000001535,0,1,1,1,1
output_tick,16500000000,16500.0,16505.610899,16500000000,0,5.651288000000932,0,1,1,1,1
output_tick,16600000000,16600.0,16605.635522,16600000000,0,5.64674400000149,0,1,1,1,1
output_tick,16700000000,16700.0,16704.48838,16700000000,0,4.499231999998301,0,1,1,1,1
output_tick,16800000000,16800.0,16808.536902,16800000000,0,8.548309000001609,0,1,1,1,1
sensor_arrival,16900000000,16900.0,16957.332655,16900000000,0,57.33852599999955,0,1,1,1,2
output_tick,16900000000,16900.0,16957.498246,16900000000,0,57.500708999999915,0,1,1,1,2
output_tick,17000000000,17000.0,17005.505534,17000000000,0,5.517588999999134,0,1,1,1,2
output_tick,17100000000,17100.0,17105.380214,17100000000,0,5.390714000001026,0,1,1,1,2
output_tick,17200000000,17200.0,17205.907423,17200000000,0,5.920145000000048,0,1,1,1,2
output_tick,17300000000,17300.0,17305.518699,17300000000,0,5.529995000000781,0,1,1,1,2
sensor_arrival,17400000000,17400.0,17456.280374,17400000000,0,56.286503999999695,0,1,1,1,2
output_tick,17400000000,17400.0,17456.510409,17400000000,0,56.513168000001315,0,1,1,1,2
output_tick,17500000000,17500.0,17506.394842,17500000000,0,6.408322999999655,0,1,1,1,2
output_tick,17600000000,17600.0,17604.967944,17600000000,0,5.001388000000588,0,1,1,1,2
output_tick,17700000000,17700.0,17708.562971,17700000000,0,8.57306299999982,0,1,1,1,2
output_tick,17800000000,17800.0,17805.349686,17800000000,0,5.3603150000017195,0,1,1,1,2
sensor_arrival,17900000000,17900.0,17958.529797,17900000000,0,58.53562999999849,0,1,1,1,2
output_tick,17900000000,17900.0,17958.774553,17900000000,0,58.777868000001035,0,1,1,1,2
output_tick,18000000000,18000.0,18009.263016,18000000000,0,9.275183000001562,0,1,1,1,2
output_tick,18100000000,18100.0,18105.598699,18100000000,0,5.61090300000069,0,1,1,1,2
output_tick,18200000000,18200.0,18209.846774,18200000000,0,9.858441000000312,0,1,1,1,2
output_tick,18300000000,18300.0,18305.605112,18300000000,0,5.616648999999597,0,1,1,1,2
sensor_arrival,18400000000,18400.0,18457.287166,18400000000,0,57.293462000001455,0,1,1,1,2
output_tick,18400000000,18400.0,18457.517256,18400000000,0,57.51986699999907,0,1,1,1,2
output_tick,18500000000,18500.0,18505.259528,18500000000,0,5.270787000001292,0,1,1,1,2
output_tick,18600000000,18600.0,18608.52641,18600000000,0,8.535761999999522,0,1,1,1,2
output_tick,18700000000,18700.0,18705.662362,18700000000,0,5.701935000000958,0,1,1,1,2
output_tick,18800000000,18800.0,18805.301174,18800000000,0,5.311765999998897,0,1,1,1,2
sensor_arrival,18900000000,18900.0,18954.623995,18900000000,0,54.630292000001646,0,1,1,1,2
output_tick,18900000000,18900.0,18954.845734,18900000000,0,54.848511000000144,0,1,1,1,2
output_tick,19000000000,19000.0,19005.121144,19000000000,0,5.134013999999297,0,1,1,1,2
output_tick,19100000000,19100.0,19105.770222,19100000000,0,5.781388999999763,0,1,1,1,2
output_tick,19200000000,19200.0,19205.034872,19200000000,0,5.04602000000159,0,1,1,1,2
output_tick,19300000000,19300.0,19305.496156,19300000000,0,5.506210999999894,0,1,1,1,2
sensor_arrival,19400000000,19400.0,19451.803567,19400000000,0,51.809752000001026,0,1,1,1,2
output_tick,19400000000,19400.0,19452.071749,19400000000,0,52.0742680000003,0,1,1,1,2
output_tick,19500000000,19500.0,19505.531086,19500000000,0,5.543456999999762,0,1,1,1,2
output_tick,19600000000,19600.0,19605.502598,19600000000,0,5.513283000000229,0,1,1,1,2
output_tick,19700000000,19700.0,19705.410537,19700000000,0,5.422110999999859,0,1,1,1,2
output_tick,19800000000,19800.0,19805.100089,19800000000,0,5.110571000001073,0,1,1,1,2
sensor_arrival,19900000000,19900.0,19955.659971,19900000000,0,55.66598900000099,0,1,1,1,2
output_tick,19900000000,19900.0,19955.928227,19900000000,0,55.93059699999867,0,1,1,1,2
output_tick,20000000000,20000.0,20005.533404,20000000000,0,5.543107000001328,0,1,1,1,2
output_tick,20100000000,20100.0,20108.788082,20100000000,0,8.797840999999607,0,1,1,1,2
output_tick,20200000000,20200.0,20204.938045,20200000000,0,4.948378000000957,0,1,1,1,2
output_tick,20300000000,20300.0,20305.80275,20300000000,0,5.814695000000938,0,1,1,1,2
sensor_arrival,20400000000,20400.0,20455.251756,20400000000,0,55.2581629999986,0,1,1,1,2
output_tick,20400000000,20400.0,20455.470346,20400000000,0,55.47271600000022,0,1,1,1,2
output_tick,20500000000,20500.0,20505.652109,20500000000,0,5.663682999998855,0,1,1,1,2
output_tick,20600000000,20600.0,20606.597832,20600000000,0,6.610869000000093,0,1,1,1,2
output_tick,20700000000,20700.0,20708.622228,20700000000,0,8.632356999998592,0,1,1,1,2
output_tick,20800000000,20800.0,20805.525256,20800000000,0,5.5369229999996605,0,1,1,1,2
sensor_arrival,20900000000,20900.0,20954.364472,20900000000,0,54.370176000000356,0,1,1,1,2
output_tick,20900000000,20900.0,20954.579932,20900000000,0,54.582266000001255,0,1,1,1,2
output_tick,21000000000,21000.0,21004.915842,21000000000,0,4.926360000001296,0,1,1,1,2
output_tick,21100000000,21100.0,21105.589216,21100000000,0,5.601270999999542,0,1,1,1,2
output_tick,21200000000,21200.0,21205.653394,21200000000,0,5.663337999998475,0,1,1,1,2
output_tick,21300000000,21300.0,21309.565249,21300000000,0,9.57361999999921,0,1,1,1,2
sensor_arrival,21400000000,21400.0,21456.58906,21400000000,0,56.59511500000008,0,1,1,1,2
output_tick,21400000000,21400.0,21456.756002,21400000000,0,56.758576000000176,0,1,1,1,2
output_tick,21500000000,21500.0,21505.482782,21500000000,0,5.493170999998256,0,1,1,1,2
output_tick,21600000000,21600.0,21605.590607,21600000000,0,5.602958999999828,0,1,1,1,2
output_tick,21700000000,21700.0,21704.957107,21700000000,0,4.968810999998823,0,1,1,1,2
output_tick,21800000000,21800.0,21806.24666,21800000000,0,6.260140999998839,0,1,1,1,2
sensor_arrival,21900000000,21900.0,21950.726777,21900000000,0,50.73242499999833,0,1,1,1,1
output_tick,21900000000,21900.0,21950.99894,21900000000,0,51.00175500000114,0,1,1,1,1
output_tick,22000000000,22000.0,22005.317397,22000000000,0,5.328692999999475,0,1,1,1,1
output_tick,22100000000,22100.0,22105.773589,22100000000,0,5.783811000001151,0,1,1,1,1
output_tick,22200000000,22200.0,22208.710789,22200000000,0,8.720306999999593,0,1,1,1,1
output_tick,22300000000,22300.0,22305.586836,22300000000,0,5.597040000000561,0,1,1,1,1
sensor_arrival,22400000000,22400.0,22456.103458,22400000000,0,56.10968100000173,0,1,1,1,1
output_tick,22400000000,22400.0,22456.350585,22400000000,0,56.35315899999841,0,1,1,1,1
output_tick,22500000000,22500.0,22505.775338,22500000000,0,5.786930999998731,0,1,1,1,1
output_tick,22600000000,22600.0,22605.084395,22600000000,0,5.094654000000446,0,1,1,1,1
output_tick,22700000000,22700.0,22709.780075,22700000000,0,9.79103799999939,0,1,1,1,1
output_tick,22800000000,22800.0,22805.624041,22800000000,0,5.636021999998775,0,1,1,1,1
sensor_arrival,22900000000,22900.0,22954.099539,22900000000,0,54.104927000000316,0,1,1,1,1
output_tick,22900000000,22900.0,22954.320851,22900000000,0,54.323388000000705,0,1,1,1,1
output_tick,23000000000,23000.0,23006.017282,23000000000,0,6.02913400000034,0,1,1,1,1
output_tick,23100000000,23100.0,23104.699271,23100000000,0,4.709140999999363,0,1,1,1,1
output_tick,23200000000,23200.0,23205.035075,23200000000,0,5.045779000000039,0,1,1,1,1
output_tick,23300000000,23300.0,23304.988272,23300000000,0,4.998586999998224,0,1,1,1,1
sensor_arrival,23400000000,23400.0,23455.713392,23400000000,0,55.719170000000304,0,1,1,1,1
output_tick,23400000000,23400.0,23455.938149,23400000000,0,55.940834000000905,0,1,1,1,1
output_tick,23500000000,23500.0,23506.410631,23500000000,0,6.417926999998599,0,1,1,1,1
output_tick,23600000000,23600.0,23604.960196,23600000000,0,4.970288000000437,0,1,1,1,1
output_tick,23700000000,23700.0,23705.625977,23700000000,0,5.638310999998794,0,1,1,1,1
output_tick,23800000000,23800.0,23805.32164,23800000000,0,5.331825000001118,0,1,1,1,1
sensor_arrival,23900000000,23900.0,23953.49516,23900000000,0,53.50110399999903,0,1,1,1,1
output_tick,23900000000,23900.0,23953.749583,23900000000,0,53.75271200000134,0,1,1,1,1
output_tick,24000000000,24000.0,24004.800391,24000000000,0,4.8110950000009325,0,1,1,1,1
output_tick,24100000000,24100.0,24109.315926,24100000000,0,9.327369999999064,0,1,1,1,1
output_tick,24200000000,24200.0,24207.466125,24200000000,0,7.476438999998209,0,1,1,1,1
output_tick,24300000000,24300.0,24306.461203,24300000000,0,6.473277000000962,0,1,1,1,1
sensor_arrival,24400000000,24400.0,24454.447372,24400000000,0,54.45303899999999,0,1,1,1,1
output_tick,24400000000,24400.0,24454.613352,24400000000,0,54.64779600000111,0,1,1,1,1
output_tick,24500000000,24500.0,24505.041131,24500000000,0,5.051741999999649,0,1,1,1,1
output_tick,24600000000,24600.0,24605.034513,24600000000,0,5.0453640000014275,0,1,1,1,1
output_tick,24700000000,24700.0,24706.63645,24700000000,0,6.6476350000011735,0,1,1,1,1
output_tick,24800000000,24800.0,24805.014739,24800000000,0,5.024960999999166,0,1,1,1,1
sensor_arrival,24900000000,24900.0,24954.699593,24900000000,0,54.70566699999836,0,1,1,1,1
output_tick,24900000000,24900.0,24955.001479,24900000000,0,55.00421899999856,0,1,1,1,1
output_tick,25000000000,25000.0,25006.049565,25000000000,0,6.060731000001397,0,1,1,1,1
output_tick,25100000000,25100.0,25107.723335,25100000000,0,7.733167999998841,0,1,1,1,1
output_tick,25200000000,25200.0,25205.611259,25200000000,0,5.620277999998507,0,1,1,1,1
output_tick,25300000000,25300.0,25307.003755,25300000000,0,7.010957999998936,0,1,1,1,1
sensor_arrival,25400000000,25400.0,25452.39438,25400000000,0,52.40026800000123,0,1,1,1,1
output_tick,25400000000,25400.0,25452.618359,25400000000,0,52.62093299999833,0,1,1,1,1
output_tick,25500000000,25500.0,25505.158095,25500000000,0,5.168687000001228,0,1,1,1,1
output_tick,25600000000,25600.0,25604.418577,25600000000,0,4.428281000000425,0,1,1,1,1
output_tick,25700000000,25700.0,25704.972508,25700000000,0,4.983119000000443,0,1,1,1,1
output_tick,25800000000,25800.0,25804.845558,25800000000,0,4.855595000000903,0,1,1,1,1
sensor_arrival,25900000000,25900.0,25954.814557,25900000000,0,54.81929699999819,0,1,1,1,1
output_tick,25900000000,25900.0,25955.04148,25900000000,0,55.04403599999932,0,1,1,1,1
output_tick,26000000000,26000.0,26004.412771,26000000000,0,4.42158500000005,0,1,1,1,1
output_tick,26100000000,26100.0,26105.016442,26100000000,0,5.027626999999484,0,1,1,1,1
output_tick,26200000000,26200.0,26204.355961,26200000000,0,4.364163999998709,0,1,1,1,1
output_tick,26300000000,26300.0,26308.625071,26300000000,0,8.634515999998257,0,1,1,1,1
sensor_arrival,26400000000,26400.0,26454.341526,26400000000,0,54.347506999998586,0,1,1,1,1
output_tick,26400000000,26400.0,26454.579375,26400000000,0,54.58198600000105,0,1,1,1,1
output_tick,26500000000,26500.0,26505.127615,26500000000,0,5.138467000000674,0,1,1,1,1
output_tick,26600000000,26600.0,26605.220736,26600000000,0,5.231235999999626,0,1,1,1,1
output_tick,26700000000,26700.0,26707.687016,26700000000,0,7.694238000000041,0,1,1,1,1
output_tick,26800000000,26800.0,26804.620914,26800000000,0,4.6307659999984025,0,1,1,1,1
sensor_arrival,26900000000,26900.0,26954.918409,26900000000,0,54.92420499999935,0,1,1,1,1
output_tick,26900000000,26900.0,26955.294312,26900000000,0,55.30477500000052,0,1,1,1,1
output_tick,27000000000,27000.0,27004.503456,27000000000,0,4.511418999998568,0,1,1,1,1
output_tick,27100000000,27100.0,27105.221219,27100000000,0,5.232959000000847,0,1,1,1,1
output_tick,27200000000,27200.0,27205.136138,27200000000,0,5.146527000000788,0,1,1,1,1
output_tick,27300000000,27300.0,27309.299158,27300000000,0,9.310491000000184,0,1,1,1,1
sensor_arrival,27400000000,27400.0,27452.79997,27400000000,0,52.8059519999988,0,1,1,1,1
output_tick,27400000000,27400.0,27453.062153,27400000000,0,53.06487500000003,0,1,1,1,1
output_tick,27500000000,27500.0,27505.15456,27500000000,0,5.166337999999087,0,1,1,1,1
output_tick,27600000000,27600.0,27605.631307,27600000000,0,5.642714000001433,0,1,1,1,1
output_tick,27700000000,27700.0,27704.991066,27700000000,0,5.002972999998747,0,1,1,1,1
output_tick,27800000000,27800.0,27805.69818,27800000000,0,5.709477000000334,0,1,1,1,1
sensor_arrival,27900000000,27900.0,27954.710949,27900000000,0,54.71689300000071,0,1,1,1,1
output_tick,27900000000,27900.0,27954.985242,27900000000,0,54.987834999999905,0,1,1,1,1
output_tick,28000000000,28000.0,28005.754072,28000000000,0,5.767295000001468,0,1,1,1,1
output_tick,28100000000,28100.0,28106.075117,28100000000,0,6.087339000001521,0,1,1,1,1
output_tick,28200000000,28200.0,28205.121454,28200000000,0,5.133712999999261,0,1,1,1,1
output_tick,28300000000,28300.0,28306.12912,28300000000,0,6.141046000000642,0,1,1,1,1
sensor_arrival,28400000000,28400.0,28455.687975,28400000000,0,55.693938000000344,0,1,1,1,1
output_tick,28400000000,28400.0,28455.951676,28400000000,0,55.95462000000043,0,1,1,1,1
output_tick,28500000000,28500.0,28504.126498,28500000000,0,4.13683200000014,0,1,1,1,1
output_tick,28600000000,28600.0,28605.576549,28600000000,0,5.5887150000016845,0,1,1,1,1
output_tick,28700000000,28700.0,28704.666792,28700000000,0,4.6766070000012405,0,1,1,1,1
output_tick,28800000000,28800.0,28805.594608,28800000000,0,5.6049219999986235,0,1,1,1,1
sensor_arrival,28900000000,28900.0,28957.605953,28900000000,0,57.611916000001656,0,1,1,1,1
output_tick,28900000000,28900.0,28957.839914,28900000000,0,57.84254299999884,0,1,1,1,1
output_tick,29000000000,29000.0,29004.584345,29000000000,0,4.592827000000398,0,1,1,1,1
output_tick,29100000000,29100.0,29105.226923,29100000000,0,5.238738000000012,0,1,1,1,1
output_tick,29200000000,29200.0,29203.52799,29200000000,0,3.560582999998587,0,1,1,1,1
output_tick,29300000000,29300.0,29309.32225,29300000000,0,9.332249999999476,0,1,1,1,1
sensor_arrival,29400000000,29400.0,29452.960376,29400000000,0,52.96595000000161,0,1,1,1,1
output_tick,29400000000,29400.0,29453.241003,29400000000,0,53.243687999998656,0,1,1,1,1
output_tick,29500000000,29500.0,29505.243263,29500000000,0,5.254504000000452,0,1,1,1,1
output_tick,29600000000,29600.0,29604.839631,29600000000,0,4.84894599999825,0,1,1,1,1
output_tick,29700000000,29700.0,29709.041113,29700000000,0,9.048835000001418,0,1,1,1,1
output_tick,29800000000,29800.0,29805.730439,29800000000,0,5.742031999998289,0,1,1,1,1
sensor_arrival,29900000000,29900.0,29955.18361,29900000000,0,55.18961000000127,0,1,1,1,1
output_tick,29900000000,29900.0,29955.409311,29900000000,0,55.41194099999848,0,1,1,1,1
output_tick,30000000000,30000.0,30005.788479,30000000000,0,5.799812000001111,0,1,1,1,1
output_tick,30100000000,30100.0,30105.131701,30100000000,0,5.14392399999997,0,1,1,1,1
output_tick,30200000000,30200.0,30205.515208,30200000000,0,5.525523000000248,0,1,1,1,1
output_tick,30300000000,30300.0,30304.962059,30300000000,0,4.974447000000509,0,1,1,1,1
sensor_arrival,30400000000,30400.0,30449.451249,30400000000,0,49.45737899999949,0,1,1,1,1
output_tick,30400000000,30400.0,30449.662747,30400000000,0,49.66548699999839,0,1,1,1,1
output_tick,30500000000,30500.0,30502.736847,30500000000,0,2.7429210000009334,0,1,1,1,1
output_tick,30600000000,30600.0,30604.462486,30600000000,0,4.471190000000206,0,1,1,1,1
output_tick,30700000000,30700.0,30704.938788,30700000000,0,4.949325000001409,0,1,1,1,1
output_tick,30800000000,30800.0,30804.831486,30800000000,0,4.841097000000445,0,1,1,1,1
sensor_arrival,30900000000,30900.0,30956.439632,30900000000,0,56.44552100000146,0,1,1,1,1
output_tick,30900000000,30900.0,30956.602815,30900000000,0,56.60538900000029,0,1,1,1,1
output_tick,31000000000,31000.0,31005.1503,31000000000,0,5.1641339999987395,0,1,1,1,1
output_tick,31100000000,31100.0,31104.809389,31100000000,0,4.8202410000012605,0,1,1,1,1
output_tick,31200000000,31200.0,31205.152619,31200000000,0,5.163248000000749,0,1,1,1,1
output_tick,31300000000,31300.0,31306.497466,31300000000,0,6.508781000000454,0,1,1,1,1
sensor_arrival,31400000000,31400.0,31453.837161,31400000000,0,53.84312399999908,0,1,1,1,1
output_tick,31400000000,31400.0,31454.145454,31400000000,0,54.148120000001654,0,1,1,1,1
output_tick,31500000000,31500.0,31505.820236,31500000000,0,5.830902999998216,0,1,1,1,1
output_tick,31600000000,31600.0,31608.844028,31600000000,0,8.855842000000848,0,1,1,1,1
output_tick,31700000000,31700.0,31706.097903,31700000000,0,6.112791999999899,0,1,1,1,1
