logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,distance_from_start_m,velocity_kmh,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,other_car_present,environment_states_json
12600000000,12600.0,12650.11547,12600000000,0,50.118264000000636,0,504.5603998972284,86.4401517783189,HIGHWAY,3495.4396001027717,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12700000000,12700.0,12750.125942,12700000000,0,50.129015000000436,0,513.8576902003381,87.17673536663041,HIGHWAY,3486.142309799662,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12800000000,12800.0,12850.119092,12800000000,0,50.12160699999913,0,523.1549805034477,88.64313395774094,HIGHWAY,3476.845019496552,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12900000000,12900.0,12950.130402,12900000000,0,50.134313000000475,0,532.4522708065574,90.27183023231565,HIGHWAY,3467.5477291934426,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13000000000,13000.0,13050.126067,13000000000,0,50.129698999999164,0,541.7495611096671,91.8980770376747,HIGHWAY,3458.250438890333,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13100000000,13100.0,13150.139333,13100000000,0,50.142126000000644,0,551.0468514127767,93.49897138158616,HIGHWAY,3448.953148587223,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13200000000,13200.0,13250.138071,13200000000,0,50.140864000000875,0,560.3441417158864,95.0743818173075,HIGHWAY,3439.6558582841135,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13300000000,13300.0,13350.208328,13300000000,0,50.21223900000041,0,569.641432018996,96.6168204963549,HIGHWAY,3430.358567981004,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13400000000,13400.0,13450.142531,13400000000,0,50.145603999999366,0,578.9387223221057,97.38328596140366,HIGHWAY,3421.0612776778944,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13500000000,13500.0,13550.130933,13500000000,0,50.13344700000016,0,588.2360126252154,98.93678587313033,HIGHWAY,3411.763987374785,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13600000000,13600.0,13650.152579,13600000000,0,50.1567699999996,0,597.533302928325,100.48708308578938,HIGHWAY,3402.466697071675,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13700000000,13700.0,13750.180092,13700000000,0,50.182607000000644,0,606.8305932314347,102.79348356100944,HIGHWAY,3393.1694067685653,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13800000000,13800.0,13850.261804,13800000000,0,50.26543499999934,0,616.1278835345444,103.55264289667002,HIGHWAY,3383.8721164654557,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13900000000,13900.0,13950.155219,13900000000,0,50.15773300000001,0,625.425173837654,105.79351086720618,HIGHWAY,3374.5748261623457,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14000000000,14000.0,14050.136357,14000000000,0,50.13998899999933,0,634.7224641407637,106.54111812093068,HIGHWAY,3365.277535859236,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14100000000,14100.0,14150.154092,14100000000,0,50.161356000000524,0,644.0197544438734,107.2954700611878,HIGHWAY,3355.9802455561266,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14200000000,14200.0,14250.256197,14200000000,0,50.269328000000314,0,653.317044746983,108.08797684476274,HIGHWAY,3346.682955253017,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14300000000,14300.0,14350.133409,14300000000,0,50.13564399999996,0,662.6143350500927,108.87100069262975,HIGHWAY,3337.3856649499076,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14400000000,14400.0,14450.1179,14400000000,0,50.12153100000069,0,671.9116253532023,109.64458653752894,HIGHWAY,3328.0883746467975,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14500000000,14500.0,14550.122784,14500000000,0,50.12529800000084,0,681.208915656312,111.16363351909172,HIGHWAY,3318.791084343688,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14600000000,14600.0,14650.139681,14600000000,0,50.144430000000284,0,690.5062059594217,111.90919388480468,HIGHWAY,3309.4937940405785,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14700000000,14700.0,14750.170826,14700000000,0,50.175295999999435,0,699.8034962625313,112.64551456947429,HIGHWAY,3300.1965037374684,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14800000000,14800.0,14850.112852,14800000000,0,50.115365999999995,0,709.100786565641,113.3726494609953,HIGHWAY,3290.899213434359,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14900000000,14900.0,14950.190093,14900000000,0,50.1973569999991,0,718.3980768687506,114.09065403622833,HIGHWAY,3281.6019231312494,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15000000000,15000.0,15050.199448,15000000000,0,50.20782900000086,0,727.6953671718603,115.49950169609691,HIGHWAY,3272.30463282814,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15100000000,15100.0,15150.639871,15100000000,0,50.64266400000088,0,736.99265747497,117.54576686116395,HIGHWAY,3263.0073425250303,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15200000000,15200.0,15250.190498,15200000000,0,50.19357099999979,0,746.2899477780796,118.21023534410956,HIGHWAY,3253.7100522219203,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15300000000,15300.0,15350.09006,15300000000,0,50.09313300000031,0,755.5872380811893,120.1516878981789,HIGHWAY,3244.4127619188107,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15400000000,15400.0,15450.174844,15400000000,0,50.17707899999914,0,764.884528384299,120.78174411457994,HIGHWAY,3235.115471615701,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15500000000,15500.0,15550.158217,15500000000,0,50.16156899999987,0,774.1818186874086,122.01662593635473,HIGHWAY,3225.818181312591,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15600000000,15600.0,15650.207521,15600000000,0,50.21450499999992,0,783.4791089905183,123.80692871992011,HIGHWAY,3216.5208910094816,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15700000000,15700.0,15750.150944,15700000000,0,50.154576000000816,0,792.776399293628,124.38744451997235,HIGHWAY,3207.223600706372,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15800000000,15800.0,15850.173429,15800000000,0,50.178178000000116,0,802.0736895967376,125.52453635796394,HIGHWAY,3197.9263104032625,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15900000000,15900.0,15950.17077,15900000000,0,50.17551900000035,0,811.3709798998473,126.0,HIGHWAY,3188.629020100153,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16000000000,16000.0,16050.211134,16000000000,0,50.22091200000068,0,820.6682702029569,126.0,HIGHWAY,3179.331729797043,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16100000000,16100.0,16150.164335,16100000000,0,50.16740799999934,0,829.9655605060666,126.0,HIGHWAY,3170.0344394939334,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16200000000,16200.0,16250.166146,16200000000,0,50.16949899999963,0,839.2628508091763,126.0,HIGHWAY,3160.737149190824,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16300000000,16300.0,16350.167958,16300000000,0,50.171588999999585,0,848.5601411122859,126.0,HIGHWAY,3151.439858887714,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16400000000,16400.0,16450.193795,16400000000,0,50.19882299999881,0,857.8574314153956,126.0,HIGHWAY,3142.1425685846043,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16500000000,16500.0,16550.212368,16500000000,0,50.216559000000416,0,867.1547217185052,126.0,HIGHWAY,3132.8452782814948,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16600000000,16600.0,16650.146013,16600000000,0,50.14992400000119,0,876.4520120216149,126.0,HIGHWAY,3123.547987978385,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16700000000,16700.0,16750.16738,16700000000,0,50.17659899999853,0,885.7493023247246,126.0,HIGHWAY,3114.2506976752757,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16800000000,16800.0,16850.184557,16800000000,0,50.187630000000354,0,895.0465926278342,126.0,HIGHWAY,3104.9534073721657,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16900000000,16900.0,16950.188603,16900000000,0,50.19474899999841,0,904.3438829309439,125.62580868966457,HIGHWAY,3095.656117069056,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17000000000,17000.0,17050.175328,17000000000,0,50.1789600000011,0,913.6411732340536,124.56049200159414,HIGHWAY,3086.3588267659466,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17100000000,17100.0,17150.143336,17100000000,0,50.14640900000086,0,922.9384635371632,122.83272515893073,HIGHWAY,3077.0615364628366,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17200000000,17200.0,17250.158836,17200000000,0,50.16414399999849,0,932.2357538402729,121.98658969393244,HIGHWAY,3067.764246159727,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17300000000,17300.0,17350.162882,17300000000,0,50.16874900000039,0,941.5330441433825,121.15196257920157,HIGHWAY,3058.4669558566175,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17400000000,17400.0,17450.140109,17400000000,0,50.143740999999864,0,950.8303344464922,120.32860935493534,HIGHWAY,3049.169665553508,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17500000000,17500.0,17550.142479,17500000000,0,50.144993000001705,0,960.1276247496019,119.51630189775241,HIGHWAY,3039.8723752503984,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17600000000,17600.0,17650.201002,17600000000,0,50.210501000001386,0,969.4249150527115,117.14346352961711,HIGHWAY,3030.5750849472884,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17700000000,17700.0,17750.180464,17700000000,0,50.187448000000586,0,978.7222053558212,114.86238983762767,HIGHWAY,3021.277794644179,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17800000000,17800.0,17850.128077,17800000000,0,50.133106000001135,0,988.0194956589309,113.95872282468096,HIGHWAY,3011.9805043410693,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17900000000,17900.0,17950.115361,17900000000,0,50.11787499999991,0,997.3167859620405,112.50913445369035,HIGHWAY,3002.6832140379593,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18000000000,18000.0,18050.114099,18000000000,0,50.11717199999839,0,1006.6140762651502,111.09567819759987,HIGHWAY,2993.3859237348497,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18100000000,18100.0,18150.147479,18100000000,0,50.151669999999285,0,1015.9113665682598,109.71701217174594,HIGHWAY,2984.08863343174,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18200000000,18200.0,18250.155437,18200000000,0,50.16018600000098,0,1025.2086568713696,108.94086321063902,HIGHWAY,2974.7913431286306,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18300000000,18300.0,18350.113387,18300000000,0,50.116181000001234,0,1034.5059471744792,106.96309525430549,HIGHWAY,2965.494052825521,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18400000000,18400.0,18450.164926,18400000000,0,50.168837000001076,0,1043.803237477589,105.68364679650578,HIGHWAY,2956.196762522411,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18500000000,18500.0,18550.114774,18500000000,0,50.11812700000155,0,1053.1005277806985,105.05522495204976,HIGHWAY,2946.8994722193015,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18600000000,18600.0,18650.161285,18600000000,0,50.16519600000174,0,1062.3978180838083,104.43416049150943,HIGHWAY,2937.6021819161915,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18700000000,18700.0,18750.116721,18700000000,0,50.118955999998434,0,1071.6951083869178,103.21358973666013,HIGHWAY,2928.304891613082,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18800000000,18800.0,18850.111268,18800000000,0,50.11406200000056,0,1080.9923986900276,102.6138338974197,HIGHWAY,2919.0076013099724,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18900000000,18900.0,18950.116153,18900000000,0,50.11866699999882,0,1090.2896889931371,102.02093618035707,HIGHWAY,2909.710311006863,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19000000000,19000.0,19050.124669,19000000000,0,50.128021000000444,0,1099.586979296247,101.43477887929504,HIGHWAY,2900.4130207037533,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19100000000,19100.0,19150.115585,19100000000,0,50.11921699999948,0,1108.8842695993565,100.85524697005663,HIGHWAY,2891.1157304006438,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
