event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,steer_in_present,accel_in_present,brake_in_present,actuate_in_present,steer_in,accel_in,brake_in,actuate_in,car_velocity,car_steer
reaction,8400000000,8400.0,8410.907962,1781999084168566222,0,1,1,1,0,1,0.7490196078431373,0.01568627450980392,,96.35194492944109,1
reaction,8500000000,8500.0,8510.953345,1781999084268566222,0,1,1,1,0,1,0.7529411764705882,0.01568627450980392,,96.74888071619671,1
reaction,8600000000,8600.0,8610.823322,1781999084368566222,0,1,1,1,0,1,0.7686274509803922,0.01568627450980392,,97.16885900707851,1
reaction,8700000000,8700.0,8710.680448,1781999084468566222,0,1,1,1,0,1,0.8235294117647058,0.0196078431372549,,97.66798005101293,1
reaction,8800000000,8800.0,8810.850258,1781999084568566222,0,1,1,1,0,1,0.8745098039215686,0.01568627450980392,,98.2697256026135,1
reaction,8900000000,8900.0,8910.792122,1781999084668566222,0,1,1,1,0,1,0.8745098039215686,0.01568627450980392,,98.86492089628253,1
reaction,9000000000,9000.0,9010.842541,1781999084768566222,0,1,1,1,0,1,0.8745098039215686,0.01568627450980392,,99.4535976558507,1
reaction,9100000000,9100.0,9110.370703,1781999084868566222,0,1,1,1,0,1,0.8745098039215686,0.0196078431372549,,100.02167090708984,1
reaction,9200000000,9200.0,9210.574741,1781999084968566222,0,1,1,1,0,1,0.8745098039215686,0.01568627450980392,,100.59756644070146,1
reaction,9300000000,9300.0,9310.698162,1781999085068566222,0,1,1,1,0,1,0.8745098039215686,0.0196078431372549,,101.15292567599063,1
reaction,9400000000,9400.0,9410.843805,1781999085168566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,101.70153540037688,1
reaction,9500000000,9500.0,9510.842628,1781999085268566222,0,1,1,1,0,1,0.8549019607843137,0.01568627450980392,,102.22213159693445,1
reaction,9600000000,9600.0,9610.830281,1781999085368566222,0,1,1,1,0,1,0.8470588235294118,0.01568627450980392,,102.72236458224859,1
reaction,9700000000,9700.0,9710.944481,1781999085468566222,0,1,1,1,0,1,0.8470588235294118,0.0196078431372549,,103.20278436510684,1
reaction,9800000000,9800.0,9810.463655,1781999085568566222,0,1,1,1,0,1,0.8431372549019608,0.01568627450980392,,103.68461956531725,1
reaction,9900000000,9900.0,9910.92019,1781999085668566222,0,1,1,1,0,1,0.8431372549019608,0.01568627450980392,,104.16091667476691,1
reaction,10000000000,10000.0,10010.837575,1781999085768566222,0,1,1,1,0,1,0.8470588235294118,0.01568627450980392,,104.63892008373067,1
reaction,10100000000,10100.0,10110.660782,1781999085868566222,0,1,1,1,0,1,0.8509803921568627,0.01568627450980392,,105.11860246371383,1
reaction,10200000000,10200.0,10210.825557,1781999085968566222,0,1,1,1,0,1,0.8431372549019608,0.01568627450980392,,105.57826511485683,1
reaction,10300000000,10300.0,10310.839375,1781999086068566222,0,1,1,1,0,1,0.8470588235294118,0.0196078431372549,,106.0256356821987,1
reaction,10400000000,10400.0,10410.506875,1781999086168566222,0,1,1,1,0,1,0.8588235294117647,0.0196078431372549,,106.4894716305062,1
reaction,10500000000,10500.0,10510.891357,1781999086268566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,106.96922595053817,1
reaction,10600000000,10600.0,10610.530968,1781999086368566222,0,1,1,1,0,1,0.8509803921568627,0.0196078431372549,,107.4073955887865,1
reaction,10700000000,10700.0,10710.810237,1781999086468566222,0,1,1,1,0,1,0.8549019607843137,0.0196078431372549,,107.8475882313757,1
reaction,10800000000,10800.0,10810.853571,1781999086568566222,0,1,1,1,0,1,0.8549019607843137,0.01568627450980392,,108.2966344287927,1
reaction,10900000000,10900.0,10910.856268,1781999086668566222,0,1,1,1,0,1,0.8549019607843137,0.0196078431372549,,108.72617082685758,1
reaction,11000000000,11000.0,11010.882964,1781999086768566222,0,1,1,1,0,1,0.8549019607843137,0.0196078431372549,,109.15052838080763,1
reaction,11100000000,11100.0,11110.879444,1781999086868566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,109.58428559391048,1
reaction,11200000000,11200.0,11210.588834,1781999086968566222,0,1,1,1,0,1,0.8392156862745098,0.0196078431372549,,109.96937583178092,1
reaction,11300000000,11300.0,11310.913972,1781999087068566222,0,1,1,1,0,1,0.8549019607843137,0.0196078431372549,,110.37862875249982,1
reaction,11400000000,11400.0,11410.841994,1781999087168566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,110.81152562157968,1
reaction,11500000000,11500.0,11510.853139,1781999087268566222,0,1,1,1,0,1,0.8588235294117647,0.0196078431372549,,111.21770830384453,1
reaction,11600000000,11600.0,11610.541897,1781999087368566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,111.62615769502797,1
reaction,11700000000,11700.0,11710.874023,1781999087468566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,112.036845066303,1
reaction,11800000000,11800.0,11811.033683,1781999087568566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,112.4424293503194,1
reaction,11900000000,11900.0,11910.890069,1781999087668566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,112.85707321107292,1
reaction,12000000000,12000.0,12010.671353,1781999087768566222,0,1,1,1,0,1,0.8705882352941177,0.0196078431372549,,113.2597218647793,1
reaction,12100000000,12100.0,12110.865052,1781999087868566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,113.65682301654776,1
reaction,12200000000,12200.0,12210.84169,1781999087968566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,114.04891812268693,1
reaction,12300000000,12300.0,12310.844361,1781999088068566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,114.43605310067383,1
reaction,12400000000,12400.0,12410.842786,1781999088168566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,114.80415629136276,1
reaction,12500000000,12500.0,12510.897268,1781999088268566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,115.18898379747348,1
reaction,12600000000,12600.0,12610.645382,1781999088368566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,115.54748189154938,1
reaction,12700000000,12700.0,12710.904666,1781999088468566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,115.92279682712086,1
reaction,12800000000,12800.0,12810.87416,1781999088568566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,116.27916776825886,1
reaction,12900000000,12900.0,12910.813687,1781999088668566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,116.62364681408009,1
reaction,13000000000,13000.0,13010.850966,1781999088768566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,116.98508094827727,1
reaction,13100000000,13100.0,13110.560055,1781999088868566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,117.3277066482901,1
reaction,13200000000,13200.0,13210.842384,1781999088968566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,117.66587226036559,1
reaction,13300000000,13300.0,13310.789081,1781999089068566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,117.99962305313855,1
reaction,13400000000,13400.0,13410.787116,1781999089168566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,118.34312185153199,1
reaction,13500000000,13500.0,13510.607637,1781999089268566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,118.66799281126197,1
reaction,13600000000,13600.0,13610.642579,1781999089368566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,119.0027037498126,1
reaction,13700000000,13700.0,13710.901347,1781999089468566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,119.31887754230925,1
reaction,13800000000,13800.0,13810.830499,1781999089568566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,119.64498281307638,1
reaction,13900000000,13900.0,13910.856904,1781999089668566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,119.96675878526658,1
reaction,14000000000,14000.0,14010.83217,1781999089768566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,120.27013370478123,1
reaction,14100000000,14100.0,14110.717045,1781999089868566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,120.56945963274455,1
reaction,14200000000,14200.0,14210.848106,1781999089968566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,120.87889823361304,1
reaction,14300000000,14300.0,14310.711812,1781999090068566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,121.17689141642124,1
reaction,14400000000,14400.0,14410.919828,1781999090168566222,0,1,1,1,0,1,0.8666666666666667,0.023529411764705882,,121.44993669999347,1
reaction,14500000000,14500.0,14510.911975,1781999090268566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,121.73341918000867,1
reaction,14600000000,14600.0,14610.874112,1781999090368566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,122.013071758867,1
reaction,14700000000,14700.0,14710.822198,1781999090468566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,122.28164275895736,1
reaction,14800000000,14800.0,14811.012584,1781999090568566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,122.55386340389495,1
reaction,14900000000,14900.0,14910.87862,1781999090668566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,122.8364989581474,1
reaction,15000000000,15000.0,15010.871412,1781999090768566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,123.10798672772655,1
reaction,15100000000,15100.0,15111.02378,1781999090868566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,123.37576500175798,1
reaction,15200000000,15200.0,15210.993128,1781999090968566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,123.6398764428108,1
reaction,15300000000,15300.0,15310.591894,1781999091068566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,123.88624581141457,1
reaction,15400000000,15400.0,15410.867612,1781999091168566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,124.14334489071864,1
reaction,15500000000,15500.0,15510.887773,1781999091268566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,124.40419596466913,1
reaction,15600000000,15600.0,15610.878126,1781999091368566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,124.65415048439714,1
reaction,15700000000,15700.0,15710.804283,1781999091468566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,124.8938235139371,1
reaction,15800000000,15800.0,15810.527172,1781999091568566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,125.13699674598092,1
reaction,15900000000,15900.0,15910.836904,1781999091668566222,0,1,1,1,0,1,0.8627450980392157,0.01568627450980392,,125.37679215565406,1
reaction,16000000000,16000.0,16010.859474,1781999091768566222,0,1,1,1,0,1,0.8627450980392157,0.0196078431372549,,125.59913258178844,1
reaction,16100000000,16100.0,16110.627497,1781999091868566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,125.83978520992551,1
reaction,16200000000,16200.0,16210.623167,1781999091968566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,16300000000,16300.0,16310.947428,1781999092068566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,126.0,1
reaction,16400000000,16400.0,16410.860095,1781999092168566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,16500000000,16500.0,16510.888108,1781999092268566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,16600000000,16600.0,16610.805257,1781999092368566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,16700000000,16700.0,16710.727137,1781999092468566222,0,0,1,1,0,,0.8627450980392157,0.01568627450980392,,126.0,1
tardy,16700000000,16700.0,16711.736442,1781999092468566222,1,1,0,0,0,1,,,,126.0,1
reaction,16800000000,16800.0,16810.810259,1781999092568566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,16900000000,16900.0,16910.842872,1781999092668566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,17000000000,17000.0,17010.861568,1781999092768566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,17100000000,17100.0,17110.731955,1781999092868566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,126.0,1
reaction,17200000000,17200.0,17210.851181,1781999092968566222,0,1,1,1,0,1,0.8705882352941177,0.01568627450980392,,126.0,1
reaction,17300000000,17300.0,17310.852578,1781999093068566222,0,1,1,1,0,1,0.8705882352941177,0.01568627450980392,,126.0,1
reaction,17400000000,17400.0,17410.860259,1781999093168566222,0,1,1,1,0,1,0.8705882352941177,0.01568627450980392,,126.0,1
reaction,17500000000,17500.0,17510.838777,1781999093268566222,0,1,1,1,0,1,0.8705882352941177,0.0196078431372549,,126.0,1
reaction,17600000000,17600.0,17610.832705,1781999093368566222,0,1,1,1,0,1,0.8705882352941177,0.01568627450980392,,126.0,1
reaction,17700000000,17700.0,17710.615434,1781999093468566222,0,1,1,1,0,1,0.8705882352941177,0.0196078431372549,,126.0,1
reaction,17800000000,17800.0,17810.917949,1781999093568566222,0,1,1,1,0,1,0.8705882352941177,0.0196078431372549,,126.0,1
reaction,17900000000,17900.0,17910.820777,1781999093668566222,0,1,1,1,0,1,0.8705882352941177,0.0196078431372549,,126.0,1
reaction,18000000000,18000.0,18010.82791,1781999093768566222,0,1,1,1,0,1,0.8745098039215686,0.0196078431372549,,126.0,1
reaction,18100000000,18100.0,18110.511643,1781999093868566222,0,1,1,1,0,1,0.8745098039215686,0.0196078431372549,,126.0,1
reaction,18200000000,18200.0,18210.455448,1781999093968566222,0,1,1,1,0,1,0.8666666666666667,0.0196078431372549,,126.0,1
reaction,18300000000,18300.0,18310.676663,1781999094068566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,18400000000,18400.0,18410.604464,1781999094168566222,0,1,1,1,0,1,0.8666666666666667,0.01568627450980392,,126.0,1
reaction,18500000000,18500.0,18510.843635,1781999094268566222,0,1,1,1,0,1,0.7647058823529411,0.0196078431372549,,126.0,1
reaction,18600000000,18600.0,18610.836762,1781999094368566222,0,1,1,1,0,1,0.6470588235294118,0.0196078431372549,,125.8397132179931,1
reaction,18700000000,18700.0,18710.847447,1781999094468566222,0,1,1,1,0,1,0.0,0.0196078431372549,,124.88144757032195,1
reaction,18800000000,18800.0,18810.824743,1781999094568566222,0,1,1,1,0,1,0.0,0.0196078431372549,,123.93652956018009,1
reaction,18900000000,18900.0,18910.833177,1781999094668566222,0,1,1,1,0,1,0.0,0.0196078431372549,,123.00467336047366,1
reaction,19000000000,19000.0,19010.772084,1781999094768566222,0,1,1,1,0,1,0.0,0.0196078431372549,,122.08560125470639,1
reaction,19100000000,19100.0,19110.820738,1781999094868566222,0,1,1,1,0,1,0.0,0.0196078431372549,,121.17904335087209,1
reaction,19200000000,19200.0,19210.865645,1781999094968566222,0,1,1,1,0,1,0.0,0.0196078431372549,,120.28473730738729,1
reaction,19300000000,19300.0,19311.120675,1781999095068566222,0,1,1,1,0,1,0.0,0.0196078431372549,,119.40242807047609,1
reaction,19400000000,19400.0,19410.985894,1781999095168566222,0,1,1,1,0,1,0.0,0.0196078431372549,,118.5318676224528,1
reaction,19500000000,19500.0,19510.769131,1781999095268566222,0,1,1,1,0,1,0.0,0.0196078431372549,,117.67281474037719,1
reaction,19600000000,19600.0,19610.694816,1781999095368566222,0,1,1,1,0,1,0.0,0.0196078431372549,,116.82503476458733,1
reaction,19700000000,19700.0,19710.635881,1781999095468566222,0,1,1,1,0,1,0.0,0.0196078431372549,,115.98829937664061,1
reaction,19800000000,19800.0,19810.850873,1781999095568566222,0,1,1,1,0,1,0.0,0.0196078431372549,,115.16238638621954,1
reaction,19900000000,19900.0,19910.85107,1781999095668566222,0,1,1,1,0,1,0.0,0.0196078431372549,,114.3470795265827,1
reaction,20000000000,20000.0,20010.86434,1781999095768566222,0,1,1,1,0,1,0.0,0.0196078431372549,,113.5421682581631,1
reaction,20100000000,20100.0,20110.836377,1781999095868566222,0,1,1,1,0,1,0.0,0.0196078431372549,,112.7474475799376,1
reaction,20200000000,20200.0,20210.625939,1781999095968566222,0,1,1,1,0,1,0.0,0.0392156862745098,,111.89212961291655,1
reaction,20300000000,20300.0,20310.890956,1781999096068566222,0,1,1,1,0,1,0.0,0.07450980392156863,,110.92042717050369,1
reaction,20400000000,20400.0,20410.852335,1781999096168566222,0,1,1,1,0,1,0.0,0.1411764705882353,,109.72075292284788,1
reaction,20500000000,20500.0,20510.872982,1781999096268566222,0,1,1,1,0,1,0.0,0.06274509803921569,,108.81813703535356,1
reaction,20600000000,20600.0,20610.615624,1781999096368566222,0,1,1,1,0,1,0.0,0.054901960784313725,,107.95471514609419,1
reaction,20700000000,20700.0,20710.508998,1781999096468566222,0,1,1,1,0,1,0.0,0.050980392156862744,,107.11580903864757,1
reaction,20800000000,20800.0,20810.884857,1781999096568566222,0,1,1,1,0,1,0.0,0.06666666666666667,,106.2304558972029,1
reaction,20900000000,20900.0,20910.851453,1781999096668566222,0,1,1,1,0,1,0.0,0.5058823529411764,,103.77441999549649,1
reaction,21000000000,21000.0,21010.835614,1781999096768566222,0,1,1,1,0,1,0.0,0.7333333333333333,,100.52821498186306,1
reaction,21100000000,21100.0,21110.887431,1781999096868566222,0,1,1,1,0,1,0.0,0.403921568627451,,98.5047372232798,1
reaction,21200000000,21200.0,21210.883086,1781999096968566222,0,1,1,1,0,1,0.0,0.0784313725490196,,97.6753985456907,1
reaction,21300000000,21300.0,21310.835737,1781999097068566222,0,1,1,1,0,1,0.0,0.023529411764705882,,97.0527458032789,1
reaction,21400000000,21400.0,21410.86314,1781999097168566222,0,1,1,1,0,1,0.0,0.0196078431372549,,96.45094670865389,1
reaction,21500000000,21500.0,21510.847805,1781999097268566222,0,1,1,1,0,1,0.0,0.0196078431372549,,95.8556170777489,1
reaction,21600000000,21600.0,21610.636077,1781999097368566222,0,1,1,1,0,1,0.0,0.0196078431372549,,95.2666477688239,1
reaction,21700000000,21700.0,21710.552637,1781999097468566222,0,1,1,1,0,1,0.0,0.0196078431372549,,94.68393207924593,1
reaction,21800000000,21800.0,21810.833905,1781999097568566222,0,1,1,1,0,1,0.0,0.03137254901960784,,94.06501273644272,1
reaction,21900000000,21900.0,21910.847014,1781999097668566222,0,1,1,1,0,1,0.0,0.0196078431372549,,93.49493635553155,1
reaction,22000000000,22000.0,22010.939703,1781999097768566222,0,1,1,1,0,1,0.0,0.0196078431372549,,92.93080016889716,1
reaction,22100000000,22100.0,22110.834161,1781999097868566222,0,1,1,1,0,1,0.28627450980392155,0.0196078431372549,,92.66705289165974,1
reaction,22200000000,22200.0,22210.570412,1781999097968566222,0,1,1,1,0,1,0.0,0.0196078431372549,,92.1114789512753,1
reaction,22300000000,22300.0,22310.986261,1781999098068566222,0,1,1,1,0,1,0.0,0.0196078431372549,,91.56160824072612,1
reaction,22400000000,22400.0,22410.768629,1781999098168566222,0,1,1,1,0,1,0.0,0.01568627450980392,,91.03146609117815,1
reaction,22500000000,22500.0,22510.85822,1781999098268566222,0,1,1,1,0,1,0.0,0.0196078431372549,,90.49258408817796,1
reaction,22600000000,22600.0,22611.006301,1781999098368566222,0,1,1,1,0,1,0.0,0.0196078431372549,,89.95913653205295,1
reaction,22700000000,22700.0,22710.706628,1781999098468566222,0,1,1,1,0,1,0.0,0.01568627450980392,,89.44515448572919,1
reaction,22800000000,22800.0,22810.843578,1781999098568566222,0,1,1,1,0,1,0.0,0.01568627450980392,,88.9362952496619,1
reaction,22900000000,22900.0,22910.633538,1781999098668566222,0,1,1,1,0,1,0.0,0.01568627450980392,,88.43247884960799,1
reaction,23000000000,23000.0,23010.83681,1781999098768566222,0,1,1,1,0,1,0.0,0.023529411764705882,,87.90539167195026,1
reaction,23100000000,23100.0,23110.829051,1781999098868566222,0,1,1,1,0,1,0.0,0.07450980392156863,,87.19993871755489,1
reaction,23200000000,23200.0,23210.749175,1781999098968566222,0,1,1,1,0,1,0.0,0.0784313725490196,,86.48723081458145,1
reaction,23300000000,23300.0,23310.869049,1781999099068566222,0,1,1,1,0,1,0.0,0.0784313725490196,,85.78140003485083,1
reaction,23400000000,23400.0,23411.055392,1781999099168566222,0,1,1,1,0,1,0.0,0.09411764705882353,,85.0258538058869,1
reaction,23500000000,23500.0,23510.513597,1781999099268566222,0,1,1,1,0,1,0.0,0.24705882352941178,,83.72688894032434,1
reaction,23600000000,23600.0,23610.839208,1781999099368566222,0,1,1,1,0,1,0.0,0.25098039215686274,,82.42598442124712,1
reaction,23700000000,23700.0,23710.896841,1781999099468566222,0,1,1,1,0,1,0.0,0.0392156862745098,,81.89944112244713,1
reaction,23800000000,23800.0,23810.893196,1781999099568566222,0,1,1,1,0,1,0.043137254901960784,0.023529411764705882,,81.4725177480079,1
reaction,23900000000,23900.0,23910.794054,1781999099668566222,0,1,1,1,0,1,0.06666666666666667,0.023529411764705882,,81.0712868018661,1
reaction,24000000000,24000.0,24010.910564,1781999099768566222,0,1,1,1,0,1,0.043137254901960784,0.0196078431372549,,80.66597912517784,1
reaction,24100000000,24100.0,24110.847399,1781999099868566222,0,1,1,1,0,1,0.0392156862745098,0.0196078431372549,,80.26073904551681,1
reaction,24200000000,24200.0,24210.897221,1781999099968566222,0,1,1,1,0,1,0.058823529411764705,0.0196078431372549,,79.87717040632297,1
reaction,24300000000,24300.0,24310.796291,1781999100068566222,0,1,1,1,0,1,0.047058823529411764,0.0196078431372549,,79.48613199037472,1
reaction,24400000000,24400.0,24410.658951,1781999100168566222,0,1,1,1,0,1,0.023529411764705882,0.0196078431372549,,79.07726954964602,1
reaction,24500000000,24500.0,24510.70395,1781999100268566222,0,1,1,1,0,1,0.07450980392156863,0.0196078431372549,,78.71893476155019,1
reaction,24600000000,24600.0,24610.678766,1781999100368566222,0,1,1,1,0,1,0.10980392156862745,0.0196078431372549,,78.39798240680047,1
reaction,24700000000,24700.0,24710.83967,1781999100468566222,0,1,1,1,0,1,0.058823529411764705,0.0196078431372549,,78.03083280019972,1
reaction,24800000000,24800.0,24810.780114,1781999100568566222,0,1,1,1,0,1,0.0,0.0196078431372549,,77.61405729448934,1
reaction,24900000000,24900.0,24910.975321,1781999100668566222,0,1,1,1,0,1,0.00392156862745098,0.0196078431372549,,77.20428271430347,1
reaction,25000000000,25000.0,25010.722765,1781999100768566222,0,1,1,1,0,1,0.08235294117647059,0.0196078431372549,,76.8696948967592,1
reaction,25100000000,25100.0,25110.876833,1781999100868566222,0,1,1,1,0,1,0.07058823529411765,0.0196078431372549,,76.52676993172123,1
reaction,25200000000,25200.0,25210.670595,1781999100968566222,0,1,1,1,0,1,0.0,0.0196078431372549,,76.12290911219475,1
reaction,25300000000,25300.0,25310.832192,1781999101068566222,0,1,1,1,0,1,0.050980392156862744,0.0196078431372549,,75.76801733262876,1
reaction,25400000000,25400.0,25410.868601,1781999101168566222,0,1,1,1,0,1,0.07058823529411765,0.0196078431372549,,75.43443445331319,1
reaction,25500000000,25500.0,25510.652342,1781999101268566222,0,1,1,1,0,1,0.050980392156862744,0.0196078431372549,,75.0853395287701,1
reaction,25600000000,25600.0,25610.493794,1781999101368566222,0,1,1,1,0,1,0.0,0.0196078431372549,,74.69361972613429,1
reaction,25700000000,25700.0,25710.633776,1781999101468566222,0,1,1,1,0,1,0.00392156862745098,0.0196078431372549,,74.3085565382773,1
reaction,25800000000,25800.0,25810.965906,1781999101568566222,0,1,1,1,0,1,0.13725490196078433,0.0196078431372549,,74.0527232174165,1
reaction,25900000000,25900.0,25910.914129,1781999101668566222,0,1,1,1,0,1,0.1607843137254902,0.0196078431372549,,73.82336726955039,1
reaction,26000000000,26000.0,26010.922641,1781999101768566222,0,1,1,1,0,1,0.24705882352941178,0.0196078431372549,,73.69070413971585,1
reaction,26100000000,26100.0,26110.82761,1781999101868566222,0,1,1,1,0,1,0.592156862745098,0.0196078431372549,,74.02410925229957,1
reaction,26200000000,26200.0,26211.00705,1781999101968566222,0,1,1,1,0,1,0.6745098039215687,0.0196078431372549,,74.48601596338716,1
reaction,26300000000,26300.0,26310.602718,1781999102068566222,0,1,1,1,0,1,0.6705882352941176,0.0196078431372549,,74.93768510988575,1
reaction,26400000000,26400.0,26410.951157,1781999102168566222,0,1,1,1,0,1,0.6745098039215687,0.0196078431372549,,75.39203138213824,1
reaction,26500000000,26500.0,26510.896037,1781999102268566222,0,1,1,1,0,1,0.6823529411764706,0.0196078431372549,,75.85548941050763,1
reaction,26600000000,26600.0,26610.558156,1781999102368566222,0,1,1,1,0,1,0.6823529411764706,0.0196078431372549,,76.31505316788912,1
reaction,26700000000,26700.0,26710.581417,1781999102468566222,0,1,1,1,0,1,0.6784313725490196,0.0196078431372549,,76.76426980355518,1
reaction,26800000000,26800.0,26810.611925,1781999102568566222,0,1,1,1,0,1,0.6784313725490196,0.0196078431372549,,77.20966611819595,1
reaction,26900000000,26900.0,26910.976966,1781999102668566222,0,1,1,1,0,1,0.6745098039215687,0.0196078431372549,,77.64480817420095,1
reaction,27000000000,27000.0,27010.84809,1781999102768566222,0,1,1,1,0,1,0.6705882352941176,0.0196078431372549,,78.06978011723785,1
reaction,27100000000,27100.0,27110.618969,1781999102868566222,0,1,1,1,0,1,0.6823529411764706,0.0196078431372549,,78.51040858051677,1
reaction,27200000000,27200.0,27210.724261,1781999102968566222,0,1,1,1,0,1,0.6705882352941176,0.0196078431372549,,78.92787118916083,1
reaction,27300000000,27300.0,27310.692893,1781999103068566222,0,1,1,1,0,1,0.6823529411764706,0.0196078431372549,,79.36101530338979,1
