event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,head_present,eye_present,head,eye
output_tick,10600000000,10600.0,10606.100637,1782184049038615399,0,1,1,2,2
output_tick,10700000000,10700.0,10705.179243,1782184049138615399,0,1,1,2,2
output_tick,10800000000,10800.0,10806.016697,1782184049238615399,0,1,1,2,2
sensor_arrival,10900000000,10900.0,10997.691693,1782184049338615399,0,1,1,2,2
output_tick,10900000000,10900.0,10997.956968,1782184049338615399,0,1,1,2,2
output_tick,11000000000,11000.0,11002.773908,1782184049438615399,0,1,1,2,2
output_tick,11100000000,11100.0,11105.689318,1782184049538615399,0,1,1,2,2
output_tick,11200000000,11200.0,11205.136013,1782184049638615399,0,1,1,2,2
output_tick,11300000000,11300.0,11305.214977,1782184049738615399,0,1,1,2,2
sensor_arrival,11400000000,11400.0,11496.87751,1782184049838615399,0,1,1,2,2
output_tick,11400000000,11400.0,11497.22908,1782184049838615399,0,1,1,2,2
output_tick,11500000000,11500.0,11502.957175,1782184049938615399,0,1,1,2,2
output_tick,11600000000,11600.0,11608.407425,1782184050038615399,0,1,1,2,2
output_tick,11700000000,11700.0,11704.36081,1782184050138615399,0,1,1,2,2
output_tick,11800000000,11800.0,11803.872929,1782184050238615399,0,1,1,2,2
sensor_arrival,11900000000,11900.0,12004.255058,1782184050338615399,0,1,1,2,2
output_tick,11900000000,11900.0,12004.584943,1782184050338615399,0,1,1,2,2
output_tick,12000000000,12000.0,12008.918352,1782184050438615399,0,1,1,2,2
output_tick,12100000000,12100.0,12105.14879,1782184050538615399,0,1,1,2,2
output_tick,12200000000,12200.0,12206.244445,1782184050638615399,0,1,1,2,2
output_tick,12300000000,12300.0,12304.920593,1782184050738615399,0,1,1,2,2
sensor_arrival,12400000000,12400.0,12503.887591,1782184050838615399,0,1,1,2,2
output_tick,12400000000,12400.0,12504.250791,1782184050838615399,0,1,1,2,2
output_tick,12500000000,12500.0,12507.417122,1782184050938615399,0,1,1,2,2
output_tick,12600000000,12600.0,12604.531826,1782184051038615399,0,1,1,2,2
output_tick,12700000000,12700.0,12705.418336,1782184051138615399,0,1,1,2,2
output_tick,12800000000,12800.0,12807.627662,1782184051238615399,0,1,1,2,2
sensor_arrival,12900000000,12900.0,13001.25543,1782184051338615399,0,1,1,2,2
output_tick,12900000000,12900.0,13001.489965,1782184051338615399,0,1,1,2,2
output_tick,13000000000,13000.0,13004.549186,1782184051438615399,0,1,1,2,2
output_tick,13100000000,13100.0,13105.018404,1782184051538615399,0,1,1,2,2
output_tick,13200000000,13200.0,13205.776508,1782184051638615399,0,1,1,2,2
output_tick,13300000000,13300.0,13304.596673,1782184051738615399,0,1,1,2,2
sensor_arrival,13400000000,13400.0,13503.553338,1782184051838615399,0,1,1,2,2
output_tick,13400000000,13400.0,13503.970426,1782184051838615399,0,1,1,2,2
output_tick,13500000000,13500.0,13508.421463,1782184051938615399,0,1,1,2,2
output_tick,13600000000,13600.0,13605.487094,1782184052038615399,0,1,1,2,2
output_tick,13700000000,13700.0,13704.696587,1782184052138615399,0,1,1,2,2
output_tick,13800000000,13800.0,13804.600553,1782184052238615399,0,1,1,2,2
sensor_arrival,13900000000,13900.0,13999.471399,1782184052338615399,0,1,1,2,2
output_tick,13900000000,13900.0,13999.785599,1782184052338615399,0,1,1,2,2
output_tick,14000000000,14000.0,14002.870709,1782184052438615399,0,1,1,2,2
output_tick,14100000000,14100.0,14104.471969,1782184052538615399,0,1,1,2,2
output_tick,14200000000,14200.0,14208.947323,1782184052638615399,0,1,1,2,2
output_tick,14300000000,14300.0,14306.695334,1782184052738615399,0,1,1,2,2
sensor_arrival,14400000000,14400.0,14504.048649,1782184052838615399,0,1,1,1,2
output_tick,14400000000,14400.0,14504.323775,1782184052838615399,0,1,1,1,2
output_tick,14500000000,14500.0,14507.597049,1782184052938615399,0,1,1,1,2
output_tick,14600000000,14600.0,14603.996559,1782184053038615399,0,1,1,1,2
output_tick,14700000000,14700.0,14706.641509,1782184053138615399,0,1,1,1,2
output_tick,14800000000,14800.0,14804.934699,1782184053238615399,0,1,1,1,2
sensor_arrival,14900000000,14900.0,15001.76528,1782184053338615399,0,1,1,1,2
output_tick,14900000000,14900.0,15002.136182,1782184053338615399,0,1,1,1,2
output_tick,15000000000,15000.0,15005.339772,1782184053438615399,0,1,1,1,2
output_tick,15100000000,15100.0,15104.958483,1782184053538615399,0,1,1,1,2
output_tick,15200000000,15200.0,15207.93093,1782184053638615399,0,1,1,1,2
output_tick,15300000000,15300.0,15305.977919,1782184053738615399,0,1,1,1,2
sensor_arrival,15400000000,15400.0,15498.845937,1782184053838615399,0,1,1,1,2
output_tick,15400000000,15400.0,15499.211303,1782184053838615399,0,1,1,1,2
output_tick,15500000000,15500.0,15502.544299,1782184053938615399,0,1,1,1,2
output_tick,15600000000,15600.0,15609.054442,1782184054038615399,0,1,1,1,2
output_tick,15700000000,15700.0,15705.292046,1782184054138615399,0,1,1,1,2
output_tick,15800000000,15800.0,15807.398615,1782184054238615399,0,1,1,1,2
sensor_arrival,15900000000,15900.0,15999.878286,1782184054338615399,0,1,1,1,2
output_tick,15900000000,15900.0,16000.452205,1782184054338615399,0,1,1,1,2
output_tick,16000000000,16000.0,16003.423613,1782184054438615399,0,1,1,1,2
output_tick,16100000000,16100.0,16105.645865,1782184054538615399,0,1,1,1,2
output_tick,16200000000,16200.0,16205.601405,1782184054638615399,0,1,1,1,2
output_tick,16300000000,16300.0,16306.65819,1782184054738615399,0,1,1,1,2
sensor_arrival,16400000000,16400.0,16496.384451,1782184054838615399,0,1,1,2,2
output_tick,16400000000,16400.0,16496.636318,1782184054838615399,0,1,1,2,2
output_tick,16500000000,16500.0,16502.779816,1782184054938615399,0,1,1,2,2
output_tick,16600000000,16600.0,16605.667745,1782184055038615399,0,1,1,2,2
output_tick,16700000000,16700.0,16704.942497,1782184055138615399,0,1,1,2,2
output_tick,16800000000,16800.0,16805.322494,1782184055238615399,0,1,1,2,2
sensor_arrival,16900000000,16900.0,17001.030867,1782184055338615399,0,1,1,2,2
output_tick,16900000000,16900.0,17001.446695,1782184055338615399,0,1,1,2,2
output_tick,17000000000,17000.0,17004.841782,1782184055438615399,0,1,1,2,2
output_tick,17100000000,17100.0,17103.880944,1782184055538615399,0,1,1,2,2
output_tick,17200000000,17200.0,17203.864058,1782184055638615399,0,1,1,2,2
output_tick,17300000000,17300.0,17303.687747,1782184055738615399,0,1,1,2,2
sensor_arrival,17400000000,17400.0,17499.386082,1782184055838615399,0,1,1,2,2
output_tick,17400000000,17400.0,17499.663986,1782184055838615399,0,1,1,2,2
output_tick,17500000000,17500.0,17503.108684,1782184055938615399,0,1,1,2,2
output_tick,17600000000,17600.0,17604.96596,1782184056038615399,0,1,1,2,2
output_tick,17700000000,17700.0,17707.527152,1782184056138615399,0,1,1,2,2
output_tick,17800000000,17800.0,17805.534697,1782184056238615399,0,1,1,2,2
sensor_arrival,17900000000,17900.0,17998.064683,1782184056338615399,0,1,1,2,2
output_tick,17900000000,17900.0,17998.388938,1782184056338615399,0,1,1,2,2
output_tick,18000000000,18000.0,18002.866364,1782184056438615399,0,1,1,2,2
output_tick,18100000000,18100.0,18105.917717,1782184056538615399,0,1,1,2,2
output_tick,18200000000,18200.0,18204.433793,1782184056638615399,0,1,1,2,2
output_tick,18300000000,18300.0,18305.874481,1782184056738615399,0,1,1,2,2
sensor_arrival,18400000000,18400.0,18502.442528,1782184056838615399,0,1,1,2,2
output_tick,18400000000,18400.0,18502.739987,1782184056838615399,0,1,1,2,2
output_tick,18500000000,18500.0,18505.896152,1782184056938615399,0,1,1,2,2
output_tick,18600000000,18600.0,18607.688428,1782184057038615399,0,1,1,2,2
output_tick,18700000000,18700.0,18706.403705,1782184057138615399,0,1,1,2,2
output_tick,18800000000,18800.0,18807.665377,1782184057238615399,0,1,1,2,2
sensor_arrival,18900000000,18900.0,18997.516821,1782184057338615399,0,1,1,2,2
output_tick,18900000000,18900.0,18997.902946,1782184057338615399,0,1,1,2,2
output_tick,19000000000,19000.0,19002.937328,1782184057438615399,0,1,1,2,2
output_tick,19100000000,19100.0,19105.29306,1782184057538615399,0,1,1,2,2
output_tick,19200000000,19200.0,19204.198057,1782184057638615399,0,1,1,2,2
output_tick,19300000000,19300.0,19305.307268,1782184057738615399,0,1,1,2,2
sensor_arrival,19400000000,19400.0,19497.199891,1782184057838615399,0,1,1,2,2
output_tick,19400000000,19400.0,19497.495813,1782184057838615399,0,1,1,2,2
output_tick,19500000000,19500.0,19502.693008,1782184057938615399,0,1,1,2,2
output_tick,19600000000,19600.0,19605.606344,1782184058038615399,0,1,1,2,2
output_tick,19700000000,19700.0,19706.67763,1782184058138615399,0,1,1,2,2
output_tick,19800000000,19800.0,19808.092744,1782184058238615399,0,1,1,2,2
sensor_arrival,19900000000,19900.0,19998.970564,1782184058338615399,0,1,1,2,2
output_tick,19900000000,19900.0,19999.339875,1782184058338615399,0,1,1,2,2
output_tick,20000000000,20000.0,20002.946811,1782184058438615399,0,1,1,2,2
output_tick,20100000000,20100.0,20104.127021,1782184058538615399,0,1,1,2,2
output_tick,20200000000,20200.0,20205.348452,1782184058638615399,0,1,1,2,2
output_tick,20300000000,20300.0,20305.916985,1782184058738615399,0,1,1,2,2
sensor_arrival,20400000000,20400.0,20497.163727,1782184058838615399,0,1,1,2,2
output_tick,20400000000,20400.0,20497.605832,1782184058838615399,0,1,1,2,2
output_tick,20500000000,20500.0,20502.535531,1782184058938615399,0,1,1,2,2
output_tick,20600000000,20600.0,20604.863763,1782184059038615399,0,1,1,2,2
output_tick,20700000000,20700.0,20707.061701,1782184059138615399,0,1,1,2,2
output_tick,20800000000,20800.0,20805.03495,1782184059238615399,0,1,1,2,2
sensor_arrival,20900000000,20900.0,21000.080219,1782184059338615399,0,1,1,2,2
output_tick,20900000000,20900.0,21000.512103,1782184059338615399,0,1,1,2,2
output_tick,21000000000,21000.0,21003.760785,1782184059438615399,0,1,1,2,2
output_tick,21100000000,21100.0,21105.791317,1782184059538615399,0,1,1,2,2
output_tick,21200000000,21200.0,21205.211938,1782184059638615399,0,1,1,2,2
output_tick,21300000000,21300.0,21304.630854,1782184059738615399,0,1,1,2,2
sensor_arrival,21400000000,21400.0,21498.179049,1782184059838615399,0,1,1,2,2
output_tick,21400000000,21400.0,21498.461953,1782184059838615399,0,1,1,2,2
output_tick,21500000000,21500.0,21503.308967,1782184059938615399,0,1,1,2,2
output_tick,21600000000,21600.0,21604.931209,1782184060038615399,0,1,1,2,2
output_tick,21700000000,21700.0,21708.820255,1782184060138615399,0,1,1,2,2
output_tick,21800000000,21800.0,21809.481638,1782184060238615399,0,1,1,2,2
sensor_arrival,21900000000,21900.0,22004.504111,1782184060338615399,0,1,1,2,2
output_tick,21900000000,21900.0,22004.752052,1782184060338615399,0,1,1,2,2
output_tick,22000000000,22000.0,22009.393495,1782184060438615399,0,1,1,2,2
output_tick,22100000000,22100.0,22105.40112,1782184060538615399,0,1,1,2,2
output_tick,22200000000,22200.0,22207.955146,1782184060638615399,0,1,1,2,2
output_tick,22300000000,22300.0,22305.664325,1782184060738615399,0,1,1,2,2
sensor_arrival,22400000000,22400.0,22495.229884,1782184060838615399,0,1,1,2,2
output_tick,22400000000,22400.0,22495.493714,1782184060838615399,0,1,1,2,2
output_tick,22500000000,22500.0,22503.095916,1782184060938615399,0,1,1,2,2
output_tick,22600000000,22600.0,22604.557197,1782184061038615399,0,1,1,2,2
output_tick,22700000000,22700.0,22704.788196,1782184061138615399,0,1,1,2,2
output_tick,22800000000,22800.0,22808.571058,1782184061238615399,0,1,1,2,2
sensor_arrival,22900000000,22900.0,22998.261672,1782184061338615399,0,1,1,2,2
output_tick,22900000000,22900.0,22998.667241,1782184061338615399,0,1,1,2,2
output_tick,23000000000,23000.0,23002.652988,1782184061438615399,0,1,1,2,2
output_tick,23100000000,23100.0,23106.491535,1782184061538615399,0,1,1,2,2
output_tick,23200000000,23200.0,23204.903945,1782184061638615399,0,1,1,2,2
output_tick,23300000000,23300.0,23308.315516,1782184061738615399,0,1,1,2,2
sensor_arrival,23400000000,23400.0,23496.164356,1782184061838615399,0,1,1,2,2
output_tick,23400000000,23400.0,23496.535,1782184061838615399,0,1,1,2,2
output_tick,23500000000,23500.0,23503.335452,1782184061938615399,0,1,1,2,2
output_tick,23600000000,23600.0,23604.218332,1782184062038615399,0,1,1,2,2
output_tick,23700000000,23700.0,23704.264908,1782184062138615399,0,1,1,2,2
output_tick,23800000000,23800.0,23803.756639,1782184062238615399,0,1,1,2,2
sensor_arrival,23900000000,23900.0,23991.789106,1782184062338615399,0,1,1,2,2
output_tick,23900000000,23900.0,23992.164897,1782184062338615399,0,1,1,2,2
output_tick,24000000000,24000.0,24003.559516,1782184062438615399,0,1,1,2,2
output_tick,24100000000,24100.0,24104.755021,1782184062538615399,0,1,1,2,2
output_tick,24200000000,24200.0,24207.891133,1782184062638615399,0,1,1,2,2
output_tick,24300000000,24300.0,24304.541158,1782184062738615399,0,1,1,2,2
sensor_arrival,24400000000,24400.0,24501.566865,1782184062838615399,0,1,1,2,1
output_tick,24400000000,24400.0,24502.213728,1782184062838615399,0,1,1,2,1
output_tick,24500000000,24500.0,24505.273542,1782184062938615399,0,1,1,2,1
output_tick,24600000000,24600.0,24606.002461,1782184063038615399,0,1,1,2,1
output_tick,24700000000,24700.0,24704.914476,1782184063138615399,0,1,1,2,1
output_tick,24800000000,24800.0,24805.667654,1782184063238615399,0,1,1,2,1
sensor_arrival,24900000000,24900.0,24993.929618,1782184063338615399,0,1,1,2,1
output_tick,24900000000,24900.0,24994.313521,1782184063338615399,0,1,1,2,1
output_tick,25000000000,25000.0,25002.796786,1782184063438615399,0,1,1,2,1
output_tick,25100000000,25100.0,25107.763912,1782184063538615399,0,1,1,2,1
output_tick,25200000000,25200.0,25204.74334,1782184063638615399,0,1,1,2,1
output_tick,25300000000,25300.0,25305.183263,1782184063738615399,0,1,1,2,1
sensor_arrival,25400000000,25400.0,25495.235242,1782184063838615399,0,1,1,2,1
output_tick,25400000000,25400.0,25495.578553,1782184063838615399,0,1,1,2,1
output_tick,25500000000,25500.0,25504.511831,1782184063938615399,0,1,1,2,1
output_tick,25600000000,25600.0,25607.144282,1782184064038615399,0,1,1,2,1
output_tick,25700000000,25700.0,25705.176475,1782184064138615399,0,1,1,2,1
output_tick,25800000000,25800.0,25804.491041,1782184064238615399,0,1,1,2,1
sensor_arrival,25900000000,25900.0,25994.479391,1782184064338615399,0,1,1,2,1
output_tick,25900000000,25900.0,25995.064643,1782184064338615399,0,1,1,2,1
output_tick,26000000000,26000.0,26004.055699,1782184064438615399,0,1,1,2,1
output_tick,26100000000,26100.0,26105.99401,1782184064538615399,0,1,1,2,1
output_tick,26200000000,26200.0,26205.432612,1782184064638615399,0,1,1,2,1
output_tick,26300000000,26300.0,26304.210758,1782184064738615399,0,1,1,2,1
sensor_arrival,26400000000,26400.0,26496.639856,1782184064838615399,0,1,1,1,1
output_tick,26400000000,26400.0,26496.909316,1782184064838615399,0,1,1,1,1
output_tick,26500000000,26500.0,26503.114276,1782184064938615399,0,1,1,1,1
output_tick,26600000000,26600.0,26604.323411,1782184065038615399,0,1,1,1,1
output_tick,26700000000,26700.0,26704.5303,1782184065138615399,0,1,1,1,1
output_tick,26800000000,26800.0,26809.198318,1782184065238615399,0,1,1,1,1
sensor_arrival,26900000000,26900.0,26996.95327,1782184065338615399,0,1,1,1,1
output_tick,26900000000,26900.0,26997.219174,1782184065338615399,0,1,1,1,1
output_tick,27000000000,27000.0,27003.398875,1782184065438615399,0,1,1,1,1
output_tick,27100000000,27100.0,27106.857446,1782184065538615399,0,1,1,1,1
output_tick,27200000000,27200.0,27207.44233,1782184065638615399,0,1,1,1,1
output_tick,27300000000,27300.0,27304.777105,1782184065738615399,0,1,1,1,1
sensor_arrival,27400000000,27400.0,27493.810079,1782184065838615399,0,1,1,1,1
output_tick,27400000000,27400.0,27494.212666,1782184065838615399,0,1,1,1,1
output_tick,27500000000,27500.0,27504.51552,1782184065938615399,0,1,1,1,1
output_tick,27600000000,27600.0,27604.646021,1782184066038615399,0,1,1,1,1
output_tick,27700000000,27700.0,27704.390267,1782184066138615399,0,1,1,1,1
output_tick,27800000000,27800.0,27805.076538,1782184066238615399,0,1,1,1,1
sensor_arrival,27900000000,27900.0,27997.555043,1782184066338615399,0,1,1,1,1
output_tick,27900000000,27900.0,27997.853446,1782184066338615399,0,1,1,1,1
output_tick,28000000000,28000.0,28002.573962,1782184066438615399,0,1,1,1,1
output_tick,28100000000,28100.0,28104.648401,1782184066538615399,0,1,1,1,1
output_tick,28200000000,28200.0,28204.019004,1782184066638615399,0,1,1,1,1
output_tick,28300000000,28300.0,28307.949976,1782184066738615399,0,1,1,1,1
sensor_arrival,28400000000,28400.0,28494.236168,1782184066838615399,0,1,1,1,1
output_tick,28400000000,28400.0,28495.130824,1782184066838615399,0,1,1,1,1
output_tick,28500000000,28500.0,28502.851061,1782184066938615399,0,1,1,1,1
output_tick,28600000000,28600.0,28604.558783,1782184067038615399,0,1,1,1,1
output_tick,28700000000,28700.0,28705.273647,1782184067138615399,0,1,1,1,1
output_tick,28800000000,28800.0,28807.862931,1782184067238615399,0,1,1,1,1
sensor_arrival,28900000000,28900.0,29007.126741,1782184067338615399,0,1,1,1,1
output_tick,28900000000,28900.0,29007.352516,1782184067338615399,0,1,1,1,1
output_tick,29000000000,29000.0,29010.389163,1782184067438615399,0,1,1,1,1
output_tick,29100000000,29100.0,29106.311623,1782184067538615399,0,1,1,1,1
output_tick,29200000000,29200.0,29205.939797,1782184067638615399,0,1,1,1,1
output_tick,29300000000,29300.0,29306.514718,1782184067738615399,0,1,1,1,1
sensor_arrival,29400000000,29400.0,29498.0774,1782184067838615399,0,1,1,1,2
output_tick,29400000000,29400.0,29498.51921,1782184067838615399,0,1,1,1,2
output_tick,29500000000,29500.0,29503.988697,1782184067938615399,0,1,1,1,2
output_tick,29600000000,29600.0,29609.613352,1782184068038615399,0,1,1,1,2
output_tick,29700000000,29700.0,29704.676619,1782184068138615399,0,1,1,1,2
output_tick,29800000000,29800.0,29804.418217,1782184068238615399,0,1,1,1,2
sensor_arrival,29900000000,29900.0,29998.268538,1782184068338615399,0,1,1,1,2
output_tick,29900000000,29900.0,29998.562386,1782184068338615399,0,1,1,1,2
output_tick,30000000000,30000.0,30002.742964,1782184068438615399,0,1,1,1,2
output_tick,30100000000,30100.0,30105.553135,1782184068538615399,0,1,1,1,2
output_tick,30200000000,30200.0,30211.201919,1782184068638615399,0,1,1,1,2
output_tick,30300000000,30300.0,30306.141928,1782184068738615399,0,1,1,1,2
sensor_arrival,30400000000,30400.0,30495.527138,1782184068838615399,0,1,1,1,2
output_tick,30400000000,30400.0,30495.909615,1782184068838615399,0,1,1,1,2
output_tick,30500000000,30500.0,30502.832732,1782184068938615399,0,1,1,1,2
output_tick,30600000000,30600.0,30606.126212,1782184069038615399,0,1,1,1,2
output_tick,30700000000,30700.0,30705.633628,1782184069138615399,0,1,1,1,2
output_tick,30800000000,30800.0,30805.490335,1782184069238615399,0,1,1,1,2
sensor_arrival,30900000000,30900.0,31002.899038,1782184069338615399,0,1,1,1,2
output_tick,30900000000,30900.0,31003.255145,1782184069338615399,0,1,1,1,2
output_tick,31000000000,31000.0,31006.339644,1782184069438615399,0,1,1,1,2
output_tick,31100000000,31100.0,31105.904355,1782184069538615399,0,1,1,1,2
output_tick,31200000000,31200.0,31205.685286,1782184069638615399,0,1,1,1,2
output_tick,31300000000,31300.0,31309.441649,1782184069738615399,0,1,1,1,2
sensor_arrival,31400000000,31400.0,31497.383339,1782184069838615399,0,1,1,1,2
output_tick,31400000000,31400.0,31497.78413,1782184069838615399,0,1,1,1,2
output_tick,31500000000,31500.0,31502.746143,1782184069938615399,0,1,1,1,2
output_tick,31600000000,31600.0,31609.186769,1782184070038615399,0,1,1,1,2
output_tick,31700000000,31700.0,31708.684129,1782184070138615399,0,1,1,1,2
output_tick,31800000000,31800.0,31804.749847,1782184070238615399,0,1,1,1,2
sensor_arrival,31900000000,31900.0,32000.032594,1782184070338615399,0,1,1,1,1
output_tick,31900000000,31900.0,32000.278832,1782184070338615399,0,1,1,1,1
output_tick,32000000000,32000.0,32003.322794,1782184070438615399,0,1,1,1,1
output_tick,32100000000,32100.0,32104.150805,1782184070538615399,0,1,1,1,1
output_tick,32200000000,32200.0,32205.6279,1782184070638615399,0,1,1,1,1
output_tick,32300000000,32300.0,32305.513144,1782184070738615399,0,1,1,1,1
sensor_arrival,32400000000,32400.0,32502.978957,1782184070838615399,0,1,1,1,1
output_tick,32400000000,32400.0,32503.326842,1782184070838615399,0,1,1,1,1
output_tick,32500000000,32500.0,32506.314083,1782184070938615399,0,1,1,1,1
output_tick,32600000000,32600.0,32608.338337,1782184071038615399,0,1,1,1,1
output_tick,32700000000,32700.0,32707.840605,1782184071138615399,0,1,1,1,1
output_tick,32800000000,32800.0,32805.33036,1782184071238615399,0,1,1,1,1
sensor_arrival,32900000000,32900.0,32999.326587,1782184071338615399,0,1,1,1,1
output_tick,32900000000,32900.0,32999.609565,1782184071338615399,0,1,1,1,1
output_tick,33000000000,33000.0,33004.122787,1782184071438615399,0,1,1,1,1
output_tick,33100000000,33100.0,33108.367292,1782184071538615399,0,1,1,1,1
output_tick,33200000000,33200.0,33205.633717,1782184071638615399,0,1,1,1,1
output_tick,33300000000,33300.0,33307.426289,1782184071738615399,0,1,1,1,1
sensor_arrival,33400000000,33400.0,33495.663457,1782184071838615399,0,1,1,1,1
output_tick,33400000000,33400.0,33496.130563,1782184071838615399,0,1,1,1,1
output_tick,33500000000,33500.0,33502.85098,1782184071938615399,0,1,1,1,1
output_tick,33600000000,33600.0,33605.994572,1782184072038615399,0,1,1,1,1
output_tick,33700000000,33700.0,33705.950075,1782184072138615399,0,1,1,1,1
output_tick,33800000000,33800.0,33805.184309,1782184072238615399,0,1,1,1,1
sensor_arrival,33900000000,33900.0,33999.57066,1782184072338615399,0,1,1,1,1
output_tick,33900000000,33900.0,33999.967248,1782184072338615399,0,1,1,1,1
output_tick,34000000000,34000.0,34003.147671,1782184072438615399,0,1,1,1,1
output_tick,34100000000,34100.0,34105.867806,1782184072538615399,0,1,1,1,1
output_tick,34200000000,34200.0,34205.618738,1782184072638615399,0,1,1,1,1
output_tick,34300000000,34300.0,34305.743923,1782184072738615399,0,1,1,1,1
sensor_arrival,34400000000,34400.0,34495.109726,1782184072838615399,0,1,1,1,1
output_tick,34400000000,34400.0,34495.467221,1782184072838615399,0,1,1,1,1
output_tick,34500000000,34500.0,34502.938407,1782184072938615399,0,1,1,1,1
output_tick,34600000000,34600.0,34606.07287,1782184073038615399,0,1,1,1,1
output_tick,34700000000,34700.0,34705.901689,1782184073138615399,0,1,1,1,1
output_tick,34800000000,34800.0,34805.075738,1782184073238615399,0,1,1,1,1
sensor_arrival,34900000000,34900.0,35000.784147,1782184073338615399,0,1,1,1,1
output_tick,34900000000,34900.0,35001.138236,1782184073338615399,0,1,1,1,1
output_tick,35000000000,35000.0,35004.725839,1782184073438615399,0,1,1,1,1
output_tick,35100000000,35100.0,35109.2221,1782184073538615399,0,1,1,1,1
output_tick,35200000000,35200.0,35204.912767,1782184073638615399,0,1,1,1,1
output_tick,35300000000,35300.0,35304.502533,1782184073738615399,0,1,1,1,1
sensor_arrival,35400000000,35400.0,35495.867293,1782184073838615399,0,1,1,1,1
output_tick,35400000000,35400.0,35496.211807,1782184073838615399,0,1,1,1,1
output_tick,35500000000,35500.0,35503.084259,1782184073938615399,0,1,1,1,1
output_tick,35600000000,35600.0,35606.049595,1782184074038615399,0,1,1,1,1
output_tick,35700000000,35700.0,35705.2202,1782184074138615399,0,1,1,1,1
output_tick,35800000000,35800.0,35805.55179,1782184074238615399,0,1,1,1,1
sensor_arrival,35900000000,35900.0,35996.476166,1782184074338615399,0,1,1,1,1
output_tick,35900000000,35900.0,35996.908142,1782184074338615399,0,1,1,1,1
output_tick,36000000000,36000.0,36002.907049,1782184074438615399,0,1,1,1,1
output_tick,36100000000,36100.0,36105.694535,1782184074538615399,0,1,1,1,1
output_tick,36200000000,36200.0,36206.130476,1782184074638615399,0,1,1,1,1
