logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,distance_from_start_m,velocity_kmh,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,other_car_present,environment_states_json
10200000000,10200.0,10200.603778,1781999085968566222,0,295.0924493681176,105.57826511485683,HIGHWAY,3704.9075506318823,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10300000000,10300.0,10300.469778,1781999086068566222,0,304.3897396712317,106.0256356821987,HIGHWAY,3695.610260328768,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10400000000,10400.0,10410.274778,1781999086168566222,0,313.6870299743459,106.4894716305062,HIGHWAY,3686.312970025654,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10500000000,10500.0,10506.963778,1781999086268566222,0,322.98432027746,106.96922595053817,HIGHWAY,3677.01567972254,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10600000000,10600.0,10764.763778,1781999086368566222,0,332.28161058057407,107.4073955887865,HIGHWAY,3667.718389419426,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10700000000,10700.0,10812.242778,1781999086468566222,0,341.57890088368816,107.8475882313757,HIGHWAY,3658.421099116312,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10800000000,10800.0,10842.975778,1781999086568566222,0,350.87619118680226,108.2966344287927,HIGHWAY,3649.1238088131977,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
10900000000,10900.0,10912.474778,1781999086668566222,0,360.17348148991636,108.72617082685758,HIGHWAY,3639.8265185100836,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11000000000,11000.0,11001.655778,1781999086768566222,0,369.47077179303045,109.15052838080763,HIGHWAY,3630.5292282069695,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11100000000,11100.0,11100.628778,1781999086868566222,0,378.7680620961446,109.58428559391048,HIGHWAY,3621.2319379038554,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11200000000,11200.0,11204.396778,1781999086968566222,0,388.0653523992587,109.96937583178092,HIGHWAY,3611.9346476007413,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11300000000,11300.0,11300.828778,1781999087068566222,0,397.3626427023728,110.37862875249982,HIGHWAY,3602.637357297627,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11400000000,11400.0,11400.452778,1781999087168566222,0,406.6599330054837,110.81152562157968,HIGHWAY,3593.3400669945163,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11500000000,11500.0,11503.652778,1781999087268566222,0,415.95722330859337,111.21770830384453,HIGHWAY,3584.0427766914067,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11600000000,11600.0,11600.573778,1781999087368566222,0,425.25451361170303,111.62615769502797,HIGHWAY,3574.7454863882967,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11700000000,11700.0,11700.379778,1781999087468566222,0,434.5518039148127,112.036845066303,HIGHWAY,3565.448196085187,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11800000000,11800.0,11800.619778,1781999087568566222,0,443.84909421792236,112.4424293503194,HIGHWAY,3556.1509057820776,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
11900000000,11900.0,11901.244778,1781999087668566222,0,453.146384521032,112.85707321107292,HIGHWAY,3546.853615478968,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12000000000,12000.0,12001.183778,1781999087768566222,0,462.4436748241417,113.2597218647793,HIGHWAY,3537.5563251758585,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12100000000,12100.0,12100.702778,1781999087868566222,0,471.74096512725134,113.65682301654776,HIGHWAY,3528.2590348727485,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12200000000,12200.0,12200.575778,1781999087968566222,0,481.038255430361,114.04891812268693,HIGHWAY,3518.961744569639,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12300000000,12300.0,12300.401778,1781999088068566222,0,490.33554573347067,114.43605310067383,HIGHWAY,3509.6644542665294,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12400000000,12400.0,12400.514778,1781999088168566222,0,499.63283603658033,114.80415629136276,HIGHWAY,3500.3671639634194,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12500000000,12500.0,12500.566778,1781999088268566222,0,508.93012633969,115.18898379747348,HIGHWAY,3491.06987366031,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12600000000,12600.0,12604.650778,1781999088368566222,0,518.2274166427997,115.54748189154938,HIGHWAY,3481.7725833572003,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12700000000,12700.0,12700.912778,1781999088468566222,0,527.5247069459093,115.92279682712086,HIGHWAY,3472.475293054091,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12800000000,12800.0,12800.577778,1781999088568566222,0,536.821997249019,116.27916776825886,HIGHWAY,3463.1780027509812,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
12900000000,12900.0,12900.331778,1781999088668566222,0,546.1192875521286,116.62364681408009,HIGHWAY,3453.8807124478712,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13000000000,13000.0,13004.191778,1781999088768566222,0,555.4165778552383,116.98508094827727,HIGHWAY,3444.5834221447617,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13100000000,13100.0,13101.383778,1781999088868566222,0,564.713868158348,117.3277066482901,HIGHWAY,3435.286131841652,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13200000000,13200.0,13200.752778,1781999088968566222,0,574.0111584614576,117.66587226036559,HIGHWAY,3425.988841538542,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13300000000,13300.0,13300.875778,1781999089068566222,0,583.3084487645673,117.99962305313855,HIGHWAY,3416.6915512354326,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13400000000,13400.0,13400.345778,1781999089168566222,0,592.605739067677,118.34312185153199,HIGHWAY,3407.394260932323,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13500000000,13500.0,13500.513778,1781999089268566222,0,601.9030293707866,118.66799281126197,HIGHWAY,3398.0969706292135,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13600000000,13600.0,13600.535778,1781999089368566222,0,611.2003196738963,119.0027037498126,HIGHWAY,3388.799680326104,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13700000000,13700.0,13700.726778,1781999089468566222,0,620.4976099770059,119.31887754230925,HIGHWAY,3379.502390022994,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13800000000,13800.0,13800.483778,1781999089568566222,0,629.7949002801156,119.64498281307638,HIGHWAY,3370.2050997198844,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
13900000000,13900.0,13901.303778,1781999089668566222,0,639.0921905832253,119.96675878526658,HIGHWAY,3360.907809416775,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14000000000,14000.0,14001.108778,1781999089768566222,0,648.3894808863349,120.27013370478123,HIGHWAY,3351.610519113665,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14100000000,14100.0,14100.852778,1781999089868566222,0,657.6867711894446,120.56945963274455,HIGHWAY,3342.3132288105553,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14200000000,14200.0,14200.713778,1781999089968566222,0,666.9840614925542,120.87889823361304,HIGHWAY,3333.0159385074458,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14300000000,14300.0,14300.467778,1781999090068566222,0,676.2813517956639,121.17689141642124,HIGHWAY,3323.718648204336,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14400000000,14400.0,14400.680778,1781999090168566222,0,685.5786420987736,121.44993669999347,HIGHWAY,3314.4213579012267,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14500000000,14500.0,14500.747778,1781999090268566222,0,694.8759324018832,121.73341918000867,HIGHWAY,3305.1240675981167,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14600000000,14600.0,14604.323778,1781999090368566222,0,704.1732227049929,122.013071758867,HIGHWAY,3295.826777295007,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14700000000,14700.0,14700.535778,1781999090468566222,0,713.4705130081026,122.28164275895736,HIGHWAY,3286.5294869918976,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14800000000,14800.0,14800.508778,1781999090568566222,0,722.7678033112122,122.55386340389495,HIGHWAY,3277.2321966887876,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
14900000000,14900.0,14900.394778,1781999090668566222,0,732.0650936143219,122.8364989581474,HIGHWAY,3267.934906385678,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15000000000,15000.0,15000.507778,1781999090768566222,0,741.3623839174315,123.10798672772655,HIGHWAY,3258.6376160825685,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15100000000,15100.0,15100.525778,1781999090868566222,0,750.6596742205412,123.37576500175798,HIGHWAY,3249.340325779459,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15200000000,15200.0,15200.367778,1781999090968566222,0,759.9569645236509,123.6398764428108,HIGHWAY,3240.0430354763494,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15300000000,15300.0,15300.439778,1781999091068566222,0,769.2542548267605,123.88624581141457,HIGHWAY,3230.7457451732394,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15400000000,15400.0,15400.869778,1781999091168566222,0,778.5515451298702,124.14334489071864,HIGHWAY,3221.44845487013,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15500000000,15500.0,15500.763778,1781999091268566222,0,787.8488354329799,124.40419596466913,HIGHWAY,3212.1511645670203,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15600000000,15600.0,15600.563778,1781999091368566222,0,797.1461257360895,124.65415048439714,HIGHWAY,3202.8538742639103,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15700000000,15700.0,15700.373778,1781999091468566222,0,806.4434160391992,124.8938235139371,HIGHWAY,3193.5565839608007,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15800000000,15800.0,15811.642778,1781999091568566222,0,815.7407063423088,125.13699674598092,HIGHWAY,3184.259293657691,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
15900000000,15900.0,15900.472778,1781999091668566222,0,825.0379966454185,125.37679215565406,HIGHWAY,3174.9620033545816,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16000000000,16000.0,16000.354778,1781999091768566222,0,834.3352869485282,125.59913258178844,HIGHWAY,3165.664713051472,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16100000000,16100.0,16100.644778,1781999091868566222,0,843.6325772516378,125.83978520992551,HIGHWAY,3156.367422748362,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16200000000,16200.0,16202.212778,1781999091968566222,0,852.9298675547475,126.0,HIGHWAY,3147.0701324452525,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16300000000,16300.0,16300.621778,1781999092068566222,0,862.2271578578572,126.0,HIGHWAY,3137.772842142143,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16400000000,16400.0,16400.529778,1781999092168566222,0,871.5244481609668,126.0,HIGHWAY,3128.475551839033,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16500000000,16500.0,16500.468778,1781999092268566222,0,880.8217384640765,126.0,HIGHWAY,3119.1782615359234,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16600000000,16600.0,16600.527778,1781999092368566222,0,890.1190287671861,126.0,HIGHWAY,3109.880971232814,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16700000000,16700.0,16700.250778,1781999092468566222,0,899.4163190702958,126.0,HIGHWAY,3100.5836809297043,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16800000000,16800.0,16800.549778,1781999092568566222,0,908.7136093734055,126.0,HIGHWAY,3091.2863906265948,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
16900000000,16900.0,16900.475778,1781999092668566222,0,918.0108996765151,126.0,HIGHWAY,3081.9891003234848,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17000000000,17000.0,17000.682778,1781999092768566222,0,927.3081899796248,126.0,HIGHWAY,3072.691810020375,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17100000000,17100.0,17100.441778,1781999092868566222,0,936.6054802827344,126.0,HIGHWAY,3063.3945197172657,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17200000000,17200.0,17200.388778,1781999092968566222,0,945.9027705858441,126.0,HIGHWAY,3054.0972294141557,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17300000000,17300.0,17300.447778,1781999093068566222,0,955.2000608889538,126.0,HIGHWAY,3044.799939111046,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17400000000,17400.0,17403.658778,1781999093168566222,0,964.4973511920634,126.0,HIGHWAY,3035.5026488079366,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17500000000,17500.0,17501.508778,1781999093268566222,0,973.7946414951731,126.0,HIGHWAY,3026.205358504827,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17600000000,17600.0,17601.530778,1781999093368566222,0,983.0919317982828,126.0,HIGHWAY,3016.9080682017175,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17700000000,17700.0,17700.473778,1781999093468566222,0,992.3892221013924,126.0,HIGHWAY,3007.6107778986075,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17800000000,17800.0,17800.337778,1781999093568566222,0,1001.6865124045021,126.0,HIGHWAY,2998.313487595498,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
17900000000,17900.0,17936.975778,1781999093668566222,0,1010.9838027076117,126.0,HIGHWAY,2989.0161972923884,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18000000000,18000.0,18005.193778,1781999093768566222,0,1020.2810930107214,126.0,HIGHWAY,2979.7189069892784,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18100000000,18100.0,18112.922778,1781999093868566222,0,1029.578383313831,126.0,HIGHWAY,2970.421616686169,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18200000000,18200.0,18230.406778,1781999093968566222,0,1038.8756736169407,126.0,HIGHWAY,2961.1243263830593,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18300000000,18300.0,18300.463778,1781999094068566222,0,1048.1729639200503,126.0,HIGHWAY,2951.8270360799497,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18400000000,18400.0,18400.542778,1781999094168566222,0,1057.47025422316,126.0,HIGHWAY,2942.52974577684,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18500000000,18500.0,18500.799778,1781999094268566222,0,1066.7675445262696,126.0,HIGHWAY,2933.2324554737306,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18600000000,18600.0,18610.399778,1781999094368566222,0,1076.0648348293794,125.8397132179931,HIGHWAY,2923.9351651706206,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18700000000,18700.0,18700.423778,1781999094468566222,0,1085.362125132489,124.88144757032195,HIGHWAY,2914.637874867511,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18800000000,18800.0,18800.375778,1781999094568566222,0,1094.6594154355987,123.93652956018009,HIGHWAY,2905.340584564401,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
18900000000,18900.0,18900.498778,1781999094668566222,0,1103.9567057387083,123.00467336047366,HIGHWAY,2896.0432942612915,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19000000000,19000.0,19000.435778,1781999094768566222,0,1113.253996041818,122.08560125470639,HIGHWAY,2886.746003958182,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19100000000,19100.0,19100.497778,1781999094868566222,0,1122.5512863449276,121.17904335087209,HIGHWAY,2877.4487136550724,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19200000000,19200.0,19200.442778,1781999094968566222,0,1131.8485766480374,120.28473730738729,HIGHWAY,2868.151423351963,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19300000000,19300.0,19300.435778,1781999095068566222,0,1141.145866951147,119.40242807047609,HIGHWAY,2858.8541330488533,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19400000000,19400.0,19400.524778,1781999095168566222,0,1150.4431572542567,118.5318676224528,HIGHWAY,2849.5568427457433,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19500000000,19500.0,19500.352778,1781999095268566222,0,1159.7404475573662,117.67281474037719,HIGHWAY,2840.259552442634,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19600000000,19600.0,19601.333778,1781999095368566222,0,1169.037737860476,116.82503476458733,HIGHWAY,2830.962262139524,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19700000000,19700.0,19700.571778,1781999095468566222,0,1178.3350281635855,115.98829937664061,HIGHWAY,2821.664971836414,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19800000000,19800.0,19800.892778,1781999095568566222,0,1187.6323184666953,115.16238638621954,HIGHWAY,2812.3676815333047,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
19900000000,19900.0,19900.624778,1781999095668566222,0,1196.9296087698049,114.3470795265827,HIGHWAY,2803.070391230195,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
20000000000,20000.0,20003.185778,1781999095768566222,0,1206.2268990729146,113.5421682581631,HIGHWAY,2793.7731009270856,0,0,NONE,0,0,0,"[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
