event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,steer_present,accelerator_present,brake_present,steer,accelerator,brake
sensor_arrival,343895915,343.895915,345.10942,1781999076112462137,0,0,0,1,1,0.6078431372549019,0.01568627450980392
sensor_arrival,351705776,351.705776,352.27764,1781999076120271998,0,0,1,0,1,0.6,0.01568627450980392
sensor_arrival,351823071,351.823071,352.940077,1781999076120389293,0,0,0,1,1,0.6,0.0196078431372549
sensor_arrival,359717024,359.717024,360.217833,1781999076128283246,0,0,1,0,1,0.5843137254901961,0.0196078431372549
sensor_arrival,367731494,367.731494,368.367376,1781999076136297716,0,0,1,0,1,0.5725490196078431,0.0196078431372549
sensor_arrival,368009120,368.00912,369.219607,1781999076136575342,0,0,0,1,1,0.5725490196078431,0.01568627450980392
sensor_arrival,375737889,375.737889,376.235699,1781999076144304111,0,0,1,0,1,0.5647058823529412,0.01568627450980392
sensor_arrival,383683490,383.68349,384.121781,1781999076152249712,0,0,1,0,1,0.5529411764705883,0.01568627450980392
sensor_arrival,391761922,391.761922,392.201547,1781999076160328144,0,0,1,0,1,0.5411764705882353,0.01568627450980392
sensor_arrival,399704393,399.704393,400.248387,1781999076168270615,0,0,1,0,1,0.5137254901960784,0.01568627450980392
sensor_arrival,407695382,407.695382,408.219413,1781999076176261604,0,0,1,0,1,0.4823529411764706,0.01568627450980392
sensor_arrival,415742888,415.742888,416.311475,1781999076184309110,0,0,1,0,1,0.47058823529411764,0.01568627450980392
sensor_arrival,423711507,423.711507,424.454499,1781999076192277729,0,0,1,0,1,0.43529411764705883,0.01568627450980392
sensor_arrival,423950560,423.95056,425.287786,1781999076192516782,0,0,0,1,1,0.43529411764705883,0.0196078431372549
sensor_arrival,431741551,431.741551,432.300137,1781999076200307773,0,0,1,0,1,0.4196078431372549,0.0196078431372549
sensor_arrival,431858660,431.85866,433.290423,1781999076200424882,0,0,0,1,1,0.4196078431372549,0.01568627450980392
sensor_arrival,439731150,439.73115,440.279515,1781999076208297372,0,0,1,0,1,0.39215686274509803,0.01568627450980392
sensor_arrival,439838094,439.838094,440.951693,1781999076208404316,0,0,0,1,1,0.39215686274509803,0.0196078431372549
sensor_arrival,447692343,447.692343,448.310633,1781999076216258565,0,0,1,0,1,0.37254901960784315,0.0196078431372549
sensor_arrival,447796398,447.796398,449.035144,1781999076216362620,0,0,0,1,1,0.37254901960784315,0.01568627450980392
sensor_arrival,455665017,455.665017,456.162364,1781999076224231239,0,0,1,0,1,0.3607843137254902,0.01568627450980392
sensor_arrival,455763739,455.763739,456.71258,1781999076224329961,0,0,0,1,1,0.3607843137254902,0.0196078431372549
sensor_arrival,463747079,463.747079,464.366702,1781999076232313301,0,0,1,0,1,0.34509803921568627,0.0196078431372549
sensor_arrival,463999669,463.999669,465.219193,1781999076232565891,0,0,0,1,1,0.34509803921568627,0.01568627450980392
sensor_arrival,479705224,479.705224,480.279569,1781999076248271446,0,0,1,0,1,0.3333333333333333,0.01568627450980392
sensor_arrival,479823000,479.823,481.504019,1781999076248389222,0,0,0,1,1,0.3333333333333333,0.0196078431372549
sensor_arrival,487732860,487.73286,488.42763,1781999076256299082,0,0,1,0,1,0.32941176470588235,0.0196078431372549
sensor_arrival,488037375,488.037375,489.150234,1781999076256603597,0,0,0,1,1,0.32941176470588235,0.01568627450980392
sensor_arrival,503704282,503.704282,504.135611,1781999076272270504,0,0,1,0,1,0.3254901960784314,0.01568627450980392
sensor_arrival,519733000,519.733,520.335716,1781999076288299222,0,0,0,1,1,0.3254901960784314,0.0196078431372549
sensor_arrival,527822932,527.822932,528.624812,1781999076296389154,0,0,1,0,1,0.32941176470588235,0.0196078431372549
sensor_arrival,528187465,528.187465,529.471896,1781999076296753687,0,0,0,1,1,0.32941176470588235,0.01568627450980392
sensor_arrival,535681126,535.681126,536.266416,1781999076304247348,0,0,1,0,1,0.3254901960784314,0.01568627450980392
sensor_arrival,543651263,543.651263,544.150572,1781999076312217485,0,0,1,0,1,0.32941176470588235,0.01568627450980392
sensor_arrival,551718195,551.718195,552.326244,1781999076320284417,0,0,1,0,1,0.3254901960784314,0.01568627450980392
sensor_arrival,551940767,551.940767,553.102106,1781999076320506989,0,0,0,1,1,0.3254901960784314,0.0196078431372549
sensor_arrival,559775313,559.775313,560.378343,1781999076328341535,0,0,1,0,1,0.3333333333333333,0.0196078431372549
sensor_arrival,560036680,560.03668,561.505702,1781999076328602902,0,0,0,1,1,0.3333333333333333,0.01568627450980392
sensor_arrival,567656562,567.656562,568.194723,1781999076336222784,0,0,1,0,1,0.33725490196078434,0.01568627450980392
sensor_arrival,583647058,583.647058,584.03335,1781999076352213280,0,0,1,0,1,0.34509803921568627,0.01568627450980392
sensor_arrival,591762545,591.762545,592.533074,1781999076360328767,0,0,1,0,1,0.34901960784313724,0.01568627450980392
sensor_arrival,599642369,599.642369,600.16177,1781999076368208591,0,0,1,0,1,0.3607843137254902,0.01568627450980392
sensor_arrival,607639542,607.639542,608.206129,1781999076376205764,0,0,1,0,1,0.36470588235294116,0.01568627450980392
sensor_arrival,615690031,615.690031,616.159692,1781999076384256253,0,0,1,0,1,0.37254901960784315,0.01568627450980392
sensor_arrival,623672519,623.672519,624.244939,1781999076392238741,0,0,1,0,1,0.3803921568627451,0.01568627450980392
sensor_arrival,631644268,631.644268,632.201984,1781999076400210490,0,0,1,0,1,0.38823529411764707,0.01568627450980392
sensor_arrival,631746192,631.746192,633.128418,1781999076400312414,0,0,0,1,1,0.38823529411764707,0.0196078431372549
sensor_arrival,639768422,639.768422,640.27949,1781999076408334644,0,0,1,0,1,0.403921568627451,0.0196078431372549
sensor_arrival,647719411,647.719411,648.478829,1781999076416285633,0,0,1,0,1,0.4117647058823529,0.0196078431372549
sensor_arrival,647953056,647.953056,649.779685,1781999076416519278,0,0,0,1,1,0.4117647058823529,0.01568627450980392
sensor_arrival,655666048,655.666048,656.265319,1781999076424232270,0,0,1,0,1,0.4196078431372549,0.01568627450980392
sensor_arrival,655771973,655.771973,656.990182,1781999076424338195,0,0,0,1,1,0.4196078431372549,0.0196078431372549
sensor_arrival,663628074,663.628074,664.073977,1781999076432194296,0,0,1,0,1,0.43137254901960786,0.0196078431372549
sensor_arrival,663716999,663.716999,664.680748,1781999076432283221,0,0,0,1,1,0.43137254901960786,0.01568627450980392
sensor_arrival,671684747,671.684747,672.13678,1781999076440250969,0,0,1,0,1,0.43529411764705883,0.01568627450980392
sensor_arrival,671774857,671.774857,672.757736,1781999076440341079,0,0,0,1,1,0.43529411764705883,0.0196078431372549
sensor_arrival,679704273,679.704273,680.192416,1781999076448270495,0,0,1,0,1,0.45098039215686275,0.0196078431372549
sensor_arrival,687650558,687.650558,688.227645,1781999076456216780,0,0,1,0,1,0.4627450980392157,0.0196078431372549
sensor_arrival,695666880,695.66688,696.265429,1781999076464233102,0,0,1,0,1,0.4666666666666667,0.0196078431372549
sensor_arrival,695909840,695.90984,696.910793,1781999076464476062,0,0,0,1,1,0.4666666666666667,0.01568627450980392
sensor_arrival,703769108,703.769108,704.255233,1781999076472335330,0,0,1,0,1,0.47843137254901963,0.01568627450980392
sensor_arrival,711689579,711.689579,712.264388,1781999076480255801,0,0,1,0,1,0.4823529411764706,0.01568627450980392
sensor_arrival,719663531,719.663531,720.229692,1781999076488229753,0,0,1,0,1,0.4980392156862745,0.01568627450980392
sensor_arrival,719874955,719.874955,720.860778,1781999076488441177,0,0,0,1,1,0.4980392156862745,0.0196078431372549
sensor_arrival,727683112,727.683112,728.282347,1781999076496249334,0,0,1,0,1,0.5058823529411764,0.0196078431372549
sensor_arrival,735698341,735.698341,736.207466,1781999076504264563,0,0,1,0,1,0.5176470588235295,0.0196078431372549
sensor_arrival,743678516,743.678516,744.236991,1781999076512244738,0,0,1,0,1,0.5333333333333333,0.0196078431372549
sensor_arrival,743895309,743.895309,744.841503,1781999076512461531,0,0,0,1,1,0.5333333333333333,0.01568627450980392
sensor_arrival,751673782,751.673782,752.30672,1781999076520240004,0,0,1,0,1,0.5411764705882353,0.01568627450980392
sensor_arrival,759690011,759.690011,760.196876,1781999076528256233,0,0,1,0,1,0.5529411764705883,0.01568627450980392
sensor_arrival,767705814,767.705814,768.288975,1781999076536272036,0,0,1,0,1,0.5647058823529412,0.01568627450980392
sensor_arrival,775665970,775.66597,776.115262,1781999076544232192,0,0,0,1,1,0.5647058823529412,0.0196078431372549
sensor_arrival,791724613,791.724613,792.386366,1781999076560290835,0,0,1,0,1,0.5686274509803921,0.0196078431372549
sensor_arrival,792023295,792.023295,793.098488,1781999076560589517,0,0,0,1,1,0.5686274509803921,0.01568627450980392
sensor_arrival,799788416,799.788416,800.404187,1781999076568354638,0,0,1,0,1,0.5647058823529412,0.01568627450980392
sensor_arrival,807657962,807.657962,808.064272,1781999076576224184,0,0,1,0,1,0.5686274509803921,0.01568627450980392
sensor_arrival,839805119,839.805119,840.553092,1781999076608371341,0,0,0,1,1,0.5686274509803921,0.0196078431372549
sensor_arrival,871795462,871.795462,872.396641,1781999076640361684,0,0,1,0,1,0.5647058823529412,0.0196078431372549
sensor_arrival,879814876,879.814876,880.500647,1781999076648381098,0,0,0,1,1,0.5647058823529412,0.01568627450980392
sensor_arrival,887644163,887.644163,888.165732,1781999076656210385,0,0,1,0,1,0.5686274509803921,0.01568627450980392
sensor_arrival,887840772,887.840772,888.775596,1781999076656406994,0,0,0,1,1,0.5686274509803921,0.0196078431372549
sensor_arrival,895654615,895.654615,896.052388,1781999076664220837,0,0,0,1,1,0.5686274509803921,0.01568627450980392
sensor_arrival,911769461,911.769461,912.490916,1781999076680335683,0,0,1,0,1,0.5647058823529412,0.01568627450980392
sensor_arrival,912044791,912.044791,913.352277,1781999076680611013,0,0,0,1,1,0.5647058823529412,0.0196078431372549
sensor_arrival,919701950,919.70195,920.23476,1781999076688268172,0,0,1,0,1,0.5607843137254902,0.0196078431372549
sensor_arrival,919811449,919.811449,920.833531,1781999076688377671,0,0,0,1,1,0.5607843137254902,0.01568627450980392
sensor_arrival,927739494,927.739494,928.196489,1781999076696305716,0,0,1,0,1,0.5568627450980392,0.01568627450980392
sensor_arrival,935702946,935.702946,936.197626,1781999076704269168,0,0,1,0,1,0.5607843137254902,0.01568627450980392
sensor_arrival,943716824,943.716824,944.317539,1781999076712283046,0,0,1,0,1,0.5529411764705883,0.01568627450980392
sensor_arrival,943831100,943.8311,945.047143,1781999076712397322,0,0,0,1,1,0.5529411764705883,0.0196078431372549
sensor_arrival,951712886,951.712886,952.162067,1781999076720279108,0,0,1,0,1,0.5490196078431373,0.0196078431372549
sensor_arrival,959711394,959.711394,960.240221,1781999076728277616,0,0,1,0,1,0.5411764705882353,0.0196078431372549
sensor_arrival,959818337,959.818337,960.939306,1781999076728384559,0,0,0,1,1,0.5411764705882353,0.01568627450980392
sensor_arrival,967778826,967.778826,969.224773,1781999076736345048,0,0,1,0,1,0.5372549019607843,0.01568627450980392
sensor_arrival,968726538,968.726538,969.905507,1781999076737292760,0,0,0,1,1,0.5372549019607843,0.0196078431372549
sensor_arrival,975689186,975.689186,976.299957,1781999076744255408,0,0,1,0,1,0.5333333333333333,0.0196078431372549
sensor_arrival,975897721,975.897721,977.02106,1781999076744463943,0,0,0,1,1,0.5333333333333333,0.01568627450980392
sensor_arrival,983665693,983.665693,984.037949,1781999076752231915,0,0,1,0,1,0.5294117647058824,0.01568627450980392
sensor_arrival,991726070,991.72607,992.116381,1781999076760292292,0,0,1,0,1,0.5254901960784314,0.01568627450980392
sensor_arrival,999772836,999.772836,1000.427644,1781999076768339058,0,0,1,0,1,0.5215686274509804,0.01568627450980392
sensor_arrival,1007688140,1007.68814,1008.10934,1781999076776254362,0,0,1,0,1,0.5176470588235295,0.01568627450980392
sensor_arrival,1023797228,1023.797228,1024.28887,1781999076792363450,0,0,0,1,1,0.5176470588235295,0.0196078431372549
sensor_arrival,1031837216,1031.837216,1032.526875,1781999076800403438,0,0,0,1,1,0.5176470588235295,0.01568627450980392
sensor_arrival,1063855892,1063.855892,1064.530774,1781999076832422114,0,0,1,0,1,0.5137254901960784,0.01568627450980392
sensor_arrival,1071718882,1071.718882,1072.161896,1781999076840285104,0,0,0,1,1,0.5137254901960784,0.0196078431372549
sensor_arrival,1079784296,1079.784296,1080.545399,1781999076848350518,0,0,1,0,1,0.5176470588235295,0.0196078431372549
sensor_arrival,1080022738,1080.022738,1081.229725,1781999076848588960,0,0,0,1,1,0.5176470588235295,0.01568627450980392
sensor_arrival,1095776922,1095.776922,1096.303379,1781999076864343144,0,0,1,0,1,0.5215686274509804,0.01568627450980392
sensor_arrival,1103781522,1103.781522,1104.60542,1781999076872347744,0,0,1,0,1,0.5254901960784314,0.01568627450980392
sensor_arrival,1104088611,1104.088611,1105.399856,1781999076872654833,0,0,0,1,1,0.5254901960784314,0.0196078431372549
sensor_arrival,1119808628,1119.808628,1120.428659,1781999076888374850,0,0,1,0,1,0.5294117647058824,0.0196078431372549
sensor_arrival,1119948627,1119.948627,1121.190299,1781999076888514849,0,0,0,1,1,0.5294117647058824,0.01568627450980392
sensor_arrival,1127854190,1127.85419,1128.542868,1781999076896420412,0,0,1,0,1,0.5372549019607843,0.01568627450980392
sensor_arrival,1128159928,1128.159928,1129.347063,1781999076896726150,0,0,0,1,1,0.5372549019607843,0.0196078431372549
sensor_arrival,1135727532,1135.727532,1136.163435,1781999076904293754,0,0,1,0,1,0.5450980392156862,0.0196078431372549
sensor_arrival,1143811761,1143.811761,1144.363236,1781999076912377983,0,0,1,0,1,0.5568627450980392,0.0196078431372549
sensor_arrival,1151738676,1151.738676,1152.276059,1781999076920304898,0,0,1,0,1,0.5607843137254902,0.0196078431372549
sensor_arrival,1151950155,1151.950155,1153.215382,1781999076920516377,0,0,0,1,1,0.5607843137254902,0.01568627450980392
sensor_arrival,1159779998,1159.779998,1160.333251,1781999076928346220,0,0,1,0,1,0.5686274509803921,0.01568627450980392
sensor_arrival,1167722894,1167.722894,1169.477505,1781999076936289116,0,0,1,0,1,0.5882352941176471,0.01568627450980392
sensor_arrival,1175707309,1175.707309,1176.117434,1781999076944273531,0,0,1,0,1,0.596078431372549,0.01568627450980392
sensor_arrival,1183728483,1183.728483,1184.185867,1781999076952294705,0,0,1,0,1,0.6274509803921569,0.01568627450980392
sensor_arrival,1191830766,1191.830766,1192.525092,1781999076960396988,0,0,1,0,1,0.6470588235294118,0.01568627450980392
sensor_arrival,1192145967,1192.145967,1193.387916,1781999076960712189,0,0,0,1,1,0.6470588235294118,0.0196078431372549
sensor_arrival,1199736367,1199.736367,1200.142604,1781999076968302589,0,0,1,0,1,0.7176470588235294,0.0196078431372549
sensor_arrival,1207731522,1207.731522,1208.141166,1781999076976297744,0,0,1,0,1,0.803921568627451,0.0196078431372549
sensor_arrival,1215776566,1215.776566,1216.25982,1781999076984342788,0,0,1,0,1,0.8392156862745098,0.0196078431372549
sensor_arrival,1223741537,1223.741537,1224.320308,1781999076992307759,0,0,1,0,1,0.9254901960784314,0.0196078431372549
sensor_arrival,1223938738,1223.938738,1224.934968,1781999076992504960,0,0,0,1,1,0.9254901960784314,0.01568627450980392
sensor_arrival,1231827006,1231.827006,1232.38113,1781999077000393228,0,0,1,0,1,0.9686274509803922,0.01568627450980392
sensor_arrival,1231935894,1231.935894,1233.031697,1781999077000502116,0,0,0,1,1,0.9686274509803922,0.0196078431372549
sensor_arrival,1239776773,1239.776773,1240.332026,1781999077008342995,0,0,1,0,1,1.0,0.0196078431372549
sensor_arrival,1240025974,1240.025974,1241.456347,1781999077008592196,0,0,0,1,1,1.0,0.01568627450980392
sensor_arrival,1263889997,1263.889997,1264.486324,1781999077032456219,0,0,0,1,1,1.0,0.0196078431372549
sensor_arrival,1272057169,1272.057169,1272.716847,1781999077040623391,0,0,0,1,1,1.0,0.01568627450980392
sensor_arrival,1327912813,1327.912813,1328.49177,1781999077096479035,0,0,0,1,1,1.0,0.0196078431372549
sensor_arrival,1335872728,1335.872728,1336.464055,1781999077104438950,0,0,0,1,1,1.0,0.01568627450980392
sensor_arrival,1351866594,1351.866594,1352.457514,1781999077120432816,0,0,0,1,1,1.0,0.0196078431372549
sensor_arrival,1359912341,1359.912341,1360.489446,1781999077128478563,0,0,0,1,1,1.0,0.01568627450980392
sensor_arrival,1375808746,1375.808746,1376.337888,1781999077144374968,0,0,0,1,1,1.0,0.0196078431372549
sensor_arrival,1391892389,1391.892389,1392.498901,1781999077160458611,0,0,0,1,1,1.0,0.01568627450980392
sensor_arrival,1407825033,1407.825033,1408.360954,1781999077176391255,0,0,0,1,1,1.0,0.0196078431372549
sensor_arrival,1415815615,1415.815615,1416.302072,1781999077184381837,0,0,0,1,1,1.0,0.01568627450980392
sensor_arrival,1423894343,1423.894343,1424.356672,1781999077192460565,0,0,1,0,1,0.9882352941176471,0.01568627450980392
sensor_arrival,1431948831,1431.948831,1432.533177,1781999077200515053,0,0,1,0,1,0.984313725490196,0.01568627450980392
sensor_arrival,1439861025,1439.861025,1440.277353,1781999077208427247,0,0,1,0,1,0.9647058823529412,0.01568627450980392
sensor_arrival,1447713533,1447.713533,1448.112936,1781999077216279755,0,0,1,0,1,0.9529411764705882,0.01568627450980392
sensor_arrival,1455712874,1455.712874,1456.038648,1781999077224279096,0,0,1,0,1,0.9411764705882353,0.01568627450980392
sensor_arrival,1463832861,1463.832861,1464.298134,1781999077232399083,0,0,1,0,1,0.9254901960784314,0.01568627450980392
sensor_arrival,1471847127,1471.847127,1472.406881,1781999077240413349,0,0,1,0,1,0.9176470588235294,0.01568627450980392
sensor_arrival,1472097347,1472.097347,1473.357482,1781999077240663569,0,0,0,1,1,0.9176470588235294,0.0196078431372549
sensor_arrival,1479808542,1479.808542,1480.255519,1781999077248374764,0,0,1,0,1,0.9098039215686274,0.0196078431372549
sensor_arrival,1487872715,1487.872715,1488.303322,1781999077256438937,0,0,1,0,1,0.8901960784313725,0.0196078431372549
sensor_arrival,1495837038,1495.837038,1496.43505,1781999077264403260,0,0,1,0,1,0.8784313725490196,0.0196078431372549
sensor_arrival,1503810416,1503.810416,1504.226263,1781999077272376638,0,0,1,0,1,0.8627450980392157,0.0196078431372549
sensor_arrival,1511828922,1511.828922,1512.319769,1781999077280395144,0,0,1,0,1,0.8549019607843137,0.0196078431372549
sensor_arrival,1519925003,1519.925003,1520.555903,1781999077288491225,0,0,1,0,1,0.8274509803921568,0.0196078431372549
sensor_arrival,1520099742,1520.099742,1521.305525,1781999077288665964,0,0,0,1,1,0.8274509803921568,0.01568627450980392
sensor_arrival,1527798826,1527.798826,1528.229618,1781999077296365048,0,0,1,0,1,0.8196078431372549,0.01568627450980392
sensor_arrival,1535771741,1535.771741,1536.211421,1781999077304337963,0,0,1,0,1,0.807843137254902,0.01568627450980392
sensor_arrival,1543839932,1543.839932,1544.312798,1781999077312406154,0,0,1,0,1,0.796078431372549,0.01568627450980392
sensor_arrival,1551994493,1551.994493,1552.458655,1781999077320560715,0,0,1,0,1,0.7803921568627451,0.01568627450980392
sensor_arrival,1559861780,1559.86178,1560.310942,1781999077328428002,0,0,1,0,1,0.7686274509803922,0.01568627450980392
sensor_arrival,1567833472,1567.833472,1568.324986,1781999077336399694,0,0,1,0,1,0.7568627450980392,0.01568627450980392
sensor_arrival,1568057933,1568.057933,1568.892683,1781999077336624155,0,0,0,1,1,0.7568627450980392,0.0196078431372549
sensor_arrival,1575811498,1575.811498,1576.310474,1781999077344377720,0,0,1,0,1,0.7529411764705882,0.0196078431372549
sensor_arrival,1583896727,1583.896727,1584.562627,1781999077352462949,0,0,1,0,1,0.7411764705882353,0.0196078431372549
sensor_arrival,1584169594,1584.169594,1585.235453,1781999077352735816,0,0,0,1,1,0.7411764705882353,0.01568627450980392
sensor_arrival,1591859160,1591.85916,1592.319341,1781999077360425382,0,0,1,0,1,0.7372549019607844,0.01568627450980392
sensor_arrival,1599782057,1599.782057,1600.277181,1781999077368348279,0,0,1,0,1,0.7490196078431373,0.01568627450980392
sensor_arrival,1599876649,1599.876649,1600.833361,1781999077368442871,0,0,0,1,1,0.7490196078431373,0.0196078431372549
sensor_arrival,1607824045,1607.824045,1608.393132,1781999077376390267,0,0,1,0,1,0.7333333333333333,0.0196078431372549
sensor_arrival,1608085987,1608.085987,1609.201586,1781999077376652209,0,0,0,1,1,0.7333333333333333,0.01568627450980392
sensor_arrival,1615842793,1615.842793,1616.276455,1781999077384409015,0,0,1,0,1,0.7215686274509804,0.01568627450980392
sensor_arrival,1623829615,1623.829615,1624.289981,1781999077392395837,0,0,1,0,1,0.7294117647058823,0.01568627450980392
sensor_arrival,1631787363,1631.787363,1632.228211,1781999077400353585,0,0,0,1,1,0.7294117647058823,0.0196078431372549
sensor_arrival,1647937321,1647.937321,1648.666016,1781999077416503543,0,0,1,0,1,0.7254901960784313,0.0196078431372549
sensor_arrival,1648100504,1648.100504,1649.660135,1781999077416666726,0,0,0,1,1,0.7254901960784313,0.01568627450980392
sensor_arrival,1655815736,1655.815736,1656.38623,1781999077424381958,0,0,1,0,1,0.6980392156862745,0.01568627450980392
sensor_arrival,1655930550,1655.93055,1657.091815,1781999077424496772,0,0,0,1,1,0.6980392156862745,0.0196078431372549
sensor_arrival,1663840484,1663.840484,1664.273405,1781999077432406706,0,0,1,0,1,0.7058823529411765,0.0196078431372549
sensor_arrival,1671896009,1671.896009,1672.448614,1781999077440462231,0,0,1,0,1,0.7137254901960784,0.0196078431372549
sensor_arrival,1672030859,1672.030859,1673.143718,1781999077440597081,0,0,0,1,1,0.7137254901960784,0.01568627450980392
sensor_arrival,1679826276,1679.826276,1680.284271,1781999077448392498,0,0,1,0,1,0.7019607843137254,0.01568627450980392
sensor_arrival,1687825339,1687.825339,1688.358722,1781999077456391561,0,0,1,0,1,0.6901960784313725,0.01568627450980392
sensor_arrival,1695905160,1695.90516,1696.450432,1781999077464471382,0,0,1,0,1,0.6862745098039216,0.01568627450980392
sensor_arrival,1703867668,1703.867668,1704.341422,1781999077472433890,0,0,1,0,1,0.6823529411764706,0.01568627450980392
sensor_arrival,1711843008,1711.843008,1712.320781,1781999077480409230,0,0,1,0,1,0.6784313725490196,0.01568627450980392
sensor_arrival,1727794023,1727.794023,1728.235944,1781999077496360245,0,0,1,0,1,0.6666666666666666,0.01568627450980392
sensor_arrival,1735950103,1735.950103,1736.482301,1781999077504516325,0,0,1,0,1,0.6705882352941176,0.01568627450980392
sensor_arrival,1743851555,1743.851555,1744.326772,1781999077512417777,0,0,1,0,1,0.6549019607843137,0.01568627450980392
sensor_arrival,1751829155,1751.829155,1752.327557,1781999077520395377,0,0,1,0,1,0.6470588235294118,0.01568627450980392
sensor_arrival,1759853625,1759.853625,1760.561284,1781999077528419847,0,0,1,0,1,0.6392156862745098,0.01568627450980392
sensor_arrival,1760140733,1760.140733,1761.334887,1781999077528706955,0,0,0,1,1,0.6392156862745098,0.0196078431372549
sensor_arrival,1767915872,1767.915872,1768.526329,1781999077536482094,0,0,1,0,1,0.6196078431372549,0.0196078431372549
sensor_arrival,1768182666,1768.182666,1769.404097,1781999077536748888,0,0,0,1,1,0.6196078431372549,0.01568627450980392
sensor_arrival,1775894695,1775.894695,1776.494521,1781999077544460917,0,0,1,0,1,0.6274509803921569,0.01568627450980392
sensor_arrival,1776152784,1776.152784,1777.307216,1781999077544719006,0,0,0,1,1,0.6274509803921569,0.0196078431372549
sensor_arrival,1783800592,1783.800592,1784.164106,1781999077552366814,0,0,1,0,1,0.615686274509804,0.0196078431372549
sensor_arrival,1791885283,1791.885283,1792.529128,1781999077560451505,0,0,1,0,1,0.611764705882353,0.0196078431372549
sensor_arrival,1792178891,1792.178891,1793.317786,1781999077560745113,0,0,0,1,1,0.611764705882353,0.01568627450980392
sensor_arrival,1799884475,1799.884475,1800.427081,1781999077568450697,0,0,1,0,1,0.6078431372549019,0.01568627450980392
sensor_arrival,1807857298,1807.857298,1808.428106,1781999077576423520,0,0,1,0,1,0.5882352941176471,0.01568627450980392
sensor_arrival,1808114424,1808.114424,1809.17858,1781999077576680646,0,0,0,1,1,0.5882352941176471,0.0196078431372549
sensor_arrival,1815868119,1815.868119,1816.388373,1781999077584434341,0,0,1,0,1,0.611764705882353,0.0196078431372549
sensor_arrival,1823858979,1823.858979,1824.337177,1781999077592425201,0,0,1,0,1,0.5725490196078431,0.0196078431372549
sensor_arrival,1831860560,1831.86056,1832.317721,1781999077600426782,0,0,1,0,1,0.5686274509803921,0.0196078431372549
sensor_arrival,1839883030,1839.88303,1840.346858,1781999077608449252,0,0,1,0,1,0.5607843137254902,0.0196078431372549
