event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_in_present,accel_in_present,brake_in_present,actuate_in_present,steer_in,accel_in,brake_in,actuate_in,car_velocity,car_steer
reaction,16200000000,16200.0,16220.757789,16200000000,0,20.52875700000004,0,1,1,1,0,1,0.0,0.0,,85.7095184630672,1
reaction,16300000000,16300.0,16320.849418,16300000000,0,20.526018000000477,0,1,1,1,0,1,0.0,0.0,,85.29348059889105,1
reaction,16400000000,16400.0,16420.903763,16400000000,0,20.64937899999859,0,1,1,1,0,1,0.4666666666666667,0.0,,85.41003516374253,1
reaction,16500000000,16500.0,16520.842077,16500000000,0,20.623160999999527,0,1,1,1,0,1,0.7176470588235294,0.0,,85.91354140426,1
reaction,16600000000,16600.0,16620.846848,16600000000,0,20.585362999998324,0,1,1,1,0,1,0.6666666666666666,0.0,,86.32755826000326,1
reaction,16700000000,16700.0,16720.403288,16700000000,0,20.313813000000664,0,1,1,1,0,1,0.6901960784313725,0.0,,86.77633230189602,1
reaction,16800000000,16800.0,16821.056306,16800000000,0,20.748469999998633,0,1,1,1,0,1,0.6862745098039216,0.0,,87.21429309697383,1
reaction,16900000000,16900.0,16920.715386,16900000000,0,20.49169299999994,0,1,1,1,0,1,0.6509803921568628,0.0,,87.59034077594404,1
reaction,17000000000,17000.0,17020.689957,17000000000,0,20.468994999999268,0,1,1,1,0,1,0.6039215686274509,0.0,,87.88806246886905,1
reaction,17100000000,17100.0,17120.446295,17100000000,0,20.273528000001534,0,1,1,1,0,1,0.08235294117647059,0.0,,87.52607342800214,1
reaction,17200000000,17200.0,17220.820458,17200000000,0,20.653353999998217,0,1,1,1,0,1,0.0,0.0,,87.0925526763508,1
reaction,17300000000,17300.0,17320.729444,17300000000,0,20.497354999999516,0,1,1,1,0,1,0.0,0.0,,86.66323752459066,1
reaction,17400000000,17400.0,17420.853112,17400000000,0,20.635568000001513,0,1,1,1,0,1,0.0,0.0,,86.23806659468823,1
reaction,17500000000,17500.0,17520.396449,17500000000,0,20.306100000001607,0,1,1,1,0,1,0.0,0.0,,85.81697969857768,1
reaction,17600000000,17600.0,17620.83495,17600000000,0,20.615819999999076,0,1,1,1,0,1,0.0,0.0,,85.39991780943402,1
reaction,17700000000,17700.0,17720.733867,17700000000,0,20.490935000001627,0,1,1,1,0,1,0.0,0.0,,84.98682303377522,1
reaction,17800000000,17800.0,17820.823125,17800000000,0,20.60656999999992,0,1,1,1,0,1,0.0,0.0,,84.57763858436554,1
reaction,17900000000,17900.0,17920.737095,17900000000,0,20.574689000000944,0,1,1,1,0,1,0.0,0.0,,84.1723087538929,1
reaction,18000000000,18000.0,18020.586475,18000000000,0,20.35866299999907,0,1,1,1,0,1,0.2235294117647059,0.0,,83.99268837036395,1
reaction,18100000000,18100.0,18120.871335,18100000000,0,20.640207000000373,0,1,1,1,0,1,0.25098039215686274,0.0,,83.84596657466847,1
reaction,18200000000,18200.0,18220.876559,18200000000,0,20.646633000000293,0,1,1,1,0,1,0.16862745098039217,0.0,,83.60955570461218,1
reaction,18300000000,18300.0,18320.847688,18300000000,0,20.562638999999763,0,1,1,1,0,1,0.1803921568627451,0.0,,83.38787401186315,1
reaction,18400000000,18400.0,18420.946675,18400000000,0,20.720751000000746,0,1,1,1,0,1,0.19215686274509805,0.0,,83.18093827429854,1
reaction,18500000000,18500.0,18521.080924,18500000000,0,20.816889000001538,0,1,1,1,0,1,0.21568627450980393,0.0,,83.00177436921516,1
reaction,18600000000,18600.0,18620.737989,18600000000,0,20.51567100000102,0,1,1,1,0,1,0.25098039215686274,0.0,,82.86424574858874,1
reaction,18700000000,18700.0,18720.905285,18700000000,0,20.608185000000958,0,1,1,1,0,1,0.2823529411764706,0.0,,82.76472795320497,1
reaction,18800000000,18800.0,18820.710789,18800000000,0,20.616722999999183,0,1,1,1,0,1,0.34901960784313724,0.0,,82.74797058760988,1
reaction,18900000000,18900.0,18920.689038,18900000000,0,20.45922900000005,0,1,1,1,0,1,0.3686274509803922,0.0,,82.75641367528571,1
reaction,19000000000,19000.0,19020.723116,19000000000,0,20.4863030000015,0,1,1,1,0,1,0.3607843137254902,0.0,,82.75470743590276,1
reaction,19100000000,19100.0,19120.745382,19100000000,0,20.514868999998725,0,1,1,1,0,1,0.34509803921568627,0.0,,82.73308608964943,1
reaction,19200000000,19200.0,19220.559422,19200000000,0,20.336843000000954,0,1,1,1,0,1,0.34901960784313724,0.0,,82.71661964956829,1
reaction,19300000000,19300.0,19320.87434,19300000000,0,20.64186300000074,0,1,1,1,0,1,0.34901960784313724,0.0,,82.70030456324636,1
reaction,19400000000,19400.0,19420.51661,19400000000,0,20.28681399999914,0,1,1,1,0,1,0.35294117647058826,0.0,,82.68911325061032,1
reaction,19500000000,19500.0,19520.590767,19500000000,0,20.380615999998554,0,1,1,1,0,1,0.4117647058823529,0.0,,82.75475833113708,1
reaction,19600000000,19600.0,19620.896749,19600000000,0,20.673890999998548,0,1,1,1,0,1,0.6,0.0,,83.09213444077903,1
reaction,19700000000,19700.0,19720.906504,19700000000,0,20.66305899999861,0,1,1,1,0,1,0.8509803921568627,0.0,,83.85300967512886,1
reaction,19800000000,19800.0,19820.676262,19800000000,0,20.423877000001085,0,1,1,1,0,1,0.9450980392156862,0.0,,84.78551422531613,1
reaction,19900000000,19900.0,19920.694728,19900000000,0,20.557558000000427,0,1,1,1,0,1,0.9607843137254902,0.0,,85.74005546924379,1
reaction,20000000000,20000.0,20020.706916,20000000000,0,20.53948600000149,0,1,1,1,0,1,0.9607843137254902,0.0,,86.685553730426,1
reaction,20100000000,20100.0,20120.772366,20100000000,0,20.53710399999909,0,1,1,1,0,1,0.9333333333333333,0.0,,87.56832788456207,1
reaction,20200000000,20200.0,20220.724535,20200000000,0,20.491237999998702,0,1,1,1,0,1,0.9058823529411765,0.0,,88.38975721135638,1
reaction,20300000000,20300.0,20320.513683,20300000000,0,20.376389000000927,0,1,1,1,0,1,0.803921568627451,0.0,,89.01464680132447,1
reaction,20400000000,20400.0,20420.487056,20400000000,0,20.38521100000071,0,1,1,1,0,1,0.3843137254901961,0.0,,88.98364694689299,1
reaction,20500000000,20500.0,20520.514007,20500000000,0,20.32833599999867,0,1,1,1,0,1,0.2549019607843137,0.0,,88.79349398965978,1
reaction,20600000000,20600.0,20620.853168,20600000000,0,20.620246999998926,0,1,1,1,0,1,0.0,0.0,,88.34755817994358,1
reaction,20700000000,20700.0,20720.738609,20700000000,0,20.648713999999018,0,1,1,1,0,1,0.0,0.0,,87.90601090014589,1
reaction,20800000000,20800.0,20820.850698,20800000000,0,20.579921000000468,0,1,1,1,0,1,0.0,0.0,,87.46878719168052,1
reaction,20900000000,20900.0,20920.709393,20900000000,0,20.4729499999994,0,1,1,1,0,1,0.0,0.0,,87.03582337319254,1
reaction,21000000000,21000.0,21020.715156,21000000000,0,20.48795500000051,0,1,1,1,0,1,0.0,0.0,,86.60705700928979,1
reaction,21100000000,21100.0,21121.327702,21100000000,0,21.07763100000011,0,1,1,1,0,1,0.0,0.0,,86.18242688018921,1
reaction,21200000000,21200.0,21220.917868,21200000000,0,20.68455399999948,0,1,1,1,0,1,0.17254901960784313,0.0,,85.92810464774877,1
reaction,21300000000,21300.0,21321.002407,21300000000,0,20.6807770000014,0,1,1,1,0,1,0.4745098039215686,0.0,,86.04965084543149,1
reaction,21400000000,21400.0,21420.750492,21400000000,0,20.48668600000019,0,1,1,1,0,1,0.49411764705882355,0.0,,86.19791672073534,1
reaction,21500000000,21500.0,21520.881458,21500000000,0,20.615577000000485,0,1,1,1,0,1,0.4823529411764706,0.0,,86.32798206391459,1
reaction,21600000000,21600.0,21621.061909,21600000000,0,20.68652799999836,0,1,1,1,0,1,0.49019607843137253,0.0,,86.46797086422048,1
reaction,21700000000,21700.0,21720.948159,21700000000,0,20.687952000000223,0,1,1,1,0,1,0.5019607843137255,0.0,,86.6235038311998,1
reaction,21800000000,21800.0,21820.757246,21800000000,0,20.499103999998624,0,1,1,1,0,1,0.5411764705882353,0.0,,86.83498614584373,1
reaction,21900000000,21900.0,21920.875314,21900000000,0,20.646938999998383,0,1,1,1,0,1,0.5411764705882353,0.0,,87.04443049365683,1
reaction,22000000000,22000.0,22020.65404,22000000000,0,20.509061000000656,0,1,1,1,0,1,0.5333333333333333,0.0,,87.24022088921433,1
reaction,22100000000,22100.0,22120.703431,22100000000,0,20.472295999999915,0,1,1,1,0,1,0.5333333333333333,0.0,,87.43411554805883,1
reaction,22200000000,22200.0,22220.733522,22200000000,0,20.497494999999617,0,1,1,1,0,1,0.5333333333333333,0.0,,87.62612862796598,1
reaction,22300000000,22300.0,22320.759148,22300000000,0,20.53143099999943,0,1,1,1,0,1,0.5372549019607843,0.0,,87.82208077658268,1
reaction,22400000000,22400.0,22420.85188,22400000000,0,20.59115699999893,0,1,1,1,0,1,0.5372549019607843,0.0,,88.01612295555474,1
reaction,22500000000,22500.0,22520.85328,22500000000,0,20.640293000000383,0,1,1,1,0,1,0.5529411764705883,0.0,,88.23167276079565,1
reaction,22600000000,22600.0,22620.667017,22600000000,0,20.424921000001632,0,1,1,1,0,1,0.5843137254901961,0.0,,88.49276874799469,1
reaction,22700000000,22700.0,22721.053489,22700000000,0,20.708341000001383,0,1,1,1,0,1,0.592156862745098,0.0,,88.76339263786815,1
reaction,22800000000,22800.0,22820.51749,22800000000,0,20.33957200000077,0,1,1,1,0,1,0.6235294117647059,0.0,,89.08042558996794,1
reaction,22900000000,22900.0,22920.726635,22900000000,0,20.491942000000563,0,1,1,1,0,1,0.6823529411764706,0.0,,89.48939608544454,1
reaction,23000000000,23000.0,23020.843208,23000000000,0,20.6071669999983,0,1,1,1,0,1,0.7843137254901961,0.0,,90.06853995868711,1
reaction,23100000000,23100.0,23121.084768,23100000000,0,20.799316000000545,0,1,1,1,0,1,0.8,0.0,,90.66977429811546,1
reaction,23200000000,23200.0,23221.082152,23200000000,0,20.791464000001724,0,1,1,1,0,1,0.7686274509803922,0.0,,91.20951972993066,1
reaction,23300000000,23300.0,23320.884195,23300000000,0,20.65692399999898,0,1,1,1,0,1,0.7137254901960784,0.0,,91.64949882923354,1
reaction,23400000000,23400.0,23420.748829,23400000000,0,20.521692999998777,0,1,1,1,0,1,0.6823529411764706,0.0,,92.03267441291237,1
reaction,23500000000,23500.0,23520.881197,23500000000,0,20.65485500000068,0,1,1,1,0,1,0.6313725490196078,0.0,,92.32931563491883,1
reaction,23600000000,23600.0,23620.578661,23600000000,0,20.34703299999819,0,1,1,1,0,1,0.6235294117647059,0.0,,92.61047288407262,1
reaction,23700000000,23700.0,23720.872402,23700000000,0,20.63750699999946,0,1,1,1,0,1,0.6235294117647059,0.0,,92.88874140199312,1
reaction,23800000000,23800.0,23820.84481,23800000000,0,20.620496999999887,0,1,1,1,0,1,0.615686274509804,0.0,,93.15176741070088,1
reaction,23900000000,23900.0,23920.921359,23900000000,0,20.67672500000117,0,1,1,1,0,1,0.592156862745098,0.0,,93.37537565329372,1
reaction,24000000000,24000.0,24020.534696,24000000000,0,20.415063000000373,0,1,1,1,0,1,0.4235294117647059,0.0,,93.3523196008224,1
reaction,24100000000,24100.0,24120.721819,24100000000,0,20.49138099999982,0,1,1,1,0,1,0.0784313725490196,0.0,,92.93156002736357,1
reaction,24200000000,24200.0,24220.720757,24200000000,0,20.483713000001444,0,1,1,1,0,1,0.058823529411764705,0.0,,92.49666358918681,1
reaction,24300000000,24300.0,24321.071486,24300000000,0,20.702797000001738,0,1,1,1,0,1,0.0392156862745098,0.0,,92.04819882332504,1
reaction,24400000000,24400.0,24420.663678,24400000000,0,20.56967000000077,0,1,1,1,0,1,0.0,0.0,,91.56956377295735,1
reaction,24500000000,24500.0,24520.776805,24500000000,0,20.544974000000366,0,1,1,1,0,1,0.0,0.0,,91.0958112724257,1
reaction,24600000000,24600.0,24620.73571,24600000000,0,20.50011799999993,0,1,1,1,0,1,0.0,0.0,,90.62686644846006,1
reaction,24700000000,24700.0,24721.002362,24700000000,0,20.76666699999987,0,1,1,1,0,1,0.0,0.0,,90.16265595277856,1
reaction,24800000000,24800.0,24820.431334,24800000000,0,20.322885000001406,0,1,1,1,0,1,0.0,0.0,,89.70310792341972,1
reaction,24900000000,24900.0,24920.743277,24900000000,0,20.511297000000923,0,1,1,1,0,1,0.0,0.0,,89.24815194724636,1
reaction,25000000000,25000.0,25020.711219,25000000000,0,20.481027999998332,0,1,1,1,0,1,0.0,0.0,,88.79771902357976,1
reaction,25100000000,25100.0,25121.09431,25100000000,0,20.733179999999265,0,1,1,1,0,1,0.0,0.0,,88.35174152892472,1
reaction,25200000000,25200.0,25221.005064,25200000000,0,20.76430199999959,0,1,1,1,0,1,0.0,0.0,,87.91015318274728,1
reaction,25300000000,25300.0,25320.397004,25300000000,0,20.241507999999158,0,1,1,1,0,1,0.0,0.0,,87.47288901426872,1
reaction,25400000000,25400.0,25420.790099,25400000000,0,20.598527999998623,0,1,1,1,0,1,0.0,0.0,,87.03988533024079,1
reaction,25500000000,25500.0,25520.611575,25500000000,0,20.439503000001423,0,1,1,1,0,1,0.0,0.0,,86.61107968366849,1
reaction,25600000000,25600.0,25620.545994,25600000000,0,20.37385699999868,0,1,1,1,0,1,0.0,0.0,,86.18641084344789,1
reaction,25700000000,25700.0,25720.709883,25700000000,0,20.4640959999997,0,1,1,1,0,1,0.0,0.0,,85.76581876488814,1
reaction,25800000000,25800.0,25820.808719,25800000000,0,20.560782000000472,0,1,1,1,0,1,0.0,0.0,,85.3492445610875,1
reaction,25900000000,25900.0,25920.389832,25900000000,0,20.237875999999233,0,1,1,1,0,1,0.0,0.0,,84.9366304751348,1
reaction,26000000000,26000.0,26020.798557,26000000000,0,20.66594199999963,0,1,1,1,0,1,0.0,0.0,,84.52791985310871,1
reaction,26100000000,26100.0,26120.717668,26100000000,0,20.482680000000983,0,1,1,1,0,1,0.0,0.0,,84.12305711784796,1
reaction,26200000000,26200.0,26220.717781,26200000000,0,20.468736999999237,0,1,1,1,0,1,0.0,0.0,,83.72198774346725,1
reaction,26300000000,26300.0,26320.515736,26300000000,0,20.371641999998246,0,1,1,1,0,1,0.0,0.0,,83.32465823059407,1
reaction,26400000000,26400.0,26420.493453,26400000000,0,20.360576999999466,0,1,1,1,0,1,0.00392156862745098,0.0,,82.93441317572827,1
reaction,26500000000,26500.0,26520.559056,26500000000,0,20.317919000000984,0,1,1,1,0,1,0.058823529411764705,0.0,,82.59719217979135,1
reaction,26600000000,26600.0,26620.74971,26600000000,0,20.509193999998388,0,1,1,1,0,1,0.06666666666666667,0.0,,82.27041572668105,1
reaction,26700000000,26700.0,26720.822347,26700000000,0,20.62391800000114,0,1,1,1,0,1,0.07450980392156863,0.0,,81.95404657696747,1
reaction,26800000000,26800.0,26820.553183,26800000000,0,20.34048199999961,0,1,1,1,0,1,0.0784313725490196,0.0,,81.644297549315,1
reaction,26900000000,26900.0,26920.847571,26900000000,0,20.62166200000138,0,1,1,1,0,1,0.12156862745098039,0.0,,81.37960376766355,1
reaction,27000000000,27000.0,27020.656801,27000000000,0,20.414176999998745,0,1,1,1,0,1,0.16470588235294117,0.0,,81.16169095455102,1
reaction,27100000000,27100.0,27120.901974,27100000000,0,20.66993999999977,0,1,1,1,0,1,0.23529411764705882,0.0,,81.02299767452105,1
