event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,displacement_present,velocity_present,car_steer_present,head_present,eye_present,environment_states_present,environment_distance,car_velocity,car_steer,head,eye,head_history_json,eye_history_json,environment_states_json
input_arrival,7800000000,7800.0,7830.66498,7800000000,0,30.67050300000028,0,1,1,1,1,1,1,3928.135490809652,98.48311867345507,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,7800000000,7800.0,7831.077151,7800000000,0,31.079099999999926,0,1,1,1,1,1,1,3928.135490809652,98.48311867345507,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,7900000000,7900.0,7989.685789,7900000000,0,89.69217300000037,0,1,1,1,1,1,1,3918.8382005065378,99.37636952547453,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8000000000,8000.0,8030.935257,8000000000,0,30.940738999999667,0,1,1,1,1,1,1,3909.5409102034237,100.25980159102654,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8100000000,8100.0,8129.904882,8100000000,0,29.908720000000358,0,1,1,1,1,1,1,3900.2436199003096,101.13343560130032,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8200000000,8200.0,8229.819282,8200000000,0,29.824077999999645,0,1,1,1,1,1,1,3890.9463295971955,101.99729494593795,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,8200000000,8200.0,8230.181432,8200000000,0,30.18296299999929,0,1,1,1,1,1,1,3890.9463295971955,101.99729494593795,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8300000000,8300.0,8329.395978,8300000000,0,29.398268999999345,0,1,1,1,1,1,1,3881.6490392940814,102.8514056028108,1,0,0,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8400000000,8400.0,8504.505428,8400000000,0,104.51048300000002,0,1,1,1,1,1,1,3872.3517489909673,103.69579606756226,1,1,1,"[""LEFT"", ""LEFT"", ""LEFT"", ""CENTER""]","[""LEFT"", ""LEFT"", ""LEFT"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8500000000,8500.0,8529.967074,8500000000,0,29.972200000000157,0,1,1,1,1,1,1,3863.054458687853,104.53049728300195,1,1,1,"[""LEFT"", ""LEFT"", ""CENTER"", ""CENTER""]","[""LEFT"", ""LEFT"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8600000000,8600.0,8629.747981,8600000000,0,29.752606000000014,0,1,1,1,1,1,1,3853.757168384739,105.35554256843353,1,1,1,"[""LEFT"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,8600000000,8600.0,8630.089094,8600000000,0,30.0926529999997,0,1,1,1,1,1,1,3853.757168384739,105.35554256843353,1,1,1,"[""LEFT"", ""CENTER"", ""CENTER"", ""CENTER""]","[""LEFT"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8700000000,8700.0,8730.107262,8700000000,0,30.112004000000525,0,1,1,1,1,1,1,3844.459878081625,106.17096754899525,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8800000000,8800.0,8829.98658,8800000000,0,29.989745000000767,0,1,1,1,1,1,1,3835.162587778511,106.97681008509026,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,8900000000,8900.0,8996.357181,8900000000,0,96.36191099999996,0,1,1,1,1,1,1,3825.865297475397,107.77311020198019,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9000000000,9000.0,9029.915233,9000000000,0,29.919883000000482,0,1,1,1,1,1,1,3816.5680071722827,108.55991001961306,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,9000000000,9000.0,9030.238024,9000000000,0,30.240148999999292,0,1,1,1,1,1,1,3816.5680071722827,108.55991001961306,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9100000000,9100.0,9130.083354,9100000000,0,30.08603299999959,0,1,1,1,1,1,1,3807.2707168691686,109.3372536827538,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9200000000,9200.0,9229.605406,9200000000,0,29.610251000000062,0,1,1,1,1,1,1,3797.9734265660545,110.10518729148231,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9300000000,9300.0,9329.880864,9300000000,0,29.885158999999476,0,1,1,1,1,1,1,3788.6761362629404,109.42375883212162,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9400000000,9400.0,9497.71884,9400000000,0,97.72302300000047,0,1,1,1,1,1,1,3779.3788459598263,108.75064111006883,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,9400000000,9400.0,9497.995733,9400000000,0,97.99703799999952,0,1,1,1,1,1,1,3779.3788459598263,108.75064111006883,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9500000000,9500.0,9538.331952,9500000000,0,38.33705200000077,0,1,1,1,1,1,1,3770.081555656712,108.08568211329933,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9600000000,9600.0,9630.238513,9600000000,0,30.242525999999998,0,1,1,1,1,1,1,3760.784265353598,107.42873352008282,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9700000000,9700.0,9730.317013,9700000000,0,30.3209169999991,0,1,1,1,1,1,1,3751.486975050484,106.77965058754232,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9800000000,9800.0,9830.130167,9800000000,0,30.13453699999991,0,1,1,1,1,1,1,3742.18968474737,106.13829204423133,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,9800000000,9800.0,9830.418547,9800000000,0,30.42039400000067,0,1,1,1,1,1,1,3742.18968474737,106.13829204423133,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,9900000000,9900.0,9996.647104,9900000000,0,96.65176099999917,0,1,1,1,1,1,1,3732.892394444256,105.50451998656096,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10000000000,10000.0,10029.234246,10000000000,0,29.237780999999814,0,1,1,1,1,1,1,3723.5951041411417,104.87819977891682,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10100000000,10100.0,10129.676902,10100000000,0,29.681393000000753,0,1,1,1,1,1,1,3714.2978138380277,104.25919995731313,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10200000000,10200.0,10229.475693,10200000000,0,29.479836000000432,0,1,1,1,1,1,1,3705.0005235349136,103.64739213643875,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,10200000000,10200.0,10229.737123,10200000000,0,29.739048999999795,0,1,1,1,1,1,1,3705.0005235349136,103.64739213643875,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10300000000,10300.0,10329.648776,10300000000,0,29.6504359999999,0,1,1,1,1,1,1,3695.7032332317995,103.04265091995626,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10400000000,10400.0,10497.232591,10400000000,0,97.23703399999977,0,1,1,1,1,1,1,3686.4059429286854,102.44485381392226,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10500000000,10500.0,10530.053542,10500000000,0,30.058499999999185,0,1,1,1,1,1,1,3677.1086526255713,101.85388114320249,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10600000000,10600.0,10629.520725,10600000000,0,29.525136000000202,0,1,1,1,1,1,1,3667.811362322457,101.26961597076173,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,10600000000,10600.0,10629.819899,10600000000,0,29.82203599999957,0,1,1,1,1,1,1,3667.811362322457,101.26961597076173,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10700000000,10700.0,10729.840886,10700000000,0,29.845948000000135,0,1,1,1,1,1,1,3658.514072019343,100.69194401971365,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10800000000,10800.0,10829.757821,10800000000,0,29.762785000000804,0,1,1,1,1,1,1,3649.216781716229,100.12075359802091,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,10900000000,10900.0,10993.245386,10900000000,0,93.24994300000071,0,1,1,1,1,1,1,3639.919491413115,99.55593552574116,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11000000000,11000.0,11030.360071,11000000000,0,30.36453799999981,0,1,1,1,1,1,1,3630.622201110001,98.99738306471862,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,11000000000,11000.0,11030.646731,11000000000,0,30.64882000000034,0,1,1,1,1,1,1,3630.622201110001,98.99738306471862,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11100000000,11100.0,11129.727764,11100000000,0,29.73053400000026,0,1,1,1,1,1,1,3621.3249108068867,98.44499185062627,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11200000000,11200.0,11230.500521,11200000000,0,30.50420099999974,0,1,1,1,1,1,1,3612.0276205037726,97.89865982726683,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11300000000,11300.0,11330.025613,11300000000,0,30.03115500000058,0,1,1,1,1,1,1,3602.7303302006585,97.35828718304599,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11400000000,11400.0,11502.058871,11400000000,0,102.06374599999981,0,1,1,1,1,1,1,3593.4330398975476,96.82377628953397,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,11400000000,11400.0,11502.311204,11400000000,0,102.31501500000013,0,1,1,1,1,1,1,3593.4330398975476,96.82377628953397,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11500000000,11500.0,11549.96299,11500000000,0,49.96760899999936,0,1,1,1,1,1,1,3584.1357495944376,96.29503164203587,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11600000000,11600.0,11631.545793,11600000000,0,31.547443999999814,0,1,1,1,1,1,1,3574.838459291328,95.77195980209471,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11700000000,11700.0,11729.972176,11700000000,0,29.975864,0,1,1,1,1,1,1,3565.5411689882185,95.25446934185393,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11800000000,11800.0,11830.449254,11800000000,0,30.453661999999895,0,1,1,1,1,1,1,3556.243878685109,94.7424707902096,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,11800000000,11800.0,11830.754168,11800000000,0,30.75595600000088,0,1,1,1,1,1,1,3556.243878685109,94.7424707902096,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,11900000000,11900.0,11999.681817,11900000000,0,99.68685499999992,0,1,1,1,1,1,1,3546.946588381999,94.2358765806855,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12000000000,12000.0,12029.837325,12000000000,0,29.83930700000019,0,1,1,1,1,1,1,3537.6492980788894,93.73460100096716,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12100000000,12100.0,12130.241895,12100000000,0,30.24674100000084,0,1,1,1,1,1,1,3528.35200777578,93.23856014403324,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12200000000,12200.0,12229.726177,12200000000,0,29.731033000000025,0,1,1,1,1,1,1,3519.0547174726703,92.74767186082588,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,12200000000,12200.0,12230.037714,12200000000,0,30.03939100000025,0,1,1,1,1,1,1,3519.0547174726703,92.74767186082588,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12300000000,12300.0,12329.757509,12300000000,0,29.762446999999156,0,1,1,1,1,1,1,3509.7574271695603,92.26185571440347,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12400000000,12400.0,12495.284087,12400000000,0,95.28884800000014,0,1,1,1,1,1,1,3500.4601368664507,91.78103293552205,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12500000000,12500.0,12530.081408,12500000000,0,30.08609500000057,0,1,1,1,1,1,1,3491.162846563341,91.30512637959364,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12600000000,12600.0,12629.835552,12600000000,0,29.83990900000026,0,1,1,1,1,1,1,3481.8655562602316,90.83406048497179,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,12600000000,12600.0,12630.124557,12600000000,0,30.12644999999975,0,1,1,1,1,1,1,3481.8655562602316,90.83406048497179,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12700000000,12700.0,12729.584162,12700000000,0,29.589535999999498,0,1,1,1,1,1,1,3472.5682659571216,90.36776123251693,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12800000000,12800.0,12829.740109,12800000000,0,29.744957999999315,0,1,1,1,1,1,1,3463.270975654012,89.90615610639597,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,12900000000,12900.0,12996.52292,12900000000,0,96.52711400000044,0,1,1,1,1,1,1,3453.9736853509025,89.44917405607221,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13000000000,13000.0,13030.108558,13000000000,0,30.1134349999993,0,1,1,1,1,1,1,3444.6763950477925,88.99674545944367,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,13000000000,13000.0,13030.408111,13000000000,0,30.41023999999925,0,1,1,1,1,1,1,3444.6763950477925,88.99674545944367,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13100000000,13100.0,13130.339582,13100000000,0,30.34403999999995,0,1,1,1,1,1,1,3435.379104744683,88.54880208708961,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13200000000,13200.0,13229.793622,13200000000,0,29.79829400000017,0,1,1,1,1,1,1,3426.0818144415734,88.10527706758636,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
input_arrival,13300000000,13300.0,13330.734402,13300000000,0,30.73894300000029,0,1,1,1,1,1,1,3416.784524138464,87.66610485385547,1,1,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""HIGHWAY"", 0, 0, ""NONE"", 0, 0]"
