event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,displacement_present,velocity_present,steer_present,head_present,eye_present,environment_states_present,distance_to_target_m,velocity_kmh,steering,head_history_json,eye_history_json,environment_json,control,instruction,inference_ms,control_present,instruction_present
llm_inference,11800000000,11800.0,12065.544086,11800000000,0,265.5440859999999,0,1,1,1,1,1,1,3556.243878685109,94.7424707902096,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Reduce speed.,232.7930647879839,1,1
llm_inference,12200000000,12200.0,12464.066136,12200000000,0,264.06613599999946,0,1,1,1,1,1,1,3519.0547174726703,92.74767186082588,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,232.02529409900308,1,1
llm_inference,12600000000,12600.0,12865.33196,12600000000,0,265.3319599999995,0,1,1,1,1,1,1,3481.8655562602316,90.83406048497179,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,233.13863296061754,1,1
llm_inference,13000000000,13000.0,13262.620575,13000000000,0,262.6205750000008,0,1,1,1,1,1,1,3444.6763950477925,88.99674545944367,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,230.4999977350235,1,1
llm_inference,13400000000,13400.0,13732.006189,13400000000,0,332.0061889999997,0,1,1,1,1,1,1,3407.4872338353543,87.2312211905084,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,227.95500792562962,1,1
llm_inference,13800000000,13800.0,14065.289631,13800000000,0,265.28963099999964,0,1,1,1,1,1,1,3370.2980726229152,85.53333039329547,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,233.3219121210277,1,1
llm_inference,14200000000,14200.0,14462.870948,14200000000,0,262.87094799999977,0,1,1,1,1,1,1,3333.108911410477,84.3010580315764,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,230.3414181806147,1,1
llm_inference,14600000000,14600.0,14916.509057,14600000000,0,316.5090569999993,0,1,1,1,1,1,1,3295.919750198038,82.83446586146364,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,282.72514790296555,1,1
llm_inference,15000000000,15000.0,15274.15516,15000000000,0,274.15516000000025,0,1,1,1,1,1,1,3258.7305889855998,83.57777058869569,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,241.29972094669938,1,1
llm_inference,15400000000,15400.0,15741.379023,15400000000,0,341.3790229999995,0,1,1,1,1,1,1,3221.5414277731606,84.64565328731099,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,239.7691011428833,1,1
llm_inference,15800000000,15800.0,16072.166345,15800000000,0,272.16634499999964,0,1,1,1,1,1,1,3184.3522665607225,85.55587678141113,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,238.11267083510756,1,1
llm_inference,16200000000,16200.0,16474.529364,16200000000,0,274.5293640000018,0,1,1,1,1,1,1,3147.1631053482834,85.7095184630672,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,239.68634521588683,1,1
llm_inference,16600000000,16600.0,16864.729483,16600000000,0,264.72948299999916,0,1,1,1,1,1,1,3109.973944135845,86.32755826000326,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,231.51528323069215,1,1
llm_inference,17000000000,17000.0,17275.262833,17000000000,0,275.2628330000007,0,1,1,1,1,1,1,3072.784782923406,87.88806246886905,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,241.20650859549642,1,1
llm_inference,17400000000,17400.0,17734.966387,17400000000,0,334.9663870000004,0,1,1,1,1,1,1,3035.595621710968,86.23806659468823,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,229.96862698346376,1,1
llm_inference,17800000000,17800.0,18066.638151,17800000000,0,266.6381509999992,0,1,1,1,1,1,1,2998.4064604985288,84.57763858436554,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,232.75952599942684,1,1
llm_inference,18200000000,18200.0,18463.277524,18200000000,0,263.277524000001,0,1,1,1,1,1,1,2961.2172992860906,83.60955570461218,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,228.95497269928455,1,1
llm_inference,18600000000,18600.0,18864.323638,18600000000,0,264.32363800000167,0,1,1,1,1,1,1,2924.0281380736515,82.86424574858874,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,230.19567364826798,1,1
llm_inference,19000000000,19000.0,19267.69694,19000000000,0,267.69694000000163,0,1,1,1,1,1,1,2886.8389768612133,82.75470743590276,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,234.23535283654928,1,1
llm_inference,19400000000,19400.0,19735.392627,19400000000,0,335.3926270000011,0,1,1,1,1,1,1,2849.649815648774,82.68911325061032,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,235.03463808447123,1,1
llm_inference,19800000000,19800.0,20070.3729,19800000000,0,270.3728999999985,0,1,1,1,1,1,1,2812.460654436336,84.78551422531613,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,236.49587808176875,1,1
llm_inference,20200000000,20200.0,20467.288752,20200000000,0,267.2887520000004,0,1,1,1,1,1,1,2775.271493223897,88.38975721135638,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,233.29825000837445,1,1
llm_inference,20600000000,20600.0,20866.59818,20600000000,0,266.59818000000087,0,1,1,1,1,1,1,2738.0823320114587,88.34755817994358,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,233.66028117015958,1,1
llm_inference,21000000000,21000.0,21273.568655,21000000000,0,273.5686549999991,0,1,1,1,1,1,1,2700.8931707990196,86.60705700928979,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,239.1148409806192,1,1
llm_inference,21400000000,21400.0,21746.811205,21400000000,0,346.8112050000018,0,1,1,1,1,1,1,2663.7040095865814,86.19791672073534,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,242.01371101662517,1,1
llm_inference,21800000000,21800.0,22074.578426,21800000000,0,274.57842600000004,0,1,1,1,1,1,1,2626.5148483741423,86.83498614584373,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,240.66727329045534,1,1
llm_inference,22200000000,22200.0,22467.288786,22200000000,0,267.288786000001,0,1,1,1,1,1,1,2589.325687161704,87.62612862796598,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,234.12360902875662,1,1
llm_inference,22600000000,22600.0,22873.491323,22600000000,0,273.4913229999984,0,1,1,1,1,1,1,2552.136525949265,88.49276874799469,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,239.06512092798948,1,1
llm_inference,23000000000,23000.0,23268.310771,23000000000,0,268.3107710000004,0,1,1,1,1,1,1,2514.947364736827,90.06853995868711,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,234.10571971908212,1,1
llm_inference,23400000000,23400.0,23738.711594,23400000000,0,338.71159400000033,0,1,1,1,1,1,1,2477.7582035243877,92.03267441291237,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,235.0841462612152,1,1
llm_inference,23800000000,23800.0,24077.684658,23800000000,0,277.6846579999983,0,1,1,1,1,1,1,2440.5690423119495,93.15176741070088,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,243.09878377243876,1,1
llm_inference,24200000000,24200.0,24476.425547,24200000000,0,276.4255469999989,0,1,1,1,1,1,1,2403.3798810995104,92.49666358918681,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,242.06950794905424,1,1
llm_inference,24600000000,24600.0,24879.210326,24600000000,0,279.21032600000035,0,1,1,1,1,1,1,2366.1907198870717,90.62686644846006,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,246.75860907882452,1,1
llm_inference,25000000000,25000.0,25279.159724,25000000000,0,279.159724000001,0,1,1,1,1,1,1,2329.001558674633,88.79771902357976,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,245.81443378701806,1,1
llm_inference,25400000000,25400.0,25789.151889,25400000000,0,389.15188900000066,0,1,1,1,1,1,1,2291.8123974621944,87.03988533024079,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,288.67326211184263,1,1
llm_inference,25800000000,25800.0,26082.057787,25800000000,0,282.05778700000155,0,1,1,1,1,1,1,2254.623236249756,85.3492445610875,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,240.51474872976542,1,1
llm_inference,26200000000,26200.0,26473.421117,26200000000,0,273.4211170000017,0,1,1,1,1,1,1,2217.434075037317,83.72198774346725,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,239.07990334555507,1,1
llm_inference,26600000000,26600.0,26883.57289,26600000000,0,283.57288999999946,0,1,1,1,1,1,1,2180.2449138248785,82.27041572668105,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,250.1502949744463,1,1
llm_inference,27000000000,27000.0,27289.660203,27000000000,0,289.66020299999946,0,1,1,1,1,1,1,2143.05575261244,81.16169095455102,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,255.7261362671852,1,1
llm_inference,27400000000,27400.0,27770.890502,27400000000,0,370.8905019999984,0,1,1,1,1,1,1,2105.866591400001,80.62762295895817,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,272.5691650994122,1,1
llm_inference,27800000000,27800.0,28102.883195,27800000000,0,302.8831949999985,0,1,1,1,1,1,1,2068.6774301875625,80.13446730166183,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",NONE,,268.5710331425071,1,1
llm_inference,28200000000,28200.0,28486.242672,28200000000,0,286.2426720000003,0,1,1,1,1,1,1,2031.488268975124,79.8734654053806,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,252.28160992264748,1,1
llm_inference,28600000000,28600.0,28875.289102,28600000000,0,275.2891019999988,0,1,1,1,1,1,1,1994.2991077626853,79.85569566608153,1,"[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","[""CENTER"", ""CENTER"", ""CENTER"", ""CENTER""]","{""road_phase"": ""HIGHWAY"", ""front_car_present"": 0, ""right_car_present"": 0, ""right_car_position"": ""NONE"", ""cross_left_car_present"": 0, ""cross_right_car_present"": 0}",WARNING,Increase speed.,241.55033193528652,1,1
