event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,mode,from_mode,to_mode,reason,control_token,instruction,distance_to_target_m,velocity_kmh,environment_states_json,act_command,lane_command,act_set
mode_transition,25400000000,25400.0,25790.353392,25400000000,1,390.3533920000009,53,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,27000000000,27000.0,27290.594041,27000000000,1,290.5940410000003,57,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,27800000000,27800.0,28104.121597,27800000000,1,304.1215970000012,59,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,28200000000,28200.0,28487.817959,28200000000,2,287.817959,61,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,29800000000,29800.0,30087.142655,29800000000,1,287.14265499999965,65,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,34600000000,34600.0,34886.617403,34600000000,1,286.61740299999656,77,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,41400000000,41400.0,41757.450407,41400000000,1,357.45040699999663,95,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,42200000000,42200.0,42474.79491,42200000000,1,274.7949099999969,97,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,43400000000,43400.0,43751.045428,43400000000,1,351.0454279999976,100,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,43800000000,43800.0,44084.246064,43800000000,1,284.246063999999,101,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,45000000000,45000.0,45268.956207,45000000000,1,268.9562070000029,104,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,45400000000,45400.0,45738.143906,45400000000,1,338.1439059999975,105,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,47800000000,47800.0,48074.061867,47800000000,2,274.0618669999967,112,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,48200000000,48200.0,48470.697743,48200000000,1,270.697742999997,113,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,0.0,null,,,0
mode_transition,48600000000,48600.0,48895.289703,48600000000,1,295.2897030000022,114,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,50200000000,50200.0,50478.04278,50200000000,1,278.0427800000034,118,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,0.0,0.0,null,,,0
mode_transition,51400000000,51400.0,51743.814101,51400000000,1,343.8141010000036,121,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,51800000000,51800.0,52092.252294,51800000000,1,292.2522939999981,122,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,0.0,0.0,null,,,0
mode_transition,57400000000,57400.0,57742.77333,57400000000,1,342.7733300000036,137,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,57800000000,57800.0,58085.166544,57800000000,1,285.1665439999997,138,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,0.0,0.0,null,,,0
mode_transition,58600000000,58600.0,58868.612671,58600000000,1,268.6126710000026,140,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,59400000000,59400.0,59748.206225,59400000000,1,348.2062250000017,142,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,0.0,0.0,null,,,0
mode_transition,59800000000,59800.0,60068.795268,59800000000,1,268.79526800000167,143,WARNING,WARNING,MONITORING,tardy NONE,NONE,,0.0,0.0,null,,,0
mode_transition,60600000000,60600.0,60870.867916,60600000000,1,270.8679160000029,146,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,0.0,0.0,null,,,0
mode_transition,62600000000,62600.0,62895.69799,62600000000,1,295.6979900000006,152,WARNING,WARNING,ACTUATE,tardy ACTUATE,ACTUATE,Reduce speed.,0.0,0.0,null,,,0
act_command_set,63000000000,63000.0,63200.777833,63000000000,0,200.7778330000001,153,ACTUATE,,,ACTUATE,ACTUATE,Reduce speed.,165.82774721074384,33.19135951989195,"[""EXIT"", 0, 0, ""NONE"", 1, 0]",ACCEL,KEEP_LANE,1
act_command_set_tardy,63000000000,63000.0,63311.272438,63000000000,1,311.27243799999997,153,ACTUATE,,,tardy ACTUATE,ACTUATE,Stop before the stop sign.,165.82774721074384,33.19135951989195,"[""EXIT"", 0, 0, ""NONE"", 1, 0]",ACCEL,KEEP_LANE,1
act_command_set,63400000000,63400.0,63600.426243,63400000000,0,200.4262430000017,154,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,133.601511324302,25.967572654689903,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
act_command_set_tardy,63400000000,63400.0,63758.164766,63400000000,1,358.1647660000017,154,ACTUATE,,,tardy ACTUATE,ACTUATE,Reduce speed.,133.601511324302,25.967572654689903,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
act_command_set,63800000000,63800.0,64000.677452,63800000000,0,200.67745200000354,155,ACTUATE,,,ACTUATE,ACTUATE,Reduce speed.,101.37535080112866,19.3842612427276,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
mode_transition,63800000000,63800.0,64067.658992,63800000000,1,267.65899199999694,155,ACTUATE,ACTUATE,MONITORING,NONE,NONE,,101.37535080112866,19.3842612427276,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,64200000000,64200.0,64473.779518,64200000000,1,273.779518000003,156,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,101.37535080112866,19.3842612427276,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,65000000000,65000.0,65296.307434,65000000000,1,296.3074340000021,158,WARNING,WARNING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the stop sign.,101.37535080112866,19.3842612427276,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,65400000000,65400.0,65600.402246,65400000000,0,200.40224599999783,159,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,46.26978790410885,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
mode_transition,65400000000,65400.0,65739.255596,65400000000,1,339.2555960000027,159,ACTUATE,ACTUATE,MONITORING,WARNING,WARNING,Reduce speed.,46.26978790410885,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,66200000000,66200.0,66499.499473,66200000000,2,299.4994730000035,162,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the stop sign.,46.26978790410885,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,66600000000,66600.0,66800.36265,66600000000,0,200.36264999999548,163,ACTUATE,,,ACTUATE,ACTUATE,Stop before the stop sign.,44.840414357738155,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
mode_transition,66600000000,66600.0,66912.291021,66600000000,1,312.2910209999973,163,ACTUATE,ACTUATE,MONITORING,WARNING,WARNING,Reduce speed.,44.840414357738155,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,67000000000,67000.0,67273.852725,67000000000,1,273.8527250000043,164,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,44.840414357738155,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,67400000000,67400.0,67758.668644,67400000000,1,358.66864400000486,165,WARNING,WARNING,MONITORING,tardy NONE,NONE,,44.840414357738155,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,68200000000,68200.0,68482.302263,68200000000,1,282.30226300000504,167,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Reduce speed.,44.840414357738155,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,68600000000,68600.0,68987.563832,68600000000,1,387.5638319999998,168,WARNING,WARNING,ACTUATE,tardy ACTUATE,ACTUATE,Stop before the sign and look LEFT and RIGHT before moving ahead.,44.840414357738155,0.0,"[""EXIT"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,69000000000,69000.0,69200.356677,69000000000,0,200.3566770000034,169,ACTUATE,,,ACTUATE,ACTUATE,Stop before the sign and look LEFT and RIGHT before moving ahead.,17.160971633248664,16.23608802323698,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",BRAKE,KEEP_LANE,1
act_command_set_tardy,69000000000,69000.0,69322.727474,69000000000,1,322.72747399999935,169,ACTUATE,,,tardy ACTUATE,ACTUATE,Yield until cross traffic has cleared.,17.160971633248664,16.23608802323698,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",BRAKE,KEEP_LANE,1
mode_transition,69000000000,69000.0,69323.06604,69000000000,2,323.06604000000516,170,ACTUATE,ACTUATE,MONITORING,WARNING,WARNING,Yield until cross traffic has cleared.,17.160971633248664,16.23608802323698,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,69800000000,69800.0,70111.49687,69800000000,1,311.4968700000027,172,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Brake for the vehicle ahead.,17.160971633248664,16.23608802323698,"[""YIELD"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,70200000000,70200.0,70400.681205,70200000000,0,200.68120500000077,173,ACTUATE,,,ACTUATE,ACTUATE,Brake for the vehicle ahead.,20.58471662521788,13.816628291362457,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",ACCEL,KEEP_LANE,1
mode_transition,70200000000,70200.0,70476.228845,70200000000,1,276.2288450000051,173,ACTUATE,ACTUATE,MONITORING,WARNING,WARNING,Reduce speed.,20.58471662521788,13.816628291362457,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",,,0
mode_transition,70600000000,70600.0,70903.128441,70600000000,1,303.1284409999935,174,MONITORING,MONITORING,ACTUATE,tardy ACTUATE,ACTUATE,Brake for the vehicle ahead.,20.58471662521788,13.816628291362457,"[""MOVE"", 0, 0, ""NONE"", 1, 1]",,,0
act_command_set,71000000000,71000.0,71200.766638,71000000000,0,200.76663800000097,175,ACTUATE,,,ACTUATE,ACTUATE,Brake for the vehicle ahead.,0.0,21.258319594595015,"[""MOVE"", 0, 0, ""NONE"", 1, 0]",ACCEL,KEEP_LANE,1
mode_transition,71000000000,71000.0,71283.086577,71000000000,1,283.0865769999946,175,ACTUATE,ACTUATE,MONITORING,WARNING,WARNING,Increase speed.,0.0,21.258319594595015,"[""MOVE"", 0, 0, ""NONE"", 1, 0]",,,0
mode_transition,71400000000,71400.0,71742.5767,71400000000,1,342.5767000000051,176,MONITORING,MONITORING,WARNING,tardy WARNING,WARNING,Increase speed.,0.0,21.258319594595015,"[""MOVE"", 0, 0, ""NONE"", 1, 0]",,,0
